areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00081778,69.4,2.2,28.4
E00081790,99.3,0.7,0
E00081791,99.4,0.6,0
E00081792,100,0,0
E00081793,98.6,1.4,0
E00081795,77.5,21.2,1.3
E00081796,100,0,0
E00081797,91.1,8.9,0
E00081798,99.2,0,0.8
E00081799,94.6,5.4,0
E00081801,85.5,14.5,0
E00081802,99.2,0.8,0
E00081803,94.1,5.9,0
E00081804,45.8,54.2,0
E00081806,79.7,18.8,1.6
E00081807,98.9,0,1.1
E00081808,90.5,8.6,0.9
E00081809,95.3,4.7,0
E00081810,84.3,5.6,10.2
E00081811,100,0,0
E00081812,94.6,5.4,0
E00081815,86.6,13.4,0
E00081816,100,0,0
E00081817,99.2,0,0.8
E00081818,88,12,0
E00081819,86.5,13.5,0
E00081820,42.1,57.1,0.8
E00081821,99.2,0.8,0
E00081822,35.1,64.9,0
E00081823,71.1,28.9,0
E00081824,100,0,0
E00081825,53.7,45.3,1.1
E00081826,30.4,69.6,0
E00081828,98.6,1.4,0
E00081830,59.9,40.1,0
E00081831,99.2,0.8,0
E00081832,81.8,18.2,0
E00081867,88,12,0
E00081868,89.3,10.7,0
E00081869,91.2,8.8,0
E00081870,64.3,34.8,0.9
E00081871,86.4,13.6,0
E00081881,95.7,4.3,0
E00081882,81,19,0
E00081883,86.8,13.2,0
E00081887,82.2,16.9,0.8
E00081888,70.9,29.1,0
E00081889,83.2,16,0.8
E00081909,20.6,79.4,0
E00081914,91.5,8.5,0
E00081915,98.2,0.9,0.9
E00081916,96.8,3.2,0
E00081917,94.2,2.9,2.9
E00081918,92.8,6.4,0.8
E00081920,96.5,3.5,0
E00081968,90.6,8.6,0.8
E00081969,68.6,31.4,0
E00081970,49.2,50,0.8
E00081971,42,58,0
E00081972,64.6,35.4,0
E00081973,1.8,98.2,0
E00081974,68.4,31.1,0.6
E00081975,19,81,0
E00081977,83.2,16.8,0
E00081979,86.6,13.4,0
E00081982,71.8,27.4,0.8
E00081984,65.9,34.1,0
E00081986,100,0,0
E00081987,98.2,0.9,0.9
E00081988,98.4,1.6,0
E00081989,98.4,1.6,0
E00081990,99.2,0.8,0
E00081991,73.2,26.8,0
E00082012,81,19,0
E00082013,97.5,2.5,0
E00082014,100,0,0
E00082015,98.3,0.9,0.9
E00082016,81.5,18.5,0
E00082017,99.2,0.8,0
E00082021,44.2,55.8,0
E00082022,4.3,94.9,0.9
E00082041,99.2,0.8,0
E00082042,99.2,0.8,0
E00082043,99.2,0,0.8
E00082044,82.3,17.7,0
E00082045,99.2,0.8,0
E00082046,100,0,0
E00082048,69.1,30.9,0
E00082049,43.7,56.3,0
E00082051,93.3,6.7,0
E00082052,3.8,95.4,0.8
E00082053,85.5,14.5,0
E00082054,96,4,0
E00082055,51.6,48.4,0
E00082056,72.1,27.9,0
E00082057,88.7,11.3,0
E00082058,97.5,1.6,0.8
E00082059,88.4,11.6,0
E00082060,83.8,16.2,0
E00082061,89.8,9.3,0.8
E00082062,66.7,33.3,0
E00082063,69.5,30.5,0
E00082064,0.7,99.3,0
E00082065,92,8,0
E00082066,98.4,1.6,0
E00082067,65.3,34.7,0
E00082068,85.1,14.3,0.6
E00082069,97.4,2.6,0
E00082070,99.1,0.9,0
E00082071,70.4,29.6,0
E00082072,75.4,24.6,0
E00082073,99.3,0.7,0
E00082074,100,0,0
E00082075,84.6,15.4,0
E00082076,100,0,0
E00082077,93.5,6.5,0
E00082078,99.1,0.9,0
E00082079,100,0,0
E00082080,100,0,0
E00082081,99.2,0,0.8
E00082082,97.4,2.6,0
E00082083,46.3,53.7,0
E00082084,100,0,0
E00082086,99.2,0.8,0
E00082087,91.1,8.1,0.8
E00082089,100,0,0
E00082090,100,0,0
E00082093,99.1,0.9,0
E00082094,7.6,92.4,0
E00082096,94.3,5.7,0
E00082097,56.7,43.3,0
E00082099,100,0,0
E00082100,47.1,52.1,0.7
E00082101,95.7,4.3,0
E00082102,60.6,39.4,0
E00082103,99.1,0.9,0
E00082104,39.6,60.4,0
E00082105,22.4,77.6,0
E00082106,99.1,0,0.9
E00082107,95.8,4.2,0
E00082108,96.2,3.8,0
E00082112,98.7,1.3,0
E00082116,65.5,2.2,32.4
E00082119,95.4,4.6,0
E00082120,99.3,0.7,0
E00082121,97.5,2.5,0
E00082122,99.2,0.8,0
E00083501,91.8,6.1,2
E00083503,80.1,19.9,0
E00083504,97.9,2.1,0
E00083505,100,0,0
E00083507,91.1,8.9,0
E00083508,99.1,0.9,0
E00083509,100,0,0
E00083510,91.5,7.8,0.7
E00083511,53,47,0
E00083515,98.3,1.7,0
E00083517,90.4,9.6,0
E00083519,87.2,12.8,0
E00083520,93.3,6.7,0
E00083521,94.8,1.7,3.4
E00083605,74,26,0
E00083606,100,0,0
E00083607,85.5,14.5,0
E00083608,99.2,0.8,0
E00083612,88.9,11.1,0
E00083613,97.7,2.3,0
E00083615,93.7,6.3,0
E00083616,99.1,0.9,0
E00083617,100,0,0
E00083618,94.7,5.3,0
E00083619,99.2,0.8,0
E00083620,99.3,0.7,0
E00083625,95.6,4.4,0
E00083626,98.6,1.4,0
E00083697,94.6,5.4,0
E00083702,95,5,0
E00083703,94.3,0.6,5.1
E00083704,91.7,8.3,0
E00083705,97.6,2.4,0
E00083706,100,0,0
E00083707,94.4,2.8,2.8
E00083709,95.2,4.8,0
E00083710,95.3,4.7,0
E00083711,67.9,32.1,0
E00083712,50.4,49.6,0
E00083713,68.9,28.1,3
E00083714,54,0,46
E00083715,90.8,4.6,4.6
E00083764,99.3,0.7,0
E00083865,100,0,0
E00083866,100,0,0
E00083867,99,1,0
E00083868,100,0,0
E00083870,98.1,0.6,1.2
E00083929,91.8,8.2,0
E00083930,97.9,2.1,0
E00083931,74.6,25.4,0
E00083932,100,0,0
E00083933,100,0,0
E00083934,85.1,14.9,0
E00083935,80.8,19.2,0
E00083936,85.2,14.8,0
E00083937,95.6,4.4,0
E00083938,89.6,10.4,0
E00083940,100,0,0
E00083941,100,0,0
E00083942,100,0,0
E00083943,92.1,7.9,0
E00083944,100,0,0
E00083945,67.5,31.8,0.6
E00083946,99.2,0.8,0
E00083947,55.6,44.4,0
E00083948,47.1,52.9,0
E00083949,80.7,19.3,0
E00083950,58.6,41.4,0
E00083951,99.2,0.8,0
E00083952,91.9,8.1,0
E00083953,98.3,1.7,0
E00083954,98.3,0.8,0.8
E00083956,99.3,0.7,0
E00083957,100,0,0
E00083958,100,0,0
E00083959,100,0,0
E00083960,99.3,0.7,0
E00083961,99.1,0.9,0
E00083963,97.9,2.1,0
E00083965,100,0,0
E00083966,83.2,16.8,0
E00083967,100,0,0
E00083968,97.6,2.4,0
E00083971,100,0,0
E00083972,96.4,3.6,0
E00083973,95.1,4.9,0
E00083974,100,0,0
E00083975,80.6,19.4,0
E00083976,99.2,0,0.8
E00083977,100,0,0
E00084069,93.4,2,4.6
E00084070,98.3,0.9,0.9
E00084071,78.6,21.4,0
E00084072,93.7,6.3,0
E00084073,81.1,18.9,0
E00084074,88.1,7.3,4.6
E00084075,99.1,0.9,0
E00084076,100,0,0
E00084077,97.7,2.3,0
E00084132,37.1,62.9,0
E00084133,99.1,0.9,0
E00084134,77.3,22.7,0
E00084135,43,57,0
E00084136,24.1,75.9,0
E00084137,92,8,0
E00084138,91.8,8.2,0
E00084139,100,0,0
E00084141,99.2,0.8,0
E00084142,65.7,34.3,0
E00084143,95.2,4.8,0
E00084144,55.4,44.6,0
E00084145,7.7,92.3,0
E00084146,84.2,15.8,0
E00084147,71.7,28.3,0
E00084148,74.5,25.5,0
E00084149,99.1,0.9,0
E00084151,93.7,6.3,0
E00084152,100,0,0
E00084153,51.4,48.6,0
E00084154,100,0,0
E00084155,94.3,5.7,0
E00084156,100,0,0
E00084158,77.3,22.7,0
E00084162,88.4,11.6,0
E00084163,61.6,36.6,1.8
E00084164,73.2,1.2,25.6
E00084165,93.5,5.8,0.7
E00084166,97.9,2.1,0
E00084167,93.8,6.2,0
E00084168,99.2,0.8,0
E00084169,77.3,9.4,13.3
E00084170,99.3,0.7,0
E00084172,94.4,5.6,0
E00084173,71.3,28.7,0
E00084174,99.1,0,0.9
E00084175,99.2,0.8,0
E00084176,71,29,0
E00084177,65.7,34.3,0
E00084178,95.2,4.8,0
E00084179,95.1,4.9,0
E00084239,90.6,9.4,0
E00084240,95.2,4.8,0
E00084241,99.4,0.6,0
E00084242,61.2,38.8,0
E00084243,100,0,0
E00084244,80.8,19.2,0
E00084245,98.3,1.7,0
E00084246,96.8,3.2,0
E00084247,88.9,11.1,0
E00084248,100,0,0
E00084249,95,5,0
E00084250,100,0,0
E00084251,90.2,9.8,0
E00084252,83.3,16.7,0
E00084253,100,0,0
E00084254,94.8,5.2,0
E00084255,23,77,0
E00084256,80.8,19.2,0
E00084257,43.1,56.9,0
E00084258,72,28,0
E00084259,91.8,8.2,0
E00084260,63,36.3,0.7
E00084262,57.4,42.6,0
E00084263,90.3,9.7,0
E00084264,9.6,90.4,0
E00084266,99.3,0.7,0
E00084267,95.3,4.7,0
E00084268,56.8,43.2,0
E00084269,57,43,0
E00084270,55.1,44.9,0
E00084271,59.9,40.1,0
E00084272,89.6,10.4,0
E00084273,79.5,20.5,0
E00084274,94.4,5.6,0
E00084275,80,20,0
E00084277,100,0,0
E00084281,46.6,6.2,47.3
E00084285,85.7,14.3,0
E00084286,96.6,3.4,0
E00084289,100,0,0
E00084291,71.8,28.2,0
E00084292,98.4,1.6,0
E00084294,80.7,19.3,0
E00084296,89.7,10.3,0
E00084297,91.9,8.1,0
E00084299,99.4,0.6,0
E00084300,100,0,0
E00166643,72.4,27.6,0
E00166644,2,98,0
E00166649,97.1,2.9,0
E00166650,40.7,58.4,0.9
E00166651,77.7,22.3,0
E00166653,97.1,2.9,0
E00166654,91.3,8.7,0
E00166655,5.2,94.8,0
E00166656,98.9,1.1,0
E00166657,98,2,0
E00166658,3.8,96.2,0
E00166662,22,2.8,75.2
E00166663,18.4,3.5,78
E00166664,58.9,0.9,40.2
E00166665,88.7,9.4,1.9
E00166666,38.5,61.5,0
E00166667,99.2,0.8,0
E00166668,84.7,14.6,0.7
E00166669,77.9,22.1,0
E00166670,79.7,20.3,0
E00166673,94.4,5.6,0
E00166675,19,3.8,77.1
E00166678,80.6,14.5,4.8
E00188334,40.6,58.9,0.6
E00188336,53,47,0
E00188341,48.3,51.7,0
E00188342,55.9,44.1,0
E00188343,9.7,90.3,0
E00188344,95.8,2.8,1.4
E00188345,100,0,0
E00188350,74.6,25.4,0
E00188352,85.5,14.5,0
E00188357,92.1,7.9,0
E00188360,100,0,0
E00188362,56.1,43.2,0.7
E00188363,87.6,12.4,0
E00188366,93.6,6.4,0
E00188368,85.3,13.8,0.9
E00188370,12.9,87.1,0
E00188371,90.5,9.5,0
E00188372,1.3,98.7,0
E00188376,36.7,63.3,0
E00188377,64.3,34.9,0.8
E00188379,87.1,12.9,0
E00188382,100,0,0
E00188383,75,25,0
E00188384,99.1,0.9,0
E00188385,43,57,0
E00188387,70.7,29.3,0
E00188388,16.6,83.4,0
E00188391,100,0,0
E00188396,79.3,9.5,11.2
E00188400,86.4,13.6,0
E00188401,1.6,98.4,0
E00188405,29.3,70.7,0
E00188408,100,0,0
E00188419,81.9,18.1,0
E00188420,99.1,0.9,0
E00188422,1,99,0
E00188426,72.9,27.1,0
E00188428,3.4,95.7,0.9
E00188434,96.6,2.5,0.8
E00188440,100,0,0
E00188442,73.1,26.9,0
E00188443,86,14,0
E00188444,66,34,0
E00188447,88.7,11.3,0
E00188448,99.1,0.9,0
E00188450,84.9,14.3,0.8
E00188451,90,10,0
E00188455,1.8,98.2,0
E00188459,88.8,11.2,0
E00188462,95.9,4.1,0
E00188463,62.2,37.8,0
E00188464,4.4,95.6,0
E00188466,81.1,18.1,0.8
E00188467,5.7,94.3,0
E00188468,94.5,5.5,0
E00188469,100,0,0
E00188470,89.2,10.8,0
E00188472,38.8,61.2,0
E00188473,48.6,51.4,0
E00188478,78.6,21.4,0
E00188479,71,29,0
E00188484,32.5,65.8,1.7
E00188487,49.1,50,0.9
E00188488,73.3,26.7,0
E00188490,89.7,10.3,0
E00188491,9,91,0
E00188492,93.1,3.4,3.4
E00188500,66.9,33.1,0
E00188501,91.5,8.5,0
E00188505,59.5,39.7,0.9
E00188506,13.1,86.9,0
E00188508,48.9,51.1,0
E00188511,90.5,9.5,0
E00188512,70.1,29.9,0
E00188515,73.4,26.6,0
E00188517,100,0,0
E00188519,75.9,24.1,0
E00188524,93.6,6.4,0
E00188526,73.5,26.5,0
E00188527,33.9,66.1,0
E00188529,89.7,10.3,0
E00188530,100,0,0
E00188531,89.9,1.7,8.4
E00188532,1.4,97.9,0.7
E00188533,7.5,92.5,0
E00188537,32.1,67.9,0
E00188538,78.1,21.9,0
E00188540,100,0,0
E00188541,3.1,96.9,0
