areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00051471,6,33.1,2.8,57.3,0.7
E00051476,3.5,36.7,2.8,55.1,1.8
E00051477,8.4,35.5,2.8,51.2,2.1
E00051479,13.7,33.2,4,46.9,2.2
E00051480,7.9,30.5,3.3,56.5,1.7
E00051484,7.6,33.3,2.3,54.5,2.3
E00051485,9.3,28.7,2.3,58.1,1.6
E00051487,12.5,46.1,6.4,29.6,5.4
E00051501,12.4,46.1,4.6,34.4,2.5
E00051502,8,37.5,4,46,4.5
E00051503,9.3,39.1,2.7,46.5,2.3
E00051504,9.7,39.1,4.7,43.8,2.7
E00159066,7.7,36.2,2.6,52,1.5
E00159067,19.1,37.6,4.1,35.1,4.1
E00159068,13.5,48.6,1.8,31.5,4.5
E00159069,31.7,41.7,5.4,19.3,1.9
E00159070,14.8,39.8,6.4,34.7,4.2
E00159071,15.9,45.9,5.2,30.9,2.1
E00159072,9.8,38.2,3.4,48.5,0
E00159073,32.1,37.5,7.6,20.7,2.2
E00159074,21.5,32,4.7,36.6,5.2
E00159075,11.7,36.6,5.3,44.2,2.3
E00159076,8.9,34,4.6,48.2,4.3
E00159077,11.5,38.3,3.2,44.3,2.8
E00159078,19.5,28.7,4.6,42.9,4.3
E00159079,55,22.3,6.9,13.4,2.5
E00159081,33.3,34.3,8.1,21.4,2.9
E00159082,13,35.8,7.5,37,6.7
E00159134,17,35.3,5.4,40.7,1.7
E00159136,15.3,38,6.1,39.5,1.2
E00159137,15.5,42.2,9.9,32.3,0
E00159277,18.6,40.5,6.6,31,3.3
E00159278,19,49.8,6.8,21.3,3.2
E00159279,10.3,42.1,2.6,43.4,1.6
E00159280,27.6,35.9,6.5,25.3,4.6
E00159281,14.8,46.9,7,29.5,1.8
E00159282,14.7,42,4.9,34.7,3.7
E00159283,32.3,34.5,7.4,18.8,7
E00159284,25.7,36.6,6.9,27.2,3.6
E00159285,13.1,44.4,8.3,32.5,1.6
E00159286,15.9,44.2,7.2,28.3,4.4
E00159287,15.2,44.6,6.3,30.9,3
E00159288,14.4,42.6,7.2,32.7,3
E00159290,19.9,36.5,5.8,34.9,2.9
E00159294,21.6,49.8,5.7,18.9,4
E00159295,14.8,38.7,5.2,39,2.3
E00159296,18.5,39.7,4.2,35.2,2.4
E00159297,22.2,41.1,7.8,24.3,4.5
E00159298,12.3,35.9,4.7,42.4,4.7
E00159299,13.8,37.1,4.6,43.1,1.4
E00159300,15.9,38.6,4.5,40.5,0.4
E00159301,12.8,32.4,4.1,47.6,3.1
E00159302,13.9,35.7,4.2,41.2,5
E00159303,17.2,32.8,3.6,43.2,3.1
E00159304,15.9,36.3,7.6,38.8,1.4
E00159305,11.3,36.6,4.2,46.5,1.4
E00159306,18.3,35,1.5,44,1.2
E00159501,11.5,41.1,5.4,39.5,2.5
E00163860,17.8,38,5.8,35.6,2.9
E00163861,15.8,39.5,3.1,39.5,2.2
E00164121,9.3,41.1,5.7,42.5,1.4
E00164122,44.9,23.5,3.1,23,5.6
E00164123,16,41.8,6.2,34.5,1.5
E00164377,12.1,37.2,6.5,42.9,1.3
E00164378,15.8,38.6,6.6,36.1,2.9
E00164379,11.3,40.2,7.9,38.5,2.1
E00164381,21,42.4,7.3,27.8,1.5
E00164383,20.6,42,5,28.6,3.8
E00164384,26.8,53.6,3.3,12.9,3.3
E00164386,15.2,49.1,5.8,26.8,3.1
E00164387,22.1,40.7,9.9,20.2,7.2
E00164389,30,43.5,7.2,14.8,4.5
E00164390,36.5,30.5,10,17.5,5.5
E00164452,33.1,45,3.1,16.2,2.7
E00164453,32.8,38.1,6.3,21.2,1.6
E00164454,28.5,45,3.2,21.2,2.2
E00164455,26.1,47,6.4,12.8,7.7
E00164456,13.6,41.3,8,33.8,3.3
E00164457,25.5,49.1,5.6,15.7,4.1
E00164458,23.3,52.1,2.1,17.4,5.1
E00164459,22.3,56.4,5.5,12.3,3.6
E00164460,18.7,54,4.8,19.8,2.7
E00164461,16.6,49.2,6.6,24.9,2.8
E00164462,19.7,50.2,6.8,20.9,2.4
E00164463,35.5,41.3,6.2,12.8,4.1
E00164464,26.3,43.9,6.7,19.2,3.9
E00164465,25,54.5,3.6,15.2,1.8
E00164466,26.1,49.4,5.5,14.6,4.3
E00164467,25.1,48.5,5.1,17,4.3
E00164468,19.8,48.7,6.5,23.6,1.5
E00164469,16.4,53.3,7.9,20.1,2.3
E00164470,32.9,41.6,5.5,17.6,2.4
E00164471,11.7,43.1,6.2,36.5,2.6
E00164472,18.6,45.6,5.3,30.4,0
E00164473,22.5,43.8,6,25.1,2.5
E00164474,22.5,47.1,5.9,20.9,3.7
