areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00051471,50.4,48,0,1.6
E00051476,54.2,40.7,0.8,4.2
E00051477,49.6,44.7,1.6,4.1
E00051479,54.2,24.6,16.9,4.2
E00051480,54.2,40,0,5.8
E00051484,52,43.1,1.6,3.3
E00051485,54.8,35.5,0,9.7
E00051487,39.1,38.4,13,9.4
E00051501,47.5,39.5,0,13
E00051502,49.5,44.6,0,5.9
E00051503,50,42.7,0.8,6.5
E00051504,47.8,47.1,1.5,3.7
E00159066,40,36,9,15
E00159067,57.1,22.3,5.4,15.2
E00159068,50.4,26.5,18.8,4.3
E00159069,10.1,13.5,62.2,14.2
E00159070,51.5,31.5,1.5,15.4
E00159071,33.7,33.1,19.3,13.9
E00159072,46,25.4,0.8,27.8
E00159073,19.7,6.8,64.1,9.4
E00159074,56.5,22.6,4.3,16.5
E00159075,41.3,25.3,2.7,30.7
E00159076,55,36.4,0.7,7.9
E00159077,40.6,32.3,3.2,23.9
E00159078,59,26.4,3.5,11.1
E00159079,96.1,1.6,0.8,1.6
E00159081,66.4,13.3,5.6,14.7
E00159082,56.9,25.5,8,9.5
E00159134,43.8,42.9,7.6,5.7
E00159136,54.4,35.4,0,10.1
E00159137,32.3,26,35.4,6.3
E00159277,53.5,33.3,0.8,12.4
E00159278,23.5,21.2,34.8,20.5
E00159279,28.7,39.1,1.1,31
E00159280,59.3,31.9,2.7,6.2
E00159281,55.6,33.3,0,11.1
E00159282,46.5,33.1,0.8,19.7
E00159283,27.1,16.8,48.6,7.5
E00159284,41.7,33.7,1.6,23
E00159285,51.2,33.9,6.3,8.7
E00159286,52.5,36.9,1.6,9
E00159287,30.5,37.1,5.3,27.2
E00159288,43.1,36.2,13.1,7.7
E00159290,53.3,37.5,0.8,8.3
E00159294,35.2,22.4,31.2,11.2
E00159295,40.4,32.9,3.4,23.3
E00159296,42.1,45.9,7.5,4.5
E00159297,69.5,21.3,0.6,8.5
E00159298,57.8,35.2,0.8,6.3
E00159299,53.2,43.7,0,3.2
E00159300,55.3,27.6,0.8,16.3
E00159301,57.1,38.1,0,4.8
E00159302,54.7,31.6,9.4,4.3
E00159303,45,22.9,22,10.1
E00159304,51.1,37.6,3.8,7.5
E00159305,46.4,35,8.6,10
E00159306,51.1,31.9,0.7,16.3
E00159501,37.6,32.1,17,13.3
E00163860,45.2,35.6,7.7,11.5
E00163861,58.7,31.7,1.9,7.7
E00164121,46.8,51.8,1.4,0
E00164122,88.4,5,1.7,5
E00164123,69.6,27.2,0,3.2
E00164377,62.9,33.6,2.6,0.9
E00164378,66.4,31.1,0.8,1.7
E00164379,51.4,46.8,0.9,0.9
E00164381,58.3,31.7,1.7,8.3
E00164383,52.6,40.4,0.9,6.1
E00164384,13,14.8,62.6,9.6
E00164386,45.5,43.6,1.8,9.1
E00164387,19.9,27.7,24.1,28.4
E00164389,11,20.3,56.8,11.9
E00164390,12.9,11.3,69.4,6.5
E00164452,8.8,20.3,59.5,11.5
E00164453,18.4,26.3,32.5,22.8
E00164454,12.5,26.4,52.8,8.3
E00164455,6.3,5.6,72,16.1
E00164456,32.3,50,0.8,16.9
E00164457,16.7,28.8,37.1,17.4
E00164458,20.9,33.6,29.1,16.4
E00164459,16.7,29.2,35,19.2
E00164460,23.1,25,35.6,16.3
E00164461,24,35.6,28.8,11.5
E00164462,14.6,23.6,36.1,25.7
E00164463,15.1,23.8,40.5,20.6
E00164464,17.9,27.1,38.6,16.4
E00164465,12.2,27.6,43.9,16.3
E00164466,19.7,21.2,41.7,17.4
E00164467,13.5,25.6,45.9,15
E00164468,26.4,40.3,13.9,19.4
E00164469,21.6,50,3.4,25
E00164470,16.3,19.7,48.3,15.6
E00164471,73.8,23.1,1.5,1.5
E00164472,63,33.9,2.4,0.8
E00164473,48.2,38.6,0.6,12.7
E00164474,51.6,39.8,2.2,6.5
E00164475,50.5,38.5,0.9,10.1
E00164476,57.3,35.5,1.8,5.5
E00164477,48.5,44.6,0,6.9
E00164478,5.3,6.9,80.2,7.6
E00164497,13.8,24.8,41.4,20
E00164499,13.6,25.8,45.5,15.2
E00164500,12.6,21.6,38.7,27
E00164501,9.3,20.4,36.1,34.3
E00164502,21.2,24.8,30.1,23.9
E00164503,10.1,18,48.2,23.7
E00164504,13.7,23.7,45.3,17.3
E00164505,43.7,31.7,10.3,14.3
E00164506,43.2,50.8,0,5.9
E00164508,45.8,52.3,0.9,0.9
E00164509,35.4,43.8,3.1,17.7
E00164510,36.8,42.3,11.7,9.2
E00164511,44.5,44.5,1.6,9.4
E00164512,36.3,41.1,12.1,10.5
E00164513,37.5,35.9,12.5,14.1
E00164514,25.7,45,20.9,8.4
E00164515,19,49.8,21.5,9.8
E00164516,25.7,45.3,19.2,9.8
E00164517,24.1,25.9,25,25
E00164518,21.2,33.6,29.9,15.3
E00164519,13.1,16.3,53.6,17
E00164520,7.4,12.5,66.2,14
E00164521,22.2,23.6,39.6,14.6
E00164539,14.4,27.9,41.4,16.2
E00164542,48.2,35.3,0,16.5
E00164543,53,43.2,0.8,3
E00164544,12.4,16.3,58.1,13.2
E00164545,44.8,50.4,0.8,4
E00164546,39.3,37.7,13.1,9.9
E00164547,51.2,48.8,0,0
E00164552,31.3,28.1,24.2,16.4
E00164553,9.4,36,33.8,20.9
E00164554,10.1,20.9,38,31
E00164555,7.8,11.3,43.3,37.6
E00164556,17,21.8,47.3,13.9
E00164557,19.4,28.1,36.7,15.8
E00164558,21.7,18.6,45.7,14
E00164559,44.6,44.6,4,6.9
E00164560,50.5,25.2,5.4,18.9
E00164562,23.8,35.4,13.8,26.9
E00164563,59.3,33.3,0.8,6.5
E00164564,30.2,39.7,14.3,15.9
E00164565,45.7,35.7,11.6,7
E00164566,20.7,35.6,20.7,23
E00164567,32.5,38.9,13.5,15.1
E00164568,43.8,35.4,0.5,20.3
E00164569,11.3,30.1,43.6,15
E00164570,39.7,35.5,6.6,18.2
E00164571,44.8,40.7,2.8,11.7
E00164572,21.3,28.3,26.8,23.6
E00164573,15.3,27.4,47.6,9.7
E00164574,15.8,32.4,36,15.8
E00164575,32.5,44.2,11.7,11.7
E00164576,31.7,22.1,30.8,15.4
E00164577,16.1,25,45.2,13.7
E00164578,23.2,26.4,40.8,9.6
E00164579,24.3,36.4,21.4,17.9
E00164580,48.7,43.5,0,7.8
E00164581,66.1,30.6,0,3.2
E00164582,58,33.9,0.9,7.1
E00164583,23.1,26.4,30.6,19.8
E00164584,44.6,37.7,13.8,3.8
E00164585,51.5,40.8,0.8,6.9
E00164586,16.1,39.6,29.5,14.8
E00164605,48.7,39.3,0.9,11.1
E00164606,48.1,45.9,0.8,5.3
E00164607,60.1,35.8,0.7,3.4
E00164608,44.1,42.6,5.1,8.1
E00164609,53.9,41.1,0,5
E00164610,18.8,33,37.5,10.7
E00164611,4.1,12.4,66.9,16.5
E00164612,50.3,42.4,0.7,6.6
E00164613,50,40,1.8,8.2
E00164614,15.4,20.8,51,12.8
E00164615,28,39.2,20.3,12.6
E00164616,41.9,48.8,0.8,8.5
E00164617,13,13.8,58,15.2
E00164618,36.7,47.7,1.8,13.8
E00164619,14.2,24.3,43.9,17.6
E00164620,41.2,44.3,3.1,11.5
E00164621,43,46.1,1.6,9.4
E00164622,49.6,42.6,1.7,6.1
E00164623,17.4,21.6,47.3,13.8
E00164624,42.9,49.2,0.8,7.1
E00164625,7.7,13.8,63.1,15.4
E00164626,23,31.1,26.2,19.7
E00164627,26.2,40.8,22.3,10.7
E00164628,60.5,34.7,1.6,3.2
E00164629,56.3,35.2,0,8.6
E00164630,23.7,41.5,18.6,16.1
E00164631,11.8,17.6,63.9,6.7
E00171585,13.7,41.5,16.1,28.8
E00171596,57.6,35.9,1.1,5.4
E00172214,64,21.6,1.4,13.1
E00172288,41.9,37.8,1.4,18.9
E00181299,11.1,68.1,14.5,6.3
E00181300,12.9,59.5,13.8,13.8
E00181319,66.7,30,3.3,0
E00181348,51.5,33.8,0.7,14
E00181354,74.7,19,1.3,5.1
E00181373,58.3,39.3,1.2,1.2
E00185033,41.7,44.7,5.8,7.8
E00185037,3.8,52.8,28.3,15.1
E00185038,17,68.4,9.7,4.9
E00185095,52.8,34.7,5.6,6.9
