areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00051471,3.9,12.6,83.5
E00051476,7,12.2,80.9
E00051477,4.7,7.1,88.2
E00051479,3.3,34.1,62.6
E00051480,1.7,15,83.3
E00051484,0,14.6,85.4
E00051485,2.4,20,77.6
E00051487,5.9,27.9,66.2
E00051501,3.7,26.1,70.2
E00051502,2,18.8,79.2
E00051503,2.4,14.4,83.2
E00051504,0,26.8,73.2
E00159066,5.1,26.3,68.7
E00159067,4.4,40.7,54.9
E00159068,2.6,25,72.4
E00159069,3.4,34.5,62.2
E00159070,3.9,41.9,54.3
E00159071,4.7,28.4,66.9
E00159072,0.8,42.5,56.7
E00159073,0.8,60.8,38.3
E00159074,0,58.5,41.5
E00159075,3.9,35.5,60.5
E00159076,7,27.3,65.7
E00159077,2,40.8,57.2
E00159078,3.4,25.5,71
E00159079,1.6,44.9,53.5
E00159081,2.1,56.3,41.5
E00159082,2.9,27.9,69.1
E00159134,2.8,16,81.1
E00159136,8.9,18.4,72.8
E00159137,1,35.1,63.9
E00159277,2.2,26.1,71.6
E00159278,1.6,41.1,57.3
E00159279,4.6,32.2,63.2
E00159280,5.2,28.7,66.1
E00159281,2.3,18,79.7
E00159282,7.3,25,67.7
E00159283,7.5,48.1,44.3
E00159284,2.7,52.4,44.9
E00159285,4,25.8,70.2
E00159286,3.4,25.2,71.4
E00159287,3.9,32.7,63.4
E00159288,4,22.4,73.6
E00159290,3.4,23.1,73.5
E00159294,3.4,31.1,65.5
E00159295,9.1,25.2,65.7
E00159296,3.8,18.9,77.3
E00159297,5.4,27.5,67.1
E00159298,4.7,11,84.3
E00159299,10.7,13.9,75.4
E00159300,8.3,19,72.7
E00159301,8.2,17.2,74.6
E00159302,5.1,23.9,70.9
E00159303,4.6,32.4,63
E00159304,3.7,16.3,80
E00159305,2.7,19.9,77.4
E00159306,7.2,20.1,72.7
E00159501,4.7,29.6,65.7
E00163860,4.9,26.5,68.6
E00163861,11.4,22.9,65.7
E00164121,3.5,19.7,76.8
E00164122,0.8,45.5,53.7
E00164123,7.3,16.1,76.6
E00164377,2.6,21.1,76.3
E00164378,3.3,19,77.7
E00164379,5.2,14.8,80
E00164381,0.9,36.2,62.9
E00164383,3.5,19.5,77
E00164384,7.1,27.7,65.2
E00164386,8.3,27.8,63.9
E00164387,7.7,24.5,67.8
E00164389,6.8,29.7,63.6
E00164390,6.4,44,49.6
E00164452,4.8,37.2,57.9
E00164453,2.6,43,54.4
E00164454,6,25.5,68.5
E00164455,4.1,40,55.9
E00164456,2.4,35.8,61.8
E00164457,9.6,14,76.5
E00164458,3.5,15,81.4
E00164459,5.8,29.2,65
E00164460,3.9,32.4,63.7
E00164461,9.6,34.6,55.8
E00164462,3.5,35.9,60.6
E00164463,6.4,37.6,56
E00164464,5.8,25.9,68.3
E00164465,5.6,24.8,69.6
E00164466,9.2,36.6,54.2
E00164467,6.8,29.5,63.6
E00164468,7.7,24.5,67.8
E00164469,5.1,25.6,69.2
E00164470,6.6,34.9,58.6
E00164471,2.3,21.1,76.6
E00164472,3.2,16.8,80
E00164473,3,21,76
E00164474,1.1,23.1,75.8
E00164475,0.9,34.5,64.6
E00164476,2.7,18,79.3
E00164477,1.6,26.6,71.9
E00164478,1.5,54.6,43.8
E00164497,11.8,16.7,71.5
E00164499,11.4,25.8,62.9
E00164500,10.7,15.2,74.1
E00164501,12.4,29.5,58.1
E00164502,7.7,16.2,76.1
E00164503,10.8,16.5,72.7
E00164504,4.3,24.3,71.4
E00164505,3.1,18.9,78
E00164506,4.2,18.6,77.1
E00164508,5.6,12.1,82.2
E00164509,5.4,23.3,71.3
E00164510,9.9,19.1,71
E00164511,7.9,24.4,67.7
E00164512,4.8,21,74.2
E00164513,3.8,16.7,79.5
E00164514,8.5,22.2,69.3
E00164515,6.4,16.3,77.2
