areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00051471,98.3,1.4,0.3
E00051476,99.1,0.6,0.3
E00051477,94.3,4.9,0.9
E00051479,99.6,0,0.4
E00051480,97.7,1.9,0.3
E00051484,98.5,1.5,0
E00051485,97.1,2.9,0
E00051487,99.1,0.9,0
E00051501,97.9,2.1,0
E00051502,99.6,0.4,0
E00051503,98.4,1.3,0.3
E00051504,98.3,1.7,0
E00159066,98.7,1.3,0
E00159067,100,0,0
E00159068,98.9,0.4,0.7
E00159069,95.5,3.8,0.7
E00159070,98.5,1.5,0
E00159071,97.3,1.9,0.8
E00159072,100,0,0
E00159073,97.5,2.5,0
E00159074,99.5,0.5,0
E00159075,97.3,2.7,0
E00159076,99.7,0.3,0
E00159077,98.5,1.5,0
E00159078,98.8,1.3,0
E00159079,99.5,0,0.5
E00159081,98.6,1.4,0
E00159082,100,0,0
E00159134,99.6,0.4,0
E00159136,98.7,1.3,0
E00159137,99,1,0
E00159277,99.6,0.4,0
E00159278,97.8,1.8,0.4
E00159279,98.1,1.6,0.3
E00159280,100,0,0
E00159281,97.1,1.9,1
E00159282,97.2,2.8,0
E00159283,98.8,0.8,0.4
E00159284,95,3.7,1.2
E00159285,99,1,0
E00159286,98.5,1.1,0.4
E00159287,97.5,2.5,0
E00159288,98.7,1.3,0
E00159290,99.7,0.3,0
E00159294,99.6,0.4,0
E00159295,97.8,0.8,1.4
E00159296,99.4,0.6,0
E00159297,99.2,0.8,0
E00159298,99.4,0.6,0
E00159299,98.8,0.9,0.3
E00159300,99,0.7,0.3
E00159301,95,4.1,0.9
E00159302,97.1,2.9,0
E00159303,99.1,0.9,0
E00159304,98.5,0.9,0.6
E00159305,97.3,2.7,0
E00159306,99.2,0.6,0.3
E00159501,99.2,0.8,0
E00163860,97.9,0.8,1.3
E00163861,99.2,0.8,0
E00164121,99.4,0.6,0
E00164122,100,0,0
E00164123,98.3,1.7,0
E00164377,99.6,0.4,0
E00164378,98.9,0.4,0.7
E00164379,99.6,0.4,0
E00164381,97.4,2.2,0.4
E00164383,93.4,4.4,2.2
E00164384,81.5,15.8,2.6
E00164386,95.5,4.5,0
E00164387,81.3,15.3,3.4
E00164389,87.5,10.7,1.8
E00164390,85.4,11.6,3
E00164452,91.6,6.9,1.6
E00164453,90.7,7.4,1.9
E00164454,93.2,5.9,0.9
E00164455,73.5,21.6,4.8
E00164456,97.6,1.6,0.8
E00164457,87.3,9.3,3.4
E00164458,91.5,7.1,1.4
E00164459,82.3,14.4,3.2
E00164460,93.8,5.3,0.8
E00164461,90.4,7.8,1.8
E00164462,84.4,13.3,2.3
E00164463,86.6,11.9,1.5
E00164464,91.6,7.4,0.9
E00164465,89.2,9.3,1.4
E00164466,88.5,10.5,1
E00164467,88.4,10.9,0.6
E00164468,88.9,9.3,1.9
E00164469,94.4,4.5,1.1
E00164470,91.9,7.4,0.7
E00164471,99.7,0.3,0
