areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00051471,12.1,22.5,50,15.4
E00051476,11.2,18.7,54,16
E00051477,17.8,15.5,48.3,18.4
E00051479,17.4,18.6,54.7,9.3
E00051480,12.4,14.6,50.4,22.6
E00051484,10.7,20.8,53.7,14.8
E00051485,11,20.6,55.1,13.2
E00051487,14.9,20.5,49.7,14.9
E00051501,12.9,17.5,57.7,11.9
E00051502,7.9,21.4,58.7,11.9
E00051503,12.6,22.4,53.1,11.9
E00051504,11.6,21.9,52.3,14.2
E00159066,12.8,17.6,50.4,19.2
E00159067,14.3,18.7,54.9,12.1
E00159068,8.7,20.5,66.1,4.7
E00159069,8.6,27.1,55,9.3
E00159070,12.1,20.7,50.7,16.4
E00159071,11.9,14.1,57.3,16.8
E00159072,10.4,17.9,50,21.7
E00159073,14.8,22.7,55.7,6.8
E00159074,9.6,20.5,52.1,17.8
E00159075,10.8,20.1,54.7,14.4
E00159076,16.8,19,53.3,10.9
E00159077,12.1,19.3,50,18.6
E00159078,12.3,20.6,51.6,15.5
E00159079,27,32.4,32.4,8.1
E00159081,12,25.3,50.7,12
E00159082,18.7,16.4,46.3,18.7
E00159134,11.5,19.6,50.7,18.2
E00159136,12.8,13.8,50.2,23.2
E00159137,13.4,19.6,54.6,12.4
E00159277,11.2,20.8,58.4,9.6
E00159278,12.6,21,58.7,7.7
E00159279,10.9,16.1,62.6,10.4
E00159280,9.3,16.8,60.7,13.1
E00159281,10.2,21.6,55.7,12.6
E00159282,13,15.2,54.3,17.4
E00159283,12.5,22.2,51.4,13.9
E00159284,8.6,19.1,64.5,7.9
E00159285,9.4,22.5,56.5,11.6
E00159286,4.8,22.4,63.3,9.5
E00159287,10.6,18,63,8.5
E00159288,10.2,24.5,55.1,10.2
E00159290,16.4,22.1,52.1,9.3
E00159294,5.6,24.2,62.9,7.3
E00159295,13.8,18.2,46.8,21.2
E00159296,11.7,14.8,55.6,17.9
E00159297,13.1,23.2,46.4,17.3
E00159298,9,23.9,52.2,14.9
E00159299,12.2,25.6,42.1,20.1
E00159300,15,19.4,35.6,30
E00159301,11,20.3,47.1,21.5
E00159302,9.8,23.8,51.6,14.8
E00159303,17,12.8,57.4,12.8
E00159304,12.3,18.7,49.7,19.3
E00159305,16.8,20.2,49.1,13.9
E00159306,16.4,18.8,46.7,18.2
