areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00051471,64.8,1.4,33.8
E00051476,65.8,3.9,30.3
E00051477,59.7,1.4,39
E00051479,39.4,1.3,59.3
E00051480,56.6,0.4,43
E00051484,57.6,2.3,40.2
E00051485,53.7,0.8,45.5
E00051487,58.3,1.4,40.3
E00051501,60.4,3.7,35.9
E00051502,62.4,1,36.6
E00051503,55.6,1.5,42.9
E00051504,59.1,1.5,39.4
E00159066,62.8,1.5,35.7
E00159067,45.4,0,54.6
E00159068,57.2,2.7,40.1
E00159069,54.2,3.1,42.7
E00159070,58.9,1.7,39.4
E00159071,57,2.7,40.2
E00159072,51,1.9,47.1
E00159073,49.2,4.9,45.9
E00159074,42.4,1.7,55.8
E00159075,53.1,3.1,43.9
E00159076,48.4,2.1,49.5
E00159077,55.5,1.6,42.9
E00159078,54.9,2.5,42.6
E00159079,18.5,0,81.5
E00159081,34.4,1.4,64.2
E00159082,52.8,0.4,46.9
E00159134,61.3,2.1,36.6
E00159136,59.4,2.3,38.3
E00159137,59.6,4.3,36
E00159277,52.5,2.5,45
E00159278,64.3,5,30.8
E00159279,68,2.3,29.8
E00159280,48.4,3.7,47.9
E00159281,62.2,1.9,35.9
E00159282,57.7,1.6,40.7
E00159283,31,1.3,67.7
E00159284,55.2,2.5,42.2
E00159285,55,2.8,42.2
E00159286,59,3.2,37.8
E00159287,70.9,2.3,26.8
E00159288,55.6,2.7,41.8
E00159290,58.9,1.7,39.4
E00159294,56.5,1.8,41.7
E00159295,66.6,0,33.4
E00159296,56.5,1.4,42.1
E00159297,50.5,2.1,47.4
E00159298,49.5,0.4,50.2
E00159299,57.4,1.1,41.5
E00159300,59.7,1.9,38.4
E00159301,59.5,2.1,38.4
E00159302,50.2,2.1,47.7
E00159303,50,0,50
E00159304,59.8,1,39.2
E00159305,60.9,1.4,37.7
E00159306,50.5,2.2,47.3
E00159501,59.5,1.3,39.2
E00163860,58.7,1.5,39.8
E00163861,59.2,1.8,39
E00164121,60.4,2.5,37.1
E00164122,20,0,80
E00164123,49.6,2.6,47.8
E00164377,51.5,2.6,45.9
E00164378,42.4,0,57.6
E00164379,56.5,1.7,41.8
E00164381,43.5,1,55.6
E00164383,62.2,0.4,37.4
E00164384,52.4,6.1,41.5
E00164386,60.3,1.8,37.9
E00164387,65.6,4.6,29.8
E00164389,53.6,5.9,40.5
E00164390,42.9,2,55.1
E00164452,53.8,5.7,40.5
E00164453,52.7,1.1,46.3
E00164454,60.7,4.1,35.1
E00164455,65.1,2.1,32.8
E00164456,70.1,1.9,28
E00164457,60.3,5.6,34.1
E00164458,56.1,4.6,39.3
E00164459,61.1,6.5,32.4
E00164460,61.9,3.2,34.9
E00164461,70.3,5.5,24.2
E00164462,60.5,6.7,32.8
E00164463,56.8,4.1,39.1
E00164464,57.1,2.4,40.6
E00164465,61.6,6.7,31.7
E00164466,57.9,6,36.1
E00164467,56.4,6.4,37.3
E00164468,72.5,3.1,24.4
E00164469,78.3,1.4,20.3
E00164470,56.1,4.3,39.5
E00164471,40.6,2.2,57.2
E00164472,56,0.8,43.2
E00164473,60.1,2.2,37.7
E00164474,59.7,3.2,37.1
E00164475,60.9,5.4,33.7
E00164476,58.9,3.1,37.9
E00164477,64.5,0.8,34.7
E00164478,32.6,9.8,57.7
E00164497,62.8,5.6,31.6
E00164499,59.1,1.8,39.1
E00164500,62.2,3.9,33.9
E00164501,63.1,4.4,32.5
E00164502,54,4.6,41.4
E00164503,62.7,5,32.3
E00164504,61.7,4.8,33.5
E00164505,54.4,0.8,44.8
E00164506,64,2.5,33.5
E00164508,67.7,1.9,30.4
E00164509,66.3,2,31.7
E00164510,64.9,1.7,33.4
E00164511,65.6,0,34.4
E00164512,62,2.7,35.3
E00164513,66.4,2.6,31
E00164514,63.6,4.1,32.3
E00164515,72.9,1,26.1
E00164516,64,2.1,33.9
E00164517,53,4.1,42.9
E00164518,62.8,4.2,33
E00164519,50.5,7,42.5
E00164520,49,4,47
E00164521,58.1,3.8,38.1
E00164539,61.2,5.1,33.7
E00164542,59.8,0,40.2
E00164543,59.9,2.4,37.8
E00164544,58.7,3.8,37.5
E00164545,65,1.6,33.5
E00164546,66.1,1.6,32.2
E00164547,59.3,1.6,39.1
E00164552,57.5,1.9,40.5
E00164553,63.3,6,30.7
E00164554,52.6,9.9,37.5
E00164555,55.4,2.1,42.5
E00164556,47.6,3.3,49.2
E00164557,58.9,6.3,34.8
E00164558,47.4,4.5,48.1
E00164559,65.2,2,32.8
E00164560,44.7,4.5,50.8
E00164562,66.3,7,26.7
E00164563,49.6,2.3,48.1
E00164564,58.1,4.7,37.2
E00164565,61.7,1.8,36.5
E00164566,64.3,5.5,30.2
E00164567,67,4.3,28.6
E00164568,61.1,2.4,36.5
E00164569,68.6,6.1,25.3
E00164570,65.9,0,34.1
E00164571,55.1,3.4,41.6
E00164572,62.5,2.1,35.4
E00164573,53.4,2.6,44
E00164574,63.4,3.7,32.9
E00164575,61.5,4,34.5
E00164576,55.5,3.8,40.8
E00164577,60.6,2.7,36.7
E00164578,52,3.5,44.5
E00164579,60.6,3.8,35.5
E00164580,60.8,1.7,37.5
E00164581,40.8,0,59.2
E00164582,54.8,3.2,42.1
E00164583,58.6,3.9,37.5
E00164584,57.7,3.9,38.4
E00164585,61.4,1.1,37.5
E00164586,66.6,2,31.4
E00164605,54.5,2.6,43
E00164606,57.4,2.6,40
E00164607,52.6,3.8,43.6
E00164608,64.9,1.9,33.2
E00164609,61.5,2.1,36.4
E00164610,56.3,4.8,38.9
E00164611,57.6,7.3,35.1
E00164612,59.9,3,37.1
E00164613,53.6,0.5,45.9
E00164614,51,6.2,42.8
E00164615,64.4,3.7,31.9
E00164616,60,2.1,37.9
E00164617,51.8,4.5,43.7
E00164618,64.6,2.9,32.5
E00164619,55.5,3.8,40.7
E00164620,70.2,2.3,27.5
E00164621,61.3,3,35.7
E00164622,62.4,3,34.6
E00164623,54.5,3.7,41.9
E00164624,66.7,2.5,30.8
E00164625,61.8,9.8,28.4
E00164626,63,3.7,33.3
E00164627,60.5,4.3,35.2
E00164628,56.9,1.1,42
E00164629,61.4,1.5,37.1
E00164630,68.8,4.1,27.1
E00164631,49.1,2.3,48.6
E00171585,71.4,2.5,26.1
E00171596,53.6,2.8,43.6
E00172214,48.4,2.1,49.5
E00172288,66.6,1.6,31.8
E00181299,82.6,2.7,14.7
E00181300,80.6,3,16.4
E00181319,51.7,0,48.3
E00181348,57.5,3.3,39.3
E00181354,41.2,1,57.8
E00181373,53.7,1.6,44.7
E00185033,65.2,3.1,31.7
E00185037,68.5,1.1,30.3
E00185038,75.2,3.3,21.5
E00185095,54.5,1.9,43.6
