areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00051471,94,3,3
E00051476,93.8,3.5,2.6
E00051477,88.6,7.2,4.2
E00051479,91.6,1.6,6.8
E00051480,90.9,3.8,5.3
E00051484,95.2,1.2,3.6
E00051485,88.4,4.4,7.2
E00051487,92.9,1.8,5.3
E00051501,89.2,1.8,9
E00051502,93.7,0.7,5.6
E00051503,92.5,2.2,5.3
E00051504,83.2,2.6,14.2
E00159066,90.5,2.2,7.4
E00159067,87.5,5.1,7.4
E00159068,82.7,2.2,15.2
E00159069,70.8,6.3,22.9
E00159070,91.1,3,5.9
E00159071,83.9,2.4,13.7
E00159072,91.8,2.2,6
E00159073,65.9,5.8,28.4
E00159074,82.8,2.6,14.6
E00159075,90.5,3.6,5.9
E00159076,93.1,1.2,5.7
E00159077,90.5,3.2,6.3
E00159078,83.7,4.8,11.5
E00159079,79.6,2,18.4
E00159081,77.4,3.2,19.5
E00159082,87.2,2.3,10.5
E00159134,91.7,0.3,8
E00159136,91.3,2.7,6
E00159137,91.5,1.5,7
E00159277,87.2,1.1,11.7
E00159278,71.2,5.6,23.2
E00159279,84.4,3.1,12.5
E00159280,82.5,1.2,16.3
E00159281,83.9,3.2,12.9
E00159282,81,4.1,14.8
E00159283,67.4,3.1,29.5
E00159284,77.2,6.6,16.2
E00159285,85.8,0.7,13.5
E00159286,89,1.1,10
E00159287,84.7,4.3,11
E00159288,88.2,0.6,11.2
E00159290,76.4,2.3,21.3
E00159294,77.4,0.4,22.2
E00159295,88.9,2.7,8.4
E00159296,93.6,3.8,2.6
E00159297,87.9,2.7,9.4
E00159298,91.8,2.2,6
E00159299,93.3,3.6,3
E00159300,92.1,1.3,6.6
E00159301,93.5,5,1.5
E00159302,87.2,2.5,10.3
E00159303,92.9,0.9,6.2
E00159304,91.9,1.5,6.6
E00159305,90.5,2.4,7.1
E00159306,87.4,1.1,11.5
E00159501,85,4,11
E00163860,85.7,2,12.2
E00163861,87.5,1.9,10.5
E00164121,89.1,0.3,10.7
E00164122,74.7,1.5,23.7
E00164123,89.9,3.7,6.4
E00164377,92.4,0.4,7.3
E00164378,90.5,2.9,6.6
E00164379,91.1,1.8,7.1
E00164381,86.4,2.6,11.1
E00164383,79.6,3.9,16.5
E00164384,55.3,16,28.7
E00164386,82.2,5.6,12.2
E00164387,63.2,19.1,17.7
E00164389,51.2,15.7,33.1
E00164390,54.5,17.4,28.1
E00164452,63.9,10.8,25.3
E00164453,69.4,8.2,22.4
E00164454,62.3,8.7,29
E00164455,44.8,26.2,29
E00164456,77.7,4,18.2
E00164457,59.1,16.1,24.7
E00164458,67.3,8.8,23.9
E00164459,57.6,18.1,24.3
E00164460,62.5,7.4,30.1
E00164461,76.2,10.3,13.5
E00164462,63.8,17.8,18.4
E00164463,66.1,15,18.9
E00164464,68.3,10.9,20.7
E00164465,64.6,12.7,22.7
E00164466,67.1,12.3,20.6
E00164467,54.6,14,31.3
E00164468,69.7,9.6,20.7
E00164469,78.1,8,13.9
E00164470,67.9,9.5,22.6
E00164471,94.6,1.4,4.1
E00164472,86.2,1.3,12.4
E00164473,87,1.9,11.2
E00164474,84.4,3.6,12.1
E00164475,80.2,5.8,14
E00164476,88.5,2,9.5
E00164477,89.1,2.5,8.4
E00164478,69.8,2.8,27.4
E00164497,54.2,11.6,34.3
E00164499,61.7,10.5,27.8
E00164500,52.9,21.8,25.3
E00164501,49.3,20.7,29.9
E00164502,58.4,11.7,29.9
E00164503,51.8,14.8,33.5
E00164504,62.1,10.3,27.6
E00164505,74.1,8.8,17
E00164506,81.4,7.5,11.1
E00164508,91.4,1.4,7.2
E00164509,79.4,4.4,16.3
E00164510,80.7,4.7,14.6
E00164511,82.7,4.8,12.5
E00164512,81.6,4.8,13.7
E00164513,70.2,8.5,21.3
E00164514,73.4,9.7,16.9
E00164515,72.1,7.2,20.8
E00164516,75.5,6.1,18.4
E00164517,62.7,10.8,26.4
E00164518,60.1,16,23.9
E00164519,59,16.3,24.7
E00164520,53.1,14,32.9
E00164521,67.9,9.3,22.9
E00164539,66.7,12.8,20.5
E00164542,86.3,3.2,10.5
E00164543,89.1,2.9,8
E00164544,60,8.7,31.3
E00164545,83.6,6.4,10
E00164546,86.7,1.6,11.8
E00164547,92.8,0.3,6.9
E00164552,56.7,15.2,28.2
E00164553,65.7,15.2,19.1
E00164554,57,23.1,19.9
E00164555,45.3,27.7,27
E00164556,65.6,11.8,22.6
E00164557,65.2,15.4,19.4
E00164558,67.6,10.5,21.9
E00164559,82.4,3.9,13.7
E00164560,83.5,4.8,11.7
E00164562,65.8,15,19.2
E00164563,82.6,5.9,11.5
E00164564,69.2,9.3,21.5
E00164565,76.6,8.7,14.6
E00164566,62.9,16.7,20.4
E00164567,71.1,8.8,20.1
E00164568,88.3,2.9,8.9
E00164569,72.3,11.5,16.2
E00164570,78.4,5.7,15.9
E00164571,73.8,6.6,19.5
E00164572,66.2,16.8,17
E00164573,60.5,13,26.6
E00164574,56.7,15.3,27.9
E00164575,78.3,8,13.8
E00164576,70.2,10.6,19.1
E00164577,67,13.4,19.6
E00164578,64,10.7,25.3
E00164579,67.2,11.7,21.1
E00164580,80.2,7.5,12.3
E00164581,90.5,1.8,7.6
E00164582,84.9,2,13.1
E00164583,62,14.8,23.2
E00164584,79.2,6.8,14
E00164585,88.2,3,8.9
E00164586,65.9,15.5,18.6
E00164605,82,4.3,13.7
E00164606,88.3,1.6,10.1
E00164607,83.3,1.9,14.8
E00164608,85.7,4,10.2
E00164609,87.6,2.5,9.8
E00164610,60.9,15.3,23.7
E00164611,45.5,20.2,34.4
E00164612,87.9,0.9,11.2
E00164613,81.3,4.2,14.4
E00164614,55.5,11.6,32.9
E00164615,63.4,14.4,22.2
E00164616,84.5,1.8,13.6
E00164617,57.1,12.8,30
E00164618,76.2,9.8,14
E00164619,53.9,18.1,28
E00164620,85.1,2,12.9
E00164621,74.3,7.8,17.9
E00164622,91.4,2.2,6.4
E00164623,60.7,12.3,27
E00164624,71.1,10.8,18
E00164625,53.6,20.2,26.2
E00164626,66.5,16.9,16.6
E00164627,69.6,13.1,17.3
E00164628,92.1,3.6,4.3
E00164629,84.9,1,14.1
E00164630,75,12.9,12.1
E00164631,65.5,8.3,26.1
E00171585,77.9,8.3,13.8
E00171596,76.8,2,21.2
E00172214,82.7,4.9,12.4
E00172288,91,2.4,6.6
E00181299,80.9,8.4,10.6
E00181300,86.6,6.5,6.9
E00181319,92.3,0.5,7.2
E00181348,79.5,8.5,12.1
E00181354,93,1.7,5.2
E00181373,90.4,4.1,5.5
E00185033,93.7,1.9,4.4
E00185037,85.3,1.4,13.3
E00185038,86,6.2,7.8
E00185095,88,7.1,4.9
