areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000922,5,28.1,51.2,15.7
E00000923,54.1,36.9,7.4,1.6
E00000924,30.4,42.9,22.3,4.5
E00000925,0.9,28.4,55.2,15.5
E00000926,4.4,19.3,55.3,21.1
E00000927,9.9,40.5,37.8,11.7
E00000928,10.6,43.9,35,10.6
E00000929,7.1,34.1,43.7,15.1
E00000930,4.2,38.7,42,15.1
E00000931,7.1,37,44.9,11
E00000932,14,36.9,35.7,13.4
E00000934,6.7,38.7,42,12.6
E00000935,14.6,49,27.8,8.6
E00000936,8.2,38.8,34.7,18.4
E00000937,35.6,48.9,14.4,1.1
E00000938,14.1,43.8,35.9,6.3
E00000939,9.8,37.9,41.2,11.1
E00000940,21.1,41.5,29.3,8.1
E00000943,25.6,58.3,14.6,1.5
E00000944,14,38.5,32.2,15.4
E00000945,11.6,37.2,38.8,12.4
E00000961,29,55,13,3
E00000962,34.7,31.4,28.8,5.1
E00000963,31.7,43.3,20,5
E00000964,47.6,44,7.7,0.6
E00000965,35.2,40.7,19.4,4.6
E00001108,5.6,27,46,21.4
E00001117,8.3,33.3,35.4,22.9
E00001118,11.4,45.5,29.5,13.6
E00001119,24.8,54.9,15,5.3
E00001120,12,44.8,32,11.2
E00001121,17.5,41.7,27.5,13.3
E00001122,14.4,36.5,37.5,11.5
E00001123,26.4,57.9,13.6,2.1
E00001124,10.5,45.9,32.3,11.3
E00001125,11.5,44.3,36.1,8.2
E00001126,20.7,49.5,23.4,6.3
E00001127,11.8,59.1,21.8,7.3
E00001128,14.7,37.5,36.8,11
E00001129,27.4,44.4,24.2,4
E00001130,13.7,44.4,32.3,9.7
E00001131,12.1,41.1,30.8,15.9
E00001132,21.8,46.8,25.8,5.6
E00001133,23.9,44.4,24.8,6.8
E00001134,21.7,42,30.6,5.7
E00001136,9,49.7,32.8,8.5
E00001137,18.8,50.7,23.2,7.2
E00001138,15.2,40,29.6,15.2
E00001139,13,42.8,29.7,14.5
E00001140,34.1,39.5,18.6,7.8
E00001207,18.1,54.3,23.3,4.3
E00001208,4.8,27.2,43.2,24.8
E00001209,11.6,39.7,33.9,14.9
E00001210,11.2,52,28.8,8
E00001212,23.4,54,16.9,5.6
E00001213,7.9,44.4,34.1,13.5
E00001214,42.2,39.3,17.8,0.7
E00001215,15.4,39.2,27.7,17.7
E00001216,17.9,48.8,25.2,8.1
E00001217,23.1,56.9,18.5,1.5
E00001218,11.5,42.5,37.2,8.8
E00001219,27.2,54.4,12.5,5.9
E00001220,24,56.7,15.7,3.7
E00001221,13.6,49.1,29.1,8.2
E00001222,14.1,61.7,21.1,3.1
E00001223,23.5,40.3,28.2,8.1
E00001224,24.4,57.3,16,2.3
E00001226,15,46,28.3,10.6
E00001227,16.4,39.3,33.6,10.7
E00001228,26.1,55.6,15,3.3
E00001229,9.4,53.9,26.6,10.2
E00001230,33.5,51.4,13.9,1.2
E00001231,35.2,48.8,13.6,2.4
E00001232,38.8,51,7.1,3.1
E00001233,20.8,59.7,18.2,1.3
E00001234,23.5,44.1,18.6,13.7
E00001235,42.5,40.7,12.2,4.5
E00001236,18.6,49.6,24.8,7
