areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00000922,67.7,32.3
E00000923,48.1,51.9
E00000924,50.2,49.8
E00000925,60.8,39.2
E00000926,72,28
E00000927,60.1,39.9
E00000928,67.7,32.3
E00000929,62.6,37.4
E00000930,68.1,31.9
E00000931,73.1,26.9
E00000932,61.9,38.1
E00000934,67.5,32.5
E00000935,62,38
E00000936,54.9,45.1
E00000937,32.9,67.1
E00000938,57.6,42.4
E00000939,63.3,36.7
E00000940,56,44
E00000943,57.6,42.4
E00000944,51.4,48.6
E00000945,60.1,39.9
E00000961,39.1,60.9
E00000962,51.5,48.5
E00000963,36.1,63.9
E00000964,38,62
E00000965,35.7,64.3
E00001108,55.6,44.4
E00001117,55.2,44.8
E00001118,54.5,45.5
E00001119,42.9,57.1
E00001120,65.1,34.9
E00001121,52.7,47.3
E00001122,56.6,43.4
E00001123,44.7,55.3
E00001124,60.4,39.6
E00001125,64.4,35.6
E00001126,44.2,55.8
E00001127,47,53
E00001128,50,50
E00001129,50.7,49.3
E00001130,51.7,48.3
E00001131,54.7,45.3
E00001132,58.6,41.4
E00001133,45,55
E00001134,51.2,48.8
E00001136,55,45
E00001137,46.9,53.1
E00001138,61.2,38.8
E00001139,58.7,41.3
E00001140,45.8,54.2
E00001207,46,54
E00001208,59.3,40.7
E00001209,58.1,41.9
E00001210,44.7,55.3
E00001212,50.2,49.8
E00001213,51.3,48.7
E00001214,29.3,70.7
E00001215,51.8,48.2
E00001216,55.6,44.4
E00001217,45.4,54.6
E00001218,66.2,33.8
E00001219,45.6,54.4
E00001220,42,58
E00001221,59.8,40.2
E00001222,48.2,51.8
E00001223,50.5,49.5
E00001224,43.3,56.7
E00001226,58.7,41.3
E00001227,54.2,45.8
E00001228,53.9,46.1
E00001229,61.8,38.2
E00001230,47,53
E00001231,34,66
E00001232,36.9,63.1
E00001233,45.5,54.5
E00001234,38,62
E00001235,34.2,65.8
E00001236,50,50
E00001237,63.5,36.5
E00001238,52.5,47.5
E00001239,44.4,55.6
E00001240,47,53
E00001241,47.2,52.8
E00001242,50.4,49.6
E00001243,31.3,68.7
E00001244,61.1,38.9
E00001245,26.1,73.9
E00001246,29.8,70.2
E00001247,36.8,63.2
E00001249,54.6,45.4
E00001250,50,50
E00001251,40.6,59.4
E00001252,38,62
E00001253,62.1,37.9
E00001254,52.1,47.9
E00001259,50.2,49.8
E00001266,42,58
E00001267,44.4,55.6
E00001295,37.1,62.9
E00001296,63.9,36.1
E00001297,68.2,31.8
E00001298,63.3,36.7
E00001299,45.8,54.2
E00001300,69.2,30.8
E00001301,69.8,30.2
E00001303,58.6,41.4
E00001304,41.3,58.7
E00001308,53.5,46.5
E00001333,37.5,62.5
E00001334,36.1,63.9
E00001335,46.4,53.6
E00001336,57.9,42.1
E00001337,53.4,46.6
E00001340,50.2,49.8
E00001341,60.1,39.9
E00001342,47.5,52.5
E00001346,49.8,50.2
E00001349,45.2,54.8
E00001350,53.1,46.9
E00001351,24.5,75.5
E00001353,53.2,46.8
E00001354,44.1,55.9
E00001355,66.3,33.7
