areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00000922,11.5,31.1,23,34.4
E00000923,56,23.2,11.2,9.6
E00000924,22.3,25,16.1,36.6
E00000925,11.8,25.2,21,42
E00000926,8.8,36,18.4,36.8
E00000927,12.8,31.2,22.9,33
E00000928,14.6,30.9,15.4,39
E00000929,10.4,25.6,18.4,45.6
E00000930,11.8,26.9,13.4,47.9
E00000931,14.8,26.6,11.7,46.9
E00000932,21.5,31.6,13.9,32.9
E00000934,13.3,32.5,13.3,40.8
E00000935,24.5,29.8,16.6,29.1
E00000936,13.7,29.5,16.4,40.4
E00000937,22.4,26.4,26.4,24.7
E00000938,15.6,22.7,16.4,45.3
E00000939,24.8,29.4,11.1,34.6
E00000940,25,28.2,18.5,28.2
E00000943,32.3,28.4,19.4,19.9
E00000944,12.2,25.9,20.4,41.5
E00000945,22.2,33.3,16.7,27.8
E00000961,31.3,22.7,22.2,23.7
E00000962,22.5,14.2,17.5,45.8
E00000963,20,25,11.7,43.3
E00000964,45.2,19,20.2,15.5
E00000965,24.1,25.9,23.1,26.9
E00001108,7.9,27,19,46
E00001117,12.1,31.9,14.3,41.8
E00001118,16.8,22.9,19.8,40.5
E00001119,23.6,33.6,20.9,21.8
E00001120,18.7,25.2,18.7,37.4
E00001121,16.7,28.3,22.5,32.5
E00001122,16,31.1,19.8,33
E00001123,29.3,25.7,24.3,20.7
E00001124,20.5,23.5,18.9,37.1
E00001125,19.7,26.2,12.3,41.8
E00001126,14.4,25.2,17.1,43.2
E00001127,13.3,27.4,21.2,38.1
E00001128,13.9,26.3,19,40.9
E00001129,20,24.8,20.8,34.4
E00001130,25.8,20.2,17.7,36.3
E00001131,15,26.2,16.8,42.1
E00001132,24.6,35.2,18.9,21.3
E00001133,31.9,25,17.2,25.9
E00001134,34.2,36.7,8.9,20.3
E00001136,20,28.9,27.8,23.3
E00001137,30.7,25.5,15.3,28.5
E00001138,14.4,33.6,19.2,32.8
E00001139,19.7,27.7,21.9,30.7
E00001140,51.6,22.7,9.4,16.4
E00001207,23.3,28.4,19,29.3
E00001208,16.8,34.4,23.2,25.6
E00001209,19,31.4,17.4,32.2
E00001210,25,33.6,15.6,25.8
E00001212,34.7,28.2,14.5,22.6
E00001213,29.8,33.9,16.9,19.4
E00001214,55.2,31.3,4.5,9
E00001215,38.3,34.4,10.2,17.2
E00001216,36,32,13.6,18.4
E00001217,27.1,29.3,18.8,24.8
