areacd,disability_3a-001,disability_3a-002
E00000922,11.3,88.7
E00000923,23.6,76.4
E00000924,18.4,81.6
E00000925,13.6,86.4
E00000926,9.6,90.4
E00000927,10.3,89.7
E00000928,12.4,87.6
E00000929,8.7,91.3
E00000930,9.6,90.4
E00000931,8.7,91.3
E00000932,15,85
E00000934,9.2,90.8
E00000935,10,90
E00000936,10.7,89.3
E00000937,16.1,83.9
E00000938,15,85
E00000939,13.4,86.6
E00000940,17.6,82.4
E00000943,6.7,93.3
E00000944,9.4,90.6
E00000945,13.7,86.3
E00000961,12.2,87.8
E00000962,9.9,90.1
E00000963,18.9,81.1
E00000964,17,83
E00000965,11.5,88.5
E00001108,10,90
E00001117,7.9,92.1
E00001118,11.4,88.6
E00001119,10.2,89.8
E00001120,11.5,88.5
E00001121,15.5,84.5
E00001122,18.8,81.2
E00001123,13.8,86.2
E00001124,9.4,90.6
E00001125,9.6,90.4
E00001126,13.1,86.9
E00001127,11.2,88.8
E00001128,10.2,89.8
E00001129,15,85
E00001130,11.8,88.2
E00001131,10.4,89.6
E00001132,14,86
E00001133,17.2,82.8
E00001134,14.4,85.6
E00001136,13.6,86.4
E00001137,18.9,81.1
E00001138,11.9,88.1
E00001139,11.3,88.7
E00001140,19.6,80.4
E00001207,13.3,86.7
E00001208,10.1,89.9
E00001209,10.7,89.3
E00001210,9.5,90.5
E00001212,12.8,87.2
E00001213,19.4,80.6
E00001214,17.5,82.5
E00001215,16.3,83.7
E00001216,10.5,89.5
E00001217,13.4,86.6
E00001218,12.7,87.3
E00001219,10.7,89.3
E00001220,11.8,88.2
E00001221,12.1,87.9
E00001222,10.1,89.9
E00001223,14.2,85.8
E00001224,13.2,86.8
E00001226,14.2,85.8
E00001227,14.7,85.3
E00001228,11.1,88.9
E00001229,11.9,88.1
E00001230,18.9,81.1
E00001231,12.8,87.2
E00001232,14.6,85.4
E00001233,10.7,89.3
E00001234,26,74
E00001235,11.6,88.4
E00001236,12.2,87.8
E00001237,10.3,89.7
E00001238,15.8,84.2
E00001239,11.5,88.5
E00001240,11.9,88.1
E00001241,11.5,88.5
E00001242,11.5,88.5
E00001243,14.9,85.1
E00001244,14.5,85.5
E00001245,23.5,76.5
E00001246,29.2,70.8
E00001247,18.3,81.7
E00001249,12.5,87.5
E00001250,9.2,90.8
E00001251,11.1,88.9
E00001252,23,77
E00001253,12.4,87.6
E00001254,19.7,80.3
E00001259,13.6,86.4
E00001266,21.5,78.5
E00001267,12.2,87.8
E00001295,19.4,80.6
E00001296,9.5,90.5
E00001297,5.4,94.6
E00001298,3.7,96.3
E00001299,11.5,88.5
E00001300,11.8,88.2
E00001301,5.8,94.2
E00001303,14.1,85.9
E00001304,15.5,84.5
E00001308,15.8,84.2
E00001333,11.9,88.1
E00001334,16.2,83.8
E00001335,9.6,90.4
E00001336,12.9,87.1
E00001337,14,86
E00001340,13.4,86.6
E00001341,10.9,89.1
E00001342,15.1,84.9
E00001346,12.6,87.4
E00001349,15.6,84.4
E00001350,6.7,93.3
E00001351,21.6,78.4
E00001353,12,88
