areacd,sex-001,sex-002
E00000922,52.1,47.9
E00000923,57,43
E00000924,48.6,51.4
E00000925,52.3,47.7
E00000926,49.1,50.9
E00000927,51.4,48.6
E00000928,51,49
E00000929,52.8,47.2
E00000930,50.5,49.5
E00000931,48.8,51.2
E00000932,52.2,47.8
E00000934,52.1,47.9
E00000935,46.9,53.1
E00000936,51.2,48.8
E00000937,54.8,45.2
E00000938,51.3,48.7
E00000939,49,51
E00000940,49.5,50.5
E00000943,51.3,48.7
E00000944,50.6,49.4
E00000945,51.7,48.3
E00000961,46.5,53.5
E00000962,49.2,50.8
E00000963,54.6,45.4
E00000964,48.3,51.7
E00000965,54.1,45.9
E00001108,51.5,48.5
E00001117,54.3,45.7
E00001118,50.6,49.4
E00001119,54.9,45.1
E00001120,51.6,48.4
E00001121,50,50
E00001122,54.7,45.3
E00001123,55.6,44.4
E00001124,52.9,47.1
E00001125,48.6,51.4
E00001126,48.9,51.1
E00001127,53.2,46.8
E00001128,55,45
E00001129,51.7,48.3
E00001130,47.3,52.7
E00001131,51.5,48.5
E00001132,49.8,50.2
E00001133,50,50
E00001134,52.7,47.3
E00001136,53.2,46.8
E00001137,50.1,49.9
E00001138,48.9,51.1
E00001139,49.2,50.8
E00001140,53.2,46.8
E00001207,55.8,44.2
E00001208,50.6,49.4
E00001209,50.9,49.1
E00001210,47.8,52.2
E00001212,54.5,45.5
E00001213,53.2,46.8
E00001214,51.8,48.2
E00001215,52.7,47.3
E00001216,52.9,47.1
E00001217,57.1,42.9
E00001218,51.8,48.2
E00001219,49.4,50.6
E00001220,51.4,48.6
E00001221,52.1,47.9
E00001222,46.3,53.7
E00001223,53.8,46.2
E00001224,54,46
E00001226,47.6,52.4
E00001227,52.1,47.9
E00001228,52.6,47.4
E00001229,56.1,43.9
E00001230,46.8,53.2
E00001231,53.2,46.8
E00001232,46.2,53.8
E00001233,52.5,47.5
E00001234,54.3,45.7
E00001235,54.8,45.2
E00001236,52.9,47.1
E00001237,48.9,51.1
E00001238,54.8,45.2
E00001239,55.9,44.1
E00001240,53.2,46.8
E00001241,52.3,47.7
E00001242,54,46
E00001243,49.6,50.4
E00001244,48.1,51.9
E00001245,48.4,51.6
E00001246,47.2,52.8
E00001247,58.8,41.2
E00001249,52.7,47.3
E00001250,52.4,47.6
E00001251,52.6,47.4
E00001252,50.2,49.8
E00001253,50.7,49.3
E00001254,54.1,45.9
E00001259,52.2,47.8
E00001266,54,46
E00001267,50.9,49.1
E00001295,53.7,46.3
E00001296,52.3,47.7
E00001297,51.9,48.1
E00001298,48.5,51.5
E00001299,47.1,52.9
E00001300,49.9,50.1
E00001301,51.7,48.3
E00001303,49.1,50.9
E00001304,50.2,49.8
E00001308,51.8,48.2
E00001333,50.2,49.8
E00001334,54,46
E00001335,47.6,52.4
E00001336,51.1,48.9
E00001337,54.2,45.8
E00001340,53,47
E00001341,51.7,48.3
E00001342,49.3,50.7
E00001346,49.5,50.5
E00001349,52.9,47.1
E00001350,48.2,51.8
E00001351,49,51
E00001353,49.9,50.1
E00001354,52.6,47.4
E00001355,50.7,49.3
E00001356,55.1,44.9
E00001357,50,50
E00001361,58.1,41.9
E00001367,50.5,49.5
E00001368,49.4,50.6
E00001369,52.2,47.8
E00001370,51.9,48.1
E00001371,52.7,47.3
E00001372,51.4,48.6
E00001374,55.9,44.1
E00001375,50.8,49.2
E00001376,50.8,49.2
E00001380,53.4,46.6
E00001381,48.5,51.5
E00001382,48.1,51.9
E00001383,56,44
E00001384,53.6,46.4
E00001385,51.6,48.4
E00001386,51.9,48.1
E00001389,51,49
E00001390,54.2,45.8
E00001391,52.8,47.2
E00001392,50.2,49.8
E00001393,51.3,48.7
E00001394,51.4,48.6
E00001395,52.5,47.5
E00001396,52.1,47.9
E00001397,51.4,48.6
E00001398,51.9,48.1
E00001399,53.2,46.8
E00001400,52.9,47.1
E00001401,49.8,50.2
E00001402,49.6,50.4
E00001403,51.1,48.9
E00001404,54.8,45.2
E00001405,48.2,51.8
E00001406,54.9,45.1
E00001407,52.3,47.7
E00001408,51.1,48.9
E00001410,45.9,54.1
E00001411,44.8,55.2
E00001412,55,45
E00001413,53.1,46.9
E00001415,54.8,45.2
E00001416,52.8,47.2
E00001417,54.1,45.9
E00001418,49.2,50.8
E00001419,49.8,50.2
E00001420,52.2,47.8
E00001421,49.5,50.5
E00001422,45.6,54.4
E00001423,52,48
E00001424,53.1,46.9
E00001425,52,48
E00001426,55.6,44.4
E00001427,50.8,49.2
E00001428,52.2,47.8
E00001429,53.3,46.7
E00001430,54.6,45.4
E00001431,46.6,53.4
E00001432,53.7,46.3
E00001433,55.3,44.7
E00001434,52.4,47.6
E00001435,48.6,51.4
E00001436,50.9,49.1
E00001437,51.8,48.2
E00001438,52.9,47.1
E00001439,52.3,47.7
E00001440,53.3,46.7
E00001441,49,51
E00001442,53.6,46.4
E00001443,56.4,43.6
E00001444,51.3,48.7
E00001445,54.3,45.7
E00001572,52.8,47.2
E00001577,53.5,46.5
E00007053,54,46
E00007057,50.3,49.7
E00010623,54.9,45.1
E00010624,50.3,49.7
E00010625,49.2,50.8
E00010626,54.8,45.2
E00010627,51.2,48.8
E00010628,50.4,49.6
E00010629,51.8,48.2
E00010743,49.3,50.7
E00011116,55.3,44.7
E00011126,57.2,42.8
E00011127,52.2,47.8
E00011128,54.3,45.7
E00011129,55.8,44.2
E00011130,51.4,48.6
E00011131,54,46
E00011132,53.6,46.4
E00119476,52.7,47.3
E00119477,54.5,45.5
E00119478,49.4,50.6
E00119480,53.8,46.2
E00119481,48.8,51.2
E00119482,44.9,55.1
E00119483,51.1,48.9
E00119485,53,47
E00119486,45.7,54.3
E00119487,45.7,54.3
E00119488,46.8,53.2
E00119489,47.5,52.5
E00119490,47,53
E00119491,53.2,46.8
E00119492,54.4,45.6
E00119493,45.7,54.3
E00119494,51.2,48.8
E00119496,52.7,47.3
E00119497,47.8,52.2
E00119498,52.7,47.3
E00119500,51.1,48.9
E00119501,50.1,49.9
E00119502,53.3,46.7
E00119503,54.2,45.8
E00119504,47.2,52.8
E00119505,57.7,42.3
E00119506,54.1,45.9
E00119507,49.2,50.8
E00119508,50,50
E00119509,49.4,50.6
E00119510,49.4,50.6
E00119511,51.8,48.2
E00119512,49.2,50.8
E00119513,52.8,47.2
E00119514,49.9,50.1
E00119515,55.4,44.6
E00119516,52.1,47.9
E00119517,50.4,49.6
E00119518,49.7,50.3
E00119519,50.8,49.2
E00119520,58.4,41.6
E00119522,52.5,47.5
E00119523,52.1,47.9
E00119524,49.7,50.3
E00119525,53.1,46.9
E00119526,54.3,45.7
E00119527,49.1,50.9
E00119528,48.8,51.2
E00119530,51,49
E00119531,49.2,50.8
E00119532,56.7,43.3
E00119533,47,53
E00119534,51.8,48.2
E00119535,52.4,47.6
E00119537,49,51
E00119538,55.9,44.1
E00119539,51.7,48.3
E00119540,50.7,49.3
E00119541,50.4,49.6
E00119542,48.3,51.7
E00119543,52.4,47.6
E00119544,52.4,47.6
E00119545,52.8,47.2
E00119546,48.9,51.1
E00119547,52.7,47.3
E00119548,64.3,35.7
E00119549,54.9,45.1
E00119550,49.6,50.4
E00119551,52,48
E00119552,55.1,44.9
E00119553,54.5,45.5
E00119554,53.1,46.9
E00119555,51.4,48.6
