areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00000922,43.8,43,0,13.2
E00000923,16.9,8.9,53.2,21
E00000924,22.7,30,26.4,20.9
E00000925,44.5,42,0.8,12.6
E00000926,41.2,49.1,0,9.6
E00000927,38.7,47.7,0,13.5
E00000928,43.1,38.2,0,18.7
E00000929,41.3,47.6,0.8,10.3
E00000930,39.2,47.5,0.8,12.5
E00000931,33.9,44.1,0,22
E00000932,43.9,31.8,5.7,18.5
E00000934,33.9,44.1,0.8,21.2
E00000935,43,25.8,0.7,30.5
E00000936,42.5,34.9,0.7,21.9
E00000937,5.2,21.5,59.3,14
E00000938,39.4,37,3.1,20.5
E00000939,49.3,29.6,0.7,20.4
E00000940,52,28.5,2.4,17.1
E00000943,9.6,47.5,8.6,34.3
E00000944,34.7,36.7,12.2,16.3
E00000945,45.7,30.2,1.6,22.5
E00000961,7.5,24.1,29.6,38.7
E00000962,15,25.8,34.2,25
E00000963,14,16.5,48.8,20.7
E00000964,6.7,23,4.2,66.1
E00000965,9.3,13,47.2,30.6
E00001108,33.1,52,6.3,8.7
E00001117,36.5,35.4,9.4,18.8
E00001118,24.2,26.5,24.2,25
E00001119,22.1,32.7,12.4,32.7
E00001120,40,37.6,3.2,19.2
E00001121,26.9,31.1,21.8,20.2
E00001122,34.3,41.9,11.4,12.4
E00001123,22.9,24.3,8.6,44.3
E00001124,46.2,33.3,1.5,18.9
E00001125,35,42.5,0.8,21.7
E00001126,25.2,25.2,24.3,25.2
E00001127,21.4,33.9,9.8,34.8
E00001128,36,39,2.2,22.8
E00001129,19.4,37.9,25.8,16.9
E00001130,31.5,46,0,22.6
E00001131,28.8,47.7,8.1,15.3
E00001132,37.1,21,4,37.9
E00001133,28.2,28.2,27.4,16.2
E00001134,49.4,23.4,14.6,12.7
E00001136,38.6,34.7,5.1,21.6
E00001137,28.8,35.3,15.1,20.9
E00001138,32.8,37.6,1.6,28
E00001139,38.2,35.3,1.5,25
E00001140,22.7,26.6,40.6,10.2
E00001207,31,37.1,6,25.9
E00001208,51.2,40.8,1.6,6.4
E00001209,46.3,45.5,0,8.3
E00001210,32,35.9,4.7,27.3
E00001212,34.7,32.3,3.2,29.8
E00001213,56.5,25,2.4,16.1
E00001214,35.8,12.4,17.5,34.3
E00001215,49.6,29.1,10.2,11
E00001216,45.2,30.6,2.4,21.8
E00001217,35.7,43.4,1.6,19.4
E00001218,51.8,39.3,0.9,8
E00001219,34.1,29.6,1.5,34.8
E00001220,20.3,35.9,20.7,23
E00001221,57.3,38.2,0.9,3.6
E00001222,37.9,43.5,2.4,16.1
E00001223,36.2,28.3,4.6,30.9
E00001224,38.9,29.8,3.8,27.5
E00001226,39.8,35.4,2.7,22.1
E00001227,34.7,43.5,7.3,14.5
E00001228,36.6,33.3,0,30.1
E00001229,51.2,44.9,0.8,3.1
E00001230,27.6,28.2,21.8,22.4
E00001231,39.7,22.2,4,34.1
E00001232,23.2,25.3,7.4,44.2
E00001233,40.9,44.7,0,14.5
E00001234,34.7,29.7,10.9,24.8
E00001235,16.2,18.5,13.5,51.8
E00001236,32.3,47.2,0.8,19.7
E00001237,43.1,41.8,11.8,3.3
E00001238,41.9,38.8,0.8,18.6
E00001239,21.1,37.5,7,34.4
E00001240,23.8,33.8,5.4,36.9
E00001241,39.7,42.1,0.8,17.4
E00001242,30.4,36,0.8,32.8
E00001243,20.2,49.1,10.4,20.2
E00001244,62.2,25.9,7,4.9
E00001245,16.4,22.4,29.3,31.9
E00001246,13.7,19.8,21.4,45
E00001247,41.1,19.9,14.6,24.5
E00001249,61.7,30.5,0.8,7
E00001250,23.5,42,4.2,30.3
E00001251,26,16.7,10.9,46.4
E00001252,14,10.1,51.2,24.8
E00001253,52.1,35.4,2.1,10.4
E00001254,39.7,35.1,1.5,23.7
E00001259,15.3,26.7,3.1,55
E00001266,24.1,13.9,48.2,13.9
E00001267,35,31.7,0.8,32.5
E00001295,60.5,14.1,0.6,24.9
E00001296,50,41.1,1.6,7.3
E00001297,31.1,58.8,0.8,9.2
E00001298,40.5,58,0,1.5
E00001299,21.4,40.2,10.3,28.2
E00001300,36.4,57.9,0,5.8
E00001301,44.3,47.8,1.7,6.1
E00001303,32.8,38.3,2.3,26.6
E00001304,29.3,24,12.7,34
E00001308,40,28.9,0,31.1
E00001333,37.7,32.3,0.8,29.2
E00001334,21,16.7,8.7,53.6
E00001335,24.7,28,4,43.3
E00001336,49.3,36.6,0,14.2
E00001337,34.1,41.3,12.7,11.9
E00001340,44.7,44.7,0,10.6
E00001341,40.2,29.9,0,29.9
E00001342,30,24.2,8.3,37.5
E00001346,47.3,28.7,1.3,22.7
E00001349,54.4,28,0.8,16.8
E00001350,25.8,24.2,2.5,47.5
E00001351,11.6,4.5,73.2,10.7
E00001353,34.9,37,5.5,22.6
E00001354,31.4,12.4,2.9,53.3
E00001355,50.8,31,0.8,17.5
E00001356,20.2,21,10.1,48.7
E00001357,27.2,18.4,0.9,53.5
E00001361,18.3,13.8,24.8,43.1
E00001367,52.1,33.3,1.7,12.8
E00001368,44.6,33.9,1.8,19.6
E00001369,54.1,32.3,1.5,12
E00001370,50.8,31.5,2.4,15.3
E00001371,33.1,34.3,0.6,32
E00001372,55.8,37.7,1.4,5.1
E00001374,50.4,36.4,0.8,12.4
E00001375,51.9,38.8,0.8,8.5
E00001376,34.1,37,3,25.9
E00001380,49.6,38.5,0,11.9
E00001381,52.1,40.5,1.7,5.8
E00001382,43.6,40.9,1.8,13.6
E00001383,27.2,36.8,4.4,31.6
E00001384,27.9,20.5,18.9,32.8
E00001385,39.7,36.4,0.8,23.1
E00001386,47.2,44.7,0.8,7.3
E00001389,52.7,33.9,1.8,11.6
E00001390,26.8,23.6,2.4,47.2
E00001391,52.1,32.2,0.8,14.9
E00001392,24.3,18.8,8.3,48.6
E00001393,38.5,29.6,10.4,21.5
E00001394,44,42.4,0.8,12.8
E00001395,42.7,46.6,1.9,8.7
E00001396,21.1,22.2,24,32.7
E00001397,22,37.4,22,18.7
E00001398,13.7,17.7,51.6,16.9
E00001399,33.3,24.2,30,12.5
E00001400,20.2,27.1,40.3,12.4
E00001401,28.7,31.3,24.3,15.7
E00001402,35.6,45.4,3.1,16
E00001403,15.3,34.4,36.1,14.2
E00001404,24.2,35,25.8,15
E00001405,30.8,27.3,17.4,24.4
E00001406,30.7,29.1,30.7,9.4
E00001407,3.9,38.8,48.1,9.2
E00001408,2.4,48.8,45.1,3.7
E00001410,47.1,43.7,1.7,7.6
E00001411,8.6,2.2,80.6,8.6
E00001412,14.8,20,48.9,16.3
E00001413,34.9,33,23.9,8.3
E00001415,26.8,37.4,26.8,8.9
E00001416,35.8,27.6,25.2,11.4
E00001417,14,19.9,51.5,14.7
E00001418,48.5,37.1,1,13.4
E00001419,30.5,37.5,10.2,21.9
E00001420,12.6,30.3,38.7,18.5
E00001421,29.7,36.9,22.5,10.8
E00001422,82.5,7.5,2.5,7.5
