geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00134224,59.8,3.4,36.8
E00134225,57.6,2,40.4
E00134226,53.5,1.5,45
E00134227,58.5,2.8,38.7
E00134228,57.6,1.5,40.9
E00134229,58.2,3.1,38.8
E00134230,59.6,4.1,36.2
E00134237,59.7,0,40.3
E00134238,47.3,1.9,50.8
E00134239,61.9,2.7,35.4
E00134240,47.9,3.4,48.7
E00134242,63.6,1.6,34.8
E00134243,59.6,3,37.4
E00134244,63.6,0,36.4
E00134245,63.1,2,34.8
E00134246,57.6,1.2,41.2
E00134247,41.4,1.2,57.4
E00134248,45.2,0,54.8
E00134249,48.2,0.9,50.9
E00134258,55.8,3.7,40.5
E00134260,45.9,3.4,50.7
E00134261,35.9,3.2,61
E00134262,48.2,4.4,47.3
E00134263,46.7,2,51.3
E00134264,49.8,2.2,48.1
E00134265,45.3,0.9,53.8
E00134266,52.1,2.3,45.5
E00134267,52.9,3.3,43.8
E00134268,58.3,4.1,37.6
E00134269,53.9,4.5,41.6
E00134270,59.1,3.5,37.4
E00134271,57.1,0,42.9
E00134272,63.7,3.8,32.5
E00134273,45.1,5.1,49.8
E00134274,62.8,3.6,33.6
E00134275,38,3.2,58.8
E00134276,52,4.5,43.4
E00134277,51.7,3.4,44.8
E00134278,51,1.4,47.7
E00134280,72.3,1.8,26
E00134281,57.9,3.9,38.3
E00134282,57.8,1.9,40.3
E00134283,53.9,5.5,40.6
E00134284,62.6,1.9,35.4
E00134287,56.1,3.3,40.6
E00134288,45.8,7.4,46.8
E00134289,50.6,1.7,47.6
E00134290,38.5,1.7,59.7
E00134291,35.8,2.6,61.6
E00134292,44.2,3.4,52.5
E00134293,46.1,2.5,51.4
E00134294,45.9,1.5,52.6
E00134295,53.3,4.1,42.7
E00134296,42.5,4.6,52.9
E00134297,65.9,3.4,30.7
E00134299,55.3,0,44.7
E00134300,48,1.8,50.2
E00134301,47.9,3.2,48.9
E00134302,49.4,1.7,48.9
E00134303,73.8,4.4,21.8
E00134304,81.8,2,16.3
E00134305,46.4,2.1,51.5
E00134306,46.4,3.6,50
E00134307,65.8,3.7,30.6
E00134308,57.1,3.1,39.8
E00134309,74.9,1.4,23.7
E00134310,49.2,2.7,48.1
E00134311,41.8,1.7,56.5
E00134312,55.3,5.8,38.8
E00134313,54.6,2,43.4
E00134320,77.5,3.1,19.4
E00134329,58.4,1.6,40.1
E00134330,48.2,1.1,50.7
E00134331,58.4,0,41.6
E00134332,61.7,2.9,35.4
E00134333,44,0.9,55.1
E00134334,42.7,1.4,55.9
E00134335,43,1.4,55.6
E00134363,58.8,2,39.2
E00134368,47.1,0,52.9
E00134383,52.9,1.5,45.6
E00134384,45,2.5,52.5
E00134385,53.3,1.2,45.6
E00134386,49.1,2.2,48.7
E00134387,52.7,2.5,44.9
E00134388,46.2,2,51.8
E00134389,55.3,3.4,41.4
E00134390,47.9,0.4,51.7
E00134391,54.2,2.5,43.3
E00134392,42.6,2.3,55.1
E00134393,39.5,1.8,58.7
E00134394,36.2,3.6,60.2
