geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00134224,93.8,6.2
E00134225,96.4,3.6
E00134226,96,4
E00134227,95.3,4.7
E00134228,95.6,4.4
E00134229,94.8,5.2
E00134230,92.1,7.9
E00134237,89,11
E00134238,89.6,10.4
E00134239,88.9,11.1
E00134240,92.7,7.3
E00134242,95.9,4.1
E00134243,80.8,19.3
E00134244,77.6,22.4
E00134245,92.2,7.8
E00134246,92.1,7.9
E00134247,95.3,4.7
E00134248,91.8,8.2
E00134249,91.7,8.3
E00134258,92.4,7.6
E00134260,93.7,6.3
E00134261,96.7,3.3
E00134262,94.6,5.4
E00134263,95.1,4.9
E00134264,97.5,2.5
E00134265,97.9,2.1
E00134266,93.4,6.6
E00134267,86.5,13.5
E00134268,82.2,17.8
E00134269,85.3,14.7
E00134270,88.3,11.7
E00134271,98,2
E00134272,94.1,5.9
E00134273,84.5,15.5
E00134274,88.2,11.8
E00134275,97.1,2.9
E00134276,96.2,3.8
E00134277,96.1,3.9
E00134278,90.4,9.6
E00134280,94.2,5.8
E00134281,96.3,3.7
E00134282,91.8,8.2
E00134283,97,3
E00134284,94.2,5.8
E00134287,94.5,5.5
E00134288,88.6,11.4
E00134289,93.8,6.2
E00134290,91.9,8.1
E00134291,96,4
E00134292,95,5
E00134293,93.5,6.5
E00134294,94.5,5.5
E00134295,93.2,6.8
E00134296,94.6,5.4
E00134297,78.8,21.2
E00134299,94,6
E00134300,97.1,2.9
E00134301,95.6,4.4
E00134302,96.2,3.8
E00134303,85.9,14.1
E00134304,83.5,16.5
E00134305,98.5,1.5
E00134306,95,5
E00134307,95.5,4.5
E00134308,95.3,4.7
E00134309,92.7,7.3
E00134310,96,4
E00134311,94.7,5.3
E00134312,89.5,10.5
E00134313,97.2,2.8
E00134320,90.6,9.4
E00134329,96.8,3.2
E00134330,96.1,3.9
E00134331,92.1,7.9
E00134332,95.6,4.4
E00134333,95.5,4.5
E00134334,92.6,7.4
E00134335,94.3,5.7
E00134363,95.4,4.6
E00134368,95.5,4.5
E00134383,91.3,8.7
E00134384,96.9,3.1
E00134385,98.4,1.6
E00134386,94.6,5.4
E00134387,97.8,2.2
E00134388,96.9,3.1
E00134389,96.7,3.3
E00134390,95.7,4.3
E00134391,95.5,4.5
E00134392,98.4,1.6
E00134393,97.4,2.6
E00134394,95.5,4.5
E00134397,91,9
E00134398,88.3,11.7
E00134399,93.5,6.5
E00134400,92.1,7.9
E00134401,94.2,5.8
E00134402,95.7,4.3
E00134403,94,6
E00134406,86.7,13.3
E00134407,92.1,7.9
E00134408,89.8,10.2
E00134409,86.9,13.1
E00134413,92.4,7.6
E00134414,83.9,16.1
E00134416,94.1,5.9
E00134417,92.9,7.1
E00134418,92.5,7.5
E00134419,94.8,5.2
E00134420,89.8,10.2
E00134421,94.6,5.4
E00134422,95.8,4.2
E00134423,98.8,1.2
E00134424,95.8,4.2
E00134425,96.1,3.9
E00134426,94.8,5.2
E00134430,94.6,5.4
E00134433,96.3,3.7
E00134434,95.4,4.6
E00134435,96,4
E00134436,95.3,4.7
E00134437,92.4,7.6
E00134438,89.7,10.3
E00134439,96,4
E00134440,92.2,7.8
E00134441,89.8,10.2
E00134442,94.4,5.6
E00134484,95.5,4.5
E00134485,95.8,4.2
E00134487,91.1,8.9
E00134488,95.4,4.6
E00134491,96.6,3.4
E00134567,97,3
E00134568,95.8,4.2
E00134569,97,3
E00134570,96.2,3.8
E00134571,97.6,2.4
E00134572,94.8,5.2
E00134573,97.1,2.9
E00134574,97.3,2.7
E00134575,94.9,5.1
E00134576,94.5,5.5
E00134585,96.1,3.9
E00134586,98.6,1.4
E00134587,97.2,2.8
E00134588,94.6,5.4
E00134589,94.9,5.1
E00134590,97.2,2.8
E00134591,96.8,3.2
E00134592,61.7,38.3
E00134593,77,23
E00134594,77.3,22.7
E00134595,90.6,9.4
E00134596,88.8,11.2
E00134597,92.1,7.9
E00134598,81.2,18.8
E00134601,89.6,10.4
E00134603,91.5,8.5
E00134604,88.2,11.8
E00134606,81.9,18.1
E00134607,74.3,25.7
E00134608,90.2,9.8
E00134609,94.4,5.6
E00134610,90.9,9.1
E00134611,94,6
E00134612,85.1,14.9
E00134613,83.8,16.2
E00134614,79.1,20.9
E00134615,51.7,48.3
E00134616,92.7,7.3
E00134617,95.4,4.6
E00134618,92.1,7.9
E00134619,94.7,5.3
E00134620,93.2,6.8
E00134621,94.3,5.7
E00134639,94.7,5.3
E00134640,92.4,7.6
E00134641,92.4,7.6
E00134642,96.9,3.1
E00134643,98.1,1.9
E00134644,93.9,6.1
E00134645,96.6,3.4
E00134646,96.3,3.7
E00134647,94.7,5.3
E00136870,93.1,6.9
E00136871,96,4
E00136872,96.5,3.5
E00136873,95.4,4.6
E00136874,96.2,3.8
E00136875,95.8,4.2
E00136876,93,7
E00136877,96.9,3.1
E00136878,93.3,6.7
E00136879,95.8,4.2
E00137066,96.5,3.5
E00169876,94.4,5.6
E00169877,93,7
E00169884,95.4,4.6
E00169887,76.6,23.4
E00169888,80.4,19.6
E00169889,88.4,11.6
E00169890,82,18
E00169891,95.6,4.4
E00169893,86.7,13.3
E00169894,94.8,5.2
E00169895,94,6
E00169896,84.8,15.2
E00169897,89.4,10.6
E00169898,86.9,13.1
E00169899,94.6,5.4
E00169900,92.1,7.9
E00169901,91.5,8.5
E00169902,88.8,11.2
E00169903,93.6,6.4
E00187853,90.4,9.6
E00187854,86.3,13.7
E00187855,90.8,9.2
E00187856,81.6,18.4
E00187857,98.8,1.2
E00187862,96.8,3.2
E00187863,83.3,16.7
E00187864,87.3,12.7
E00187865,93.7,6.3
E00187879,84.1,15.9
E00187891,88.8,11.2
E00187898,86.4,13.6
E00187902,91.4,8.6
E00187913,88.8,11.2
E00187922,76.4,23.6
E00187925,79.6,20.4
E00187930,81.1,18.9
E00187934,94.8,5.2
E00187951,80.7,19.3
E00187972,82.7,17.3
E00187982,96.8,3.2
E00187985,96.1,3.9
E00187992,80.3,19.7
E00188005,78.8,21.2
E00188011,91.4,8.6
E00188014,84.9,15.1
E00188016,90.4,9.6
