areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00004962,73.7,11.6,4.2,10.5
E00004963,67.6,13.7,2,16.7
E00004964,68.3,13.3,6.7,11.7
E00004975,61.7,17.2,2.3,18.8
E00004976,72,12.1,4.7,11.2
E00004977,73.4,7,3.1,16.4
E00004978,74.5,12.7,3.9,8.8
E00004979,67.4,10.1,6.2,16.3
E00004980,69.3,11.8,6.3,12.6
E00004981,73.6,11.1,2.8,12.5
E00004982,69.2,8.3,4.2,18.3
E00004983,66.3,17.4,1.1,15.2
E00004985,69.2,13.5,5.8,11.5
E00004993,62.5,13.3,6.3,18
E00004995,77.8,11.1,1.6,9.5
E00005396,75.8,13.7,4,6.5
E00005397,71.9,19.2,1.4,7.5
E00005398,72.5,7.4,5.4,14.8
E00005399,76.1,9.2,1.8,12.8
E00005400,67.2,17.2,4.9,10.7
E00005401,72.7,12.1,4.5,10.6
E00005402,72.4,11.8,7.1,8.7
E00005404,75.2,9.9,6.8,8.1
E00005405,64.7,14.4,1.1,19.8
E00005406,80.7,9.6,2.2,7.4
E00005407,72.1,14.7,0.8,12.4
E00005408,72.5,9.8,1,16.7
E00005409,68.7,15.3,2,14
E00005410,67.8,16.9,0.8,14.4
E00005411,78,11.9,2.5,7.6
E00005412,71.1,16.4,1.6,10.9
E00005413,75.5,14.5,1.8,8.2
E00005414,79,7.6,1.9,11.4
E00005415,73,12.6,1.8,12.6
E00005416,55.7,13.9,7.8,22.6
E00005417,78.9,14.6,0,6.5
E00005418,83.2,10.6,2.7,3.5
E00005419,81.7,10.5,3.9,3.9
E00005420,60.4,11.7,7.2,20.7
E00005421,72.4,14.7,6,6.9
E00005422,81.1,11.4,0.8,6.8
E00005423,63.6,18.9,2.8,14.7
E00005424,79.4,11.6,2.6,6.5
E00005425,76.7,14.3,2.3,6.8
E00005426,76.8,6.1,0,17.2
E00005427,67.5,13.3,6.7,12.5
E00005428,56,13,4.9,26.1
E00005429,72.4,8.9,2.4,16.3
E00005430,63.2,14.2,2.6,20
E00005431,60.2,16.7,3.7,19.4
E00005432,57.7,23.4,2.7,16.2
E00005433,64.9,9.8,4.6,20.6
E00005435,54.7,14,1.3,30
E00005436,80.3,9.2,2.6,7.9
E00005437,57.5,17.9,3.7,20.9
E00005438,77,16,3,4
E00005439,75.2,14.3,4.5,6
E00005683,80.5,8.1,0.8,10.6
E00005713,73,7.4,2.5,17.2
E00005714,69.2,13.5,7.1,10.3
E00005718,84.5,6.9,2.6,6
E00005719,86.6,6.4,0,7
E00005721,84.4,4.3,2.1,9.2
E00005722,80.4,5.7,2.5,11.4
E00005723,85.1,3.7,5.2,6
E00005724,87.8,4.7,1.4,6.1
E00005725,80.2,6.6,2.4,10.8
E00005726,79,10.9,0.7,9.4
E00005727,74.8,14.6,4.1,6.5
E00005728,62.2,7.5,7,23.4
E00005729,61.5,5.3,8.9,24.3
E00005730,80.2,10.9,2,6.9
E00005731,78,9.3,1.7,11
E00005732,72,8,6.7,13.3
E00005733,83,6,4,7
E00005734,73.6,9.1,7.3,10
E00005735,85.5,5.5,2.7,6.4
E00005737,77.7,8.5,4.6,9.2
E00005738,60.4,12.5,4.9,22.2
E00005739,69.4,16.5,0,14
E00005741,75.4,9.5,1.6,13.5
E00005742,84.1,5.6,4,6.3
E00005743,76.5,11.1,2,10.5
E00005744,74.9,7.8,1.2,16.2
E00005745,67.7,10.5,0.8,21
E00005751,84.6,8.9,0.8,5.7
E00005752,78.1,9.6,0,12.3
E00005753,80.6,10.2,3.7,5.6
E00005754,81.6,8.8,4,5.6
E00005755,83.8,5.4,2.7,8.1
E00005756,76.1,8.5,6,9.4
E00005757,81,4.1,9.1,5.8
E00005758,75.6,13.8,3.3,7.3
E00005760,77.4,4.9,2.4,15.2
E00005762,86.7,5.7,3.8,3.8
E00005763,84.2,4.2,6.3,5.3
E00005764,67.6,17.6,3.7,11
E00005765,72,10.2,4.8,12.9
E00005766,75,16.3,4.8,3.8
E00005767,78.7,10.7,1.6,9
E00005768,92.5,2.5,2.5,2.5
E00005771,81.9,6.5,3.2,8.4
E00005773,79,10.9,3.6,6.5
E00005776,86.4,6.4,0.8,6.4
E00005777,81.9,6.7,2.4,9
E00005778,83.7,10.6,0,5.7
E00005779,71.7,11,5.5,11.8
E00005780,77.4,8.5,6.6,7.5
E00005781,80.9,12.1,2.8,4.3
E00005782,85.1,10.7,1.7,2.5
E00005783,76.8,13,2.2,8
E00005784,83.9,3.2,4,8.9
E00005785,78,13.8,3.3,4.9
E00005786,86.5,8.7,1,3.8
E00005787,86.4,6.4,3.6,3.6
E00005788,80.6,7.9,3,8.5
E00005789,72.5,19.2,0,8.3
E00005790,72.6,10.7,2.4,14.3
E00005791,70.6,16.7,2.4,10.3
E00005792,71.7,9.4,4.3,14.5
E00005793,62.8,22.1,4.4,10.6
E00005794,86.8,6.6,4.4,2.2
E00005795,82.4,5.9,3.7,8.1
E00005797,84.4,8.3,3.1,4.2
E00005798,61.9,14.3,0,23.8
E00005799,80.4,9.8,2.8,7
E00005800,62.7,11.8,2.7,22.7
E00005801,70,19.2,1.5,9.2
E00005802,79.1,9.3,2.3,9.3
E00005803,83.9,6.7,3.6,5.7
E00005804,78,12.2,4.9,4.9
E00005805,84.3,7,3.8,4.9
E00005806,82.6,11.9,0.9,4.6
E00005807,86.4,8,0.8,4.8
E00005809,82,11.4,1.2,5.4
E00005810,85.3,4.3,2.6,7.8
E00005811,78.9,7.3,6.5,7.3
E00005880,51.8,15.1,5,28.1
E00005881,57.1,20,4.8,18.1
E00005882,69.3,15.7,3.1,11.8
E00015441,90.9,6.1,0,3
E00015442,87.9,6.1,2,4
E00015454,79.1,12.1,4.4,4.4
E00015456,80,10.4,3.5,6.1
E00015458,81.4,3.9,2.9,11.8
E00015460,88.2,6.9,2.9,2
E00015462,87.3,9.3,1.7,1.7
E00015463,75,12.5,3.6,8.9
E00015467,74.7,14.3,2.2,8.8
E00015531,93.8,2.1,0,4.1
E00015535,88.7,3.1,4.1,4.1
E00015537,84.7,8.4,1.5,5.3
E00015538,80,12.6,0,7.4
E00015539,82.4,11.1,1.9,4.6
E00015541,84,3.8,3.1,9.2
E00015542,86.1,7.8,1.7,4.3
E00015543,77.7,9.7,0,12.6
E00015544,74.8,13.5,7.2,4.5
E00015545,76,12.4,4.1,7.4
E00015546,61.6,17,4.5,17
