areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00004962,14.1,33.9,8.4,39.9,3.7
E00004963,22.4,38.5,7.6,25.3,6.3
E00004964,32.7,28.1,9.7,24.1,5.4
E00004975,28,34.7,8.3,18.4,10.6
E00004976,30.8,20.7,12.4,31.1,5
E00004977,11.9,44.2,6.1,32.4,5.4
E00004978,29.7,27.9,9.7,28.3,4.5
E00004979,29.2,28.1,4.5,32.9,5.3
E00004980,26.9,32.8,6.5,30.1,3.8
E00004981,30.3,36.5,5.2,24.2,3.8
E00004982,30.2,25.7,8.7,30.2,5.3
E00004983,23.3,37.1,8.4,27.6,3.6
E00004985,26.4,32.6,8.9,28.8,3.3
E00004993,31.4,40.6,6.9,16.7,4.4
E00004995,23.7,36.9,11.9,20.6,6.9
E00005396,40.9,17.8,5.6,33,2.8
E00005397,33.3,18.6,5.8,38.7,3.6
E00005398,24.7,26.6,4.9,39.5,4.2
E00005399,18.4,15.5,3.4,56.9,5.7
E00005400,32.1,24.1,6.8,31,6
E00005401,16.7,40.9,5.6,32.6,4.2
E00005402,15.1,28.5,15.7,35.2,5.5
E00005404,13.6,34.5,12.4,34.5,4.9
E00005405,27.5,23.9,7.8,34.5,6.3
E00005406,13.6,34.6,13.9,33.5,4.4
E00005407,20.2,35.2,7.4,32.1,5.1
E00005408,21,39.9,5.5,30.9,2.7
E00005409,22.1,30.6,8.1,32.5,6.7
E00005410,29.5,21.3,5.7,37.2,6.3
E00005411,26.3,25.1,6.9,37.9,3.9
E00005412,30.8,27.6,5.5,31.1,5
E00005413,47.6,13.6,4.2,29,5.6
E00005414,31.7,19.2,8,35.9,5.2
E00005415,32.7,20.3,3.6,36.6,6.9
E00005416,34,19.3,3.5,34.4,8.8
E00005417,38.5,17.9,6.8,32.9,3.8
E00005418,22.3,27.2,11.8,34.8,3.9
E00005419,29.4,11.6,7.9,48.6,2.5
E00005420,31.4,16.9,5.7,42,3.9
E00005421,32.1,11.4,8.5,45.2,2.9
E00005422,30.7,17.8,7.8,38,5.7
E00005423,33.2,16.6,4.4,41.3,4.4
E00005424,29.7,8.5,4.8,55.2,1.8
E00005425,28.7,15.3,9,44,3
E00005426,33.5,21.2,6.1,36.9,2.2
E00005427,24.5,14.8,9.2,47.1,4.5
E00005428,24.3,27.9,5.6,34.8,7.4
E00005429,24.1,30.1,5,33.3,7.4
E00005430,34.3,19.1,5.9,35.1,5.6
E00005431,38.8,20.5,5,30.9,4.7
E00005432,27.4,18.2,11.1,38.5,4.8
E00005433,26.1,31.8,7.6,31.8,2.7
E00005435,32.3,21.6,6.7,31.8,7.6
E00005436,32.4,16.8,4.6,46.2,0
E00005437,29.9,20.4,6.9,34.6,8.3
E00005438,27.7,32.7,9,25.5,5
E00005439,22.7,23.3,4.7,42.7,6.7
E00005683,2.3,20.3,15.4,60.2,1.9
E00005713,16.1,41.5,5.6,34.2,2.6
E00005714,14.9,45.3,6.7,29.1,4
E00005718,6.4,44.6,10.8,33.4,4.7
E00005719,8.7,38.2,8.3,41.3,3.5
E00005721,11.8,40.2,6.9,39.1,1.9
E00005722,15.9,37.2,6.8,35.8,4.2
E00005723,9.8,55.8,8.6,21.8,4
E00005724,11.2,33.6,9.5,43.1,2.6
E00005725,3,53.4,7,31.9,4.7
E00005726,10.7,39.6,9.1,32.4,8.3
E00005727,22.3,33.3,6.3,34.1,4
E00005728,11.8,30.9,10.6,33.7,13.1
E00005729,6.1,44.6,8.4,30.1,10.8
E00005730,13.1,35,12.4,31.1,8.5
E00005731,17.9,44.3,7,25.5,5.3
E00005732,18.6,38.4,8.9,30,4.1
E00005733,12,26.9,15.5,43.5,2.1
E00005734,11.3,42.5,4.1,31.4,10.7
E00005735,10.6,43,10.6,31.3,4.6
E00005737,18.8,34.3,10.4,32.8,3.6
E00005738,10,30.8,7.4,43.9,7.9
E00005739,12.3,35.8,8.7,34.6,8.4
E00005741,20.9,40.3,9.2,25.5,4
E00005742,11.1,46.5,12,26,4.4
E00005743,8.4,27.7,11.4,44.9,7.7
E00005744,15.3,49.2,6.9,21.2,7.4
E00005745,13.9,42.6,10.2,30.2,3.1
E00005751,11.7,42.1,12.4,30.5,3.4
E00005752,14.6,43.4,6.3,33.7,2.1
E00005753,13.8,33,9.9,41.1,2.1
E00005754,17.2,47.7,4,23.5,7.6
E00005755,8.2,44.4,16.4,28.4,2.6
E00005756,8.1,51.2,9.5,28.6,2.6
E00005757,4.5,51.9,7.4,35.5,0.6
E00005758,11.2,36.2,8.8,37.5,6.4
E00005760,8.9,43.5,9.7,31.7,6.2
E00005762,7.4,46.9,11.4,33.6,0.7
E00005763,7.7,49.4,7.7,34.8,0.4
E00005764,31.1,29.1,6.2,28.6,4.9
E00005765,38,30.9,5.6,20.4,5.1
E00005766,23.1,42.5,9.6,22.3,2.5
E00005767,6.4,33.2,6.4,47.2,6.8
E00005768,5.4,41.6,13.1,34.9,5
E00005771,2.6,30.8,6.9,55.3,4.3
E00005773,16.4,21.4,9,49.6,3.6
E00005776,4.7,16.7,6.2,67.6,4.7
E00005777,11.5,21.9,5.9,54.7,6.1
E00005778,6.4,7.5,3.6,80.3,2.2
E00005779,5.9,34.3,11.9,42.7,5.2
E00005780,10.5,27.8,6.9,48.4,6.5
E00005781,11.5,22.4,8.9,54.4,2.9
E00005782,23.9,23.4,4.6,42.9,5.2
E00005783,14.3,18.2,10.2,49.9,7.4
E00005784,9.5,32,5.6,50.1,2.7
E00005785,17.9,25.6,10.7,42.1,3.7
E00005786,29.4,14.9,6.4,42.6,6.8
E00005787,3.8,33.2,7.3,53.2,2.5
E00005788,8.5,26.1,14.7,46.9,3.8
