areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00004962,43.9,56.1
E00004963,45.6,54.4
E00004964,42.9,57.1
E00004975,42.2,57.8
E00004976,51.4,48.6
E00004977,26.7,73.3
E00004978,40.3,59.7
E00004979,45.2,54.8
E00004980,49.2,50.8
E00004981,36,64
E00004982,45.8,54.2
E00004983,41.6,58.4
E00004985,39.6,60.4
E00004993,41.4,58.6
E00004995,41.5,58.5
E00005396,57.4,42.6
E00005397,46.8,53.2
E00005398,38.4,61.6
E00005399,50.7,49.3
E00005400,44.2,55.8
E00005401,29.8,70.2
E00005402,32.9,67.1
E00005404,24.6,75.4
E00005405,43.1,56.9
E00005406,28.1,71.9
E00005407,43.3,56.7
E00005408,35,65
E00005409,38.1,61.9
E00005410,46.1,53.9
E00005411,43.4,56.6
E00005412,47.5,52.5
E00005413,55.8,44.2
E00005414,51.8,48.2
E00005415,46.6,53.4
E00005416,44.4,55.6
E00005417,48.7,51.3
E00005418,47.7,52.3
E00005419,51.9,48.1
E00005420,53.4,46.6
E00005421,55.9,44.1
E00005422,50.6,49.4
E00005423,53.5,46.5
E00005424,55.6,44.4
E00005425,57.7,42.3
E00005426,36,64
E00005427,50.7,49.3
E00005428,30.8,69.2
E00005429,39,61
E00005430,35.2,64.8
E00005431,50.4,49.6
E00005432,45.4,54.6
E00005433,34,66
E00005435,39.4,60.6
E00005436,36.2,63.8
E00005437,46,54
E00005438,46.5,53.5
E00005439,39.4,60.6
E00005683,35.4,64.6
E00005713,25.1,74.9
E00005714,26,74
E00005718,30.9,69.1
E00005719,36.5,63.5
E00005721,36.2,63.8
E00005722,39.2,60.8
E00005723,35.2,64.8
E00005724,41.5,58.5
E00005725,33.2,66.8
E00005726,30.9,69.1
E00005727,34.4,65.6
E00005728,37.5,62.5
E00005729,35.7,64.3
E00005730,36.8,63.2
E00005731,47,53
E00005732,36.1,63.9
E00005733,39.3,60.7
E00005734,40.2,59.8
E00005735,37.5,62.5
E00005737,32.7,67.3
E00005738,33.6,66.4
E00005739,34.3,65.7
E00005741,35.3,64.7
E00005742,28.2,71.8
E00005743,36.9,63.1
E00005744,32.1,67.9
E00005745,30.6,69.4
E00005751,37.5,62.5
E00005752,29.5,70.5
E00005753,35.4,64.6
E00005754,26.6,73.4
E00005755,25.1,74.9
E00005756,36.1,63.9
E00005757,32.6,67.4
E00005758,37.9,62.1
E00005760,31.8,68.2
E00005762,43.1,56.9
E00005763,31.5,68.5
E00005764,50.2,49.8
E00005765,44.3,55.7
E00005766,29.8,70.2
E00005767,23.4,76.6
E00005768,31.6,68.4
E00005771,29.1,70.9
E00005773,39.9,60.1
E00005776,37.3,62.7
E00005777,37.1,62.9
E00005778,39.9,60.1
E00005779,28.4,71.6
E00005780,39.5,60.5
E00005781,36.5,63.5
E00005782,47.2,52.8
E00005783,49,51
E00005784,26,74
E00005785,42.4,57.6
E00005786,50.2,49.8
E00005787,28.3,71.7
E00005788,32.6,67.4
E00005789,52.5,47.5
E00005790,55,45
E00005791,54.3,45.7
E00005792,43.6,56.4
E00005793,36.8,63.2
E00005794,34.1,65.9
E00005795,30.3,69.7
E00005797,24.6,75.4
E00005798,55,45
E00005799,36,64
E00005800,37.1,62.9
E00005801,33.2,66.8
E00005802,47.8,52.2
E00005803,36,64
E00005804,41.8,58.2
E00005805,42.7,57.3
E00005806,55,45
E00005807,52.5,47.5
E00005809,26.6,73.4
E00005810,28.6,71.4
E00005811,48.3,51.7
E00005880,51.6,48.4
E00005881,41.4,58.6
E00005882,41.5,58.5
E00015441,36,64
E00015442,31.3,68.7
E00015454,41.3,58.7
E00015456,30.1,69.9
E00015458,29.8,70.2
E00015460,35.9,64.1
E00015462,25.6,74.4
E00015463,29.3,70.7
E00015467,32.4,67.6
E00015531,28.8,71.2
E00015535,18.4,81.6
E00015537,46.8,53.2
E00015538,31.8,68.2
E00015539,35.8,64.2
E00015541,34.2,65.8
E00015542,34.2,65.8
E00015543,21.6,78.4
E00015544,35.1,64.9
E00015545,28.2,71.8
E00015546,24.7,75.3
E00015547,34.1,65.9
E00015548,28.2,71.8
E00015549,22.4,77.6
E00015550,17.3,82.7
E00015727,26,74
E00015728,33.2,66.8
E00015849,45.2,54.8
E00015850,40.7,59.3
E00015851,34.6,65.4
E00015852,31,69
E00015858,42.6,57.4
E00015860,41,59
E00015861,48.9,51.1
E00015862,29.4,70.6
E00015864,43.1,56.9
E00015865,59,41
E00015866,45.7,54.3
E00015869,18.8,81.3
E00015872,28.2,71.8
E00015875,34.2,65.8
E00015877,23.8,76.2
E00015878,29.5,70.5
E00015881,52.5,47.5
E00015882,39.7,60.3
E00015886,32.7,67.3
E00015895,39.7,60.3
E00015898,32.3,67.7
E00015900,28.9,71.1
E00015901,22.6,77.4
E00015902,33.6,66.4
E00015903,26.4,73.6
E00015904,27.9,72.1
E00015905,17.7,82.3
E00015906,26.7,73.3
E00015907,28.5,71.5
E00015935,47,53
E00017358,36,64
E00017371,41.1,58.9
E00017372,30.9,69.1
E00017373,34,66
E00017379,27.5,72.5
E00174926,32.4,67.6
E00174928,36.3,63.7
E00174929,40.6,59.4
E00174930,43.7,56.3
E00180952,32.7,67.3
E00180967,32.9,67.1
E00181036,24,76
