areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00004962,13.3,61,25.7
E00004963,13.2,48.4,38.5
E00004964,12.3,50.9,36.8
E00004975,13.2,38.8,47.9
E00004976,13.7,56.4,29.9
E00004977,15.6,54.4,30
E00004978,18.8,51.3,30
E00004979,9.3,45.4,45.4
E00004980,20,60,20
E00004981,10,55,35
E00004982,9.8,50,40.2
E00004983,21.1,48.9,30
E00004985,18.3,48.7,33
E00004993,20.3,52.5,27.1
E00004995,16.3,46.7,37
E00005396,13.7,56.2,30.1
E00005397,15.7,55.7,28.6
E00005398,16.7,42.4,41
E00005399,8.1,37.5,54.4
E00005400,17.3,50.4,32.4
E00005401,16.9,46.6,36.4
E00005402,18.3,47.7,33.9
E00005404,19.5,37.3,43.2
E00005405,9.4,55.9,34.7
E00005406,17.2,43.4,39.3
E00005407,18.1,52.4,29.5
E00005408,9.4,52.9,37.6
E00005409,13.3,48.4,38.3
E00005410,13.5,55.6,31
E00005411,18.2,49.5,32.3
E00005412,17.1,50.4,32.6
E00005413,10.3,61.1,28.6
E00005414,15,54.2,30.8
E00005415,12.3,60.4,27.4
E00005416,12.2,45.1,42.7
E00005417,12.7,62.7,24.6
E00005418,13.7,64.7,21.6
E00005419,18.9,53,28
E00005420,9.6,50.4,40
E00005421,19.6,54.9,25.5
E00005422,19.5,57.1,23.3
E00005423,14.1,54.7,31.3
E00005424,16.9,53.9,29.2
E00005425,12.7,52.2,35.1
E00005426,6,57,37
E00005427,14.8,48.1,37
E00005428,18.3,45,36.7
E00005429,6.6,62.3,31.1
E00005430,14.3,50,35.7
E00005431,13,50,37
E00005432,20.8,56.3,22.9
E00005433,13.9,47.9,38.2
E00005435,11.8,43.8,44.4
E00005436,9.7,59.7,30.6
E00005437,17.6,54.9,27.5
E00005438,16.1,55.2,28.7
E00005439,15.7,50,34.3
E00005683,7.7,67.9,24.4
E00005713,13.1,44.8,42.1
E00005714,21.8,37.6,40.6
E00005718,25.5,42.6,31.9
E00005719,21.4,48.7,29.9
E00005721,21.3,52.8,26
E00005722,17.7,46.9,35.4
E00005723,30.9,48.5,20.6
E00005724,14.9,63.4,21.8
E00005725,34,32,34
E00005726,14.2,48.9,36.9
E00005727,19.2,33.3,47.4
E00005728,14.9,44.7,40.4
E00005729,14.1,49.4,36.5
E00005730,26.5,43.4,30.1
E00005731,18.3,55,26.6
E00005732,12.4,38.8,48.8
E00005733,14.5,51.3,34.2
E00005734,14.3,45.1,40.7
E00005735,25,51,24
E00005737,18.6,40.2,41.2
E00005738,23.1,31.6,45.3
E00005739,26.5,36.7,36.7
E00005741,15.2,46.7,38.1
E00005742,18.2,50.9,30.9
E00005743,15.4,48.5,36.2
E00005744,21.5,28.1,50.4
E00005745,21.2,42.5,36.3
E00005751,15,48,37
E00005752,16.2,48.5,35.4
E00005753,15.6,45.3,39.1
E00005754,18.8,33.7,47.5
E00005755,13.5,37.1,49.4
E00005756,24.2,35.8,40
E00005757,17.1,45.1,37.8
E00005758,17.4,37.6,45
E00005760,16.5,42.5,40.9
E00005762,11.4,54.5,34.1
E00005763,9.8,48.8,41.5
E00005764,14.6,54.7,30.7
E00005765,14.2,52.8,33
E00005766,10,48.5,41.5
E00005767,13.4,44.8,41.8
E00005768,18.9,44.2,36.8
E00005771,8.8,63.8,27.5
E00005773,9.2,62.2,28.6
E00005776,7.2,63.8,29
E00005777,12.3,62.3,25.4
E00005778,17.8,52.1,30.1
E00005779,26.2,38.1,35.7
E00005780,13.2,49.5,37.4
E00005781,17.2,51.5,31.3
E00005782,10.2,58.6,31.3
E00005783,13.9,57.4,28.7
E00005784,7.9,51.8,40.3
E00005785,16.1,44.6,39.3
E00005786,10.6,62.4,27.1
E00005787,19.4,58.3,22.3
E00005788,20.4,50.5,29.1
E00005789,14.4,53.8,31.8
E00005790,16.1,48.2,35.7
E00005791,12.5,55.9,31.6
E00005792,18.2,52.4,29.4
E00005793,13.4,45.1,41.5
E00005794,3.9,63.7,32.4
E00005795,19,62.1,19
E00005797,19.2,36.4,44.4
E00005798,19.6,41.1,39.3
E00005799,15.3,52,32.7
E00005800,15.6,45.8,38.5
E00005801,9.4,41.1,49.4
E00005802,9.3,68.5,22.2
E00005803,11.8,60,28.2
E00005804,13.4,49.5,37.1
E00005805,13.3,62.5,24.2
E00005806,17.4,70.7,12
E00005807,8.9,68.3,22.8
E00005809,15.7,49.6,34.8
E00005810,14.6,53.7,31.7
E00005811,23.7,53.8,22.6
E00005880,18.2,39,42.9
E00005881,15.2,41.3,43.5
E00005882,13.9,50.4,35.7
E00015441,24.1,55.7,20.3
E00015442,17.5,42.3,40.2
E00015454,23.5,58.8,17.6
E00015456,14.2,56.6,29.2
E00015458,19.6,45.1,35.3
E00015460,13,49.4,37.7
E00015462,14.6,46.3,39
E00015463,23.5,50.6,25.9
E00015467,13.9,54.4,31.6
E00015531,34,38,28
E00015535,21.4,40,38.6
E00015537,18.2,51.8,30
E00015538,13.7,46.6,39.7
E00015539,12.2,50,37.8
E00015541,18,41.6,40.4
E00015542,14.8,48.7,36.5
E00015543,20.5,37.2,42.3
E00015544,15.1,41.3,43.7
E00015545,10.7,31.1,58.2
E00015546,18.3,41.5,40.2
E00015547,16.1,52.7,31.2
E00015548,18.4,45.9,35.7
E00015549,17.6,45.4,37
E00015550,18.8,38.4,42.9
E00015727,19,39.2,41.8
E00015728,13.7,58.8,27.5
E00015849,22.6,55.7,21.7
E00015850,6.9,50.3,42.8
E00015851,18.1,62.5,19.4
E00015852,16.2,55.9,27.9
E00015858,10.9,50.9,38.2
E00015860,21.1,40,38.9
E00015861,18.3,44.2,37.5
E00015862,20.4,39.8,39.8
E00015864,18.3,57.9,23.8
E00015865,12.1,68.2,19.7
E00015866,17.9,59.4,22.6
E00015869,14.5,59.2,26.3
E00015872,15.3,50.8,33.9
E00015875,26.1,44.2,29.7
E00015877,22,44.7,33.3
E00015878,18.4,48.5,33
E00015881,20.4,42.5,37.1
E00015882,25,55.4,19.6
E00015886,25.2,52.4,22.3
E00015895,28.6,51.8,19.6
E00015898,14.7,58.6,26.7
E00015900,24.6,42,33.3
E00015901,11.7,53.4,35
E00015902,18,49.4,32.6
E00015903,20,51.7,28.3
E00015904,17,45.7,37.2
E00015905,17.8,53.3,29
E00015906,23.3,35.6,41.1
E00015907,21,48.4,30.6
E00015935,16,62.2,21.8
E00017358,18.1,47.6,34.3
E00017371,11,50,39
E00017372,17.8,40.6,41.6
E00017373,15.6,47.5,36.9
E00017379,13.8,47.7,38.5
E00174926,15.8,59.2,25
E00174928,18.6,57.7,23.7
E00174929,28.2,33.3,38.5
E00174930,17.6,49,33.3
E00180952,26.3,50,23.7
E00180967,12.1,33.3,54.5
E00181036,16.7,52.5,30.8
