areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00004962,75.3,21.4,3.4
E00004963,73.1,22.9,4
E00004964,68.2,25.1,6.7
E00004975,63.2,28.2,8.6
E00004976,77.4,19.7,2.9
E00004977,68.2,26.7,5.1
E00004978,77.8,19.5,2.7
E00004979,65.3,29,5.7
E00004980,71,26.9,2.2
E00004981,78.4,15,6.6
E00004982,56.6,37.1,6.4
E00004983,68.6,23.5,7.9
E00004985,69.1,22.8,8
E00004993,65.5,29.4,5.1
E00004995,68.3,24.6,7.1
E00005396,81.2,16.1,2.8
E00005397,78.9,17.4,3.6
E00005398,70.1,23,6.9
E00005399,75.9,19.8,4.3
E00005400,79.3,16.5,4.1
E00005401,68.3,24.2,7.4
E00005402,74.6,19.4,6.1
E00005404,68.9,23.8,7.3
E00005405,63.3,31.4,5.4
E00005406,72,16.3,11.7
E00005407,74.4,22.1,3.4
E00005408,72.4,22.8,4.8
E00005409,75.8,19.6,4.6
E00005410,72.8,22.1,5.2
E00005411,77.5,19.8,2.7
E00005412,79,16.3,4.7
E00005413,82,16,2
E00005414,80.6,17.4,2.1
E00005415,77.3,19.7,3
E00005416,52.8,44.1,3.1
E00005417,88.8,6.5,4.7
E00005418,87.3,10.8,2
E00005419,81.3,17.1,1.6
E00005420,56.2,31.8,12
E00005421,85.6,13.5,0.9
E00005422,81.8,16.4,1.8
E00005423,74.5,19.4,6
E00005424,79.5,19.2,1.4
E00005425,82.6,13.6,3.8
E00005426,77.2,12.2,10.6
E00005427,71.2,26.8,2
E00005428,63.8,27.6,8.6
E00005429,73,21.4,5.6
E00005430,67.6,29.6,2.8
E00005431,78.3,18.5,3.2
E00005432,62.7,35.4,1.9
E00005433,69,26.3,4.8
E00005435,59,35.2,5.7
E00005436,69.8,23.8,6.4
E00005437,62.8,33.4,3.8
E00005438,77,18.6,4.4
E00005439,61.4,30.1,8.5
E00005683,73,19.4,7.6
E00005713,69.8,21.6,8.6
E00005714,64.5,31.3,4.2
E00005718,73.6,20.1,6.4
E00005719,75.5,15.7,8.8
E00005721,73.6,20.1,6.3
E00005722,69.9,23.3,6.8
E00005723,79.6,16.7,3.7
E00005724,78.6,16,5.4
E00005725,67.9,27.4,4.7
E00005726,70,22.8,7.2
E00005727,69.6,21.4,9
E00005728,63.3,28.6,8.1
E00005729,63.6,27.7,8.7
E00005730,76.1,18.6,5.4
E00005731,74.3,20.1,5.6
E00005732,67.4,28.8,3.8
E00005733,73.1,22.2,4.7
E00005734,71.7,24.8,3.5
E00005735,72.3,18.6,9.1
E00005737,70.4,21.6,8.1
E00005738,47.1,46.6,6.3
E00005739,59.4,32.9,7.7
E00005741,69.1,25.6,5.2
E00005742,76.8,17.1,6.2
E00005743,66.6,25.6,7.9
E00005744,69.3,23.3,7.4
E00005745,64.5,27.6,7.9
E00005751,81.5,14.3,4.2
E00005752,73.3,20.2,6.5
E00005753,75.2,17.7,7.1
E00005754,74.3,24.4,1.3
E00005755,68.4,23.7,7.9
E00005756,65.6,24.4,10
E00005757,67.5,28,4.5
E00005758,74.7,18.9,6.4
E00005760,64.4,28.6,7
E00005762,78.8,16.8,4.4
E00005763,68.8,23.9,7.3
E00005764,86.6,9.3,4.2
E00005765,74.7,19.3,6
E00005766,76.5,14.2,9.3
E00005767,79.2,16.5,4.3
E00005768,82.6,10.4,7
E00005771,70.9,19.9,9.2
E00005773,80.8,14.3,4.9
E00005776,80.1,14.9,5
E00005777,76,20.7,3.3
E00005778,79.8,16.6,3.6
E00005779,61.1,31.9,6.9
E00005780,75.5,18.1,6.5
E00005781,76,15.6,8.4
E00005782,82.5,12.6,4.9
E00005783,69.8,26.9,3.4
E00005784,76.5,17.6,5.9
E00005785,76.9,14.5,8.6
E00005786,85.3,8.9,5.8
E00005787,73.1,13.8,13.1
E00005788,68.2,25.3,6.5
E00005789,86.5,12.7,0.8
E00005790,81.4,16.8,1.8
E00005791,82.8,14.4,2.8
E00005792,77,19.3,3.7
E00005793,75.5,18.4,6.1
E00005794,75.2,18.6,6.2
E00005795,69.2,23.6,7.2
E00005797,73.9,15.1,10.9
E00005798,78.6,18.7,2.7
E00005799,72.1,20.1,7.8
E00005800,69.1,21.2,9.7
E00005801,78.9,12.3,8.7
E00005802,76.4,18.7,5
E00005803,77.8,18.3,3.9
E00005804,78.4,12.7,8.9
E00005805,77.6,18.1,4.3
E00005806,86.8,12.5,0.7
E00005807,86,7.9,6
E00005809,74.7,13.8,11.5
E00005810,76.7,20.6,2.7
E00005811,73.9,21.7,4.3
E00005880,64.2,31.8,4
E00005881,68.1,27.2,4.7
E00005882,74.7,21.8,3.5
E00015441,81.2,12.6,6.1
E00015442,65.8,21.6,12.6
E00015454,77.3,13.2,9.5
E00015456,77.3,14.5,8.2
E00015458,71.1,24.6,4.4
E00015460,78.7,10.8,10.5
E00015462,80.6,13,6.4
E00015463,67,27.3,5.7
E00015467,75,16.1,8.9
E00015531,83,13.4,3.6
E00015535,83,8.7,8.3
E00015537,82.6,14.4,2.9
E00015538,73.7,23,3.3
E00015539,70.8,18.9,10.3
E00015541,71,20.8,8.1
E00015542,81.6,11.1,7.3
E00015543,70.8,21,8.2
E00015544,80.2,15.7,4.2
E00015545,66.9,22.7,10.4
E00015546,58.3,34.7,7
E00015547,68.2,26.2,5.6
E00015548,65.2,25.2,9.6
E00015549,76.6,15.1,8.3
E00015550,60.8,25.3,14
E00015727,64.9,27.5,7.6
E00015728,68.8,28.9,2.3
E00015849,84.1,14,1.9
E00015850,78.2,10.1,11.7
E00015851,75.6,23.1,1.3
E00015852,74.6,21.2,4.1
E00015858,71.2,25.3,3.5
E00015860,61.7,32.4,5.9
E00015861,65.6,29.3,5.1
E00015862,51.2,43.8,5
E00015864,85.3,12.5,2.1
E00015865,71.2,24.8,4
E00015866,81,16.6,2.4
E00015869,65.6,27.2,7.1
E00015872,69.3,25,5.7
E00015875,62.5,32.2,5.3
E00015877,68.2,24.2,7.6
E00015878,67.1,25,7.9
E00015881,58.1,33.9,8
E00015882,74.3,22.5,3.1
E00015886,63.9,31.8,4.3
E00015895,74.8,22.6,2.6
E00015898,68.3,27.3,4.4
E00015900,74.9,21.5,3.6
E00015901,64.5,30.9,4.6
E00015902,77.4,20.2,2.4
E00015903,63.4,32.8,3.8
E00015904,62.9,32.6,4.6
E00015905,56.8,37.5,5.7
E00015906,66.3,30.1,3.6
E00015907,70.2,25.9,3.9
E00015935,81.7,16,2.4
E00017358,61.7,28.1,10.1
E00017371,57.4,29.4,13.1
E00017372,69.2,22.8,8
E00017373,69.7,24.4,5.9
E00017379,68.4,21.9,9.7
E00174926,58.4,30.4,11.2
E00174928,58.8,35.4,5.8
E00174929,55.4,37.2,7.4
E00174930,54,39.2,6.8
E00180952,54.2,39.8,5.9
E00180967,54.7,27.4,17.9
E00181036,58.8,27.7,13.6
