areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00004962,20.8,39.2,1.2,35.5,3.3
E00004963,22.8,35.5,5.3,33.8,2.6
E00004964,14.5,39.7,3.9,36.9,5
E00004975,26.1,31.7,2.6,36.6,3
E00004976,20,33.8,4.1,40,2.1
E00004977,21.1,36.1,6.2,32.6,4
E00004978,20.5,33.7,4.4,37.6,3.9
E00004979,20.6,34.3,7,35.3,2.8
E00004980,14.1,34.8,5.6,41,4.6
E00004981,16.3,38.2,3.9,37.1,4.5
E00004982,22.1,28.8,3.4,42.3,3.4
E00004983,15.1,38.4,5.6,37.9,3
E00004985,17.7,30.6,5.5,44.6,1.5
E00004993,21.1,37.6,2.2,33.3,5.7
E00004995,12.8,37.8,4.2,41.3,3.8
E00005396,12.6,31.6,2.5,50.3,3.1
E00005397,14,33.2,2,46.4,4.3
E00005398,25.4,32.4,2.6,35.5,4
E00005399,33.3,24.1,2.7,37.8,2
E00005400,14,37.2,5.6,39.5,3.7
E00005401,18.4,36,5.9,34.9,4.8
E00005402,15.4,39.4,3.9,37.1,4.2
E00005404,19.2,41.2,5,32.7,1.9
E00005405,14.4,36,4.4,39.2,6
E00005406,18.9,42.3,3.9,30.6,4.3
E00005407,18.4,33,1.7,44.8,2.1
E00005408,14.9,35.3,3.4,42.6,3.8
E00005409,16.9,35.6,3.5,39.4,4.7
E00005410,15,30.7,4.8,44.7,4.8
E00005411,15.9,32.2,2.4,45.3,4.2
E00005412,17.6,38.2,4.7,36.4,3.1
E00005413,17.5,26.5,2.3,49,4.6
E00005414,12.5,34.1,3.5,48.2,1.6
E00005415,19.9,27.7,4.5,43.1,4.9
E00005416,25.3,33.3,3.6,30.7,7.1
E00005417,16,29.8,2.9,49.1,2.2
E00005418,10.2,35.5,2.3,48.4,3.5
E00005419,6.6,30.7,1.7,59.4,1.7
E00005420,15.1,32,4.3,46.4,2.2
E00005421,18.4,35.3,1.8,42.4,2.1
E00005422,11.7,34.6,3.2,47.6,2.9
E00005423,14.8,31.7,5.1,44.7,3.6
E00005424,12.4,28.6,2.7,53,3.2
E00005425,11.7,33.1,4,48.5,2.7
E00005426,30.4,23.6,5,34.8,6.2
E00005427,14.8,27.8,1.4,48.9,7
E00005428,18.6,34.6,4.2,40,2.5
