areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00004962,36.6,29,23.7,6.5,4.3
E00004963,23.8,23.8,33.3,13.3,5.7
E00004964,30.6,21.5,38,9.1,0.8
E00004975,15.7,29.1,39.4,10.2,5.5
E00004976,45.8,25.2,17.8,10.3,0.9
E00004977,16.4,24.2,45.3,13.3,0.8
E00004978,20.8,32.1,37.7,7.5,1.9
E00004979,30.2,32.5,27,6.3,4
E00004980,34.6,30.7,27.6,3.9,3.1
E00004981,32.9,31.4,32.9,2.9,0
E00004982,11.6,29.8,42.1,14.9,1.7
E00004983,30.8,31.9,25.3,12.1,0
E00004985,24.8,28.6,33.3,7.6,5.7
E00004993,28.3,19.7,33.9,15.7,2.4
E00004995,33.3,25.4,29.4,7.1,4.8
E00005396,54.3,24.4,15,3.9,2.4
E00005397,49.7,26.2,13.1,9,2.1
E00005398,22.8,25.5,36.2,11.4,4
E00005399,49.1,25.9,19.4,2.8,2.8
E00005400,27.7,31.1,29.4,9.2,2.5
E00005401,8.3,36.4,32.6,16.7,6.1
E00005402,9.7,37.9,37.9,12.1,2.4
E00005404,4.3,30.2,47.5,15.4,2.5
E00005405,37.1,27.4,25.8,7.5,2.2
E00005406,13.5,29.3,40.6,16.5,0
E00005407,48.8,21.1,25.2,4.9,0
E00005408,25.5,32.4,33.3,6.9,2
E00005409,29.7,23.2,31,14.8,1.3
E00005410,48.7,21.8,21,7.6,0.8
E00005411,43.2,32.2,16.9,5.9,1.7
E00005412,42.2,32,19.5,5.5,0.8
E00005413,63.3,19.3,11.9,1.8,3.7
E00005414,51,22.1,23.1,1.9,1.9
E00005415,46.8,25.7,24.8,0.9,1.8
E00005416,12.9,37.9,32.8,14.7,1.7
E00005417,59.2,24.2,13.3,2.5,0.8
E00005418,55.8,23.9,15.9,3.5,0.9
E00005419,49.7,23.5,22.2,4.6,0
E00005420,23.6,36.4,30.9,4.5,4.5
E00005421,57.8,26.7,12.1,3.4,0
E00005422,54.3,31,8.5,5.4,0.8
E00005423,61.1,25,11.8,2.1,0
E00005424,49.7,30.1,14.4,3.9,2
E00005425,61.7,19.5,10.5,5.3,3
E00005426,18,14,64,4,0
E00005427,35.5,28.1,27.3,7.4,1.7
E00005428,24,22.4,37.7,14.8,1.1
E00005429,17.9,11.4,60.2,9.8,0.8
E00005430,26.6,22.2,34.2,13.9,3.2
E00005431,46.8,25.7,20.2,6.4,0.9
E00005432,40.5,27.9,20.7,9,1.8
E00005433,24.9,20.2,36.8,15,3.1
E00005435,22.7,18,41.3,14,4
E00005436,35.5,15.8,46.1,1.3,1.3
E00005437,34.6,30.1,24.1,8.3,3
E00005438,34.7,34.7,20.8,6.9,3
E00005439,20.8,38.5,23.8,13.8,3.1
E00005683,17.1,17.9,52,11.4,1.6
E00005713,8.5,13.3,60.6,13.9,3.6
E00005714,7.7,23.1,42.9,20.5,5.8
E00005718,16.5,33.9,39.1,8.7,1.7
E00005719,30.3,33.5,31.4,3.2,1.6
E00005721,23.4,36.2,34.8,5,0.7
E00005722,17.9,29.5,36.5,15.4,0.6
E00005723,28.1,31.1,29.6,9.6,1.5
E00005724,29.7,32.4,33.1,3.4,1.4
E00005725,22.4,31.5,35.8,9.7,0.6
E00005726,34.5,28.8,24.5,7.2,5
E00005727,25.6,28.8,33.6,8,4
E00005728,7.5,21,56,14.5,1
E00005729,9,24.6,53.9,10.8,1.8
E00005730,13.7,40.2,37.3,7.8,1
E00005731,36,33.3,18.4,8.8,3.5
E00005732,8,29.3,46.7,13.3,2.7
E00005733,28.7,32.7,28.7,8.9,1
E00005734,22,25.7,41.3,9.2,1.8
E00005735,44.5,20.9,28.2,2.7,3.6
E00005737,9.8,29.5,49.2,10.6,0.8
E00005738,18.1,27.8,36.1,12.5,5.6
E00005739,11.5,19.7,46.7,18.9,3.3
E00005741,28.9,25,35.9,8.6,1.6
E00005742,26.2,29.2,34.6,9.2,0.8
E00005743,28.2,29.5,33.3,7.1,1.9
E00005744,7.8,20.5,56.6,12.7,2.4
E00005745,16.3,29.3,44.7,7.3,2.4
E00005751,32.5,33.3,27.6,4.9,1.6
E00005752,16.8,33.6,38.1,11.5,0
E00005753,23.4,40.2,28,6.5,1.9
E00005754,2.4,24.8,56.8,15.2,0.8
E00005755,8.3,46.3,29.6,13.9,1.9
E00005756,12,28.2,36.8,17.9,5.1
E00005757,15.7,24,47.9,8.3,4.1
E00005758,14.6,30.1,39.8,12.2,3.3
E00005760,7.9,22,61,6.1,3
E00005762,37.5,30.8,25,5.8,1
E00005763,18.8,33.3,39.6,8.3,0
E00005764,41.5,24.4,25.2,6.7,2.2
E00005765,32.3,22.6,34.4,8.6,2.2
E00005766,25.5,20.6,33.3,15.7,4.9
E00005767,7.4,22.3,54.5,14.9,0.8
E00005768,18.2,24,46.3,9.1,2.5
E00005771,15,33.3,43.1,7.2,1.3
E00005773,34.8,34.8,25.4,5.1,0
E00005776,20.6,27,40.5,11.9,0
E00005777,20.2,31.3,40.4,7.7,0.5
E00005778,31.7,34.5,31,2.1,0.7
E00005779,5.5,47.2,30.7,14.2,2.4
E00005780,16.2,30.5,39,13.3,1
E00005781,25.7,35.7,32.1,6.4,0
E00005782,54.5,24.4,16.3,4.9,0
E00005783,32.3,30.1,29.3,6.8,1.5
E00005784,16.8,22.4,51.2,8,1.6
E00005785,32,39.3,23.8,4.1,0.8
E00005786,45.7,28.6,19,4.8,1.9
E00005787,15.7,36.4,40,7.1,0.7
E00005788,8.6,37.4,41.1,12.3,0.6
E00005789,59,25.4,12.3,1.6,1.6
E00005790,44.6,33.7,18.1,1.2,2.4
E00005791,53.2,25.4,11.9,8.7,0.8
E00005792,32.1,23.4,28.5,14.6,1.5
E00005793,36.3,33.6,23.9,5.3,0.9
E00005794,35.6,28.9,27.4,6.7,1.5
E00005795,2.2,30.1,59.6,8.1,0
E00005797,18.1,22.3,46.8,10.6,2.1
E00005798,49.5,19.6,20.6,7.5,2.8
E00005799,36.6,31.7,20.7,10.3,0.7
E00005800,33.3,23.4,30.6,10.8,1.8
E00005801,30,23.1,33.8,10,3.1
E00005802,47.7,33.8,15.4,2.3,0.8
E00005803,25.7,30.5,35.8,7.5,0.5
E00005804,30.9,27.6,34.1,5.7,1.6
E00005805,26.3,44.1,21,7,1.6
E00005806,50,29.1,17.3,3.6,0
E00005807,50,32.5,13.5,0.8,3.2
E00005809,15.6,21,52.7,9,1.8
E00005810,14.5,28.2,52.1,3.4,1.7
E00005811,23.6,31.7,30.1,12.2,2.4
E00005880,27.7,19.9,33.3,17,2.1
E00005881,25.5,29.2,32.1,10.4,2.8
E00005882,31.5,29.9,29.9,7.9,0.8
E00015441,46.9,23.5,26.5,2,1
E00015442,25.8,35.1,33,4.1,2.1
E00015454,37.8,30,18.9,11.1,2.2
E00015456,32.5,27.2,29.8,6.1,4.4
E00015458,7.8,35,43.7,13.6,0
E00015460,36.5,29.8,29.8,3.8,0
E00015462,32.2,34.7,26.3,4.2,2.5
E00015463,20.2,27.2,43,7,2.6
E00015467,21.3,22.5,44.9,10.1,1.1
E00015531,20.2,41.4,33.3,2,3
E00015535,10.3,20.6,47.4,17.5,4.1
E00015537,38.9,29,24.4,6.9,0.8
