areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00004962,90.5,1,7.8,0.7
E00004963,94.3,0.7,5,0
E00004964,90.2,0.5,8.7,0.5
E00004975,85,0,14.5,0.5
E00004976,89.6,0,10.1,0.3
E00004977,87.1,0.4,12.1,0.4
E00004978,91,0.4,7.5,1.1
E00004979,94.6,0,3.4,2
E00004980,90.8,0.3,8.7,0.3
E00004981,89.9,0,8.2,1.9
E00004982,84.6,0,15.4,0
E00004983,94.5,0,5.1,0.4
E00004985,87.4,1.5,9.3,1.8
E00004993,86,0,13.2,0.8
E00004995,93.3,0.3,5.7,0.8
E00005396,95.9,0,3.8,0.3
E00005397,90.3,0.4,8.9,0.4
E00005398,93.8,0,5.3,1
E00005399,94.5,0,4.7,0.9
E00005400,88.6,0.6,7.5,3.3
E00005401,90.9,0,8.6,0.6
E00005402,90.1,0.3,7.6,2
E00005404,91.5,0.2,7.5,0.7
E00005405,89.7,0,8.5,1.7
E00005406,96.1,0.6,3.3,0
E00005407,90.4,0,9.1,0.6
E00005408,92.1,0.7,6.9,0.3
E00005409,90,0.5,8.6,0.9
E00005410,88.9,0.6,9,1.5
E00005411,90.6,0.3,7.6,1.5
E00005412,88.6,0.8,9,1.6
E00005413,96.9,0,1.7,1.4
E00005414,92.3,0.7,5.2,1.7
E00005415,96.4,0,3.3,0.3
E00005416,85.4,0.3,10.8,3.5
E00005417,90.1,0.3,9.3,0.3
E00005418,90.8,0.3,8.9,0
E00005419,90.9,0.2,6.6,2.3
E00005420,86.7,0,9.1,4.2
E00005421,91.2,0,7.6,1.2
E00005422,92.6,0.5,5.8,1.1
E00005423,90.9,1.3,7.3,0.5
E00005424,92.8,0.7,4.6,1.9
E00005425,96.7,0.3,2.2,0.8
E00005426,87.5,0,12.5,0
E00005427,90.4,0.3,8.8,0.6
E00005428,88.5,0,10.3,1.1
E00005429,88.9,0,11.1,0
E00005430,87.2,0,9.5,3.3
E00005431,93.9,0.6,5.1,0.3
E00005432,92.6,0.3,6.1,1
E00005433,85.4,0.6,12.4,1.7
E00005435,87.1,0.5,11.8,0.7
E00005436,85.5,0,11,3.5
E00005437,95.2,0,4.3,0.5
E00005438,89,0,9.7,1.3
E00005439,94.4,0,5.3,0.3
E00005683,90,0.8,9.3,0
E00005713,81,0,17.8,1.2
E00005714,88.2,0,10.9,0.9
E00005718,88.1,1,10.9,0
E00005719,86.6,0.4,12.6,0.4
E00005721,94.4,0,5,0.6
E00005722,90.4,0,8.4,1.2
E00005723,88.2,0.6,8.7,2.5
E00005724,90.8,0,8.3,0.9
E00005725,94.9,0,5.1,0
E00005726,93.2,0,5.1,1.6
E00005727,93.2,0,5.3,1.5
E00005728,87.2,0.2,11.9,0.6
E00005729,87.2,0,12.5,0.3
E00005730,94.6,0.7,4.7,0
E00005731,92.8,0,7.2,0
E00005732,90,0,9.2,0.8
E00005733,88.3,0.4,9.9,1.4
E00005734,91.7,0.3,6,1.9
E00005735,90.5,1.1,8,0.4
E00005737,93.1,0,6.3,0.6
E00005738,86.3,0,11.5,2.2
E00005739,87.5,0,11.6,0.9
E00005741,86.6,0,11.6,1.9
E00005742,92.6,1.2,6.2,0
E00005743,91.3,0,8.2,0.5
E00005744,86.4,0,13.4,0.3
E00005745,92.7,0.3,6,0.9
E00005751,90.5,0.4,8.7,0.4
E00005752,90.8,0.7,6.4,2.1
E00005753,87.3,0.7,11.6,0.4
E00005754,87.2,0.3,10.1,2.4
E00005755,96.2,0,2.7,1.1
E00005756,92.1,0.9,7.1,0
E00005757,83.3,0,15.7,1
E00005758,94.5,0.3,5.2,0
E00005760,85.2,0,12.6,2.2
E00005762,92.9,0.4,6.4,0.4
E00005763,90.9,0,5.6,3.5
E00005764,94.6,0.5,4.2,0.7
E00005765,94.5,0.5,3.8,1.1
E00005766,90.9,0.6,7.1,1.4
E00005767,93.1,0,5.6,1.3
E00005768,93.9,0,5.4,0.7
E00005771,90.4,0.9,6.7,2
E00005773,93.1,0.3,6.7,0
E00005776,86.2,0,13.8,0
E00005777,90.7,0,8.6,0.7
E00005778,90.4,0.3,9.3,0
E00005779,90.5,0.7,8.8,0
E00005780,92.3,0.7,7,0
E00005781,81.9,0.3,16.5,1.3
E00005782,91.7,0.3,7.8,0.3
E00005783,91.1,0,8.9,0
E00005784,89.4,0,8.5,2.1
E00005785,93.2,0,4.3,2.4
E00005786,93.5,0.3,5.8,0.3
E00005787,93.9,0.3,5.8,0
E00005788,85,1.2,11.4,2.4
E00005789,93.5,0.3,6.2,0
E00005790,89.9,0.7,8.6,0.7
E00005791,94.2,0.7,3.8,1.2
E00005792,97.5,0.2,1.7,0.5
E00005793,93.2,0.5,3.8,2.4
E00005794,96.4,0,3.6,0
E00005795,90.6,0,7.1,2.4
E00005797,94.5,0,5.1,0.4
E00005798,90.1,0.3,7.8,1.8
E00005799,87.3,0,11.8,0.9
E00005800,88.4,0,10.1,1.5
E00005801,94.8,0.7,4.5,0
E00005802,93.4,0,6,0.6
E00005803,90.9,1,8.1,0
E00005804,96.6,0,3.4,0
E00005805,88.6,0.4,11,0
E00005806,88.5,0.3,10.9,0.3
E00005807,95.6,0,3.8,0.6
E00005809,95.8,0,3.2,1.1
