areacd,sex-001,sex-002
E00004962,51.5,48.5
E00004963,49.7,50.3
E00004964,53.9,46.1
E00004975,54.5,45.5
E00004976,51.2,48.8
E00004977,54,46
E00004978,53.9,46.1
E00004979,51.7,48.3
E00004980,50.3,49.7
E00004981,53.6,46.4
E00004982,53.8,46.2
E00004983,49.3,50.7
E00004985,54.9,45.1
E00004993,53.2,46.8
E00004995,52.1,47.9
E00005396,51.5,48.5
E00005397,52.6,47.4
E00005398,49.4,50.6
E00005399,52.1,47.9
E00005400,52.9,47.1
E00005401,55.7,44.3
E00005402,57.8,42.2
E00005404,57.4,42.6
E00005405,52,48
E00005406,56.7,43.3
E00005407,55,45
E00005408,47.8,52.2
E00005409,52.6,47.4
E00005410,51.7,48.3
E00005411,52.2,47.8
E00005412,52.9,47.1
E00005413,49.4,50.6
E00005414,49.3,50.7
E00005415,50.3,49.7
E00005416,50.2,49.8
E00005417,53.6,46.4
E00005418,55.4,44.6
E00005419,51,49
E00005420,46.1,53.9
E00005421,53.9,46.1
E00005422,50.4,49.6
E00005423,48.2,51.8
E00005424,51.4,48.6
E00005425,49.9,50.1
E00005426,48.6,51.4
E00005427,49.9,50.1
E00005428,51.8,48.2
E00005429,53.2,46.8
E00005430,55.4,44.6
E00005431,48.2,51.8
E00005432,46.5,53.5
E00005433,55,45
E00005435,52.6,47.4
E00005436,47.7,52.3
E00005437,51.8,48.2
E00005438,51.1,48.9
E00005439,52.3,47.7
E00005683,55.1,44.9
E00005713,47.4,52.6
E00005714,54.5,45.5
E00005718,57.5,42.5
E00005719,54.9,45.1
E00005721,53.3,46.7
E00005722,54.8,45.2
E00005723,52.2,47.8
E00005724,52.4,47.6
E00005725,53.1,46.9
E00005726,54.4,45.6
E00005727,53,47
E00005728,53.4,46.6
E00005729,51.5,48.5
E00005730,54.8,45.2
E00005731,52,48
E00005732,56.3,43.7
E00005733,47.7,52.3
E00005734,51.4,48.6
E00005735,49.3,50.7
E00005737,54.3,45.7
E00005738,41.2,58.8
E00005739,47.9,52.1
E00005741,55.2,44.8
E00005742,51.5,48.5
E00005743,52.3,47.7
E00005744,56,44
E00005745,55.5,44.5
E00005751,50,50
E00005752,53.7,46.3
E00005753,53.4,46.6
E00005754,57.7,42.3
E00005755,54.9,45.1
E00005756,55.6,44.4
E00005757,53.7,46.3
E00005758,56.5,43.5
E00005760,53.4,46.6
E00005762,52.2,47.8
E00005763,47,53
E00005764,55.3,44.7
E00005765,55.7,44.3
E00005766,53,47
E00005767,55.7,44.3
E00005768,53,47
E00005771,54.6,45.4
E00005773,53.8,46.2
E00005776,49.5,50.5
E00005777,54.8,45.2
E00005778,50,50
E00005779,49.3,50.7
E00005780,53.4,46.6
E00005781,53.8,46.2
E00005782,52.6,47.4
E00005783,51.3,48.7
E00005784,55.1,44.9
E00005785,48.8,51.2
E00005786,48.1,51.9
E00005787,52.1,47.9
E00005788,53.6,46.4
E00005789,53.6,46.4
E00005790,54.1,45.9
E00005791,52.7,47.3
E00005792,51.8,48.2
E00005793,50.5,49.5
E00005794,51.8,48.2
E00005795,53.3,46.7
E00005797,52.5,47.5
E00005798,48.5,51.5
E00005799,49.7,50.3
E00005800,51.1,48.9
E00005801,50.1,49.9
E00005802,52.1,47.9
E00005803,55.6,44.4
E00005804,51.5,48.5
E00005805,52.6,47.4
E00005806,52.5,47.5
E00005807,54.1,45.9
E00005809,61.3,38.7
E00005810,50.9,49.1
E00005811,53.8,46.2
E00005880,51,49
E00005881,52.3,47.7
E00005882,52.7,47.3
E00015441,52.1,47.9
E00015442,55.2,44.8
E00015454,47.7,52.3
E00015456,55.2,44.8
E00015458,50.9,49.1
E00015460,56.5,43.5
E00015462,54.8,45.2
E00015463,55.6,44.4
E00015467,56.3,43.8
E00015531,54.1,45.9
E00015535,56.1,43.9
E00015537,53.8,46.2
E00015538,51.5,48.5
E00015539,53.2,46.8
E00015541,53.6,46.4
E00015542,49.2,50.8
E00015543,54.5,45.5
E00015544,54.5,45.5
E00015545,53.2,46.8
E00015546,56.1,43.9
E00015547,56.9,43.1
E00015548,55.9,44.1
E00015549,53.7,46.3
E00015550,55.1,44.9
E00015727,53.9,46.1
E00015728,51.3,48.7
E00015849,50.3,49.7
E00015850,45.6,54.4
E00015851,57,43
E00015852,54,46
E00015858,52.1,47.9
E00015860,46.3,53.7
E00015861,51.7,48.3
E00015862,50.7,49.3
E00015864,47.9,52.1
E00015865,52.8,47.2
E00015866,50.3,49.7
E00015869,50.9,49.1
E00015872,50.5,49.5
E00015875,52.3,47.7
E00015877,53.7,46.3
E00015878,49.1,50.9
E00015881,51.6,48.4
E00015882,54.5,45.5
E00015886,54.6,45.4
E00015895,48.2,51.8
E00015898,47,53
E00015900,52.5,47.5
E00015901,48.9,51.1
E00015902,50.4,49.6
E00015903,53.6,46.4
E00015904,52.1,47.9
E00015905,54.4,45.6
E00015906,53.1,46.9
E00015907,54.9,45.1
E00015935,52.4,47.6
E00017358,48.2,51.8
E00017371,49.1,50.9
E00017372,51.3,48.7
E00017373,48,52
E00017379,51.5,48.5
E00174926,51.6,48.4
E00174928,55.6,44.4
E00174929,50.7,49.3
E00174930,48.9,51.1
E00180952,46.2,53.8
E00180967,65.4,34.6
E00181036,57,43
