areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00004962,75.8,1.3,22.9
E00004963,75.8,2.6,21.5
E00004964,73.6,2.7,23.7
E00004975,63.1,5.9,30.9
E00004976,73.2,3.8,22.9
E00004977,75.2,2.5,22.3
E00004978,82.4,1.9,15.7
E00004979,64.4,2.5,33.1
E00004980,72.3,4.3,23.4
E00004981,84.4,0,15.6
E00004982,59.7,3.7,36.6
E00004983,70.4,4.4,25.2
E00004985,74.2,2.4,23.4
E00004993,64.8,3.9,31.3
E00004995,71.6,3.4,24.9
E00005396,84.7,1.8,13.6
E00005397,79.2,5.4,15.4
E00005398,75.1,2.3,22.5
E00005399,77.2,4,18.7
E00005400,77.5,5.5,17
E00005401,74.6,1.4,24
E00005402,78.7,5.5,15.7
E00005404,77.7,3.8,18.5
E00005405,63,6.6,30.4
E00005406,83.1,2.5,14.5
E00005407,79.9,2.6,17.5
E00005408,73.9,4.8,21.3
E00005409,79.6,2.1,18.3
E00005410,75.9,2.6,21.5
E00005411,72.7,4.7,22.6
E00005412,78.9,3.7,17.5
E00005413,77.6,5.6,16.8
E00005414,82.8,2.5,14.7
E00005415,78.5,4.6,16.8
E00005416,55.7,1.4,42.9
E00005417,89,2.4,8.6
E00005418,82,6.2,11.8
E00005419,81.8,3.2,15
E00005420,65.2,4.2,30.6
E00005421,80.1,5.2,14.7
E00005422,77.4,6.8,15.8
E00005423,78.1,3.6,18.2
E00005424,79.4,4.1,16.5
E00005425,83.9,5.2,10.9
E00005426,80.6,3.9,15.6
E00005427,71.8,5.4,22.9
E00005428,66.1,6.3,27.5
E00005429,74.9,7.2,17.9
E00005430,68,3.3,28.7
E00005431,73.5,6.1,20.4
E00005432,68.2,2.9,29
E00005433,71.4,3.4,25.2
E00005435,60,5.9,34.1
E00005436,79.2,2.9,17.9
E00005437,66.2,4.5,29.3
E00005438,76.6,3.7,19.6
E00005439,66.2,4.7,29.2
E00005683,75.8,4.9,19.3
E00005713,70.3,2.6,27.1
E00005714,68.6,2.8,28.6
E00005718,77.6,4.1,18.3
E00005719,83.5,3.5,12.9
E00005721,78.2,2.5,19.3
E00005722,78,2.8,19.2
E00005723,80.2,4.3,15.4
E00005724,79.9,4,16.1
E00005725,70.9,5,24.1
E00005726,74.1,3.2,22.6
E00005727,78,2.5,19.5
E00005728,68,6.4,25.6
E00005729,69.4,4.3,26.3
E00005730,76.8,6.7,16.5
E00005731,78.6,2.8,18.6
E00005732,69.6,4.1,26.3
E00005733,68.9,7.4,23.7
E00005734,70.8,3.8,25.4
E00005735,76.6,2.8,20.6
E00005737,74.3,4.8,20.9
E00005738,52.8,3.9,43.4
E00005739,61.4,3.9,34.6
E00005741,74.5,1.9,23.6
E00005742,80.3,4.7,15
E00005743,73.3,6.4,20.2
E00005744,68.6,3.1,28.3
E00005745,66.6,3.4,30.1
E00005751,84.8,1.5,13.6
E00005752,78,5.8,16.2
E00005753,82.1,3.9,14
E00005754,76.6,3.6,19.8
E00005755,72.6,4.9,22.6
E00005756,74.8,4.9,20.3
E00005757,75.6,1.9,22.4
E00005758,77.7,4.5,17.8
E00005760,73.2,2.2,24.7
E00005762,77.9,4.1,18.1
E00005763,74.2,6.4,19.5
E00005764,85,5.9,9.1
E00005765,74.8,3.8,21.4
E00005766,79.7,6.8,13.6
E00005767,81.1,1.3,17.6
E00005768,85,5.7,9.3
E00005771,77.9,4.6,17.5
E00005773,81,3.8,15.1
E00005776,82.4,3.6,14
E00005777,75.2,5.4,19.4
E00005778,77.7,5.2,17.1
E00005779,64.5,7.3,28.2
E00005780,83.2,2.9,13.9
E00005781,80,4.2,15.8
E00005782,87,1.9,11.1
E00005783,68.8,5.4,25.8
E00005784,76.5,3.5,19.9
E00005785,78.2,4.3,17.6
E00005786,86.1,2,11.9
E00005787,77.1,4.4,18.4
E00005788,73.3,3,23.7
E00005789,88.4,1.4,10.3
E00005790,78,3.5,18.4
E00005791,78.4,3.8,17.8
E00005792,80.9,1.5,17.6
E00005793,79.3,4.6,16.1
E00005794,77.7,2.1,20.2
E00005795,72.5,6.6,20.9
E00005797,80.2,5.1,14.8
E00005798,77.4,3.9,18.7
E00005799,73.1,4.9,22.1
E00005800,77.4,5.4,17.2
E00005801,82.6,2.7,14.7
E00005802,78.4,4.4,17.2
E00005803,78.3,4.9,16.8
E00005804,84.2,4,11.8
E00005805,78.9,5.1,16
E00005806,83,3.3,13.7
E00005807,83.8,4.1,12.2
E00005809,82,5.7,12.4
E00005810,72.7,6.4,20.9
E00005811,74.3,3.6,22.1
E00005880,65.4,3.7,30.8
E00005881,68,5.9,26.1
E00005882,74.1,5.8,20.1
E00015441,79.2,5.8,15
E00015442,77.1,2.9,20.1
E00015454,79,7.4,13.6
E00015456,80.5,2.9,16.6
E00015458,73.9,6.2,19.9
E00015460,87,3.3,9.8
E00015462,86.2,0.9,12.9
E00015463,67.1,4.7,28.1
E00015467,78.4,4.4,17.2
E00015531,84.7,4.1,11.3
E00015535,86.1,2.8,11.1
E00015537,80.6,5.1,14.3
E00015538,77.7,5.3,17
E00015539,79.6,2.5,17.9
E00015541,77.8,2.2,20.1
E00015542,83.2,4.4,12.3
E00015543,72.2,4.6,23.2
E00015544,82.4,4.8,12.8
E00015545,74.2,3,22.8
E00015546,63.3,3.7,33
E00015547,76,3.2,20.8
E00015548,73.8,3.7,22.5
E00015549,82.4,4.9,12.7
E00015550,70.7,2.9,26.4
E00015727,67.7,3.3,29
E00015728,72.4,3.7,23.9
E00015849,80.2,6.3,13.5
E00015850,82.3,4.2,13.5
E00015851,73.4,5.4,21.2
E00015852,73,4.7,22.3
E00015858,68.4,4.3,27.3
E00015860,61.8,5,33.2
E00015861,66.9,5.4,27.7
E00015862,55.5,5.5,39.1
E00015864,77,10,13
E00015865,77.7,5.6,16.7
E00015866,80.9,3.7,15.4
E00015869,69.9,4.4,25.7
E00015872,72.5,3.9,23.6
E00015875,64.5,3.8,31.7
E00015877,72.9,2.6,24.5
E00015878,67,5.2,27.8
E00015881,63.8,2.2,34
E00015882,72.3,5.5,22.3
E00015886,61.3,7.6,31.1
E00015895,75.3,3.6,21.1
E00015898,68.5,6.2,25.4
E00015900,72.8,6.9,20.3
E00015901,64.1,4,31.9
E00015902,74.3,6.2,19.5
E00015903,64,6.9,29
E00015904,69.9,2,28.1
E00015905,67.6,3.2,29.2
E00015906,69.1,2.9,28
E00015907,71.5,7.4,21
E00015935,79,7.5,13.4
E00017358,70.1,3,26.9
E00017371,66.2,5.2,28.6
E00017372,73.6,3.2,23.1
E00017373,65.4,5.6,28.9
E00017379,77.1,3.7,19.2
E00174926,67.7,1.4,30.9
E00174928,67,2.8,30.2
E00174929,61.8,1.8,36.4
E00174930,59.9,1.9,38.2
E00180952,60.8,2.2,37.1
E00180967,68.9,0.9,30.2
E00181036,73.4,1.5,25.1
