areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00041363,10.8,53.9,35.3
E00041364,23.5,39.1,37.4
E00041366,10.7,56,33.3
E00041367,7.7,60.4,31.9
E00041368,9.9,50.4,39.7
E00041371,8.6,62.6,28.8
E00041372,8.9,48.1,43
E00041377,3.8,56.7,39.5
E00041378,13.4,50.7,35.8
E00041381,21,61.7,17.3
E00041382,9.6,60.3,30.1
E00041383,10.7,50.5,38.8
E00041384,21.9,55.2,22.9
E00041385,7.8,52.6,39.7
E00041386,27.3,34.8,37.9
E00041388,12.1,43.9,43.9
E00041389,14.5,51.3,34.2
E00041393,15.5,47.6,36.9
E00041394,14.4,48.6,36.9
E00041395,31.8,29.6,38.7
E00041397,5,55.4,39.6
E00041399,9.6,57.7,32.7
E00041400,11.3,47,41.7
E00041401,12.7,40.2,47.1
E00041402,15.1,42,42.9
E00041404,12.3,43.1,44.6
E00041405,8.4,47.9,43.7
E00041406,6.7,56.7,36.7
E00041407,8.1,56.6,35.4
E00041408,13.3,50,36.7
E00041409,8.5,48.7,42.7
E00041410,7.6,50.4,42
E00041411,9.9,51.9,38.3
E00041413,11.2,46.9,41.8
E00041414,10.2,46.9,42.9
E00041415,9.9,60.4,29.7
E00041443,12,77.8,10.3
E00041444,10.3,64.9,24.7
E00041445,11,71.7,17.3
E00041446,9.3,70.9,19.8
E00041447,10.6,62.1,27.3
E00041448,15.8,73.7,10.5
E00041449,6.2,59.7,34.1
E00041450,16.9,49.4,33.7
E00041451,9.1,53.6,37.3
E00041452,13.8,55.2,31
E00041453,31.1,45.9,23
E00041454,16.2,48.7,35
E00041455,12.6,49.6,37.8
E00041456,4.5,65.5,30
E00041457,10.3,50.5,39.2
E00041458,9.8,66.4,23.8
E00041459,4.1,71.9,24
E00041460,16.4,67.2,16.4
E00041461,13.3,47.8,38.9
E00041462,4.9,59.8,35.4
E00041463,9.6,58.9,31.5
E00041464,18.1,51.4,30.6
E00041465,7.8,54.9,37.3
E00041466,11.2,56,32.8
E00041467,9.3,72.2,18.6
E00041468,11.1,66.1,22.8
E00041469,8.9,75.6,15.6
E00041470,11.9,58.2,29.9
E00041471,11.3,59.8,28.9
E00041472,20.4,64.8,14.8
E00041477,10.1,77.8,12.1
E00041478,12.6,74.8,12.6
E00041483,5.1,70.5,24.4
E00041485,5.9,72.5,21.6
E00041486,9.2,79.6,11.2
E00041487,12.4,72.2,15.5
E00041488,5.2,65.5,29.3
E00041489,12.6,67.7,19.7
E00041490,6.3,42,51.8
E00041492,14.6,54.4,31.1
E00041493,7.4,76.9,15.7
E00041494,6.9,66,27.1
E00041496,7.3,70.7,22
E00041497,13.7,54.7,31.6
E00041504,12.6,74.8,12.6
E00041506,6.3,77.3,16.4
E00041507,7.1,62.6,30.3
E00041508,10.3,43.9,45.8
E00041509,12,71,17
E00041510,12.5,59.4,28.1
E00041511,5.3,77.5,17.2
E00041512,5.2,72.8,22
E00041513,8.2,68.7,23.1
E00041514,11.4,74.7,13.9
E00041515,5.6,66.7,27.8
E00041516,5.5,75.2,19.3
E00041517,14.6,68.3,17.1
E00041518,9.3,66.4,24.3
E00041519,12,69,19
E00041520,11.8,60.9,27.3
E00041521,7.7,52.6,39.7
E00041522,9.4,55.2,35.4
E00041523,10.7,52.4,36.9
E00041524,13.5,62.2,24.3
E00041525,4,51.5,44.6
E00041526,6.8,69.9,23.3
E00041527,14.3,47.3,38.4
E00041528,13.8,52.6,33.6
E00041529,9.2,56.9,33.9
E00041530,6.8,47.3,45.9
E00041531,9.3,57.4,33.3
E00041532,7.5,60.4,32.1
E00041533,6.1,59.2,34.7
E00041534,15.6,52.2,32.2
E00041535,12.5,57.7,29.8
E00041571,16.7,32.1,51.2
E00041572,12.5,43.8,43.8
E00041573,7.4,48.6,43.9
E00041574,10.9,47.9,41.2
E00041575,7.8,67.6,24.5
E00041576,4.8,79.6,15.6
E00041578,5.8,79.3,14.9
E00041579,4.4,42.5,53.1
E00041581,5.4,43.8,50.8
E00041582,7.3,53.7,39
E00041583,12,58,30
E00041584,12.8,42.4,44.8
E00041585,13.3,46.1,40.6
E00041586,9.1,60,30.9
E00041587,13.5,51.9,34.6
E00041588,11.7,46.6,41.7
E00041589,15.9,54.5,29.5
E00041590,10.4,41.6,48
E00041592,4.8,83.4,11.7
E00041593,17.9,61.5,20.5
E00041594,1.3,83.1,15.6
E00041595,9.3,61.6,29.1
E00041596,12.2,56.7,31.1
