areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00041363,40.1,7.6,52.3
E00041364,55.1,4.3,40.6
E00041366,57.7,6.9,35.4
E00041367,53.3,3.6,43.1
E00041368,44.5,3,52.5
E00041371,45.2,5.6,49.2
E00041372,50.3,7.5,42.2
E00041377,18.1,5.9,76.1
E00041378,70.9,3.5,25.7
E00041381,58.8,4.1,37.1
E00041382,33.9,13,53
E00041383,54,3.6,42.4
E00041384,73.1,4.3,22.6
E00041385,40,8.7,51.3
E00041386,83.2,2,14.7
E00041388,50.4,9,40.6
E00041389,51.6,5.2,43.1
E00041393,52.9,9.3,37.9
E00041394,64.6,5.6,29.8
E00041395,27.7,3.7,68.6
E00041397,41.5,1.7,56.8
E00041399,51.4,6.1,42.5
E00041400,41.9,6.9,51.2
E00041401,53,9.7,37.3
E00041402,55.1,7.1,37.8
E00041404,50.6,5.3,44.1
E00041405,12.5,8.1,79.4
E00041406,55.8,6,38.1
E00041407,56.4,4.4,39.2
E00041408,52.7,6.4,41
E00041409,48.5,4.4,47.2
E00041410,46.2,5,48.9
E00041411,30.2,6,63.8
E00041413,37.7,6.3,56
E00041414,60.3,3.3,36.4
E00041415,55.5,6,38.5
E00041443,50.2,2.9,46.9
E00041444,62.2,2.7,35.1
E00041445,46.3,3.8,50
E00041446,61.6,2.7,35.7
E00041447,69.6,6.1,24.3
E00041448,72.7,0.7,26.6
E00041449,34.8,3.5,61.6
E00041450,59.5,7.3,33.2
E00041451,53.8,5,41.2
E00041452,76.9,2,21.1
E00041453,79.5,2,18.5
E00041454,48.5,8.3,43.2
E00041455,51.2,3.9,44.9
E00041456,44.4,0,55.6
E00041457,49.5,6.3,44.3
E00041458,50.2,4.6,45.2
E00041459,48.5,3,48.5
E00041460,63.1,2.3,34.6
E00041461,60.6,1,38.4
E00041462,55.4,6,38.6
E00041463,61.1,8.6,30.3
E00041464,70.6,2,27.3
E00041465,50.7,2.9,46.4
E00041466,50.4,4,45.6
E00041467,60.7,1.6,37.7
E00041468,47.2,2.5,50.3
E00041469,61.8,1.6,36.6
E00041470,66.7,3.1,30.2
E00041471,57.9,4.8,37.3
E00041472,74.9,5.2,19.9
E00041477,61.5,2.7,35.9
E00041478,45.4,1.7,52.8
E00041483,31.1,1.8,67.1
E00041485,57.6,1.7,40.7
E00041486,55.9,2.7,41.4
E00041487,56.1,4.1,39.8
E00041488,39.9,0,60.1
E00041489,53.2,5.2,41.6
E00041490,51.5,6.6,41.9
E00041492,54.7,4,41.3
E00041493,47.6,0,52.4
E00041494,33,4.7,62.3
E00041496,44.8,3.1,52
E00041497,53,4.5,42.6
E00041504,58.3,2.9,38.8
E00041506,50.8,1.5,47.7
E00041507,53.8,4.7,41.5
E00041508,47.5,6.9,45.5
E00041509,52,2.5,45.6
E00041510,58.3,3.5,38.3
E00041511,41.1,1.6,57.4
E00041512,45.7,1.3,53
E00041513,46.5,3.6,49.8
E00041514,66.4,2.2,31.5
E00041515,58.2,5.6,36.2
E00041516,54.4,2.1,43.5
E00041517,60.3,2,37.7
E00041518,54,5.3,40.7
E00041519,61.5,3.5,35
E00041520,54,5,41
E00041521,52.4,7.3,40.2
E00041522,54.5,3.3,42.1
E00041523,60.7,1.9,37.4
E00041524,53.9,3.3,42.9
E00041525,49.3,7.5,43.3
E00041526,43.1,3.8,53.1
E00041527,48.9,5.4,45.7
E00041528,53.9,5.9,40.2
E00041529,38.3,6.3,55.4
E00041530,47.5,5,47.5
E00041531,45,6,49
E00041532,53.1,2.2,44.7
E00041533,30,6.4,63.6
E00041534,48.6,4,47.4
