areacd,disability_3a-001,disability_3a-002
E00041363,34.9,65.1
E00041364,13.7,86.3
E00041366,18.1,81.9
E00041367,22.8,77.2
E00041368,22.5,77.5
E00041371,32,68
E00041372,16.5,83.5
E00041377,53.1,46.9
E00041378,15.5,84.5
E00041381,23,77
E00041382,37.5,62.5
E00041383,20.8,79.2
E00041384,15.6,84.4
E00041385,39.5,60.5
E00041386,8.7,91.3
E00041388,24,76
E00041389,22.2,77.8
E00041393,17.2,82.8
E00041394,16.4,83.6
E00041395,17.4,82.6
E00041397,33.7,66.3
E00041399,24,76
E00041400,30.2,69.8
E00041401,18.1,81.9
E00041402,18,82
E00041404,25.3,74.7
E00041405,50.3,49.7
E00041406,25.8,74.2
E00041407,19.9,80.1
E00041408,21.8,78.2
E00041409,24,76
E00041410,23.8,76.2
E00041411,43,57
E00041413,28,72
E00041414,17.5,82.5
E00041415,27.9,72.1
E00041443,19.2,80.8
E00041444,19,81
E00041445,19.5,80.5
E00041446,20.3,79.7
E00041447,15.1,84.9
E00041448,11.9,88.1
E00041449,25.2,74.8
E00041450,15.1,84.9
E00041451,22.1,77.9
E00041452,13.5,86.5
E00041453,10.4,89.6
E00041454,23.3,76.7
E00041455,31.4,68.6
E00041456,37.2,62.8
E00041457,26.3,73.7
E00041458,17.9,82.1
E00041459,20.7,79.3
E00041460,11.6,88.4
E00041461,23.2,76.8
E00041462,18.3,81.7
E00041463,21.7,78.3
E00041464,18.8,81.2
E00041465,23.8,76.2
E00041466,27.1,72.9
E00041467,14.6,85.4
E00041468,32.9,67.1
E00041469,20.5,79.5
E00041470,22.7,77.3
E00041471,27.1,72.9
E00041472,15.4,84.6
E00041477,12.9,87.1
E00041478,15.3,84.7
E00041483,34.5,65.5
E00041485,13.7,86.3
E00041486,14.2,85.8
E00041487,19.7,80.3
E00041488,35.5,64.5
E00041489,22.4,77.6
E00041490,24.8,75.2
E00041492,20.3,79.7
E00041493,18.7,81.3
E00041494,32.8,67.2
E00041496,26.8,73.2
E00041497,29.8,70.2
E00041504,10.6,89.4
E00041506,17.4,82.6
E00041507,24.1,75.9
E00041508,29.6,70.4
E00041509,19.5,80.5
E00041510,14.7,85.3
E00041511,25.6,74.4
E00041512,30.9,69.1
E00041513,29.2,70.8
E00041514,11.7,88.3
E00041515,15.9,84.1
E00041516,18.4,81.6
E00041517,13.5,86.5
E00041518,17.1,82.9
E00041519,14.2,85.8
E00041520,21.2,78.8
E00041521,25.9,74.1
E00041522,23.2,76.8
E00041523,19.9,80.1
E00041524,17.3,82.7
E00041525,30.7,69.3
E00041526,31.8,68.2
E00041527,28.3,71.7
E00041528,21.2,78.8
E00041529,31.2,68.8
E00041530,40.5,59.5
E00041531,23.2,76.8
E00041532,23.1,76.9
E00041533,46.6,53.4
E00041534,28.3,71.7
E00041535,20.9,79.1
E00041571,23.5,76.5
E00041572,29.5,70.5
E00041573,21.2,78.8
E00041574,28.7,71.3
E00041575,22.9,77.1
E00041576,23.7,76.3
E00041578,12.6,87.4
E00041579,25.7,74.3
E00041581,27.2,72.8
E00041582,28.1,71.9
E00041583,24.2,75.8
E00041584,23.9,76.1
E00041585,25.8,74.2
E00041586,28.2,71.8
E00041587,23.2,76.8
E00041588,27.7,72.3
E00041589,25.7,74.3
E00041590,31.7,68.3
E00041592,28,72
E00041593,23.4,76.6
E00041594,16.3,83.7
E00041595,22.2,77.8
E00041596,20.8,79.2
E00041599,25.5,74.5
E00041600,29.8,70.2
E00041601,26.5,73.5
E00041602,20.7,79.3
E00041603,25.7,74.3
E00041604,29,71
E00041605,17.8,82.2
E00041606,16.6,83.4
E00041607,12.4,87.6
E00041608,27.6,72.4
E00041610,23.3,76.7
E00041611,17.7,82.3
E00041612,23.5,76.5
E00041614,29.2,70.8
E00041615,20,80
E00041616,20.1,79.9
E00041617,20.4,79.6
E00041618,20.5,79.5
E00041619,28.4,71.6
E00041620,22.3,77.7
E00041621,15.9,84.1
E00041622,19.3,80.7
E00041623,15.5,84.5
E00041624,18.2,81.8
E00041625,17,83
E00041626,19.4,80.6
E00041627,20.3,79.7
E00041629,24.2,75.8
E00041630,20.7,79.3
E00041631,22.7,77.3
E00041632,29.8,70.2
E00041661,31.7,68.3
E00041662,20.4,79.6
E00041670,25.2,74.8
E00041671,26.8,73.2
E00041677,20.2,79.8
E00041678,29,71
E00041687,24,76
E00041688,30.3,69.7
E00041696,25.9,74.1
E00041697,29.1,70.9
E00041704,15.4,84.6
E00041705,27.4,72.6
E00041706,42.5,57.5
E00041708,13.9,86.1
E00041710,25.1,74.9
E00041711,28.9,71.1
E00041712,21.8,78.2
E00041713,19.1,80.9
E00041750,21.6,78.4
E00041751,16.5,83.5
E00041752,24.8,75.2
E00041753,14.4,85.6
E00041754,15.4,84.6
E00041755,14.4,85.6
E00041756,20.6,79.4
E00041757,11.6,88.4
E00041758,25.1,74.9
E00041759,15.4,84.6
E00041760,14.4,85.6
E00041761,16.2,83.8
E00041762,19.9,80.1
E00041763,12.5,87.5
E00041764,14.4,85.6
E00041765,23.2,76.8
E00041766,15.2,84.8
E00041767,12.6,87.4
E00041768,12.2,87.8
E00041769,29.4,70.6
E00041770,41.6,58.4
E00041771,11.9,88.1
E00041772,23,77
E00041773,9.7,90.3
E00041774,17.7,82.3
E00041775,12.5,87.5
E00041776,17.4,82.6
E00041777,20.1,79.9
E00041778,11.9,88.1
E00041779,15.5,84.5
E00041780,15.5,84.5
E00041781,17.3,82.7
E00041782,16.6,83.4
E00041783,15.3,84.7
E00041814,21.2,78.8
E00041816,21.8,78.2
E00041818,17.1,82.9
E00041819,23.9,76.1
E00041827,20.2,79.8
E00041828,26.1,73.9
E00041830,21.7,78.3
E00041833,28,72
E00041834,13.7,86.3
E00041835,22.8,77.2
E00041837,17.7,82.3
