areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00041363,58.5,24.5,17
E00041364,89.3,7.9,2.9
E00041366,82.4,10.2,7.3
E00041367,72.1,22.3,5.6
E00041368,76.5,16.7,6.9
E00041371,66,24.3,9.7
E00041372,82.9,11,6.1
E00041377,42.5,24.4,33.2
E00041378,84.8,9.2,6
E00041381,78.5,18.3,3.2
E00041382,51.7,22,26.3
E00041383,77.5,17.6,4.9
E00041384,81.4,13.6,5
E00041385,55.9,20.4,23.7
E00041386,93.4,4.6,2
E00041388,77.4,12.3,10.3
E00041389,73.6,17.6,8.8
E00041393,79,15.5,5.5
E00041394,82.2,12.5,5.3
E00041395,82.4,12.1,5.5
E00041397,65.6,21.2,13.2
E00041399,71.5,20.2,8.3
E00041400,70.3,23.7,6
E00041401,84.5,9,6.5
E00041402,79.8,14.7,5.4
E00041404,75.2,16.3,8.5
E00041405,46.9,33.3,19.7
E00041406,74.6,14.8,10.5
E00041407,74.8,18,7.3
E00041408,78.5,13.2,8.3
E00041409,75.2,15.4,9.3
E00041410,66.5,21,12.5
E00041411,54.2,25,20.8
E00041413,68.3,17.5,14.3
E00041414,87.4,6,6.5
E00041415,74.7,15.6,9.8
E00041443,84.2,12.9,2.9
E00041444,78.9,14.6,6.5
E00041445,79.4,16.3,4.3
E00041446,76.3,18.3,5.4
E00041447,82.7,13.3,4
E00041448,85,13.9,1.1
E00041449,63.3,22.5,14.2
E00041450,82,13,5
E00041451,71.2,21.2,7.6
E00041452,86.5,11.1,2.4
E00041453,88.5,7.4,4
E00041454,73.3,18.2,8.5
E00041455,68.4,19.4,12.3
E00041456,59.5,22.3,18.2
E00041457,69.8,17.4,12.8
E00041458,79.9,13.6,6.5
E00041459,78.3,13,8.7
E00041460,89.6,8.5,1.9
E00041461,77,16.7,6.3
E00041462,82.5,9.9,7.6
E00041463,76.3,17.6,6.1
E00041464,83.5,11.3,5.2
E00041465,76.4,17.4,6.2
E00041466,73.7,16.2,10.2
E00041467,83.1,13.9,3
E00041468,79,16.9,4.1
E00041469,76.5,18.2,5.3
E00041470,81,13.8,5.2
E00041471,75.4,16,8.6
E00041472,84.2,11.2,4.6
E00041477,86.3,9.2,4.4
E00041478,86.7,9.4,3.9
E00041483,61.4,25.5,13.1
E00041485,85.6,10.4,4.1
E00041486,83,12.8,4.2
E00041487,83.4,13.6,3
E00041488,59.7,22.7,17.5
E00041489,80.1,15.7,4.2
E00041490,71.7,19.5,8.8
E00041492,78.9,14.2,6.9
E00041493,77,17.1,6
E00041494,65.3,20.8,14
E00041496,71.9,16.9,11.2
E00041497,69.4,21.2,9.4
E00041504,91.1,5.3,3.5
E00041506,82.9,11.9,5.2
E00041507,73.3,17.4,9.3
E00041508,71.7,18.6,9.7
E00041509,76.9,17.2,5.9
E00041510,84,13.2,2.8
E00041511,74.5,17.7,7.8
E00041512,70.4,20.3,9.3
E00041513,73.5,20.1,6.5
E00041514,88.1,8.2,3.7
E00041515,78.3,14.6,7.1
E00041516,82.7,14.8,2.5
E00041517,84.4,12.8,2.9
E00041518,82.9,12.4,4.7
E00041519,84.8,10,5.2
E00041520,74.8,18.4,6.8
E00041521,71.4,17.5,11.1
E00041522,71.8,19.5,8.8
E00041523,74.6,16.8,8.6
E00041524,82.7,12,5.3
E00041525,69.5,14.2,16.4
E00041526,67,15.2,17.8
E00041527,71.4,17.8,10.8
E00041528,79.9,14.3,5.8
E00041529,65.8,22.3,11.9
E00041530,60.4,20.7,18.9
E00041531,72.8,18,9.2
E00041532,74.4,16.4,9.3
E00041533,48.6,29.5,21.9
E00041534,75.3,16.4,8.2
E00041535,75.5,15.5,9
E00041571,70.9,20.7,8.4
E00041572,68.8,22.1,9.1
E00041573,75.7,17.6,6.7
E00041574,70.9,19.5,9.6
E00041575,74.4,15.7,10
E00041576,76.1,16.8,7.1
E00041578,91.3,6.2,2.5
E00041579,74.2,17.4,8.4
