areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00041363,75.8,3.2,21
E00041364,64.1,21.8,14.1
E00041366,46.8,28.6,24.6
E00041367,74.2,5.2,20.6
E00041368,56.6,11.5,31.9
E00041371,68.7,10.3,21.1
E00041372,55.8,11.6,32.5
E00041377,47.2,5.7,47.2
E00041378,83.2,9.6,7.2
E00041381,78.1,7.1,14.7
E00041382,50.8,14.4,34.7
E00041383,75.2,5.2,19.6
E00041384,78.4,9.2,12.5
E00041385,55.2,8.5,36.3
E00041386,67.9,24.7,7.4
E00041388,74.9,5.6,19.5
E00041389,63.7,10.4,25.9
E00041393,54.2,20.1,25.7
E00041394,76.6,11.2,12.2
E00041395,79,5.3,15.7
E00041397,69.2,5.5,25.3
E00041399,68,12.6,19.5
E00041400,59.9,12,28.1
E00041401,59.9,23.8,16.2
E00041402,70.5,6.8,22.8
E00041404,83.1,3.2,13.6
E00041405,45.2,10.3,44.5
E00041406,47.5,23.5,29
E00041407,57.9,20.6,21.5
E00041408,56,20.6,23.5
E00041409,49.5,26.2,24.3
E00041410,63.4,14.7,21.9
E00041411,62,6.6,31.4
E00041413,59.3,4.8,36
E00041414,79.2,3.8,17
E00041415,63.1,17.1,19.8
E00041443,88.2,1.1,10.7
E00041444,81.6,0.3,18.1
E00041445,89.6,0,10.4
E00041446,87.9,1.6,10.5
E00041447,78.4,1.4,20.1
E00041448,75.3,6.7,18
E00041449,58.5,2.5,39
E00041450,78.2,3.8,18
E00041451,63.9,1.3,34.8
E00041452,92,0,8
E00041453,86,4,10
E00041454,66.7,5,28.3
E00041455,73,1.9,25.1
E00041456,76.4,0,23.6
E00041457,74.5,1.7,23.8
E00041458,76.5,0.3,23.2
E00041459,82.9,2.9,14.2
E00041460,93.6,1.2,5.2
E00041461,71.6,3.1,25.3
E00041462,71.8,0.4,27.9
E00041463,76.7,0,23.3
E00041464,86.4,3.6,10
E00041465,77,3.1,19.8
E00041466,82.3,0.6,17.1
E00041467,89.1,1.7,9.2
E00041468,76.9,3.6,19.4
E00041469,81.8,1.5,16.7
E00041470,81.5,0,18.5
E00041471,82.5,1.9,15.6
E00041472,85.7,0.7,13.6
E00041477,94.2,0,5.8
E00041478,89.1,1.6,9.3
E00041483,77.4,0,22.6
E00041485,88.9,0.7,10.3
E00041486,89.1,3,7.9
E00041487,89,1.1,9.8
E00041488,76.3,1.9,21.8
E00041489,84.9,2.9,12.2
E00041490,62.8,5,32.2
E00041492,74.1,0.7,25.2
E00041493,88.5,1.2,10.3
E00041494,63.8,1.5,34.7
E00041496,74,3.8,22.3
E00041497,78,3.7,18.4
E00041504,91.8,0.7,7.4
E00041506,92.1,1.2,6.7
E00041507,79.5,1.3,19.2
E00041508,81,0,19
E00041509,87.3,1.8,10.9
E00041510,94.8,0,5.2
E00041511,82.2,3.9,13.9
E00041512,78.6,1.6,19.7
E00041513,87.1,2.8,10.2
E00041514,92.5,0.4,7.1
E00041515,81.7,4,14.3
E00041516,91.5,1.4,7.1
E00041517,90.1,1.6,8.2
E00041518,89.1,0,10.9
E00041519,87.7,1.3,11
E00041520,76.4,2.7,20.9
E00041521,73.9,4.8,21.3
E00041522,77.7,1.5,20.8
E00041523,82.8,1.9,15.3
E00041524,88.4,2.8,8.8
E00041525,77,4,19
E00041526,81.1,0.4,18.6
E00041527,73.2,4.8,22
E00041528,75.1,0.9,24
E00041529,57.9,3.5,38.6
E00041530,60.7,4.9,34.4
E00041531,78,0,22
E00041532,79.3,3.2,17.5
E00041533,65.5,2.8,31.7
E00041534,75.8,3.2,21
E00041535,77.3,2.9,19.8
E00041571,63.6,13.6,22.8
E00041572,67,9.8,23.2
E00041573,62.1,9.3,28.5
E00041574,76.7,1,22.3
E00041575,68.9,2.5,28.6
E00041576,84.2,0.3,15.5
E00041578,95.2,1.7,3.1
E00041579,62.3,6.3,31.3
E00041581,65.5,4.1,30.4
E00041582,72.8,1.1,26.2
E00041583,68.8,11.7,19.6
E00041584,72.1,4.9,23.1
E00041585,68.3,4.2,27.5
E00041586,66.6,12.4,21
E00041587,63.2,14.6,22.2
E00041588,72.5,7.5,20
E00041589,56.7,14.7,28.6
E00041590,61.7,11.5,26.8
E00041592,81.8,1.4,16.8
E00041593,75.1,7.5,17.3
E00041594,90.8,2.5,6.7
E00041595,72.1,4,23.9
E00041596,64.9,8.2,26.8
E00041599,72.4,2.6,25
E00041600,71.5,1.8,26.8
E00041601,76.2,3.1,20.7
E00041602,82.7,1.8,15.5
E00041603,73.1,2.5,24.4
E00041604,74.2,0.8,25
E00041605,84.3,1.3,14.4
E00041606,87.1,4.8,8.1
E00041607,94.8,1.4,3.8
E00041608,71.7,6.8,21.5
E00041610,75.1,2.5,22.4
E00041611,85.3,2.5,12.3
E00041612,71.3,4.1,24.6
E00041614,81.7,3.1,15.3
E00041615,82.2,0.7,17
E00041616,83.3,3.9,12.8
E00041617,80,3.5,16.5
E00041618,87.4,1.9,10.7
E00041619,70.6,6.6,22.7
E00041620,82.7,1.3,15.9
E00041621,84.5,1.4,14
E00041622,83.7,2.2,14.1
E00041623,89.1,0,10.9
E00041624,89,2,9
E00041625,78.7,4.3,16.9
E00041626,84.2,2.2,13.6
E00041627,81.5,0,18.5
E00041629,72.7,2,25.3
E00041630,73.8,2.6,23.6
E00041631,71.2,8.3,20.5
E00041632,84.9,3.1,12
E00041661,78.3,1.5,20.3
E00041662,80.2,1,18.8
E00041670,84.8,1.1,14.1
E00041671,71.9,6.9,21.3
E00041677,87.7,1.8,10.6
E00041678,71.1,3.5,25.4
E00041687,70.4,1.9,27.6
E00041688,76.4,3.9,19.7
E00041696,66.3,7,26.7
E00041697,52.4,8.6,38.9
E00041704,86.2,2.7,11.1
E00041705,78.6,2.8,18.5
E00041706,72,0.9,27
E00041708,90.5,1.4,8.2
E00041710,76.3,5.1,18.6
E00041711,81.4,0.4,18.2
E00041712,76.4,2.5,21
E00041713,73.8,3.7,22.5
E00041750,86.9,1,12
E00041751,88.6,1.5,9.9
E00041752,78.4,6.5,15.1
E00041753,92.4,1.8,5.8
E00041754,87.8,3.6,8.6
E00041755,88.8,3.3,7.9
E00041756,89.7,1.7,8.6
E00041757,86.6,3.9,9.5
E00041758,75.8,2.9,21.3
E00041759,83.7,2.9,13.4
E00041760,87.9,2.8,9.3
E00041761,90.9,1.2,7.9
E00041762,83,2.1,14.9
E00041763,90.7,1.1,8.2
E00041764,87.1,2.9,10.1
E00041765,90.9,2,7.1
E00041766,92.6,0,7.4
E00041767,89.5,2,8.4
E00041768,91.9,1.5,6.7
E00041769,77.9,4.2,17.9
E00041770,73.9,1.3,24.8
E00041771,90.1,1.8,8.1
E00041772,85.7,2.6,11.7
E00041773,91.9,1.8,6.3
E00041774,90.3,2.6,7.1
E00041775,92.1,1.8,6.1
E00041776,87.9,2.6,9.4
E00041777,87.1,2.4,10.4
E00041778,89.6,2.1,8.3
E00041779,89.9,2.9,7.2
E00041780,90,3.2,6.8
E00041781,85,3.2,11.9
E00041782,85.8,1.5,12.7
E00041783,87.6,2.1,10.2
E00041814,77.6,1.2,21.2
E00041816,68.9,1.2,29.9
E00041818,83,3.3,13.8
E00041819,85.5,0,14.5
E00041827,87.3,0.5,12.3
E00041828,83.2,1.1,15.7
E00041830,68.3,1.1,30.6
E00041833,74.4,2.3,23.3
E00041834,89.9,2.2,7.9
E00041835,71.8,0.4,27.8
E00041837,80,7.2,12.8
E00041839,89.6,0.7,9.7
E00041841,90.4,1.3,8.4
E00041842,68.5,0,31.5
E00041843,92.5,1.6,5.8
E00041845,60.2,16.4,23.3
E00041846,81.5,4.6,13.8
E00041847,68.6,7.9,23.4
E00041848,58.3,11,30.7
E00041849,79.5,1.5,18.9
E00041850,77.6,8.6,13.8
E00041851,56.4,24.7,18.8
E00041852,51,31.2,17.9
E00041853,51.6,20.3,28.1
E00041854,61,15.9,23.1
E00041855,58.3,14.6,27.1
E00041856,70.9,11,18.2
E00041857,73.1,5.6,21.4
E00041858,66.2,22.3,11.5
E00041859,75.8,11.2,13.1
E00041861,75.1,8.3,16.6
E00041862,65.3,10.8,23.9
E00041863,74.7,6.3,19
E00041864,58.9,15.4,25.7
E00041865,82.8,3.1,14.1
E00041866,70.3,10.2,19.4
E00041867,55.7,24.6,19.7
E00041868,54.6,28.3,17.1
E00041869,69.4,9.6,21
E00041870,64.8,19,16.2
E00041871,60.8,16.4,22.8
E00041872,48,17,35.1
E00041873,55.7,19.7,24.6
E00041874,62.2,14.5,23.3
E00041875,61.8,15.5,22.7
E00041876,71.6,5.9,22.5
E00041877,94.4,3.6,1.9
E00041878,83.8,0.8,15.4
E00041879,82.7,3,14.3
E00041880,74.2,2.7,23
E00041882,66.2,5.7,28.1
E00041883,92.3,2.6,5.1
E00041884,93.4,2.1,4.5
E00041885,70,8.2,21.8
E00041886,70,4,26
E00041887,87.6,2.3,10.2
E00041888,55.9,10.4,33.7
E00041889,75.6,0.4,23.9
E00041890,75.5,4.3,20.2
E00041891,72.8,3.7,23.5
E00041892,84.8,2.2,13
E00041893,83.3,3.6,13.1
E00041894,82.5,4.2,13.3
