areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00041363,62.9,7.1,17.1,12.9
E00041364,60.3,8.5,22,9.2
E00041366,43.6,13.9,21.8,20.8
E00041367,55.4,7.9,25.7,10.9
E00041368,67.6,2.9,13.3,16.2
E00041371,50.7,16.2,18.4,14.7
E00041372,73.8,1.2,14.3,10.7
E00041377,62.9,2.9,11.4,22.9
E00041378,50,7.5,29.4,13.1
E00041381,39.1,14.8,32.2,13.9
E00041382,57.1,7.1,21.4,14.3
E00041383,51.2,6.6,21.5,20.7
E00041384,58,9.4,24.7,7.8
E00041385,55.8,7.8,28.6,7.8
E00041386,35.5,13.5,46.5,4.6
E00041388,56.5,10.9,24.6,8
E00041389,62.5,1.3,26.3,10
E00041393,55.7,4.1,28.7,11.5
E00041394,43.9,11.2,32.7,12.2
E00041395,43.8,6.7,30.5,19
E00041397,48.5,13.4,24.7,13.4
E00041399,50.9,16.4,16.4,16.4
E00041400,50,9.1,29.1,11.8
E00041401,59.1,7.8,23.5,9.6
E00041402,58.2,8.2,20.5,13
E00041404,54.5,7.6,22.7,15.2
E00041405,52.6,0,31.6,15.8
E00041406,44.4,13.7,24.2,17.7
E00041407,55.9,7.9,28.3,7.9
E00041408,49,7.8,33.3,9.8
E00041409,50,10.7,17.9,21.4
E00041410,51,10.6,21.2,17.3
E00041411,60,5.7,22.9,11.4
E00041413,45,8.3,25,21.7
E00041414,54.9,7,33.8,4.2
E00041415,47.7,9,32.4,10.8
E00041443,50,16.7,20.8,12.5
E00041444,49.7,18,17.4,14.9
E00041445,42.3,16.2,27.9,13.5
E00041446,46.4,16.7,21.7,15.2
E00041447,42.1,10.5,38.8,8.6
E00041448,44.1,17.6,26.5,11.8
E00041449,56.2,16.4,9.6,17.8
E00041450,42.5,22.5,28.3,6.7
E00041451,56.2,10,16.9,16.9
E00041452,38.4,18.4,31.6,11.6
E00041453,37.3,18.5,36.2,8
E00041454,60.2,13.9,7.4,18.5
E00041455,44.3,19.1,26.7,9.9
E00041456,47.7,14.8,20.5,17
E00041457,57.4,11.7,8.5,22.3
E00041458,56.5,16.9,12.1,14.5
E00041459,33.9,20,35.7,10.4
E00041460,32.6,14.7,40.2,12.5
E00041461,46.9,19,21.8,12.3
E00041462,51.5,13.6,10.7,24.3
E00041463,55.5,10.9,16.8,16.8
E00041464,40.4,16.4,27.5,15.8
E00041465,56.6,15.1,17,11.3
E00041466,42,15.2,27.5,15.2
E00041467,45.4,15.8,20.4,18.4
E00041468,41.4,10.5,30.9,17.1
E00041469,37.7,16.9,24.7,20.8
E00041470,44.4,15.1,30.2,10.3
E00041471,43.2,20.5,22.7,13.6
E00041472,33.1,24.7,34.8,7.3
E00041477,21.7,32.3,40.4,5.6
E00041478,20.2,27.9,46.2,5.8
E00041483,34.7,15.3,29.2,20.8
E00041485,24.6,23.9,41.8,9.7
E00041486,25,30.6,29.8,14.5
E00041487,27.2,23.2,40,9.6
E00041488,19.2,37.2,26.9,16.7
E00041489,31.9,20.1,34,13.9
E00041490,37.6,27.4,13.7,21.4
E00041492,40.2,27.9,16.4,15.6
E00041493,21.1,23.9,40.4,14.7
E00041494,22.2,31.9,26.4,19.4
E00041496,35.4,28.3,22.2,14.1
E00041497,29.1,22.3,25.2,23.3
E00041504,14.9,24.8,46.8,13.5
E00041506,34.8,13.6,40.2,11.4
E00041507,52.4,13.4,21.9,12.3
E00041508,60.4,5.2,21.9,12.5
E00041509,52.3,15.9,20.6,11.2
E00041510,48.1,12.2,29.8,9.9
E00041511,45.3,18.9,23.6,12.3
E00041512,44.2,14.3,31.3,10.2
E00041513,47.2,6.3,33.9,12.6
E00041514,41.8,13.1,34,11.1
E00041515,46,8.9,29.8,15.3
E00041516,43.2,12.1,36.4,8.3
E00041517,41,17.2,31.1,10.7
E00041518,46.3,11.6,33.9,8.3
E00041519,38.2,10.2,34.4,17.2
E00041520,56.9,8.5,17.7,16.9
E00041521,53,15.7,14.5,16.9
E00041522,58.4,10.6,15,15.9
E00041523,60.3,8.7,15.1,15.9
E00041524,46.2,16.9,24.6,12.3
E00041525,57.4,13.9,14.9,13.9
E00041526,44.7,12.6,32,10.7
E00041527,56.6,11.3,17.9,14.2
E00041528,58.3,15.1,15.1,11.5
E00041529,58.2,9,17.9,14.9
E00041530,56.7,6,16.4,20.9
E00041531,57.3,9,16.9,16.9
E00041532,51.7,8.3,20,20
E00041533,69.6,13,13,4.3
E00041534,57.3,15.7,15.7,11.2
E00041535,58.7,7.4,22.3,11.6
E00041571,60,5,20,15
E00041572,67.4,5.4,15.2,12
E00041573,61.6,7.9,19.9,10.6
E00041574,65.7,8.6,12.4,13.3
E00041575,65,12.6,7.8,14.6
E00041576,37.4,18.7,41.1,2.8
E00041578,37.5,14.9,41.1,6.5
E00041579,63.1,6.6,12.3,18
E00041581,54,7,20,19
E00041582,65.2,11.6,9.8,13.4
E00041583,57.5,8.5,26.4,7.5
E00041584,56.7,11.3,17.5,14.4
E00041585,58.5,8.5,16.9,16.2
E00041586,52.4,8.7,30.2,8.7
E00041587,60.8,5,21.7,12.5
E00041588,56.8,10.8,12.2,20.3
E00041589,50.4,8.8,29.2,11.5
E00041590,57,3.5,11.6,27.9
E00041592,46,12.1,31.5,10.5
E00041593,47.4,9,38.5,5.1
E00041594,41.6,10.4,40.3,7.8
E00041595,50.9,9.5,21.6,18.1
E00041596,47.1,10.6,31.7,10.6
E00041599,48.1,11.3,18.8,21.8
E00041600,59.8,9.8,17.6,12.7
E00041601,52.8,7.9,20.5,18.9
E00041602,45.9,17.2,22.9,14
E00041603,51.9,15.3,21.4,11.5
E00041604,54.8,8.7,20.9,15.7
E00041605,43.7,14.6,25.8,15.9
E00041606,50.7,12.1,25,12.1
E00041607,32.1,15.6,32.1,20.2
E00041608,57.5,13.2,17,12.3
E00041610,55.4,10.1,18,16.5
E00041611,49.6,10.6,28.3,11.5
E00041612,55.1,11.8,20.5,12.6
E00041614,48.9,10.6,25.5,14.9
E00041615,48.4,10.5,29.8,11.3
E00041616,48.1,11.5,25,15.4
E00041617,39.8,17.4,36.6,6.2
E00041618,53.3,8.8,21.2,16.8
E00041619,63.5,11.8,12.9,11.8
E00041620,48.3,12.6,21.7,17.5
E00041621,46.7,12.1,29.9,11.2
E00041622,52.4,14.3,19.8,13.5
E00041623,43,17.6,26.8,12.7
E00041624,37.9,9.8,32.7,19.6
E00041625,54.2,9.3,18.7,17.8
E00041626,47.4,16.8,17.5,18.2
E00041627,48,10.8,22.5,18.6
E00041629,52.7,10.9,24,12.4
E00041630,58.1,11.8,18.4,11.8
E00041631,60.2,11.1,14.8,13.9
E00041632,57.7,9.9,23.4,9
E00041661,55.9,11.3,22.6,10.2
E00041662,52.3,8.5,20,19.2
E00041670,54.8,7.8,23.5,13.9
E00041671,60,6.3,17.5,16.3
E00041677,45.7,18.1,19.8,16.4
E00041678,38,13.9,30.4,17.7
E00041687,63.1,3.6,19,14.3
E00041688,54.6,8.4,25.2,11.8
E00041696,56.4,14.1,20.8,8.7
E00041697,56.4,19.2,15.4,9
E00041704,41.5,14.2,32.9,11.4
E00041705,30.6,12.1,35.5,21.8
E00041706,47.7,14,24.3,14
E00041708,29.8,17.4,40.4,12.4
E00041710,45.2,16.1,22.6,16.1
E00041711,43.9,16.8,29.9,9.3
E00041712,44.5,10.9,29.4,15.1
E00041713,43,16.2,25.7,15.1
E00041750,37.7,14.3,37.7,10.4
E00041751,46.4,10.5,29.4,13.7
E00041752,44.8,14.4,32.8,8
E00041753,30.4,15.5,45.3,8.7
E00041754,40.1,17.2,35,7.6
E00041755,40,15.3,40,4.7
E00041756,46,7.9,33.3,12.7
E00041757,38.6,11.1,39.2,11.1
E00041758,47.5,8.9,32.7,10.9
E00041759,47.7,12.6,27,12.6
E00041760,39.5,12.1,38.2,10.2
E00041761,37.3,18.7,30.7,13.3
E00041762,35.8,11.7,45,7.5
E00041763,40.8,13.8,36.8,8.6
E00041764,40,8.1,41.5,10.4
