areacd,sex-001,sex-002
E00041363,44.6,55.4
E00041364,46.7,53.3
E00041366,45.4,54.6
E00041367,48.9,51.1
E00041368,50,50
E00041371,53.8,46.2
E00041372,60.9,39.1
E00041377,33.9,66.1
E00041378,49.2,50.8
E00041381,47.7,52.3
E00041382,25.6,74.4
E00041383,53.7,46.3
E00041384,45.1,54.9
E00041385,48.6,51.4
E00041386,45.8,54.2
E00041388,49,51
E00041389,47.4,52.6
E00041393,47.6,52.4
E00041394,49.7,50.3
E00041395,65.2,34.8
E00041397,50.2,49.8
E00041399,47.6,52.4
E00041400,48.5,51.5
E00041401,41.7,58.3
E00041402,51.1,48.9
E00041404,51,49
E00041405,40.4,59.6
E00041406,41.4,58.6
E00041407,52.5,47.5
E00041408,44.6,55.4
E00041409,50.2,49.8
E00041410,42.6,57.4
E00041411,43.8,56.2
E00041413,46.6,53.4
E00041414,51.9,48.1
E00041415,41.2,58.8
E00041443,51.3,48.7
E00041444,51.1,48.9
E00041445,51.8,48.2
E00041446,51,49
E00041447,52.5,47.5
E00041448,51.1,48.9
E00041449,54.5,45.5
E00041450,52.9,47.1
E00041451,50.3,49.7
E00041452,50.3,49.7
E00041453,50,50
E00041454,54.6,45.4
E00041455,52.9,47.1
E00041456,57,43
E00041457,52.5,47.5
E00041458,51,49
E00041459,51.4,48.6
E00041460,50.5,49.5
E00041461,52,48
E00041462,54.2,45.8
E00041463,53.9,46.1
E00041464,52.1,47.9
E00041465,56.3,43.8
E00041466,50.6,49.4
E00041467,51.5,48.5
E00041468,57.5,42.5
E00041469,46.2,53.8
E00041470,48.5,51.5
E00041471,52.4,47.6
E00041472,51,49
E00041477,51.2,48.8
E00041478,52.7,47.3
E00041483,52.2,47.8
E00041485,52.8,47.2
E00041486,49.8,50.2
E00041487,51.1,48.9
E00041488,55.9,44.1
E00041489,51.6,48.4
E00041490,49.7,50.3
E00041492,49.8,50.2
E00041493,51.2,48.8
E00041494,53,47
E00041496,51.7,48.3
E00041497,52,48
E00041504,54.6,45.4
E00041506,54.3,45.7
E00041507,50.5,49.5
E00041508,53.8,46.2
E00041509,49.8,50.2
E00041510,54,46
E00041511,50.9,49.1
E00041512,50,50
E00041513,56.5,43.5
E00041514,50.9,49.1
E00041515,50.4,49.6
E00041516,50.9,49.1
E00041517,53.9,46.1
E00041518,50,50
E00041519,54.9,45.1
E00041520,57.3,42.7
E00041521,44.7,55.3
E00041522,51.3,48.7
E00041523,55.2,44.8
E00041524,50.9,49.1
E00041525,41.9,58.1
E00041526,51,49
E00041527,53.1,46.9
E00041528,54.4,45.6
E00041529,43.8,56.2
E00041530,43.3,56.7
E00041531,56.6,43.4
E00041532,52,48
E00041533,37,63
E00041534,51.1,48.9
E00041535,52.9,47.1
E00041571,52.9,47.1
E00041572,52.9,47.1
E00041573,49.9,50.1
E00041574,54,46
E00041575,54.4,45.6
E00041576,57.2,42.8
E00041578,53.6,46.4
E00041579,55.6,44.4
E00041581,47.1,52.9
E00041582,54.2,45.8
E00041583,50.4,49.6
E00041584,47.6,52.4
E00041585,52.9,47.1
E00041586,46.4,53.6
E00041587,48.7,51.3
E00041588,56,44
E00041589,45,55
E00041590,52.2,47.8
E00041592,54.9,45.1
E00041593,53.8,46.2
E00041594,53.4,46.6
E00041595,51.2,48.8
E00041596,49.4,50.6
E00041599,54.4,45.6
E00041600,53.3,46.7
E00041601,54.8,45.2
E00041602,50.5,49.5
E00041603,49.6,50.4
E00041604,51.2,48.8
E00041605,52.5,47.5
E00041606,51.5,48.5
E00041607,52.4,47.6
E00041608,53,47
E00041610,51.5,48.5
E00041611,52.5,47.5
E00041612,45.3,54.7
E00041614,48.3,51.7
E00041615,50,50
E00041616,54.2,45.8
E00041617,48.3,51.7
E00041618,52.2,47.8
E00041619,54,46
E00041620,54.8,45.2
E00041621,50.5,49.5
E00041622,46.4,53.6
E00041623,53.5,46.5
E00041624,50.7,49.3
E00041625,44.7,55.3
E00041626,50.7,49.3
E00041627,48.1,51.9
E00041629,59.8,40.2
E00041630,55.7,44.3
E00041631,50.7,49.3
E00041632,58,42
E00041661,53.8,46.3
E00041662,53.8,46.2
E00041670,49.2,50.8
E00041671,51.1,48.9
E00041677,52.2,47.8
E00041678,52.2,47.8
E00041687,52.7,47.3
E00041688,50.9,49.1
E00041696,55,45
E00041697,52.6,47.4
E00041704,52.1,47.9
E00041705,44.6,55.4
E00041706,56.3,43.7
E00041708,48,52
E00041710,50.5,49.5
E00041711,52.1,47.9
E00041712,53.3,46.7
E00041713,51.2,48.8
E00041750,54.5,45.5
E00041751,51.3,48.7
E00041752,53,47
E00041753,51.7,48.3
E00041754,50.5,49.5
E00041755,55,45
E00041756,50.6,49.4
E00041757,47.8,52.2
E00041758,49.8,50.2
E00041759,52.8,47.2
E00041760,50.7,49.3
E00041761,48.8,51.2
E00041762,49,51
E00041763,50.1,49.9
E00041764,50.2,49.8
E00041765,49.5,50.5
E00041766,51.6,48.4
E00041767,50.3,49.7
E00041768,47.4,52.6
E00041769,52.9,47.1
E00041770,46.2,53.8
E00041771,50.5,49.5
E00041772,54.3,45.7
E00041773,50.5,49.5
E00041774,51.4,48.6
E00041775,50.2,49.8
E00041776,49.8,50.2
E00041777,52.6,47.4
E00041778,49.8,50.2
E00041779,49.6,50.4
E00041780,51.6,48.4
E00041781,51.8,48.2
E00041782,43.6,56.4
E00041783,51.1,48.9
E00041814,51.4,48.6
E00041816,52.5,47.5
E00041818,52.7,47.3
E00041819,50.7,49.3
E00041827,56.4,43.6
E00041828,53.3,46.7
E00041830,54.2,45.8
E00041833,56.5,43.5
E00041834,51.6,48.4
E00041835,49.1,50.9
E00041837,50.9,49.1
E00041839,47.6,52.4
E00041841,50,50
E00041842,51.9,48.1
E00041843,52.3,47.7
E00041845,48.6,51.4
E00041846,47.1,52.9
E00041847,56.1,43.9
E00041848,40.6,59.4
E00041849,45.5,54.5
E00041850,45.1,54.9
E00041851,45,55
E00041852,45.2,54.8
E00041853,47.2,52.8
E00041854,50.8,49.2
E00041855,51.3,48.7
E00041856,43,57
E00041857,53.8,46.2
E00041858,48,52
E00041859,46.3,53.7
E00041861,51.3,48.8
E00041862,58.8,41.2
E00041863,47.1,52.9
E00041864,47.9,52.1
E00041865,51.7,48.3
E00041866,46.7,53.3
E00041867,47,53
E00041868,43.3,56.7
E00041869,50.4,49.6
E00041870,47.9,52.1
