areacd,heating_type_3a-001,heating_type_3a-002
E00041363,2.7,97.3
E00041364,3.9,96.1
E00041366,1.8,98.2
E00041367,0,100
E00041368,0.8,99.2
E00041371,0.7,99.3
E00041372,3.2,96.8
E00041377,0.7,99.3
E00041378,0,100
E00041381,0,100
E00041382,1,99
E00041383,0.8,99.2
E00041384,1.7,98.3
E00041385,0,100
E00041386,0.4,99.6
E00041388,0.8,99.2
E00041389,1,99
E00041393,3.4,96.6
E00041394,0,100
E00041395,4,96
E00041397,0,100
E00041399,3,97
E00041400,2.6,97.4
E00041401,0.8,99.2
E00041402,1.4,98.6
E00041404,0.8,99.2
E00041405,0.9,99.1
E00041406,0.7,99.3
E00041407,4.8,95.2
E00041408,0.9,99.1
E00041409,5,95
E00041410,0,100
E00041411,1.3,98.8
E00041413,4,96
E00041414,0,100
E00041415,2.4,97.6
E00041443,0,100
E00041444,0.7,99.3
E00041445,3.1,96.9
E00041446,0.8,99.2
E00041447,0,100
E00041448,0,100
E00041449,1.6,98.4
E00041450,0,100
E00041451,0.9,99.1
E00041452,2.2,97.8
E00041453,0,100
E00041454,0,100
E00041455,0,100
E00041456,0,100
E00041457,0.8,99.2
E00041458,0.8,99.2
E00041459,0.8,99.2
E00041460,0,100
E00041461,0.7,99.3
E00041462,0,100
E00041463,0.9,99.1
E00041464,0,100
E00041465,0,100
E00041466,0.6,99.4
E00041467,0,100
E00041468,2.3,97.7
E00041469,0,100
E00041470,2.6,97.4
E00041471,0,100
E00041472,0,100
E00041477,0,100
E00041478,0,100
E00041483,0,100
E00041485,0.9,99.1
E00041486,0.9,99.1
E00041487,2.5,97.5
E00041488,0,100
E00041489,0,100
E00041490,0,100
E00041492,0.9,99.1
E00041493,0.8,99.2
E00041494,0,100
E00041496,0,100
E00041497,0,100
E00041504,0.8,99.2
E00041506,0,100
E00041507,1,99
E00041508,0.8,99.2
E00041509,1.6,98.4
E00041510,0,100
E00041511,0,100
E00041512,0,100
E00041513,0,100
E00041514,0,100
E00041515,0.9,99.1
E00041516,0.8,99.2
E00041517,1,99
E00041518,2.7,97.3
E00041519,0,100
E00041520,2.2,97.8
E00041521,0.9,99.1
E00041522,0,100
E00041523,2.7,97.3
E00041524,0,100
E00041525,0,100
E00041526,1.5,98.5
E00041527,0.8,99.2
E00041528,0,100
E00041529,0.8,99.2
E00041530,1.1,98.9
E00041531,0,100
E00041532,0.8,99.2
E00041533,0,100
E00041534,0,100
E00041535,1.5,98.5
E00041571,1,99
E00041572,0.8,99.2
E00041573,1.2,98.8
E00041574,0.9,99.1
E00041575,1.7,98.3
E00041576,0,100
E00041578,0.7,99.3
E00041579,0.8,99.2
E00041581,0,100
E00041582,4.3,95.7
E00041583,0.7,99.3
E00041584,2.6,97.4
