areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00057727,11.2,32.6,46.1,10.1
E00057728,13.8,42.1,35.2,9
E00057729,10.5,48.4,34.7,6.5
E00057730,10.4,39.6,40.6,9.4
E00057731,7.2,43.5,44.2,5.1
E00057732,20.7,43,30.1,6.2
E00057733,5.4,33.1,43.8,17.7
E00057734,15.7,35.8,38.1,10.4
E00057735,5.8,26.6,43.2,24.5
E00057736,24.4,52,20.5,3.1
E00057737,13.7,43.6,33.3,9.4
E00057738,2.9,28.3,58,10.9
E00057739,19.9,55.4,19.9,4.8
E00057740,15.7,38.9,34.3,11.1
E00057741,5.2,25.9,51.7,17.2
E00057742,5.9,37,45.9,11.1
E00057743,15.8,54.4,24.6,5.3
E00057744,17.6,55.7,22.1,4.6
E00057745,12.2,44.3,36.5,7
E00057746,44.3,38.5,14.8,2.5
E00057747,21.1,55.1,19.7,4.1
E00057748,23.4,45.3,27.3,3.9
E00057749,9.7,47.3,38.7,4.3
E00057751,22.9,42.2,28.4,6.4
E00057752,33.1,39.4,22.8,4.7
E00057753,14.2,50.9,31.1,3.8
E00057754,16.4,57.8,24.2,1.6
E00057755,23.7,47.3,19.8,9.2
E00057756,20.5,60.7,15.6,3.3
E00057757,30.2,51.9,12.4,5.4
E00057758,36.4,42.6,15.4,5.6
E00057759,23.1,55.4,18.2,3.3
E00057760,41.9,41.1,14.7,2.3
E00057761,16.8,49.6,30.5,3.1
E00057762,13.2,52.1,27.3,7.4
E00057763,26.1,45.3,26.1,2.5
E00057764,17.4,47.1,29,6.5
E00057765,25.3,51.3,21.3,2
E00057766,27.2,50.3,19.2,3.3
E00057767,16.8,53.8,25.2,4.2
E00057768,16.7,48.5,28,6.8
E00057769,16.5,52.4,25,6.1
E00057770,25.4,39.7,29.4,5.6
E00057771,17.1,65,14.6,3.3
E00057772,47.9,36.1,15.3,0.7
E00057773,14.5,60.3,19.8,5.3
E00057774,9.5,43.2,35.8,11.6
E00057775,20.9,48.6,26.4,4.1
E00057832,44,42.9,9.2,3.8
E00057834,47.3,39,11.6,2.1
E00057835,32.8,39.8,21.9,5.5
E00057838,30.8,50.4,16.5,2.3
E00057839,21.9,51.7,21.9,4.6
E00057840,30.8,45.9,20.3,3
E00057841,44.1,44.7,10.6,0.6
E00057842,32.4,51.7,14.5,1.4
E00057843,46.1,38.3,10.2,5.5
E00057844,28.4,42.5,23.9,5.2
E00057846,32.5,43.6,20.5,3.4
E00057847,26.1,52.9,16.8,4.2
E00057848,46.2,36.9,15.4,1.5
E00057850,46,39.6,12.9,1.4
E00057851,38.6,49,11.1,1.3
E00057852,41.8,35.9,11.8,10.5
E00057860,52.5,35.2,10.7,1.6
E00057861,41.2,43.5,13,2.3
E00057862,27.2,49,19.7,4.1
E00057863,56.8,32.4,10.8,0
E00057864,40.5,38,15.7,5.8
E00057865,42.1,43.6,11.3,3
E00057866,45.6,39,11.8,3.7
E00057867,24.3,47.8,20.6,7.4
E00057868,16.7,52.4,21.4,9.5
E00057869,43.1,31.9,21.5,3.5
E00057871,7.5,48.3,34.2,10
E00057872,19,44,31,6
E00057873,30.4,40.6,23.2,5.8
E00057874,18.2,53.7,22.3,5.8
E00057875,42.5,45.3,11,1.1
E00057876,38,48.7,11.4,1.9
E00057877,40.8,42.9,15.3,1
E00057878,24.4,44.3,21.4,9.9
E00057879,46.1,40.7,8.8,4.4
E00057880,54.5,34.1,10.6,0.8
E00057881,34.8,46.1,17.7,1.4
E00057882,34.9,46.8,15.1,3.2
E00057883,39.4,43.1,13.9,3.6
E00057884,13.4,49.3,30.6,6.7
E00057885,26.2,45.6,20.1,8.1
E00057887,58.3,36.5,3.9,1.3
E00057888,57.9,32.7,6.5,2.8
E00057889,18,54,22.3,5.8
E00057891,34.9,34.3,20.3,10.5
E00057893,24.5,48.2,18.2,9.1
E00057895,44.6,40.8,12.3,2.3
E00057897,39.9,32.6,17.4,10.1
E00057898,43.9,38.7,11,6.5
E00057899,32.6,52.8,13.2,1.4
E00057900,36.5,46,17.5,0
E00057901,41.2,39.7,16,3.1
E00058387,13.7,47.7,33.3,5.2
E00058388,6.6,38.8,42.1,12.4
E00058390,9.2,49.3,31.7,9.9
E00058395,18.5,40.1,37,4.3
E00058406,13.7,54,22.3,10.1
E00058407,6.8,48.1,40.3,4.9
E00058413,23,55.8,17.6,3.6
E00058416,19.3,41,31.1,8.5
E00058423,21,50.9,24,4.2
E00058435,18,48.4,28.7,4.9
E00058451,13.2,50.7,31.6,4.4
E00058452,6.8,49.8,36.5,6.8
E00058453,19.3,56.2,22.3,2.1
E00058454,12.1,43.9,34.7,9.2
E00058457,15.2,46.8,32.9,5.1
E00058458,11.3,45.8,38.3,4.6
E00058460,21.4,39.8,35.7,3.1
E00058461,13,48.7,31.3,7
E00058471,51,32.9,13.3,2.8
E00058472,17.9,47.6,25.5,9
E00058473,46.2,37.2,14.1,2.6
E00058509,50.4,39.1,9.8,0.8
E00058510,26.3,46.5,20.2,7
E00058511,25.4,43.8,26.2,4.6
E00058512,21.5,36.3,28.9,13.3
E00058513,27,48.3,21.3,3.4
E00058514,37.5,34.6,26,1.9
E00058517,36,41.9,18.4,3.7
E00058895,24,36,28,12
E00058896,26.4,44.5,22.7,6.4
E00058897,21.3,37,27.8,13.9
E00058898,20,45.6,28,6.4
E00058899,3.1,20.9,62,14
E00058900,15.3,57.6,21.2,5.9
E00058902,17,44.6,30.4,8
E00058903,47,39.9,11.3,1.8
E00058905,21.7,48.3,25,5
E00058911,47.9,36.3,12.6,3.2
E00058919,20,44.5,32.3,3.2
E00058931,22.5,31.5,28.1,18
E00058932,22.9,44.4,25.7,6.9
E00058933,29.6,43.2,24,3.2
E00058934,11.2,38.3,40.2,10.3
E00058935,62.2,29.6,7.4,0.7
E00058936,20.4,54.1,19.4,6.1
E00058937,30.4,48.8,16.8,4
E00058938,47.9,37.2,12.8,2.1
E00058939,57.7,39.6,1.8,0.9
E00058940,25.8,56.2,15.7,2.2
E00058941,22.7,34,33,10.3
E00058942,8.7,40.9,43.5,7
E00058943,20.8,39.6,25,14.6
E00058944,10.6,52,30.1,7.3
E00058945,6.5,39.8,39.8,13.8
E00058948,18.1,36.2,35.2,10.5
E00058949,27.8,45.2,23.5,3.5
E00058950,19.6,42,27.5,10.9
E00058951,24.4,46.7,25.2,3.7
E00058952,46,44.7,8.1,1.2
E00058953,36.1,39.5,20.2,4.2
E00058954,35.7,45,15.5,3.9
E00058957,6.6,47.7,28.5,17.2
E00059172,55.3,34.1,7.6,3
E00059173,46.1,44.3,9.6,0
E00165683,24.3,49.3,23,3.3
E00165684,11.6,50.3,28.4,9.7
E00165685,22.6,52.4,19,6
E00165686,23.6,50.9,20.9,4.5
E00165687,18.6,56.4,16.3,8.7
E00165695,15.7,45.3,31.4,7.5
E00169576,28.3,55,16.7,0
E00169578,16.2,50.5,29.7,3.6
E00169579,7.3,37.3,40.9,14.5
E00169581,9.6,39.1,40.9,10.4
E00169583,15,41.4,36.8,6.8
E00169584,22.7,58,16.8,2.5
E00169586,12.7,52.5,28.8,5.9
E00169595,17,56.2,23.5,3.3
E00169597,6.1,34.3,49.5,10.1
E00169606,59.6,27.7,12.8,0
E00169607,37.9,44.1,15.9,2.1
E00169814,43.6,41.5,10.6,4.3
E00187024,57,34.1,5.9,3
E00187026,30.5,29.9,22,17.7
E00187032,57.3,37.2,4.3,1.2
E00187060,2.4,31.1,64.7,1.8
E00187109,10.6,52.9,35.3,1.2
E00187125,2.3,35.9,58.6,3.1
E00187141,6.3,29.4,48.1,16.3
