areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00056839,89.3,3.6,2.5,4.6
E00056840,90.4,1.9,1.9,5.7
E00056841,93.1,2.3,1.5,3.1
E00056842,96,1.6,1.6,0.8
E00056850,89.1,1.7,3.4,5.9
E00056851,88.2,3.9,0.7,7.2
E00056852,83.5,5,4,7.5
E00056853,92.6,2.9,1.5,2.9
E00056854,87,2.4,3.3,7.3
E00056855,80,5,2.5,12.5
E00056856,97.4,0.9,0.9,0.9
E00056858,73.3,3.8,1.5,21.4
E00056859,84,0.8,3.8,11.5
E00056861,95.3,3.1,0,1.6
E00056862,89.3,1.9,0.9,7.9
E00056863,93.6,0,2.3,4.1
E00056864,91.7,4.1,0.7,3.4
E00056865,95.5,2.3,0.8,1.5
E00056866,95.8,0,0,4.2
E00056867,98.4,0,0,1.6
E00056868,92.1,2.9,0.7,4.3
E00056869,93.4,4,0.7,2
E00056871,95.1,1,1,2.9
E00056873,97.7,2.3,0,0
E00056874,79.4,3.1,3.1,14.5
E00056875,71.9,7.2,0,20.9
E00056877,93.2,5.8,0,1
E00056904,93.8,4.4,0,1.8
E00056905,91,4.1,0.7,4.1
E00056906,93.6,3.6,0.7,2.1
E00056907,86.8,3.7,3.7,5.9
E00056908,92.3,1.9,1,4.8
E00056909,80.8,5.8,2.9,10.5
E00056910,99.1,0,0.9,0
E00056911,97.3,0.9,0,1.8
E00056912,97.8,1.5,0.7,0
E00057048,89.9,3.2,5.1,1.9
E00057049,84.3,4.1,5.8,5.8
E00057050,94.9,1.4,0.7,2.9
E00057051,94.8,1.7,0.4,3
E00057052,98.6,0.7,0,0.7
E00057053,86.7,6.3,2.3,4.7
E00057054,93.9,1.7,0,4.5
E00057055,94.8,1.5,0,3.7
E00057056,87.3,3,3.7,6
E00057057,96.4,2.7,0,0.9
E00057058,95.7,4.3,0,0
E00057059,94,2.2,0,3.7
E00057060,94.7,1.8,0.9,2.6
E00057062,97.7,0.8,0,1.5
E00057063,99.1,0,0,0.9
E00057064,91.2,2.2,2.9,3.7
E00057065,96.6,0,0,3.4
E00057066,98.8,0,0,1.2
E00057067,94.2,1.3,0.4,4
E00057068,92.6,2.5,0,4.9
E00057069,94.1,5.1,0,0.7
E00057070,93.9,2.7,0.7,2.7
E00057071,98.6,0,0,1.4
E00057072,92.7,4.2,1,2.1
E00057073,99.2,0.8,0,0
E00057074,93.5,0,0.8,5.7
E00057075,97.8,1.5,0,0.7
E00057076,87.9,3.5,5,3.5
E00057077,95.2,0.8,1.6,2.4
E00057078,93.9,0.9,1.8,3.5
E00057079,95.2,2.4,0,2.4
E00057080,89.3,2.5,0,8.2
E00057081,79.5,2.4,6.3,11.8
E00057082,100,0,0,0
E00057083,94.9,2.6,0,2.6
E00057084,96.1,1.6,0.8,1.6
E00057085,86,1.4,4.9,7.7
E00057086,93.6,3.7,0.9,1.8
E00057087,99.2,0,0,0.8
E00057088,86.2,5.4,1.5,6.9
E00057089,100,0,0,0
E00057090,98.5,0,0,1.5
E00057091,98,1.4,0,0.7
E00057092,82.8,5.7,5.2,6.3
E00057093,97.9,1.4,0.7,0
E00057094,94.2,1.7,1.7,2.5
E00057095,98.3,1.7,0,0
E00057096,96.4,1.5,0.7,1.5
E00057097,96.1,3.3,0,0.7
E00057098,98.2,0,0.9,0.9
E00057099,96.9,0.8,0,2.3
E00057100,92.9,0.9,0,6.3
E00057101,96.5,2.6,0.9,0
E00057102,97.3,1.8,0,0.9
E00057103,98.9,1.1,0,0
E00057104,97,1.2,0,1.8
E00057105,96.3,1.9,0,1.9
E00057106,97.4,0,0.9,1.7
E00057107,98.3,0.8,0.8,0
E00057108,97.4,1.8,0,0.9
E00057109,85.7,9.8,1.8,2.7
E00057110,94.8,2.3,0,2.9
E00057111,97.9,1.4,0.7,0
E00057112,92.7,2,1.3,4
E00057113,96.2,1.5,0.8,1.5
