areacd,in_full_time_education-001,in_full_time_education-002
E00056839,30.8,69.2
E00056840,29.4,70.6
E00056841,13.4,86.6
E00056842,14.8,85.2
E00056850,28.7,71.3
E00056851,14.1,85.9
E00056852,29.1,70.9
E00056853,21.2,78.8
E00056854,26.7,73.3
E00056855,25.6,74.4
E00056856,23.8,76.2
E00056858,13.4,86.6
E00056859,34.2,65.8
E00056861,14.7,85.3
E00056862,15,85
E00056863,12.8,87.2
E00056864,16,84
E00056865,15,85
E00056866,8.3,91.7
E00056867,17.9,82.1
E00056868,21.8,78.2
E00056869,20.1,79.9
E00056871,25.1,74.9
E00056873,23,77
E00056874,21,79
E00056875,11.3,88.7
E00056877,13,87
E00056904,11.5,88.5
E00056905,16.1,83.9
E00056906,26.7,73.3
E00056907,22.6,77.4
E00056908,16.3,83.7
E00056909,22.2,77.8
E00056910,21.7,78.3
E00056911,18.8,81.3
E00056912,19.9,80.1
E00057048,29.1,70.9
E00057049,38.4,61.6
E00057050,14.1,85.9
E00057051,13.3,86.7
E00057052,15.8,84.2
E00057053,31.8,68.2
E00057054,10.4,89.6
E00057055,21.9,78.1
E00057056,32.7,67.3
E00057057,6.8,93.2
E00057058,20.7,79.3
E00057059,14.9,85.1
E00057060,17.2,82.8
E00057062,23.6,76.4
E00057063,15.4,84.6
E00057064,30.3,69.7
E00057065,8,92
E00057066,14.5,85.5
E00057067,16.6,83.4
E00057068,16.1,83.9
E00057069,18.5,81.5
E00057070,16.4,83.6
E00057071,7.7,92.3
E00057072,12.3,87.7
E00057073,12,88
E00057074,22.5,77.5
E00057075,14,86
E00057076,37.3,62.7
E00057077,16.8,83.2
E00057078,12.2,87.8
E00057079,23,77
E00057080,26,74
E00057081,30.7,69.3
E00057082,29,71
E00057083,19.2,80.8
E00057084,9.7,90.3
E00057085,28.8,71.2
E00057086,19.9,80.1
E00057087,12.3,87.7
E00057088,33.7,66.3
E00057089,13.6,86.4
E00057090,16.7,83.3
E00057091,18.2,81.8
E00057092,35.2,64.8
E00057093,13.8,86.2
E00057094,10.5,89.5
E00057095,19.4,80.6
E00057096,27.7,72.3
E00057097,17.7,82.3
E00057098,18.1,81.9
E00057099,13.1,86.9
E00057100,5.9,94.1
E00057101,16,84
E00057102,18.9,81.1
E00057103,21.4,78.6
E00057104,18.7,81.3
E00057105,19.5,80.5
E00057106,16,84
E00057107,21.8,78.2
E00057108,13,87
E00057109,38.5,61.5
E00057110,17.4,82.6
E00057111,18.6,81.4
E00057112,15,85
E00057113,17.4,82.6
E00057114,20.5,79.5
E00057115,23.9,76.1
E00057116,17.3,82.7
E00057117,17,83
E00057118,15.7,84.3
E00057119,17.2,82.8
E00057120,16.8,83.2
E00057121,15.1,84.9
E00057122,14.6,85.4
E00057123,16.5,83.5
E00057340,28.3,71.7
E00057344,13.2,86.8
E00057345,17.5,82.5
E00057346,22.5,77.5
E00057347,31.9,68.1
E00057348,15.2,84.8
E00057377,26.6,73.4
E00057382,19.6,80.4
E00057383,21.5,78.5
E00057385,12.9,87.1
E00057386,14.9,85.1
E00057387,11.1,88.9
E00057388,9.5,90.5
E00057389,19.9,80.1
E00057390,15.3,84.7
E00057391,21,79
E00057392,26.6,73.4
E00057394,19.7,80.3
E00057395,12,88
E00057396,14.7,85.3
E00057397,18.8,81.2
E00057398,13,87
E00057400,23.8,76.2
E00057402,23.2,76.8
E00057403,20,80
E00057404,4.6,95.4
E00057405,18.5,81.5
E00057406,15.8,84.2
E00057407,25.7,74.3
E00057635,74.3,25.7
E00057637,60.6,39.4
E00057682,66.2,33.8
E00057684,48.2,51.8
E00057686,75,25
E00057687,68.3,31.7
E00057689,56.6,43.4
E00057690,62.7,37.3
E00057695,68.7,31.3
E00057698,31,69
E00057710,21.5,78.5
E00057711,17.2,82.8
E00057712,19.2,80.8
E00057714,23.5,76.5
E00057715,19.8,80.2
E00057716,19,81
E00057717,20.4,79.6
E00057718,23.5,76.5
E00057719,16.2,83.8
E00057720,18.1,81.9
E00057721,19.6,80.4
E00057722,20.1,79.9
E00057723,20.9,79.1
E00057724,20.9,79.1
E00057725,15.8,84.2
E00057727,25.4,74.6
E00057728,15.9,84.1
E00057729,21.5,78.5
E00057730,18.1,81.9
E00057731,22.1,77.9
E00057732,20,80
E00057733,24,76
E00057734,25.3,74.7
E00057735,31.4,68.6
E00057736,10.1,89.9
E00057737,28.1,71.9
E00057738,47.5,52.5
E00057739,16,84
E00057740,64.6,35.4
E00057741,19.5,80.5
E00057742,26.1,73.9
E00057743,15.7,84.3
E00057744,21.6,78.4
E00057745,21.9,78.1
E00057746,25.4,74.6
E00057747,17.2,82.8
E00057748,23.4,76.6
E00057749,16.3,83.7
E00057751,17.2,82.8
