areacd,disability_3a-001,disability_3a-002
E00056839,14.2,85.8
E00056840,24.6,75.4
E00056841,13.4,86.6
E00056842,14.1,85.9
E00056850,23.6,76.4
E00056851,18.4,81.6
E00056852,19,81
E00056853,16,84
E00056854,17.7,82.3
E00056855,24.5,75.5
E00056856,15.8,84.2
E00056858,14.4,85.6
E00056859,25.8,74.2
E00056861,15,85
E00056862,19.7,80.3
E00056863,17,83
E00056864,15.7,84.3
E00056865,14.9,85.1
E00056866,22.2,77.8
E00056867,13.7,86.3
E00056868,20.6,79.4
E00056869,18.9,81.1
E00056871,30.7,69.3
E00056873,8.5,91.5
E00056874,16.5,83.5
E00056875,15.6,84.4
E00056877,24.6,75.4
E00056904,29.8,70.2
E00056905,22.2,77.8
E00056906,27.5,72.5
E00056907,26.2,73.8
E00056908,22.8,77.2
E00056909,11.6,88.4
E00056910,27.5,72.5
E00056911,26.7,73.3
E00056912,12.6,87.4
E00057048,19.8,80.2
E00057049,18.2,81.8
E00057050,19.5,80.5
E00057051,14.1,85.9
E00057052,21.7,78.3
E00057053,21.5,78.5
E00057054,9.9,90.1
E00057055,25.7,74.3
E00057056,24.6,75.4
E00057057,15.1,84.9
E00057058,13.9,86.1
E00057059,25.7,74.3
E00057060,12.7,87.3
E00057062,15.4,84.6
E00057063,13,87
E00057064,23.5,76.5
E00057065,18.4,81.6
E00057066,35.7,64.3
E00057067,22.2,77.8
E00057068,25.5,74.5
E00057069,18.7,81.3
E00057070,14.7,85.3
E00057071,23.9,76.1
E00057072,22.3,77.7
E00057073,14.3,85.7
E00057074,26.9,73.1
E00057075,13,87
E00057076,20.5,79.5
E00057077,11,89
E00057078,15.1,84.9
E00057079,15.4,84.6
E00057080,20.2,79.8
E00057081,17.5,82.5
E00057082,20.5,79.5
E00057083,33.6,66.4
E00057084,15.4,84.6
E00057085,25,75
E00057086,17.7,82.3
E00057087,18.6,81.4
E00057088,18.7,81.3
E00057089,26.9,73.1
E00057090,26.2,73.8
E00057091,17.2,82.8
E00057092,18.9,81.1
E00057093,32,68
E00057094,18.3,81.7
E00057095,20.3,79.7
E00057096,32.5,67.5
E00057097,28.6,71.4
E00057098,19.8,80.2
E00057099,18,82
E00057100,21.2,78.8
E00057101,15.6,84.4
E00057102,22.5,77.5
E00057103,11.4,88.6
E00057104,27.3,72.7
E00057105,17,83
E00057106,29.4,70.6
E00057107,20.8,79.2
E00057108,21.2,78.8
E00057109,21.8,78.2
E00057110,22.4,77.6
E00057111,21.9,78.1
E00057112,25.1,74.9
E00057113,12,88
E00057114,18.7,81.3
E00057115,22.2,77.8
E00057116,14.7,85.3
E00057117,16.6,83.4
E00057118,21.5,78.5
E00057119,20.1,79.9
E00057120,27.6,72.4
E00057121,20.8,79.2
E00057122,26.8,73.2
E00057123,16.1,83.9
E00057340,14.7,85.3
E00057344,20.1,79.9
E00057345,24.8,75.2
E00057346,20.6,79.4
E00057347,20.4,79.6
E00057348,14.4,85.6
E00057377,20.9,79.1
E00057382,10.3,89.7
E00057383,23.1,76.9
E00057385,31.9,68.1
E00057386,19.3,80.7
E00057387,20.4,79.6
E00057388,20.6,79.4
E00057389,19.7,80.3
E00057390,13.8,86.2
E00057391,22.4,77.6
E00057392,17.9,82.1
E00057394,25.5,74.5
E00057395,12.6,87.4
E00057396,14.8,85.2
E00057397,15.3,84.7
E00057398,17.2,82.8
E00057400,9.2,90.8
E00057402,23.5,76.5
E00057403,11.7,88.3
E00057404,29.1,70.9
E00057405,21.5,78.5
E00057406,14,86
E00057407,22.4,77.6
E00057635,10.6,89.4
E00057637,12.9,87.1
E00057682,17.8,82.3
E00057684,14,86
E00057686,10.8,89.2
E00057687,11.3,88.7
E00057689,14.4,85.6
E00057690,15,85
E00057695,12.3,87.7
E00057698,14.7,85.3
E00057710,13.5,86.5
E00057711,11.5,88.5
E00057712,7.4,92.6
E00057714,14.5,85.5
E00057715,12,88
E00057716,12.8,87.2
E00057717,17.1,82.9
E00057718,16.9,83.1
E00057719,16.7,83.3
E00057720,19.5,80.5
E00057721,6,94
E00057722,11.8,88.2
E00057723,8.8,91.2
E00057724,8.7,91.3
E00057725,20.1,79.9
E00057727,8.5,91.5
E00057728,14.3,85.7
E00057729,13.3,86.7
E00057730,11.2,88.8
E00057731,9.4,90.6
