areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00056839,9,27.5,57.1,6.3
E00056840,7.8,27.3,57.8,7.1
E00056841,5.4,24.2,63.4,7
E00056842,9.3,24.8,59.6,6.2
E00056850,11.8,24.3,53.7,10.3
E00056851,9.2,19.5,64.9,6.3
E00056852,6.7,16.3,70.6,6.3
E00056853,5.4,23.2,65.5,6
E00056854,7.4,17.6,68.9,6.1
E00056855,10.3,20.6,56.7,12.4
E00056856,5.9,15.8,71.7,6.6
E00056858,4.9,19.6,69.6,6
E00056859,8.2,37.6,44.7,9.4
E00056861,7,15.4,69.2,8.4
E00056862,5,14.2,73.8,7.1
E00056863,5.2,24,59.9,10.9
E00056864,6.6,21.1,65.1,7.2
E00056865,6.5,12.2,76.3,5
E00056866,8,16.8,67.3,8
E00056867,3.9,18.5,70.2,7.3
E00056868,7.9,19.5,64,8.5
E00056869,4.5,19.1,65.6,10.8
E00056871,11.5,28.2,56.4,3.8
E00056873,5,14.9,69.1,11
E00056874,14.2,13.8,65.1,6.9
E00056875,9.5,17.7,65.3,7.5
E00056877,12.5,24,55.2,8.3
E00056904,6.7,18.9,66.5,7.9
E00056905,7.7,26.8,59.9,5.6
E00056906,10.6,20.4,61.9,7.1
E00056907,9.5,21.1,63.2,6.3
E00056908,13,23.4,61,2.6
E00056909,8.6,14,73.3,4.1
E00056910,10,21,65,4
E00056911,6.4,23.4,66,4.3
E00056912,6.9,20.1,68.4,4.6
E00057048,8.4,25.2,57.4,8.9
E00057049,11.5,17.2,65.6,5.7
E00057050,9.4,13.8,69.6,7.2
E00057051,4,14.7,74,7.3
E00057052,4.1,24,63.7,8.2
E00057053,6.9,26.9,57.9,8.3
E00057054,7.4,11.8,70.8,10
E00057055,7.3,21.3,68,3.3
E00057056,8.7,19.7,66.1,5.5
E00057057,5.9,16,67.2,10.9
E00057058,5.6,20.8,63.9,9.7
E00057059,7.9,11.9,72.2,7.9
E00057060,9.2,16.3,63.1,11.3
E00057062,7.4,23.5,61.7,7.4
E00057063,9.9,13.9,72.2,4
E00057064,9.5,21.9,62,6.6
E00057065,7.6,12.4,76.6,3.4
E00057066,10.7,19.8,59.5,9.9
E00057067,6.5,15.1,70.7,7.8
E00057068,16.8,19.3,60.5,3.4
E00057069,5.5,16.5,72,6
E00057070,6.4,16.4,67.3,9.9
E00057071,6.5,22.2,67.6,3.7
E00057072,6.6,17.9,70.8,4.7
E00057073,8.1,18.8,65.1,8.1
E00057074,8.9,30,53.3,7.8
E00057075,7.5,16.2,66.5,9.8
E00057076,10,16.9,66.9,6.3
E00057077,7.9,19.2,67.5,5.3
