areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00056839,57.4,6.8,20.5,15.3
E00056840,62.1,7.2,15,15.7
E00056841,44.4,7.5,31.6,16.6
E00056842,42.9,5,34.2,18
E00056850,58,13.8,13.8,14.5
E00056851,39.1,6.9,47.7,6.3
E00056852,49,10.8,28.9,11.2
E00056853,54.4,9.9,21.1,14.6
E00056854,44.9,11.6,23.1,20.4
E00056855,44.8,16.7,21.9,16.7
E00056856,56.9,8.5,23.5,11.1
E00056858,53,13.1,24,9.8
E00056859,66.3,7.9,9,16.9
E00056861,55.2,10.5,21,13.3
E00056862,51.5,10.5,29.7,8.4
E00056863,49,10.2,28.1,12.8
E00056864,43.1,7.8,36.5,12.6
E00056865,43.6,11.4,31.4,13.6
E00056866,48.2,11.8,16.4,23.6
E00056867,50.6,9.6,23.6,16.3
E00056868,47.3,8.5,31.5,12.7
E00056869,49,8.4,23.9,18.7
E00056871,42.5,16.3,22.5,18.8
E00056873,53.6,9.8,23,13.7
E00056874,49.6,12.5,27.2,10.8
E00056875,60.3,8.2,19.9,11.6
E00056877,45.8,12.5,26,15.6
E00056904,38.4,8.2,48.4,5
E00056905,37.6,7.1,46.1,9.2
E00056906,63.4,8.9,9.8,17.9
E00056907,48.4,6.5,22.6,22.6
E00056908,39.7,6.8,30.1,23.3
E00056909,44.9,9.1,32.9,13.2
E00056910,49.5,14.1,23.2,13.1
E00056911,52.7,10.8,25.8,10.8
E00056912,54.3,8.7,23.7,13.3
E00057048,61.6,12.3,14.3,11.8
E00057049,68.8,7.2,10.6,13.5
E00057050,53.3,9.5,21.9,15.3
E00057051,40.7,9.5,38.1,11.7
E00057052,53.1,8.2,27.2,11.6
E00057053,62.6,13.6,10.9,12.9
E00057054,24.4,10.2,56.7,8.7
E00057055,44.7,12,26,17.3
E00057056,53.2,7.9,23.8,15.1
E00057057,41.7,5.8,38.3,14.2
E00057058,51.4,9.7,27.1,11.8
E00057059,48.4,8.7,28.6,14.3
E00057060,45.1,9.2,30.3,15.5
E00057062,49.7,5.7,28.9,15.7
E00057063,50,10,30.7,9.3
E00057064,59,14.9,17.9,8.2
E00057065,31.3,11.8,43.8,13.2
E00057066,58.3,8.3,17.5,15.8
E00057067,47.6,10.3,30.5,11.6
E00057068,53.7,10.7,24.8,10.7
E00057069,45.4,8.7,35,10.9
E00057070,51.4,8.7,26,13.9
E00057071,51.9,8.3,21.3,18.5
E00057072,50,13.2,24.5,12.3
E00057073,28.9,8.6,47.4,15.1
E00057074,45.7,14.1,17.4,22.8
E00057075,36.6,9.9,43.6,9.9
E00057076,56.6,12.6,15.7,15.1
E00057077,39.9,10.8,41.9,7.4
E00057078,53.1,11,22.8,13.1
E00057079,43.1,13.1,25.5,18.2
E00057080,51.4,8.4,20.6,19.6
E00057081,59.3,10.7,16,14
E00057082,55.1,8.5,15.3,21.2
E00057083,50.6,16.5,17.7,15.2
E00057084,40,12.2,35.7,12.2
E00057085,55.9,8.8,23.5,11.8
E00057086,43.7,7.6,32.8,16
E00057087,48.2,10.1,30.4,11.3
E00057088,55.9,7.9,19.7,16.5
E00057089,61.3,5.7,17.9,15.1
E00057090,44.2,13.3,31,11.5
E00057091,43,9.3,27.8,19.9
E00057092,61.7,7.8,15,15.6
E00057093,50.9,7.4,21.3,20.4
E00057094,50.7,13.2,22.4,13.8
E00057095,44.2,11.5,34.6,9.6
E00057096,57.3,10.9,15.5,16.4
E00057097,51.7,10.3,18.1,19.8
E00057098,43.6,8.5,28.7,19.1
E00057099,42.4,16,28.8,12.8
E00057100,36.4,10.7,36.4,16.5
E00057101,47.6,8.4,28.7,15.4
E00057102,46,5.3,28.3,20.4
E00057103,47.3,9.2,22.9,20.6
E00057104,56.8,9.8,16.7,16.7
E00057105,47.2,5,39,8.8
E00057106,65.9,8.2,17.6,8.2
E00057107,39.2,10,37.7,13.1
E00057108,39.8,5.8,35.9,18.4
E00057109,59.3,13.9,6.5,20.4
E00057110,49.1,13.2,25.8,11.9
E00057111,40,8.5,36.4,15.2
E00057112,58.6,7.9,19.7,13.8
E00057113,40.6,6.7,43,9.7
E00057114,60.1,11.5,18.9,9.5
E00057115,58.1,6.5,20.4,15.1
E00057116,41,13.3,30.3,15.4
E00057117,47.3,13.2,24,15.5
E00057118,44.6,8.3,31.8,15.3
E00057119,40.6,9.8,30.8,18.8
E00057120,61.3,7.5,16.3,15
E00057121,48.8,11,30.7,9.4
E00057122,50,7,26.1,16.9
E00057123,54.5,9,23.1,13.4
E00057340,37.9,11.4,25.7,25
E00057344,35.2,14.8,35.2,14.8
E00057345,30.2,17.9,34,17.9
E00057346,50.3,9.8,27.3,12.6
E00057347,48.3,11.2,25,15.5
E00057348,32.2,20.3,35.7,11.9
E00057377,41.4,14.3,27.9,16.4
E00057382,31.1,14.3,47.5,7.1
E00057383,37.7,17.2,27,18
E00057385,31.5,13.5,38.2,16.9
E00057386,28.7,9.6,58.1,3.7
E00057387,40.9,8.7,32.9,17.4
E00057388,37,18.1,36.2,8.7
E00057389,31,14.3,37.3,17.5
E00057390,31.8,15.2,42.4,10.6
E00057391,34.4,13.3,39.8,12.5
E00057392,34.2,14.2,40,11.6
E00057394,45,7,32.6,15.5
E00057395,31.1,10.7,44.7,13.6
E00057396,28.3,15.2,44.2,12.3
E00057397,25.3,12,51.8,10.8
E00057398,35.5,8.6,44.7,11.2
E00057400,23.3,16.4,56.2,4.1
E00057402,35.2,7.6,39,18.1
E00057403,38.3,10.9,40.9,9.9
E00057404,37.9,10.6,40.9,10.6
E00057405,32.5,11,41.1,15.3
E00057406,31.4,12,51.8,4.7
E00057407,44.1,16.9,25.4,13.6
E00057635,48.9,21.1,22.6,7.5
E00057637,49,16.2,28.6,6.2
E00057682,55.1,13,29.2,2.7
E00057684,50,14.6,28,7.3
E00057686,56.2,14.6,22.7,6.5
E00057687,49.4,14.9,29.9,5.7
E00057689,55.1,15.9,19.3,9.7
E00057690,49.2,18.7,26.2,5.9
E00057695,47.1,14.4,35.6,2.9
E00057698,30.5,12.4,45.8,11.3
E00057710,31.2,8.8,49.4,10.6
E00057711,25.2,21.9,43.2,9.7
E00057712,27.5,12.3,50.4,9.9
E00057714,30.8,14.7,44.8,9.8
E00057715,25.4,11,54.2,9.3
E00057716,27.5,11.1,55.6,5.8
E00057717,41.4,3.6,37.9,17.1
E00057718,46.2,7.7,32.4,13.7
E00057719,35.3,15.3,40.7,8.7
E00057720,34.8,4.5,56.1,4.5
