geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00089297,46.2,53.8
E00089298,58,42
E00089299,64.1,35.9
E00089300,64.8,35.2
E00089399,51.7,48.3
E00089408,56.8,43.2
E00089410,53.6,46.4
E00138679,65.3,34.7
E00138692,52,48
E00138696,56,44
E00138697,48.8,51.3
E00138698,57.5,42.5
E00138699,56.1,43.9
E00138700,54,46
E00138701,52.6,47.4
E00138702,47,53
E00138703,61.1,38.9
E00138704,44.4,55.6
E00138705,27.8,72.2
E00138706,42.2,57.8
E00138707,40.5,59.5
E00138708,45.8,54.2
E00138709,27.8,72.2
E00138710,50.6,49.4
E00138711,49,51
E00138712,45,55
E00138713,25.2,74.8
E00138714,56.9,43.1
E00138715,50,50
E00138716,42.2,57.8
E00138717,48.8,51.2
E00138718,35.6,64.4
E00138719,40.9,59.1
E00138720,54.7,45.3
E00138721,60.1,39.9
E00138722,48.4,51.6
E00138723,56.1,43.9
E00138724,55.8,44.2
E00138725,46.2,53.8
E00138726,57.7,42.3
E00138727,49.3,50.7
E00138728,48.6,51.4
E00138729,63.8,36.2
E00138730,60.4,39.6
E00138731,57,43
E00138732,58.9,41.1
E00138733,50.7,49.3
E00138819,61.2,38.8
E00138820,56.6,43.4
E00138821,45.2,54.8
E00138822,47.1,52.9
E00138823,47.1,52.9
E00138824,55.2,44.8
E00138825,49.6,50.4
E00138833,52.9,47.1
E00138834,56.7,43.3
E00138835,32.8,67.2
E00138836,56.3,43.7
E00138837,59.6,40.4
E00138838,60.5,39.5
E00138839,57.7,42.3
E00138869,64,36
E00138870,52.6,47.4
E00144833,58,42
E00144834,55.7,44.3
E00144835,56.6,43.4
E00144836,61.1,38.9
E00144837,48.2,51.8
E00144838,57.2,42.8
E00144839,56.4,43.6
E00144840,46.2,53.8
E00144841,55.3,44.7
E00144843,61.9,38.1
E00144844,71.3,28.7
E00144845,59,41
E00144848,54.4,45.6
E00144849,52.7,47.3
E00144850,61.5,38.5
E00144857,42.6,57.4
E00144858,48.8,51.2
E00144859,55.6,44.4
E00144860,53.2,46.8
E00144861,46.8,53.2
E00144863,59.5,40.5
E00144864,50.2,49.8
E00144865,62.1,37.9
E00144866,59.7,40.3
E00144867,64.7,35.3
E00144869,61.5,38.5
E00144870,57.8,42.2
E00144871,51.8,48.2
E00144872,55.2,44.8
E00144873,54,46
E00144874,62.4,37.6
E00144888,53.9,46.1
E00144889,38,62
E00144891,43.1,56.9
