geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00089297,0.4,0.4,1.8,97.2,0.4
E00089298,0,0,2.1,97.3,0.6
E00089299,0.8,1.9,1.1,96.2,0
E00089300,0.7,0.7,5.1,93.4,0
E00089399,2.5,0,1.9,95.1,0.6
E00089408,1,0,5.1,93.4,0.5
E00089410,1.2,0.2,1.9,96,0.6
E00138679,1.2,0.4,2.8,95.6,0
E00138692,0,0,0,100,0
E00138696,0,1,0.3,98.6,0
E00138697,0.5,0.3,1.6,97.7,0
E00138698,2.3,1.1,0.8,95.8,0
E00138699,0,0,1.6,98.4,0
E00138700,3.7,0.6,1.8,92.7,1.2
E00138701,0.4,0,1.1,97.2,1.4
E00138702,2,1,2.7,94.3,0
E00138703,0,0.4,0,97.5,2.1
E00138704,4.4,1.6,2,92,0
E00138705,4.6,0,1.4,94,0
E00138706,0,0.6,0.3,98.4,0.6
E00138707,3.9,0.3,1.9,92,1.9
E00138708,0.3,1.4,2.7,95.6,0
E00138709,11.2,4,0.4,83,1.3
E00138710,4.8,0.6,0.3,93.9,0.3
E00138711,1.3,1,2.3,95.1,0.3
E00138712,1.4,0,5.7,92.9,0
E00138713,1.7,2.5,0.8,95,0
E00138714,0,0.3,0.3,99.3,0
E00138715,0.3,2,1.3,96.3,0
E00138716,0,1,1.4,96.9,0.7
E00138717,1.7,0.6,1.1,96.7,0
E00138718,8.8,1.3,3.3,84.6,2
E00138719,0.4,1.2,1.2,96.8,0.4
E00138720,0,0.3,0.6,98.2,0.9
E00138721,0,0,0.7,99.3,0
E00138722,0,1.1,1.1,97.8,0
E00138723,0.3,0,0,99.7,0
E00138724,0.3,0.3,0.6,98.1,0.6
E00138725,2.5,0,1.3,96.2,0
E00138726,1.9,0,1.9,94.1,2.2
E00138727,0.8,0,1.9,95.9,1.5
E00138728,2.2,1.5,1.5,94.8,0
E00138729,1.8,0.3,2.5,94.7,0.8
E00138730,1.2,0,1.2,97.6,0
E00138731,0.3,1.3,0.3,97.8,0.3
E00138732,2,0,2,96.1,0
E00138733,1.6,0.4,1.2,96.8,0
E00138819,0,0,0.4,99.6,0
E00138820,0,0.4,2.3,96.6,0.8
E00138821,0,0.9,2.9,94.6,1.7
E00138822,0.3,1.6,0,98,0
E00138823,0,0.3,2.6,97,0
E00138824,1,1.3,1,96.8,0
E00138825,0.8,0.4,1.8,96.3,0.6
E00138833,1,0,3.9,94.2,1
E00138834,0.3,1.8,1.2,95.3,1.5
E00138835,5.9,10,10.6,68.1,5.5
E00138836,2.1,0,2.7,95.1,0
E00138837,1.5,0.3,0.6,97.7,0
E00138838,0,0.4,0.4,98.5,0.7
E00138839,0.3,0.3,1.6,96.8,1
E00138869,0.5,0.5,2.5,96.5,0
E00138870,0.7,0.2,0.6,98.5,0
E00144833,2.9,0.4,2.9,93.1,0.7
E00144834,0,1.1,1.1,97.9,0
E00144835,1.9,0.6,2.4,94.6,0.6
E00144836,3.1,0.3,2,94.6,0
E00144837,0.9,0.2,1.7,97,0.2
E00144838,1,0,2.1,96.2,0.7
E00144839,1.4,0,0,98.6,0
E00144840,2.5,0,2.5,95,0
E00144841,0.6,0,5.2,93.6,0.6
E00144843,10.7,6.4,1.7,78.7,2.6
E00144844,19.6,13.7,1.8,61,3.9
E00144845,9.9,1.9,2.2,85,1
E00144848,0.8,0,1.9,97.4,0
E00144849,5.3,0,1.3,93.4,0
E00144850,1,0,2.5,96.5,0
E00144857,14.7,2.6,1.9,76.3,4.5
E00144858,12.7,0.4,1.6,85.3,0
E00144859,6.4,2,4.7,84.4,2.4
E00144860,2.8,0.7,4.2,92,0.3
E00144861,4.8,1.5,2.2,91.5,0
E00144863,6.7,0.6,2,89.2,1.5
E00144864,6.8,0.4,1.7,91,0
E00144865,6,3.6,3,86,1.5
E00144866,8.2,0,1.8,90,0
E00144867,6.8,0,3.8,88.5,0.9
E00144869,0.7,0,0.7,98.2,0.4
E00144870,5.4,1.9,1.3,91.5,0
E00144871,6.2,0.7,3.1,90.1,0
E00144872,0,0,0,100,0
E00144873,1.7,0,0.9,97.4,0
E00144874,1.7,0.4,2.5,95,0.4
E00144888,6.1,0,2.3,91.2,0.4
E00144889,1.9,2.1,2.8,93.2,0
E00144891,5.9,0.3,3.8,90,0
E00144892,6.4,2,3.4,88.1,0.2
E00144991,3.5,0,3.8,91.8,0.9
E00144992,3.2,1,4.1,91.7,0
E00144993,6.8,3.1,3.1,86.7,0.3
E00144994,2.4,3,1.2,92.6,0.9
E00144995,7.3,2.4,1.3,87.9,1.1
E00144996,3.2,2,3.2,89.8,1.7
E00144997,6.6,1.2,5.3,83.5,3.3
E00144998,3.1,2.9,2.3,89.4,2.3
E00144999,2.3,0.3,2,95,0.3
E00145000,2.9,4.6,7.1,84.1,1.2
E00145001,4.1,1.1,0.3,92.1,2.5
E00145002,2.4,3.1,3.4,88.7,2.4
E00145003,2.7,1,2.4,93.5,0.3
E00145004,5.1,0,2.8,92.2,0
E00145005,4.2,2.1,3.1,89.3,1.3
E00145006,7.6,1,3.4,87.2,0.7
E00145007,5,1.2,1.2,91.5,1.2
E00145008,8.8,1.8,2.1,87.3,0
E00145009,2,0,2.8,93.5,1.7
E00145010,4,0.6,2,92.6,0.9
E00145011,6.7,0,2,87.1,4.2
E00145012,8.1,0.8,2.1,89,0
E00145013,7.1,2.3,0.3,89.6,0.6
E00145014,4.6,0.4,3.2,91.2,0.7
E00145015,6.2,0.9,5.6,82.9,4.3
E00145016,1.6,0,2.9,93,2.5
E00145017,1.2,2.4,3.2,91.7,1.6
E00145018,7.5,4.2,3.3,84.6,0.3
E00145019,3.6,2.2,2.2,90.3,1.7
E00145021,5.2,0,2.4,91.2,1.2
E00145022,4.9,1.9,4.2,87.5,1.6
E00145023,4.3,0.9,2.1,92.8,0
E00145024,3.1,0.4,2.2,92.4,1.8
E00145025,5.6,0,5.1,88.5,0.8
E00145026,4.5,1.9,3.8,87.7,2.1
E00145027,3,2.8,8.4,83.5,2.3
E00145028,3.1,0.7,2.1,94,0
E00145029,3,0,3,93.3,0.6
E00145030,1.6,2.6,2.9,93,0
E00145031,6.7,2.7,3.8,84.7,2
E00145032,2.8,5.2,5.2,84.4,2.4
