geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00089297,14.8,16.1,55.7,13.4
E00089298,10.5,18.7,51.5,19.3
E00089299,12.5,19.7,50.5,17.3
E00089300,9.5,18.9,56.8,14.9
E00089399,10,18.9,47.8,23.3
E00089408,13.7,12.7,50,23.5
E00089410,9.4,15,53.6,22.1
E00138679,12.8,12.2,56.1,18.9
E00138692,10.4,22.2,57,10.4
E00138696,11.1,20.7,54.8,13.3
E00138697,10.6,23.6,51.3,14.6
E00138698,8.7,12.8,60.4,18.1
E00138699,7.6,21.8,60,10.6
E00138700,11.6,16.8,61.8,9.8
E00138701,10.7,15.2,56.3,17.9
E00138702,13.1,20.8,51.2,14.9
E00138703,13.4,22.3,53.6,10.7
E00138704,7.7,22.3,59.2,10.8
E00138705,6,13.7,62.1,18.1
E00138706,8.6,14.9,63.4,13.1
E00138707,5.3,13.5,62.6,18.7
E00138708,18.7,20.5,53.8,7
E00138709,7.1,12.1,69.7,11.1
E00138710,13,14.1,56.5,16.4
E00138711,7.4,11.9,71,9.7
E00138712,12.2,15.9,62.2,9.8
E00138713,8.2,14.5,65.5,11.8
E00138714,12,18.1,55.4,14.5
E00138715,8.5,17,60,14.5
E00138716,8.5,21.5,61.5,8.5
E00138717,10.2,16.1,62,11.7
E00138718,7.4,15.6,59.9,17.1
E00138719,5.8,16.8,66.5,11
E00138720,7,17.3,68.1,7.6
E00138721,6.7,18.9,66.5,7.9
E00138722,8.9,23.4,52.5,15.2
E00138723,6.7,19,62.1,12.3
E00138724,9.2,13.5,65.9,11.4
E00138725,11.9,16.5,63.9,7.7
E00138726,13.9,18.7,53.5,13.9
E00138727,11.7,13.5,64.4,10.4
E00138728,5.3,14.2,65.1,15.4
E00138729,10.4,21.2,56.4,12
E00138730,9.1,17.7,61.2,12
E00138731,7.5,16.8,64.2,11.6
E00138732,4.8,17.7,68.7,8.8
E00138733,7.8,20.8,59.7,11.7
