geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00089297,62.6,2.1,35.3
E00089298,62.4,1.8,35.8
E00089299,72.1,0.7,27.2
E00089300,69.5,1.9,28.6
E00089399,61.7,2.1,36.2
E00089408,63.9,0,36.1
E00089410,67.6,2.5,29.9
E00138679,67.6,1.8,30.6
E00138692,50,1.8,48.2
E00138696,51.5,2.6,45.9
E00138697,62.3,1.8,35.9
E00138698,67.1,0.9,32
E00138699,64.8,1.1,34.1
E00138700,66.3,0.4,33.3
E00138701,44.8,2,53.2
E00138702,71.3,2.5,26.2
E00138703,54.6,1.5,43.9
E00138704,63.8,1.4,34.8
E00138705,71.8,3.2,25
E00138706,69.4,1.6,29
E00138707,68.4,2,29.6
E00138708,62.5,3.7,33.8
E00138709,51.5,3.6,44.8
E00138710,66.3,1.9,31.8
E00138711,70.8,4,25.2
E00138712,72.7,2.2,25.1
E00138713,51.6,2.3,46
E00138714,67.1,0.8,32.1
E00138715,68.9,3.8,27.2
E00138716,56.3,4.3,39.4
E00138717,69,1.3,29.6
E00138718,69.6,4.1,26.3
E00138719,70.3,4.1,25.6
E00138720,62.5,0.7,36.8
E00138721,78.9,1.4,19.6
E00138722,49.4,1.2,49.4
E00138723,72.9,0.4,26.7
E00138724,71,0.8,28.2
E00138725,74.8,4.3,20.9
E00138726,71.1,2.3,26.6
E00138727,74.5,3.6,21.8
E00138728,77.5,3.2,19.3
E00138729,77.1,2.2,20.7
E00138730,76.6,1.1,22.3
E00138731,69,2.4,28.6
E00138732,70.3,2.8,26.9
E00138733,75.2,2.4,22.3
E00138819,54.1,1.7,44.2
E00138820,59.8,3.9,36.2
E00138821,57.1,4.7,38.2
E00138822,56.9,4.6,38.5
E00138823,65.5,3.2,31.3
E00138824,60.9,0.4,38.8
E00138825,64.6,2.3,33.2
E00138833,69.1,0.4,30.5
E00138834,54.3,1.3,44.4
E00138835,69.9,0.6,29.5
E00138836,64.7,2.2,33.1
E00138837,65,1.4,33.6
E00138838,46.9,1.6,51.4
E00138839,56.1,2.2,41.6
E00138869,62.9,0.6,36.6
E00138870,65.1,0.4,34.4
E00144833,55.5,1.7,42.8
E00144834,46.5,2.4,51.2
E00144835,65,1.4,33.6
E00144836,64.8,2.1,33.1
E00144837,55.3,2.5,42.2
E00144838,61.6,1.3,37.1
E00144839,49.8,1.7,48.5
E00144840,64.6,2.5,32.9
E00144841,58.1,1.9,40
E00144843,79.1,3.7,17.1
E00144844,77.2,3.6,19.2
E00144845,80.5,0.4,19.1
E00144848,64.5,3.2,32.3
E00144849,58.8,1.9,39.2
E00144850,64.1,3.6,32.3
E00144857,42.2,2.5,55.3
E00144858,64.7,2.8,32.6
E00144859,71.6,2.5,25.9
E00144860,65.5,1.3,33.2
E00144861,65.3,3.6,31.1
E00144863,54.3,1.4,44.3
E00144864,57.5,2,40.5
E00144865,55.7,2.3,42
E00144866,66.8,0.7,32.5
E00144867,56.7,0.7,42.6
E00144869,47.5,2.4,50.2
E00144870,68.3,0.8,30.9
E00144871,60.8,0.4,38.8
E00144872,39.3,0.4,60.3
E00144873,47.2,2.8,50
E00144874,42.7,0.5,56.9
E00144888,55.5,2.3,42.2
E00144889,49.2,2.8,48
E00144891,60.6,2.9,36.5
E00144892,61.2,3,35.8
E00144991,59.3,1.8,38.9
E00144992,67.8,3.7,28.6
E00144993,66.3,1.2,32.5
E00144994,66.3,5.9,27.8
E00144995,67.6,2.4,30
E00144996,72.1,0,27.9
E00144997,50,2.9,47.1
E00144998,72.6,4.1,23.3
E00144999,78.3,1.2,20.5
E00145000,63.2,4.3,32.6
E00145001,67.8,1.3,30.9
E00145002,80.2,2.5,17.3
E00145003,61.7,1.9,36.4
E00145004,51.8,2.6,45.6
E00145005,76.2,2.9,20.9
E00145006,67.9,1.3,30.8
E00145007,72.5,2.1,25.4
E00145008,60.2,3.3,36.5
E00145009,79.9,1.8,18.3
E00145010,76.3,2,21.7
E00145011,62,1.7,36.3
E00145012,62.8,2.5,34.7
E00145013,81.4,2.3,16.3
E00145014,76.5,2.2,21.3
E00145015,78.2,5.1,16.7
E00145016,79.4,2.4,18.2
E00145017,82.8,1.9,15.3
E00145018,79.8,0,20.2
E00145019,75.3,3.6,21.1
E00145021,79.9,3.3,16.7
E00145022,68.9,3.4,27.6
E00145023,67,0,33
E00145024,63.4,1.6,35.1
E00145025,67.6,4.8,27.6
E00145026,77.3,2.9,19.8
E00145027,78.1,2.1,19.8
E00145028,73,1.8,25.2
E00145029,75.8,1.6,22.7
E00145030,78.2,2,19.8
E00145031,76.1,3.4,20.5
E00145032,78.5,2.8,18.6
E00145033,75.1,2.3,22.6
E00145034,71,2.3,26.6
E00145035,74.8,3.4,21.8
E00145036,78.8,2,19.2
E00145037,86.4,1.7,11.9
E00145039,76.3,2.8,20.9
E00145040,74.5,4.3,21.2
E00145041,86.2,1.9,11.9
E00145042,67.3,0.4,32.3
E00145043,63.2,4.5,32.2
E00145044,79.7,3.9,16.5
E00145045,66.5,4.3,29.2
E00145046,60.5,2.2,37.3
E00145047,58.6,9.7,31.7
E00145048,65.7,4,30.3
E00145049,52.7,5.9,41.4
