geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00089297,83.6,14.6,1.8
E00089298,87.5,10.4,2.1
E00089299,88.1,8.9,3
E00089300,89.6,9,1.5
E00089399,89,8.5,2.4
E00089408,86.9,9.1,4
E00089410,87.9,9.1,2.9
E00138679,84.5,10.3,5.2
E00138692,73.3,20.7,6
E00138696,80,14.8,5.2
E00138697,82.9,12.2,4.9
E00138698,85.4,12.7,1.9
E00138699,84.7,11.5,3.8
E00138700,87.3,10.5,2.2
E00138701,76.9,15.7,7.5
E00138702,87.5,10.8,1.7
E00138703,75.8,18.3,5.8
E00138704,79.1,16.2,4.7
E00138705,82.3,12.4,5.3
E00138706,85,11.7,3.3
E00138707,87.5,10.6,1.9
E00138708,78.2,18.2,3.6
E00138709,65.8,21.2,13.1
E00138710,87.2,10.9,1.9
E00138711,84,12.1,3.9
E00138712,83.5,11.5,5
E00138713,75.5,17,7.5
E00138714,88.5,8.7,2.8
E00138715,89,7.4,3.7
E00138716,76.2,17.1,6.7
E00138717,85.9,10.8,3.3
E00138718,82.1,15,2.9
E00138719,84.6,13,2.4
E00138720,82.1,14.3,3.6
E00138721,91.5,8.5,0
E00138722,72.7,14.6,12.7
E00138723,87.5,8.8,3.6
E00138724,90.8,7.7,1.5
E00138725,89.5,8.3,2.2
E00138726,87.2,10.9,1.9
E00138727,86,11.7,2.3
E00138728,92.6,7,0.4
E00138729,91,8,1
E00138730,90,8.5,1.5
E00138731,87.3,10.2,2.5
E00138732,89.8,8.6,1.6
E00138733,89.4,8.2,2.4
E00138819,83.8,13.7,2.5
E00138820,84.8,14.1,1.1
E00138821,80.7,14.1,5.2
E00138822,75.8,18.6,5.6
E00138823,80.3,14.1,5.6
E00138824,80.3,13.3,6.3
E00138825,85.4,10.4,4.3
E00138833,87.7,10,2.3
E00138834,83.1,13.9,3
E00138835,95.5,2.8,1.7
E00138836,83.1,13,3.9
E00138837,85.7,9.1,5.3
E00138838,87.5,9.6,3
E00138839,86.3,9.6,4.2
E00138869,89.4,8,2.5
E00138870,83,12.2,4.8
E00144833,88.2,9.3,2.5
E00144834,80.1,15.7,4.3
E00144835,89.6,8.1,2.2
E00144836,85.9,11.8,2.3
E00144837,82.7,10.2,7.1
E00144838,89.7,6.8,3.5
E00144839,78.1,16.4,5.6
E00144840,87.3,9.3,3.4
E00144841,86,8.7,5.2
E00144843,90.2,6.4,3.4
E00144844,93,4.6,2.4
E00144845,89.2,8.6,2.2
E00144848,89.2,8.9,1.9
E00144849,89.5,6.9,3.6
E00144850,88,9.7,2.2
E00144857,75.4,17.4,7.2
E00144858,82.5,15.1,2.4
E00144859,86.4,11.6,2
E00144860,84.6,10.8,4.5
E00144861,88.3,9.2,2.6
E00144863,83.8,12.5,3.8
E00144864,81.4,12.1,6.5
E00144865,85.7,11.3,3
E00144866,86.9,10.7,2.4
E00144867,84.8,12.2,3
E00144869,76,16.8,7.2
E00144870,84.1,13.4,2.5
E00144871,83.2,13.4,3.4
E00144872,73.1,20.6,6.3
E00144873,76.5,18.4,5.1
E00144874,75.6,20.2,4.2
