geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00098642,14.8,59.3,25.9
E00098643,12.6,68.6,18.9
E00098650,13.5,61.5,25
E00098654,15.7,42.2,42.2
E00098655,10.9,68.2,20.9
E00098656,15.7,72.9,11.4
E00098657,10.1,47.3,42.6
E00098658,9.7,56.3,34
E00098659,5,61.4,33.6
E00098660,6.7,71.9,21.3
E00098661,6.2,63.4,30.3
E00098662,7.3,58.5,34.1
E00098663,2.5,69.4,28.1
E00098664,7,74,19
E00098665,10.9,66.3,22.8
E00098666,5.7,65.5,28.7
E00098667,9.4,63.5,27.1
E00098668,7.1,63.9,29
E00098669,6.8,51.2,42
E00098670,5.8,73.7,20.4
E00098671,7.6,64.9,27.5
E00098672,8,66.4,25.6
E00098673,7,63.6,29.5
E00098674,9.2,57.7,33.1
E00098675,8.2,75.5,16.4
E00098676,9.7,62.5,27.8
E00098677,10.6,43.9,45.5
E00098678,12.4,54.3,33.3
E00098679,8.8,66.4,24.8
E00098680,14.7,45.3,40
E00098681,3,77.6,19.4
E00098683,17.8,56.4,25.7
E00098684,10.3,57.7,32.1
E00098685,8.4,62.7,28.9
E00098686,9,61,30
E00098687,6.8,78,15.3
E00143774,4.6,78.9,16.5
E00143775,10.4,73.6,16
E00143776,17,60.2,22.7
E00143778,3.8,81.7,14.4
E00143779,7,82,10.9
E00143780,7.8,79.1,13.2
E00143781,13.6,68.6,17.8
E00143782,10.2,73.7,16.1
E00143783,9.7,77,13.3
E00143785,15.6,68.8,15.6
E00143786,9.9,75.3,14.8
E00143787,6.3,74.8,18.9
E00143788,8.5,76.9,14.6
E00143789,12.9,71.4,15.7
E00143790,5.8,76,18.2
E00143791,4.4,84.3,11.3
E00143793,10.5,64.3,25.2
E00143794,4.4,75.4,20.2
E00143795,10.9,60.9,28.3
E00143796,10.8,68.5,20.7
E00143797,14.6,48.3,37.1
E00143798,11.5,65.6,23
E00143799,9.3,48.3,42.4
E00143800,7.5,70.8,21.7
E00143801,13.8,66.7,19.5
E00143802,1.6,69,29.4
E00143803,5.2,87,7.8
E00143805,9.5,66.4,24.1
E00143806,7.2,62.4,30.4
E00143808,10.9,48.4,40.6
E00143809,7.4,76.2,16.4
E00143810,8,60,32
E00143811,10.2,62.2,27.6
E00143812,16.5,56,27.5
E00143813,21,42,37
E00143814,2.7,76.1,21.2
E00143815,26.3,41.1,32.6
E00143816,8.5,78.7,12.8
E00143817,4.2,63.2,32.6
E00143818,4.9,69.3,25.8
E00143819,8.1,68.5,23.4
E00143820,2.9,63.8,33.3
E00143822,3.2,71.8,25
E00143824,11.9,59.7,28.4
E00143825,7.5,76.4,16
E00143826,14.3,58.3,27.4
E00143827,13.2,61.8,25
E00143828,15.3,48.4,36.3
E00143829,12.4,54.5,33.1
E00143830,7.7,71.2,21.2
E00143831,12.7,55.9,31.4
E00143832,8.5,58.5,33
E00143833,4.5,87,8.4
E00143834,9.5,62.1,28.4
E00143835,10.1,65.5,24.4
E00143836,7.3,67.1,25.6
E00143837,3.3,61.2,35.5
E00143838,8.7,62.2,29.1
E00143839,15.4,51.6,33
E00143840,15.2,61,23.8
E00143841,10.1,53.2,36.7
E00143842,6,56,38
E00143843,11.6,57,31.4
E00143844,7.1,80.3,12.6
E00143845,17.2,56.6,26.2
E00143846,9.6,54.3,36.2
E00143847,15,60.7,24.3
E00143848,9.8,44.6,45.5
E00143849,4.5,80.6,14.9
E00143850,19.5,49.6,31
E00143851,14.3,69.2,16.5
E00143852,6.7,73.9,19.3
E00143853,15,46.9,38.1
E00143854,18.3,50,31.7
E00143855,11.7,58.5,29.8
E00143856,8.9,67.3,23.8
E00143857,19.7,63.2,17.1
E00143858,11.2,66.3,22.4
E00143859,6.8,70.7,22.6
E00143860,9.5,66.4,24.1
E00143861,15.8,52.5,31.7
E00143862,2,77.6,20.4
E00143863,15.6,65.6,18.8
E00143864,18.3,49,32.7
E00143865,16.8,44.2,38.9
E00143866,13.2,52.9,33.8
E00143867,10.8,58.1,31.2
E00143868,8.4,54.7,36.8
E00143869,1.2,74.1,24.7
E00143870,7.8,72.4,19.8
E00143872,4.2,77.1,18.8
E00143873,14.4,66.1,19.5
E00143874,6,63.1,31
E00143875,8.2,41.1,50.7
E00143876,11.1,54,34.9
E00143877,16.7,53.3,30
E00143878,11.8,61.3,26.9
E00143879,7.7,77.7,14.6
E00143880,18.6,41.9,39.5
E00143881,8.8,60.8,30.4
E00143882,6.8,81.4,11.9
E00143883,6.2,77.9,15.9
E00143884,6.8,73.2,20
E00143885,10.8,73.1,16.1
E00143887,12.6,78.9,8.4
E00143890,19.8,61.4,18.8
E00143891,5.8,79.6,14.6
E00143892,3.6,82.6,13.8
E00143893,7.6,74.8,17.6
E00143894,5,81.8,13.2
E00143895,13.6,69.1,17.3
E00143896,17.4,65.2,17.4
E00143897,4.9,75.6,19.5
E00143898,18.3,61.7,20
