geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00098642,14.3,43.9,29.6,12.2
E00098643,13.6,45.2,29.6,11.6
E00098650,14.5,47.9,27.4,10.3
E00098654,53.3,37.2,8,1.5
E00098655,30.8,40.6,23.3,5.3
E00098656,24.6,47.5,13.9,13.9
E00098657,34.5,44.8,13.8,6.9
E00098658,45,39.3,12.1,3.6
E00098659,49.4,37.2,7.3,6.1
E00098660,12.8,42.7,30.8,13.7
E00098661,35.2,42.6,15.6,6.6
E00098662,20.3,53.1,18.2,8.4
E00098663,36.6,39.8,17.9,5.7
E00098664,21,35.3,30.3,13.4
E00098665,31.1,48.7,16,4.2
E00098666,35.2,37,22.2,5.6
E00098667,16,38.3,35.1,10.6
E00098668,38.5,38,18.2,5.2
E00098669,46.1,39.1,9.4,5.5
E00098670,17.6,49.4,25.6,7.4
E00098671,43.5,39.9,13,3.6
E00098672,33.1,35.5,25.6,5.8
E00098673,22.9,44.3,23.7,9.2
E00098674,17.6,45.8,24.4,12.2
E00098675,13.4,43,32.4,11.3
E00098676,40.5,36.3,16.7,6.5
E00098677,34.9,45.2,16.4,3.4
E00098678,28.8,43.9,20.9,6.5
E00098679,28.9,42.3,21.1,7.7
E00098680,29.1,42.9,23.5,4.6
E00098681,13.8,53.1,26.2,6.9
E00098683,20.8,41.5,26.9,10.8
E00098684,18.5,36.3,33.1,12.1
E00098685,20.3,38.5,30.1,11.2
E00098686,28.4,38.8,24.6,8.2
E00098687,12.5,41.4,32,14.1
E00143774,9.2,37.7,37.7,15.4
E00143775,9,39.6,41,10.4
E00143776,28.2,54.1,13.3,4.4
E00143778,13.7,41,35.9,9.4
E00143779,6.4,40.8,36,16.8
E00143780,12.6,39.4,36.2,11.8
E00143781,15.4,42.6,36.1,5.9
E00143782,7.4,41.8,38.1,12.7
E00143783,8.6,47.6,34.3,9.5
E00143785,8,19.4,50.9,21.7
E00143786,9.9,44.7,31.9,13.5
E00143787,9.4,44.1,33.9,12.6
E00143788,11.5,33.8,37.7,16.9
E00143789,6.6,25.3,50,18.1
E00143790,11.3,44.4,34.7,9.7
E00143791,8.1,47.1,32.4,12.5
E00143793,10.8,47.8,33.9,7.5
E00143794,9.2,44.5,34.5,11.8
E00143795,29.6,39.2,24,7.2
E00143796,14.4,39.8,35.6,10.2
E00143797,30.6,45.9,15.3,8.1
E00143798,20.3,34.8,36.7,8.2
