geography_code,disability_3a-001,disability_3a-002
E00098642,25.6,74.4
E00098643,28.2,71.8
E00098650,23.3,76.7
E00098654,21.9,78.1
E00098655,23.6,76.4
E00098656,18.6,81.4
E00098657,33.7,66.3
E00098658,32.5,67.5
E00098659,36.5,63.5
E00098660,23.4,76.6
E00098661,36.5,63.5
E00098662,18.5,81.5
E00098663,35.9,64.1
E00098664,20.1,79.9
E00098665,27.5,72.5
E00098666,32.3,67.7
E00098667,23.1,76.9
E00098668,31.2,68.8
E00098669,37.1,62.9
E00098670,21.3,78.7
E00098671,29.5,70.5
E00098672,33.3,66.7
E00098673,25,75
E00098674,31.5,68.5
E00098675,21.5,78.5
E00098676,34.9,65.1
E00098677,26.1,73.9
E00098678,18.4,81.6
E00098679,22.8,77.2
E00098680,15.9,84.1
E00098681,25,75
E00098683,21.3,78.7
E00098684,19.9,80.1
E00098685,18.7,81.3
E00098686,23.4,76.6
E00098687,22.9,77.1
E00143774,17.2,82.8
E00143775,13.5,86.5
E00143776,15.7,84.3
E00143778,16.9,83.1
E00143779,17.9,82.1
E00143780,18.4,81.6
E00143781,19.4,80.6
E00143782,19.4,80.6
E00143783,18.3,81.7
E00143785,13,87
E00143786,14.2,85.8
E00143787,18.2,81.8
E00143788,19.7,80.3
E00143789,12.5,87.5
E00143790,22.7,77.3
E00143791,19.6,80.4
E00143793,21.3,78.7
E00143794,26.8,73.2
E00143795,33.6,66.4
E00143796,20.6,79.4
E00143797,20.7,79.3
E00143798,19.8,80.2
E00143799,28.2,71.8
E00143800,27.5,72.5
E00143801,28.2,71.8
E00143802,55.2,44.8
E00143803,22.8,77.2
E00143805,26.4,73.6
E00143806,21,79
E00143808,25.5,74.5
E00143809,28,72
E00143810,25.4,74.6
E00143811,17.3,82.7
E00143812,29.5,70.5
E00143813,22.3,77.7
E00143814,18.5,81.5
E00143815,14.8,85.3
E00143816,18.3,81.7
E00143817,59.8,40.2
E00143818,28.2,71.8
E00143819,21.5,78.5
E00143820,45.2,54.8
E00143822,24.3,75.7
E00143824,26.3,73.7
E00143825,15.2,84.8
E00143826,17.1,82.9
E00143827,20.2,79.8
E00143828,20.5,79.5
E00143829,23,77
E00143830,19.7,80.3
E00143831,17.5,82.5
E00143832,26.8,73.2
E00143833,37,63
E00143834,20.4,79.6
E00143835,24,76
E00143836,20.4,79.6
E00143837,30,70
E00143838,24.1,75.9
E00143839,22.3,77.7
E00143840,22.3,77.7
E00143841,26.8,73.2
E00143842,17.8,82.2
E00143843,29.9,70.1
E00143844,21.9,78.1
E00143845,14.8,85.2
E00143846,22,78
E00143847,18.6,81.4
E00143848,20.7,79.3
E00143849,18.7,81.3
E00143850,22.5,77.5
E00143851,20.1,79.9
E00143852,22.3,77.7
E00143853,23,77
E00143854,16.4,83.6
E00143855,21,79
E00143856,25.5,74.5
E00143857,18.9,81.1
E00143858,17.2,82.8
E00143859,21.3,78.7
E00143860,21.3,78.7
E00143861,19.1,80.9
E00143862,56.5,43.5
E00143863,13.3,86.7
E00143864,25,75
E00143865,17.3,82.7
E00143866,18.1,81.9
E00143867,23.6,76.4
E00143868,20.7,79.3
E00143869,25.4,74.6
E00143870,20.7,79.3
E00143872,20.5,79.5
E00143873,15.9,84.1
E00143874,22.1,77.9
E00143875,25.2,74.8
E00143876,20.7,79.3
E00143877,18.4,81.6
E00143878,30.6,69.4
E00143879,30.2,69.8
E00143880,17.9,82.1
E00143881,19.6,80.4
E00143882,16.3,83.7
E00143883,22.3,77.7
E00143884,43.4,56.6
E00143885,19.5,80.5
E00143887,13.7,86.3
E00143890,17.9,82.1
E00143891,28,72
E00143892,38.5,61.5
E00143893,24.3,75.7
E00143894,25.4,74.6
E00143895,22.9,77.1
E00143896,18,82
E00143897,21.1,78.9
E00143898,13.8,86.2
E00143899,23.8,76.2
E00143900,28.9,71.1
E00143901,13.5,86.5
E00143902,27.7,72.3
E00143903,16.9,83.1
E00143904,20.7,79.3
E00143905,24.5,75.5
E00143906,24,76
E00143908,25.8,74.2
E00143909,16.3,83.7
E00143910,20.6,79.4
E00143911,16.8,83.2
E00143912,16.7,83.3
E00143913,27.2,72.8
E00143914,25,75
E00143915,29,71
E00143916,30.1,69.9
E00143917,22.3,77.7
E00143918,29,71
E00143919,15.7,84.3
E00143920,20.7,79.3
E00143921,22.4,77.6
E00143922,28.4,71.6
E00143923,22.4,77.6
E00143924,25.2,74.8
E00143925,20.4,79.6
