geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00098642,97.8,2.2
E00098643,97,3
E00098650,95.4,4.6
E00098654,46,54
E00098655,80.7,19.3
E00098656,78.6,21.4
E00098657,74.6,25.4
E00098658,92.2,7.8
E00098659,80.9,19.1
E00098660,92.7,7.3
E00098661,86.9,13.1
E00098662,77.6,22.4
E00098663,92.3,7.7
E00098664,94,6
E00098665,88.3,11.7
E00098666,93.6,6.4
E00098667,97.8,2.2
E00098668,89.4,10.6
E00098669,89.9,10.1
E00098670,89.2,10.8
E00098671,89.1,10.9
E00098672,91.2,8.8
E00098673,93.1,6.9
E00098674,91.1,8.9
E00098675,91.5,8.5
E00098676,73.5,26.5
E00098677,69.3,30.7
E00098678,76.3,23.7
E00098679,83.8,16.2
E00098680,71.7,28.3
E00098681,91.9,8.1
E00098683,92.2,7.8
E00098684,88.2,11.8
E00098685,92.4,7.6
E00098686,91.7,8.3
E00098687,93,7
E00143774,96.1,3.9
E00143775,94.6,5.4
E00143776,75.3,24.7
E00143778,98.8,1.2
E00143779,97,3
E00143780,96.5,3.5
E00143781,91.1,8.9
E00143782,93.9,6.1
E00143783,92.8,7.2
E00143785,95.9,4.1
E00143786,96.5,3.5
E00143787,93.4,6.6
E00143788,89.9,10.1
E00143789,92.9,7.1
E00143790,97.6,2.4
E00143791,97.8,2.2
E00143793,90,10
E00143794,96.9,3.1
E00143795,97.2,2.8
E00143796,96.2,3.8
E00143797,92.2,7.8
E00143798,97.3,2.7
E00143799,95.4,4.6
E00143800,97.4,2.6
E00143801,94,6
E00143802,96,4
E00143803,97.9,2.1
E00143805,93,7
E00143806,96.7,3.3
E00143808,96.4,3.6
E00143809,97.3,2.7
E00143810,93.2,6.8
E00143811,94.8,5.2
E00143812,91.6,8.4
E00143813,78.1,21.9
E00143814,92.7,7.3
E00143815,48.1,51.9
E00143816,89.3,10.7
E00143817,94.9,5.1
E00143818,93.4,6.6
E00143819,94.1,5.9
E00143820,90.8,9.2
E00143822,94.8,5.2
E00143824,76.7,23.3
E00143825,89.6,10.4
E00143826,68.8,31.2
E00143827,85.3,14.7
E00143828,75,25
E00143829,79.7,20.3
E00143830,76.2,23.8
E00143831,82.8,17.2
E00143832,92,8
E00143833,98.7,1.3
E00143834,78.5,21.5
E00143835,90.7,9.3
E00143836,91.9,8.1
E00143837,89.7,10.3
E00143838,87.7,12.3
E00143839,87,13
E00143840,84.8,15.2
E00143841,91.8,8.2
E00143842,82.9,17.1
E00143843,91.9,8.1
E00143844,94.8,5.2
E00143845,89.7,10.3
E00143846,81.6,18.4
E00143847,89.8,10.2
E00143848,74.7,25.3
E00143849,96.3,3.7
E00143850,81.8,18.2
E00143851,96.7,3.3
E00143852,98.1,1.9
E00143853,86,14
E00143854,85.4,14.6
E00143855,75.7,24.3
E00143856,92.8,7.2
E00143857,95.6,4.4
E00143858,94.7,5.3
E00143859,96.3,3.7
E00143860,97,3
E00143861,62.6,37.4
E00143862,92,8
E00143863,94.2,5.8
E00143864,70.6,29.4
E00143865,64.8,35.2
E00143866,75.5,24.5
E00143867,94.6,5.4
E00143868,93.5,6.5
E00143869,97,3
E00143870,93.4,6.6
E00143872,97.2,2.8
E00143873,95.5,4.5
E00143874,97.5,2.5
E00143875,95.3,4.7
E00143876,95.5,4.5
E00143877,92.8,7.2
E00143878,93.9,6.1
E00143879,99.6,0.4
E00143880,81.8,18.2
E00143881,81.7,18.3
E00143882,94.9,5.1
E00143883,95.4,4.6
E00143884,93.1,6.9
E00143885,95.7,4.3
E00143887,95.5,4.5
E00143890,94.8,5.2
E00143891,93.9,6.1
E00143892,98.9,1.1
E00143893,93,7
E00143894,95.5,4.5
E00143895,92.8,7.2
E00143896,88.1,11.9
E00143897,94.2,5.8
E00143898,97.7,2.3
E00143899,89.8,10.2
E00143900,93.6,6.4
E00143901,96.9,3.1
E00143902,94.5,5.5
E00143903,94.7,5.3
E00143904,81.7,18.3
E00143905,93.1,6.9
E00143906,92,8
E00143908,92,8
E00143909,89.3,10.7
E00143910,85.5,14.5
E00143911,65.1,34.9
E00143912,90,10
E00143913,95.8,4.2
E00143914,92.6,7.4
E00143915,82.6,17.4
E00143916,92.4,7.6
E00143917,89.3,10.7
E00143918,91.4,8.6
E00143919,78.2,21.8
E00143920,62,38
E00143921,63.2,36.8
E00143922,94.3,5.7
E00143923,70.2,29.8
E00143924,73.4,26.6
E00143925,83.6,16.4
E00143926,59.4,40.6
E00143927,66.5,33.5
E00143928,86.7,13.3
E00143929,90.7,9.3
E00143930,77.4,22.6
E00143931,87.6,12.4
E00143932,88.2,11.8
E00143933,87.3,12.7
E00143934,94,6
E00143935,96.8,3.2
E00143936,94.2,5.8
E00143937,96.3,3.7
E00143938,94.6,5.4
E00143939,97.8,2.2
E00143940,94.8,5.2
E00143941,96,4
E00143942,96.9,3.1
E00143943,94.4,5.6
E00143944,73.9,26.1
E00143946,96.5,3.5
E00143947,97.5,2.5
E00143948,98,2
E00143949,96.7,3.3
E00143950,95.3,4.7
E00143951,97,3
E00143952,95.9,4.1
E00143953,90.7,9.3
E00143954,93.1,6.9
E00143955,94.3,5.7
E00143956,92.2,7.8
E00143957,90,10
E00143958,95.3,4.7
E00143960,81.8,18.2
E00143961,95.8,4.2
E00143962,99.3,0.7
E00143963,95.3,4.7
E00143964,95.7,4.3
E00143965,84.6,15.4
E00143966,85,15
E00143967,80.6,19.4
E00143968,95,5
E00143969,94.8,5.2
E00143970,84.3,15.7
E00143971,94.2,5.8
E00143972,91,9
E00143973,95.4,4.6
E00143974,94.9,5.1
E00143975,97.6,2.4
E00143976,97.3,2.7
E00143977,96.5,3.5
E00143978,98.3,1.7
E00143979,96.4,3.6
E00143980,96.7,3.3
E00143981,92.7,7.3
