geography_code,heating_type_3a-001,heating_type_3a-002
E00098642,0,100
E00098643,0.5,99.5
E00098650,0,100
E00098654,2.9,97.1
E00098655,0.7,99.3
E00098656,0,100
E00098657,0.6,99.4
E00098658,0,100
E00098659,0.6,99.4
E00098660,1.7,98.3
E00098661,0,100
E00098662,0.7,99.3
E00098663,0,100
E00098664,0,100
E00098665,0,100
E00098666,0.9,99.1
E00098667,0,100
E00098668,0,100
E00098669,0.8,99.2
E00098670,0.6,99.4
E00098671,2.2,97.8
E00098672,0,100
E00098673,0.8,99.2
E00098674,2.3,97.7
E00098675,0.7,99.3
E00098676,1.2,98.8
E00098677,2.7,97.3
E00098678,2.9,97.1
E00098679,0.7,99.3
E00098680,1,99
E00098681,0,100
E00098683,0.8,99.2
E00098684,0,100
E00098685,1.4,98.6
E00098686,0,100
E00098687,0,100
E00143774,0,100
E00143775,0,100
E00143776,1.1,98.9
E00143778,0.8,99.2
E00143779,0,100
E00143780,0,100
E00143781,1.2,98.8
E00143782,0.5,99.5
E00143783,0,100
E00143785,0.6,99.4
E00143786,0,100
E00143787,0,100
E00143788,0,100
E00143789,0,100
E00143790,0,100
E00143791,0,100
E00143793,0,100
E00143794,0,100
E00143795,1.6,98.4
E00143796,0.8,99.2
E00143797,2.7,97.3
E00143798,0,100
E00143799,0.8,99.2
E00143800,0,100
E00143801,0.8,99.2
E00143802,0,100
E00143803,0.8,99.2
E00143805,0.8,99.2
E00143806,1.6,98.4
E00143808,1.1,98.9
E00143809,0,100
E00143810,2.3,97.7
E00143811,0,100
E00143812,0,100
E00143813,5.8,94.2
E00143814,0.7,99.3
E00143815,1.7,98.3
E00143816,0,100
E00143817,0,100
E00143818,0.7,99.3
E00143819,0,100
E00143820,0,100
E00143822,0,100
E00143824,1.9,98.1
E00143825,1.5,98.5
E00143826,0.8,99.2
E00143827,1.7,98.3
E00143828,2.1,97.9
E00143829,1.5,98.5
E00143830,0.7,99.3
E00143831,0,100
E00143832,0.8,99.2
E00143833,0,100
