geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00098642,6.5,24.3,57.9,11.2
E00098643,6.2,22,62.6,9.3
E00098650,7.1,14.2,71.7,7.1
E00098654,2,9.2,77.8,11.1
E00098655,9.9,19,61.3,9.9
E00098656,8.8,23.1,63.2,4.9
E00098657,7.5,17.1,69.3,6
E00098658,8.2,25.5,62.7,3.6
E00098659,5.1,18.6,68.6,7.6
E00098660,4.2,21.5,68.8,5.6
E00098661,10.3,14.9,67.8,6.9
E00098662,7.3,17.6,68.4,6.7
E00098663,10.7,22.6,59.5,7.1
E00098664,5,25.9,57.6,11.5
E00098665,6,22,61,11
E00098666,9.5,24.8,61.9,3.8
E00098667,8.7,26,53.8,11.5
E00098668,5.1,25.7,58.1,11
E00098669,2.9,24.5,65.7,6.9
E00098670,5.5,20.4,61.7,12.4
E00098671,6.5,28.7,59.3,5.6
E00098672,3.3,19.6,68.5,8.7
E00098673,6,25.8,60.3,7.9
E00098674,9.4,21,60.1,9.4
E00098675,9.8,21.8,55.2,13.2
E00098676,6.8,16.7,67.9,8.6
E00098677,8,13.7,73.1,5.1
E00098678,8.6,19.4,65.7,6.3
E00098679,7.5,23.9,60.4,8.2
E00098680,7.6,13.8,71,7.6
E00098681,7.1,18.6,69,5.3
E00098683,6.6,16.3,69.3,7.8
E00098684,4.9,16.4,71,7.7
E00098685,6.3,23.3,61.9,8.5
E00098686,6.7,21.3,63.3,8.7
E00098687,5.6,26.6,56.5,11.3
E00143774,10.7,18.6,59.3,11.4
E00143775,10.2,21,60.5,8.4
E00143776,5.9,15.9,65.9,12.3
E00143778,4.9,21.6,58.8,14.7
E00143779,6.8,19.5,60.2,13.6
E00143780,7.8,25.2,57.4,9.6
E00143781,6,15,69.5,9.5
E00143782,8.4,18.9,58.8,13.9
E00143783,13.1,16.7,59.5,10.7
E00143785,11.9,17.4,54.5,16.2
E00143786,8.5,23.4,59.6,8.5
E00143787,14.5,19.3,55.4,10.8
E00143788,12.5,22.7,46.1,18.8
E00143789,6.5,18.6,65.1,9.8
E00143790,10.9,22.8,56.5,9.8
E00143791,11.8,24.7,49.5,14
E00143793,3.4,16.7,67.2,12.7
E00143794,6.6,21.5,65.3,6.6
E00143795,14.7,20.2,58.7,6.4
E00143796,7.4,20.7,58.5,13.3
E00143797,11.2,16.8,62.4,9.6
E00143798,7.4,19.4,65.1,8
E00143799,12.2,21.2,56.4,10.3
E00143800,10.3,25.7,52.9,11
E00143801,8.7,19.8,55.6,15.9
E00143802,2.9,22.9,60,14.3
E00143803,7.8,25.2,52.4,14.6
