geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00042043,65.9,2,32.1
E00042048,54.5,3.1,42.4
E00042049,57.6,2.9,39.5
E00042050,43.2,2.5,54.3
E00042051,53.1,2.4,44.5
E00042055,53.1,2.2,44.8
E00042067,55.9,3.5,40.6
E00042068,54.7,2.7,42.7
E00042069,56,2.3,41.7
E00042070,59.3,0,40.7
E00042071,48.1,3,48.9
E00042072,50.6,3.7,45.7
E00042073,47.8,7,45.2
E00042074,54.3,4.7,41
E00042075,53.8,9.4,36.8
E00042076,51.8,5.3,42.9
E00042077,65.2,2.1,32.6
E00042078,65.3,5,29.6
E00042079,43.1,2.7,54.3
E00042080,47.1,4.3,48.7
E00042082,42.9,2.1,55
E00042083,54.6,2.8,42.6
E00042084,60.2,3.8,36
E00042085,40.4,7.2,52.4
E00042086,55.8,1.9,42.2
E00042087,58,5.8,36.2
E00042088,59.1,2.7,38.2
E00042089,34.3,3.9,61.8
E00042090,52.9,5.4,41.7
E00042091,56.4,4.2,39.4
E00042092,55.2,3.2,41.7
E00042093,41.4,4.5,54
E00042094,52.4,1.6,46.1
E00042095,45.8,3.5,50.7
E00042096,37.8,1.6,60.6
E00042097,55.8,3,41.2
E00042099,47.4,3.8,48.8
E00042100,46.4,1.9,51.7
E00042102,57.8,2.8,39.4
E00042103,47.2,4.6,48.2
E00042106,44.9,2.8,52.2
E00042125,41.7,9.1,49.2
E00042128,29.7,8.4,61.9
E00042140,56.7,2.9,40.4
E00042141,56.3,3.5,40.2
E00042142,59.8,3.5,36.7
E00042143,62.8,3.6,33.6
E00042144,59.7,3.8,36.5
E00042145,63.7,1.9,34.4
E00042146,66.7,0.4,32.9
E00042148,53,3.4,43.6
E00042149,59.7,2.1,38.2
E00042150,56.7,3.7,39.6
E00042151,57,3.8,39.1
E00042152,61.5,2.7,35.8
E00042153,42.1,2.4,55.5
E00042154,73,2.5,24.5
E00042155,67.3,2.6,30.1
E00042156,37.1,3.4,59.5
E00042157,51.7,1.9,46.3
E00042158,56.6,1.7,41.7
E00042159,47.4,2,50.6
E00042160,43.5,4.2,52.3
E00042161,44.6,3.1,52.3
E00042164,52.5,5.5,41.9
E00042165,60.5,4.2,35.3
E00042166,44.2,5.2,50.6
E00042168,38.3,1.5,60.2
E00042169,54.3,1.3,44.3
E00042170,62.8,0,37.2
E00042171,51.8,1.2,47.1
E00042172,54.9,2.2,42.9
E00042173,59.8,1.2,39
E00042174,42.4,2.6,55
E00042175,56.2,1.2,42.6
E00042176,59,2.4,38.6
E00042177,42.7,1.8,55.5
E00042178,60.5,0.8,38.7
E00042182,63.9,0.3,35.8
E00042185,62.9,2.3,34.7
E00042189,57.2,1.6,41.2
E00042191,64.5,6.2,29.4
E00042193,58.5,3.9,37.6
E00042194,47.2,6.4,46.4
E00042196,58.8,1.9,39.3
E00042198,65,1.4,33.6
E00042199,63.3,1.3,35.4
E00042201,54.7,3,42.2
E00042202,51.2,3.1,45.7
E00042205,61.1,3.6,35.2
E00042207,61.4,1.1,37.5
E00042209,58.7,0,41.3
E00042210,67.6,3.7,28.6
E00042211,44.3,1.8,53.9
E00042212,57.6,2.2,40.3
E00042215,60.2,2.1,37.8
E00042217,64.1,1.9,34
E00042218,56.1,2.2,41.7
E00042219,64.4,2.9,32.7
E00042222,60.5,1.7,37.8
E00042223,62.4,1.7,36
E00042226,12,1.7,86.3
E00042228,45.1,3.1,51.9
E00042229,63.3,1,35.7
E00042230,48.4,5.8,45.7
E00042232,63.8,2.6,33.6
E00042233,60.5,5.9,33.6
E00042234,58.7,0.4,40.9
E00042235,57.7,3.8,38.5
E00042236,47.8,0.5,51.7
E00042237,52.3,8.6,39.1
E00042238,48.6,8.3,43.2
E00042240,47.2,3.3,49.5
E00042241,48.6,5.5,45.9
E00042242,51.8,3.1,45.1
E00042243,61.7,2.6,35.7
E00042244,61.3,3.9,34.9
E00042245,64.5,2.3,33.1
E00042246,46.3,5.6,48
E00042247,19.9,4.3,75.9
E00042248,43.5,0,56.5
E00042249,49.5,1.9,48.6
E00042250,49.5,1.5,49
E00042251,41.9,6.2,52
E00042252,20.9,5.2,73.8
E00042253,55.1,3.4,41.5
E00042254,52.9,2.7,44.4
E00042255,47.5,6.3,46.2
E00042256,48.2,5.9,46
E00042257,57.4,2.3,40.3
E00042258,45.7,3.3,51
E00042259,66.2,0,33.8
E00042260,48.4,7.4,44.1
E00042261,50.5,4.2,45.3
E00042288,44.2,2.2,53.6
E00042289,49.3,3.7,47
E00042290,52.5,7.8,39.7
E00042291,50.7,3.8,45.5
E00042292,50.8,0.6,48.6
E00042293,61.2,1.3,37.5
E00042294,64.2,4.3,31.5
E00042295,54.3,6.6,39.1
E00042296,42.6,7.6,49.8
E00042297,58.7,1.3,40
E00042298,42.5,4.8,52.6
E00042299,62.2,3.7,34.1
E00042300,49.3,5.7,45
E00042301,47.7,12.1,40.2
E00042302,55.1,4.4,40.5
E00042303,43.8,5.2,51
E00042304,46.9,8.6,44.5
E00042305,44,14.4,41.6
E00042306,56.3,3.8,39.9
E00042307,47.9,5.7,46.4
E00042308,44.6,5,50.4
E00042309,59.3,0.5,40.2
E00042310,42.8,3.3,53.9
E00042311,55.3,1.5,43.1
E00042312,55.5,1.4,43.1
E00042313,39.7,5,55.3
E00042314,46.3,3.1,50.7
E00042315,44.9,2.8,52.3
E00042316,52.4,4.3,43.3
E00042317,44.1,4.8,51.1
E00042318,48.1,1.9,50
E00042319,50.4,5.1,44.5
E00042320,64.6,4.2,31.3
E00042321,31.3,8.9,59.8
E00042322,50.5,0,49.5
