geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00042043,26.4,52.9,20,0.7,0
E00042048,39.2,42.7,17.5,0.7,0
E00042049,50,34.3,15,0.7,0
E00042050,41.6,33.6,19.7,4.4,0.7
E00042051,31.3,48.4,20.3,0,0
E00042055,48.9,42.3,8,0.7,0
E00042067,50,40.5,7.9,1.6,0
E00042068,57.8,28.4,11.2,2.6,0
E00042069,48.9,36.8,14.3,0,0
E00042070,37.1,44,15.5,3.4,0
E00042071,47.1,32.2,19.8,0.8,0
E00042072,37,39.3,21.5,1.5,0.7
E00042073,37.1,29.8,24.2,6.5,2.4
E00042074,25,41.4,30.2,3.4,0
E00042075,26.4,38.6,31.4,3.6,0
E00042076,38.1,31.7,26.2,3.2,0.8
E00042077,30.3,37.6,32.1,0,0
E00042078,22.1,39.3,38.5,0,0
E00042079,37.4,35.7,27,0,0
E00042080,20.7,46.3,33.1,0,0
E00042082,46.7,37.5,14.2,0.8,0.8
E00042083,63.1,23,13.1,0.8,0
E00042084,33.3,40.8,25,0.8,0
E00042085,34.1,28.7,34.9,1.6,0.8
E00042086,31.3,37.5,29.7,1.6,0
E00042087,15.3,38.1,39,6.8,0.8
E00042088,36.8,38.3,22.6,2.3,0
E00042089,12.9,12.9,63.7,4.8,5.6
E00042090,28.8,29.6,36.8,4,0.8
E00042091,35.2,29.7,27.3,6.3,1.6
E00042092,33.3,34.7,31.3,0.7,0
E00042093,27.3,53.7,19,0,0
E00042094,15.7,57.9,24.8,1.7,0
E00042095,41.9,42.7,14.5,0.9,0
E00042096,31.9,46,19.5,2.7,0
E00042097,33.3,52.2,13.9,0.5,0
E00042099,44.4,35.9,12.8,5.1,1.7
E00042100,43.4,33.6,20.4,2.7,0
E00042102,34.9,38.9,21.7,4,0.6
E00042103,31.1,37.9,28,3.1,0
E00042106,32.8,26.1,34.5,5.9,0.8
E00042125,9.5,52.4,34.1,3.2,0.8
E00042128,11.2,53.6,35.2,0,0
E00042140,57.4,27.9,13.1,1.6,0
E00042141,53.9,32,12.5,1.6,0
E00042142,41.5,45.5,13,0,0
E00042143,36.1,50.8,13.1,0,0
E00042144,42,44.5,13.4,0,0
E00042145,43.4,42.5,12.4,0.9,0.9
E00042146,48.4,37.7,13.9,0,0
E00042148,57.1,31.9,8.4,2.5,0
E00042149,56.5,34.7,7.3,0.8,0.8
E00042150,59.7,27.7,9.2,3.4,0
E00042151,51.7,30.8,15,2.5,0
E00042152,52.2,38.1,8.8,0.9,0
E00042153,20.9,40.3,34.9,3.1,0.8
E00042154,27.1,54.3,18.6,0,0
E00042155,49.4,28.3,19.9,2.4,0
E00042156,12.4,26.3,59.9,1.5,0
E00042157,57.6,35.3,7.2,0,0
E00042158,52.3,37.4,10.3,0,0
E00042159,32.1,38,29.2,0.7,0
E00042160,30,39.2,26.2,4.6,0
E00042161,41.9,41.2,14,2.9,0
E00042164,35.9,39.7,21.4,3.1,0
E00042165,56.5,23.8,19,0.7,0
E00042166,9.6,45.6,39.5,5.3,0
E00042168,55.4,33.1,10.7,0.8,0
E00042169,76.5,20.2,3.4,0,0
E00042170,56.9,35,8.1,0,0
E00042171,77.6,19.2,1.6,0.8,0.8
E00042172,47.5,42.6,9.9,0,0
E00042173,65,27.4,6.8,0.9,0
E00042174,54.2,37.5,8.3,0,0
E00042175,68.1,24.4,7.6,0,0
E00042176,63.3,30.5,5.5,0.8,0
E00042177,52.1,39.7,8.3,0,0
E00042178,66.2,25.6,7.5,0,0.8
E00042182,62.9,27.9,9.3,0,0
E00042185,74.4,18.4,6.4,0,0.8
E00042189,38.5,36.1,25.4,0,0
E00042191,31.1,40.6,23.6,4.7,0
E00042193,45.8,30.5,18.6,4.2,0.8
E00042194,45.9,33.1,18.8,1.5,0.8
E00042196,51.4,38.6,9.3,0.7,0
E00042198,25.8,48.3,24.2,1.7,0
E00042199,53.8,36.1,8.3,1.8,0
E00042201,65.3,22.9,11,0.8,0
E00042202,73.1,16.2,8.5,1.5,0.8
E00042205,55.2,32.8,12.1,0,0
E00042207,65.2,28.4,5.7,0.7,0
E00042209,56.5,40.3,1.6,1.6,0
E00042210,61.5,31.2,7.3,0,0
E00042211,68.3,24,7.7,0,0
E00042212,60,31.3,7.8,0.9,0
E00042215,55.8,37.2,7.1,0,0
E00042217,64.7,29.4,5.9,0,0
E00042218,48.3,39.2,9.2,3.3,0
E00042219,49.6,35.4,13.4,1.6,0
E00042222,40,33.6,23.2,2.4,0.8
E00042223,53,35,12,0,0
E00042226,8,33,59,0,0
E00042228,33.5,35.6,28.4,2.1,0.5
E00042229,32.3,51.6,16.1,0,0
E00042230,49.2,25.4,23.8,1.6,0
E00042232,48.7,32.7,16.8,1.8,0
E00042233,27.6,41.7,27.6,3.1,0
E00042234,50.4,34.5,12.6,2.5,0
E00042235,46.2,35.9,14.5,2.6,0.9
E00042236,42.7,46.4,10,0.9,0
E00042237,15.8,38.9,37.9,6.3,1.1
E00042238,31.1,27,25.4,15.6,0.8
E00042240,22.5,41.1,31,3.9,1.6
E00042241,20.5,42.6,32.8,3.3,0.8
E00042242,19.8,51.7,24.1,4.3,0
E00042243,39.1,42.7,17.3,0.9,0
E00042244,48.5,31.6,18.4,1.5,0
E00042245,40,41.6,16.8,1.6,0
E00042246,41,34,23,2,0
E00042247,3.6,45.5,50.9,0,0
E00042248,56,31,12.9,0,0
E00042249,36.8,49.6,13.7,0,0
E00042250,45,47.7,7.2,0,0
E00042251,34.2,35,25.6,5.1,0
E00042252,9.6,55.2,34.4,0.8,0
E00042253,39.1,42.7,18.2,0,0
E00042254,31.8,32.6,32.6,3.1,0
E00042255,45.5,35.6,15.9,3,0
E00042256,25.5,29.2,40.9,4.4,0
E00042257,39.7,47.4,12.9,0,0
E00042258,40.9,32.6,24.2,2.3,0
E00042259,60.2,24.8,15,0,0
E00042260,35.2,24.2,32,8.6,0
E00042261,24.8,31.6,39.8,1.5,2.3
E00042288,21.5,38.2,36.1,4.2,0
E00042289,28.1,44.4,25.2,2.2,0
E00042290,12.8,52.6,32.3,2.3,0
E00042291,16.7,47.7,31.8,3.8,0
E00042292,40,35.8,22.5,1.7,0
E00042293,27.1,52.7,18.6,1.6,0
E00042294,34.4,42,22.9,0.8,0
E00042295,25.3,35.1,36.8,1.7,1.1
E00042296,2.3,35.2,56.3,6.3,0
E00042297,36.4,44.7,18.9,0,0
E00042298,11.1,41,44.4,3.4,0
E00042299,33.8,39.3,24.2,2.7,0
E00042300,29.4,39.4,25.7,1.8,3.7
E00042301,20.3,35.1,41.2,2.7,0.7
E00042302,38.7,29.4,28.6,2.5,0.8
E00042303,7.2,37.7,50.7,0,4.3
E00042304,7.6,47,40.9,3.8,0.8
E00042305,19.5,22,56.6,1.9,0
E00042306,22.6,32.1,42.3,2.2,0.7
E00042307,24.1,42.1,30.3,3.4,0
E00042308,25.2,27.7,43.7,3.4,0
E00042309,45.5,46.4,8.2,0,0
E00042310,9.8,31.3,58,0.9,0
E00042311,24.4,34.5,41.2,0,0
E00042312,36.7,44.5,18,0.8,0
E00042313,24.3,39.6,34.2,1.8,0
E00042314,49.6,38.5,11.1,0.9,0
E00042315,34.7,52.5,11.9,0,0.8
E00042316,21.3,45.7,32.3,0.8,0
E00042317,31.3,35.1,26,3.1,4.6
E00042318,40.9,33.9,22,3.1,0
E00042319,42,40.3,15.1,2.5,0
E00042320,18.8,51.3,28.2,1.7,0
E00042321,1.6,46.8,50,1.6,0
E00042322,30.3,52.9,15.1,0.8,0.8
E00042323,34.8,41.3,21.7,1.4,0.7
E00042324,20.6,55.5,21.3,2.6,0
E00042325,17.4,47.8,31.3,3.5,0
E00042326,48.5,32.6,15.2,2.3,1.5
E00042327,27.3,46.1,25,0.8,0.8
E00042328,45.1,32.3,18,3.8,0.8
E00042329,3.9,56.3,35.2,4.7,0
E00042330,3.4,59.3,32.2,5.1,0
E00042331,10.6,40.7,47.8,0.9,0
E00042332,35.4,42,20.3,1.9,0.5
E00042333,29.9,49.6,15.4,5.1,0
E00042334,14.6,45.8,38.2,1.4,0
E00042335,10.9,50.7,33.3,5.1,0
E00042336,2.8,49.7,43.4,4.1,0
E00042337,26.8,33.8,37.3,2.1,0
E00042338,28,48,18.7,5.3,0
E00042339,21.5,55.6,20.8,2.1,0
E00042340,31.3,36.6,30.4,0.9,0.9
E00042341,34.3,44.4,17.6,3.7,0
E00042342,26.4,53.5,18.8,1.4,0
E00042343,22,53.9,23.4,0.7,0
E00042344,32,33,33,1,1
E00042345,37,33.3,25.9,3.7,0
E00042347,21.2,45.2,32.9,0.7,0
E00042348,27.1,33.3,30.2,6.3,3.1
E00042349,45.1,30.1,21.1,3.8,0
E00042350,39.7,32.5,21.4,4.8,1.6
E00042351,39.8,31.1,21.4,5.8,1.9
E00042352,27.3,38.2,29.1,3.6,1.8
E00042353,44,41.4,11.2,3.4,0
E00042354,25.9,28.6,33.9,9.8,1.8
E00042355,17.4,37.2,31.4,8.3,5.8
E00042356,24.6,32,31.1,7.4,4.9
E00042358,30.3,47.5,18.9,2.5,0.8
E00042359,14.2,50.4,32.6,2.1,0.7
E00042360,36.7,40.1,21.1,2,0
E00042361,43.4,35.4,17.7,1.8,1.8
E00042362,24.8,19.5,54.9,0,0.8
E00042363,65.5,21.6,12.1,0,0.9
E00042364,46.6,50.4,2.3,0.8,0
E00042365,52.7,41.2,6.1,0,0
E00042366,20.2,50,27.4,2.4,0
E00042367,17.7,47.6,32.3,2.4,0
E00042368,54.5,29.8,15.7,0,0
E00042369,5.2,54.1,39.3,1.5,0
E00042370,21.9,17.4,60.6,0,0
E00042371,32,48,18,2,0
E00042372,20,47.2,29.6,0,3.2
E00042373,77.4,15.3,6.5,0,0.8
E00042374,52.4,37.1,10.5,0,0
E00042375,32.1,32.8,34.3,0.7,0
E00042376,38.6,40.6,19.8,1,0
E00042377,26.5,44.4,24.8,3.4,0.9
E00042378,67.8,21.7,9.8,0.7,0
E00042379,30.8,44.2,23.3,1.7,0
E00042380,44.6,35,20.4,0,0
E00042381,28.7,45.2,25.2,0.9,0
E00042382,20.3,46.6,31.1,2,0
E00042383,62.7,29.6,5.6,2.1,0
E00042384,70.1,20.1,8.4,1.3,0
E00042385,84.5,11.6,3.9,0,0
E00042386,85,11.7,3.3,0,0
E00042387,70.6,17.6,11.8,0,0
E00042388,36.4,41.6,22,0,0
E00042389,60,25,14,0,1
E00042390,2.5,77,19.7,0.8,0
E00042391,58.3,26.2,8.7,5.8,1
E00042392,2.8,75.2,22,0,0
E00042393,46.6,25.9,22.4,2.6,2.6
E00042394,44.9,29.7,21.2,4.2,0
E00042395,13.3,62.8,22.1,1.8,0
E00042396,0.6,75.3,23.4,0.6,0
E00042398,37.5,48.2,14.3,0,0
E00042399,49.6,29.5,19.4,1.6,0
E00042400,48,29.3,21.1,1.6,0
E00042401,57.4,40.2,2.5,0,0
E00042422,64.5,26.4,9.1,0,0
E00042423,67.3,20,11.8,0.9,0
E00042439,23.4,37.2,38.8,0,0.5
E00042440,44.5,27.3,27.3,0.8,0
E00042441,21.1,39.2,39.8,0,0
E00042442,30.1,33.3,33.3,2.6,0.7
E00042443,32.5,24.9,40.2,1,1.4
E00042444,14.8,37.6,46.3,1.3,0
E00042445,64.2,19.8,15.1,0,0.9
E00042446,20.7,38.8,37.1,3.4,0
E00042447,13.6,36,48,2.4,0
E00042448,30.1,28.7,38.2,2.9,0
E00042449,63.4,21.4,8.9,6.3,0
E00042450,22.7,46,29.4,1.8,0
E00042451,23.3,28.1,45.9,2.7,0
E00042452,21.7,37.9,37.3,2.5,0.6
E00042453,22.4,22.4,51.7,1.7,1.7
E00042454,36.2,35.4,27.7,0,0.8
E00042455,35.3,26.1,36.1,1.7,0.8
E00042456,63.2,21.7,14.2,0.9,0
E00042457,32.4,27,38.5,2,0
E00042458,29.2,33.1,37,0.6,0
E00042459,36,30.7,32,0.7,0.7
E00042460,44.1,26.8,26.8,1.6,0.8
E00042461,55.4,22.3,20.1,2.2,0
E00042462,51.9,20.6,26,1.5,0
E00042463,36.1,21.8,39.5,1.4,1.4
E00042464,28.6,44.8,26.6,0,0
E00042465,26.8,30.1,39,3.3,0.8
E00042466,41.8,31.1,27,0,0
E00042467,12.6,41.3,44.9,0.6,0.6
E00042468,20.9,41.9,34.6,0,2.6
E00042469,5.1,35.9,54.7,2.6,1.7
E00042470,70.1,25,4.9,0,0
E00042471,14.9,37.3,47,0.7,0
E00042472,25.4,49.2,22.9,2.5,0
E00042473,77.7,15.2,7.1,0,0
E00042474,75.5,18.2,5.5,0.9,0
E00042475,31.6,39.8,27.6,1,0
