geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00042043,99.6,0.4,0
E00042048,96.3,3.4,0.3
E00042049,98.1,1.6,0.3
E00042050,96,2.7,1.3
E00042051,97,2.4,0.6
E00042055,91.3,8.4,0.3
E00042067,97.3,2.4,0.3
E00042068,91.6,5.7,2.7
E00042069,93.4,5.9,0.7
E00042070,93,5.3,1.6
E00042071,77.4,10.4,12.2
E00042072,91,5.9,3.1
E00042073,88.9,8.1,3.1
E00042074,94.2,5.2,0.6
E00042075,81.7,13.1,5.2
E00042076,92.6,6,1.5
E00042077,99,0.5,0.5
E00042078,97.3,2.2,0.4
E00042079,99,0,1
E00042080,98.6,1.4,0
E00042082,93.3,5.6,1.1
E00042083,94.1,5.6,0.3
E00042084,95.6,2.9,1.5
E00042085,94.9,3.4,1.7
E00042086,94.1,5,0.9
E00042087,88.7,8.4,2.9
E00042088,86.5,11.4,2.1
E00042089,93.3,5.3,1.4
E00042090,82,15.8,2.1
E00042091,92.9,6.5,0.6
E00042092,93.2,6.1,0.7
E00042093,100,0,0
E00042094,97.2,2.8,0
E00042095,97,3,0
E00042096,98.6,1.4,0
E00042097,91.6,5.5,2.9
E00042099,95.2,3.6,1.2
E00042100,94.1,4.9,1
E00042102,96.9,3.1,0
E00042103,94.3,4.9,0.8
E00042106,88.7,9.6,1.8
E00042125,80.4,12.6,7
E00042128,91.4,6.7,1.8
E00042140,97.3,2.7,0
E00042141,88.7,10.6,0.6
E00042142,92.1,6.9,1
E00042143,95.3,3.9,0.8
E00042144,92.9,5.4,1.7
E00042145,95.7,3.8,0.4
E00042146,96.4,3.6,0
E00042148,95,3.6,1.4
E00042149,91.1,7.4,1.4
E00042150,94.2,5.8,0
E00042151,92.4,6.9,0.7
E00042152,97.3,1.4,1.4
E00042153,100,0,0
E00042154,98.7,0.9,0.4
E00042155,98.1,1.7,0.2
E00042156,97.6,1.6,0.8
E00042157,98.3,1.7,0
E00042158,99,0.8,0.3
E00042159,98.7,0.6,0.6
E00042160,99.3,0.4,0.4
E00042161,98.7,1,0.3
E00042164,97.2,2.8,0
E00042165,96.5,2.7,0.9
E00042166,97.5,2,0.5
E00042168,98,2,0
E00042169,97.5,2.5,0
E00042170,97.9,2.1,0
E00042171,97.1,2.3,0.6
E00042172,96.7,2.3,0.9
E00042173,98.3,1,0.7
E00042174,98.1,1.9,0
E00042175,94.2,5.8,0
E00042176,96,2.7,1.3
E00042177,98.5,1.5,0
E00042178,94.6,3.5,1.9
E00042182,96.6,2.5,0.8
E00042185,92.8,5.9,1.3
E00042189,88.8,9.3,1.9
E00042191,88.9,9.1,2
E00042193,93.2,2.7,4.1
E00042194,92.2,5.8,2
E00042196,92.8,6.5,0.7
E00042198,92.1,6.7,1.2
E00042199,90.5,8.2,1.3
E00042201,90.6,9.4,0
E00042202,86.3,12.4,1.3
E00042205,92.2,6.1,1.7
E00042207,88.4,10,1.6
E00042209,95.2,4.1,0.7
E00042210,93,5.3,1.7
E00042211,93.1,6.5,0.4
E00042212,95.2,3.8,1
E00042215,92.9,6,1.1
E00042217,98.1,1.6,0.3
E00042218,97.2,2.8,0
E00042219,92.1,6.8,1.2
E00042222,93.5,5.4,1.1
E00042223,98,2,0
E00042226,94.2,0.8,5
E00042228,95.8,3.2,1.1
E00042229,100,0,0
E00042230,97.4,1.6,1
E00042232,98.3,0.3,1.3
E00042233,96.5,3.5,0
E00042234,100,0,0
E00042235,98.6,0.4,1.1
E00042236,100,0,0
E00042237,97.3,1.4,1.4
E00042238,79.4,17.7,2.8
E00042240,100,0,0
E00042241,95,5,0
E00042242,97.3,2.3,0.5
E00042243,97.4,2.6,0
E00042244,97.3,2.1,0.6
E00042245,97.3,2,0.7
E00042246,99.1,0,0.9
E00042247,97.9,2.1,0
E00042248,100,0,0
E00042249,96.7,2.9,0.4
E00042250,100,0,0
E00042251,96.6,1.9,1.5
E00042252,98.9,1.1,0
E00042253,100,0,0
E00042254,98.4,1.2,0.4
E00042255,97.3,2.7,0
E00042256,89.7,8.1,2.2
E00042257,99.6,0,0.4
E00042258,96.4,2.9,0.7
E00042259,99.6,0,0.4
E00042260,93.8,5.4,0.8
E00042261,89.3,9.6,1.1
E00042288,94.6,4,1.3
E00042289,93.7,5.5,0.8
E00042290,91.2,6.4,2.4
E00042291,92.5,5.6,1.9
E00042292,94.8,4.6,0.5
E00042293,93.9,5.7,0.4
E00042294,91.6,6.6,1.8
E00042295,91.3,5.6,3
E00042296,74.8,22,3.1
E00042297,97.7,1.9,0.4
E00042298,97.2,2,0.8
E00042299,89.6,8.4,2.1
E00042300,90.5,6.7,2.8
E00042301,74.8,21.3,3.9
E00042302,96.4,2.9,0.7
E00042303,95.6,2.9,1.5
E00042304,87,9.6,3.4
E00042305,93.4,4.7,1.9
E00042306,85.1,11.2,3.6
E00042307,94.2,4.4,1.4
E00042308,90.1,6.3,3.6
E00042309,98.2,0.9,0.9
E00042310,89,9.7,1.3
E00042311,93,7,0
E00042312,100,0,0
E00042313,94.9,4.3,0.8
E00042314,96.1,3.5,0.4
E00042315,96.7,2.1,1.3
E00042316,95.2,3.8,1
E00042317,89.3,8.8,1.9
E00042318,91.4,6.5,2.1
E00042319,92.2,6.4,1.4
E00042320,87.1,10.8,2.1
E00042321,93.7,3.9,2.4
E00042322,97.8,0.9,1.3
E00042323,90.7,8.7,0.6
E00042324,98.2,1.8,0
E00042325,83.9,12.6,3.4
E00042326,91.6,8.4,0
E00042327,97.7,1.6,0.8
E00042328,90.9,7.9,1.1
E00042329,89.3,5.1,5.6
E00042330,91.2,5.5,3.3
E00042331,96.5,3.1,0.4
E00042332,88.9,7.4,3.7
E00042333,92.2,5.1,2.7
E00042334,88.4,9.5,2
E00042335,97.8,1.5,0.7
E00042336,94.2,4.4,1.3
E00042337,99.3,0.4,0.4
E00042338,95.3,2.8,1.9
E00042339,86.9,7.5,5.6
E00042340,85.8,12.3,1.9
E00042341,87.8,9.2,3
E00042342,92.7,6.1,1.1
E00042343,91.5,6.2,2.3
E00042344,88.4,8.7,2.9
E00042345,80.5,15.5,4
E00042347,95.6,3.3,1.1
E00042348,80.6,12.9,6.5
E00042349,86.7,10.4,2.9
E00042350,85.2,9.7,5.1
E00042351,86.6,9.8,3.6
E00042352,83.5,13.7,2.9
E00042353,93.1,5.4,1.5
E00042354,73.4,19.8,6.9
E00042355,63.2,28.5,8.3
E00042356,69.1,23.7,7.3
E00042358,93.6,4.9,1.5
E00042359,88.2,9.6,2.2
E00042360,88.8,10.2,1
E00042361,95.4,3.3,1.3
E00042362,98.1,1.9,0
E00042363,93,5.1,1.8
E00042364,91.4,8.6,0
E00042365,95.3,3.9,0.8
E00042366,92.1,6.7,1.3
E00042367,90.5,7.3,2.3
E00042368,93.3,5.3,1.3
E00042369,86,12.1,1.9
E00042370,96.2,3.1,0.8
E00042371,91.5,8.5,0
E00042372,95.7,3.6,0.8
E00042373,97.4,2.6,0
E00042374,97.1,2.9,0
E00042375,94,6,0
E00042376,99,1,0
E00042377,94.1,5.1,0.8
E00042378,97.8,1.6,0.5
E00042379,95.6,3.7,0.6
E00042380,87.8,10.1,2.1
E00042381,93.2,6.4,0.4
E00042382,89.6,8.8,1.6
E00042383,94.1,4.6,1.3
E00042384,92,5.4,2.6
E00042385,95.2,3.5,1.3
E00042386,96.2,3.1,0.7
E00042387,93.5,4.2,2.3
E00042388,95.2,4.6,0.3
E00042389,97.2,1.6,1.2
E00042390,94.9,3.6,1.5
E00042391,89.9,8.3,1.8
E00042392,97.8,1.7,0.4
E00042393,89,7.6,3.4
E00042394,93.7,5,1.3
E00042395,88.5,9.9,1.6
E00042396,94.6,5.4,0
E00042398,91.4,7.8,0.8
E00042399,95.2,4,0.7
E00042400,90.2,8.1,1.7
E00042401,100,0,0
E00042422,96.2,3.4,0.3
E00042423,96.1,3.6,0.3
E00042439,97.7,2.3,0
E00042440,98,2,0
E00042441,92,7.5,0.5
E00042442,98.3,1.5,0.2
E00042443,92.9,6.7,0.4
E00042444,97.1,2.6,0.2
E00042445,89.8,7.9,2.3
E00042446,96.4,3.3,0.3
E00042447,96.4,2.7,0.9
E00042448,97.5,2.3,0.2
E00042449,99.4,0.6,0
E00042450,98.6,1.2,0.2
E00042451,95.3,4.7,0
E00042452,97.6,2,0.4
E00042453,95.9,3.7,0.4
E00042454,95.7,3.8,0.5
E00042455,97.9,2.1,0
E00042456,91.3,5.7,3
E00042457,98.6,1.1,0.3
