geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00042043,0.7,36.2,63
E00042048,4.8,25.5,69.7
E00042049,4.2,26.1,69.7
E00042050,6.8,27.3,65.9
E00042051,3.1,29.7,67.2
E00042055,7.1,21.4,71.4
E00042067,3.1,16.4,80.5
E00042068,3.5,31.9,64.6
E00042069,3.7,25.2,71.1
E00042070,2.6,23.7,73.7
E00042071,2.4,27.2,70.4
E00042072,6.7,30.6,62.7
E00042073,17.3,23.6,59.1
E00042074,5.2,23.5,71.3
E00042075,12.9,16.5,70.5
E00042076,7.8,22.7,69.5
E00042077,0.9,38.9,60.2
E00042078,1.6,49.2,49.2
E00042079,0,43.5,56.5
E00042080,0,42.3,57.7
E00042082,3.3,43.8,52.9
E00042083,2.4,22.6,75
E00042084,3.4,55.2,41.4
E00042085,2.3,50,47.7
E00042086,4.6,19.8,75.6
E00042087,8.8,15.8,75.4
E00042088,8.4,22.1,69.5
E00042089,5,65.3,29.8
E00042090,7.1,30.2,62.7
E00042091,7.7,25.4,66.9
E00042092,2.7,50,47.3
E00042093,3.4,34.5,62.1
E00042094,2.4,44.4,53.2
E00042095,1.7,40.7,57.6
E00042096,0.9,40,59.1
E00042097,0.5,38.4,61.1
E00042099,4.3,39.1,56.5
E00042100,7.9,29.8,62.3
E00042102,4,29.9,66.1
E00042103,3.1,29.2,67.7
E00042106,7.5,24.2,68.3
E00042125,1.6,60.7,37.7
E00042128,1.6,76,22.4
E00042140,5.8,24.8,69.4
E00042141,3.9,23.6,72.4
E00042142,2.4,20.6,77
E00042143,2.5,33.6,63.9
E00042144,5.8,36.7,57.5
E00042145,0,31,69
E00042146,3.2,30.2,66.7
E00042148,5,19.3,75.6
E00042149,3.2,23.2,73.6
E00042150,5.2,24.1,70.7
E00042151,8.2,23,68.9
E00042152,7.1,13.3,79.6
E00042153,3.1,43.1,53.8
E00042154,2.3,40.3,57.4
E00042155,2.4,27.8,69.8
E00042156,0.7,60.4,38.8
E00042157,5.1,29.7,65.2
E00042158,4.7,25.6,69.8
E00042159,5.1,27.7,67.2
E00042160,3.8,32.3,63.8
E00042161,4.4,30.1,65.4
E00042164,7.1,44.9,48
E00042165,5.3,33.8,60.9
E00042166,1.8,45.9,52.3
E00042168,0,33.9,66.1
E00042169,0,21.7,78.3
E00042170,2.4,23.6,74
E00042171,2.4,17.7,79.8
E00042172,1.9,35,63.1
E00042173,2.6,15.5,81.9
E00042174,3.3,33.9,62.8
E00042175,3.3,16.4,80.3
E00042176,2.3,26.6,71.1
E00042177,3.3,24.8,71.9
E00042178,6,23.1,70.9
E00042182,5.7,17.1,77.1
E00042185,4.7,19.7,75.6
E00042189,5,38,57
E00042191,8.4,25.2,66.4
E00042193,4.2,26.9,68.9
E00042194,4.5,27.8,67.7
E00042196,8.3,29.2,62.5
E00042198,6.7,38.7,54.6
E00042199,1.2,25.1,73.7
E00042201,3.4,24.6,72
E00042202,4.7,28.7,66.7
E00042205,10.4,20,69.6
E00042207,2.8,24.1,73
E00042209,0,27.4,72.6
E00042210,8.2,20,71.8
E00042211,3.8,28.6,67.6
E00042212,2.6,17.2,80.2
E00042215,6.3,19.8,73.9
E00042217,5.8,23.3,70.8
E00042218,4.2,21.8,73.9
E00042219,8.6,16.4,75
E00042222,6.4,27.2,66.4
E00042223,1.7,17.9,80.3
E00042226,0,81.2,18.8
E00042228,4.5,40.9,54.5
E00042229,0.8,40.7,58.5
E00042230,2.4,30.2,67.5
E00042232,5.3,16.7,78.1
E00042233,6.3,21.4,72.2
E00042234,5.1,23.7,71.2
E00042235,5.2,21.7,73
E00042236,4.5,28.6,67
E00042237,5.3,25.3,69.5
E00042238,7.5,17.5,75
E00042240,2.3,34.1,63.6
E00042241,0.8,46,53.2
E00042242,5.1,41,53.8
E00042243,2.7,37.8,59.5
E00042244,5.9,16.9,77.2
E00042245,1.1,26.9,72
E00042246,5,34.7,60.4
E00042247,1.8,74.3,23.9
E00042248,2.6,27.4,70.1
E00042249,1.7,33.9,64.4
E00042250,0,37.2,62.8
E00042251,7.8,21.7,70.4
E00042252,4.7,66.9,28.3
E00042253,1.8,30,68.2
E00042254,3.9,36.4,59.7
E00042255,3,31.6,65.4
E00042256,7.4,31.1,61.5
E00042257,1.7,30.3,68.1
E00042258,5.4,31,63.6
E00042259,5.5,26.4,68.2
E00042260,6.3,21.1,72.7
E00042261,0,47.3,52.7
E00042288,2.1,47.9,50
E00042289,6.5,48.6,44.9
E00042290,1.5,50,48.5
E00042291,0.8,35.4,63.8
E00042292,0,53.4,46.6
E00042293,3,37.9,59.1
E00042294,2.3,38.5,59.2
E00042295,5.2,29.1,65.7
E00042296,4,50.6,45.5
E00042297,5.3,37.4,57.3
E00042298,1.7,41.7,56.5
E00042299,7.8,23.9,68.3
E00042300,8.1,18.9,73
E00042301,4.7,21.6,73.6
E00042302,8.9,32.5,58.5
E00042303,8.7,52.9,38.4
E00042304,3.1,41.1,55.8
E00042305,3.1,48.8,48.1
E00042306,5.8,43.1,51.1
E00042307,6.3,36.1,57.6
E00042308,4.3,27.4,68.4
E00042309,0.9,31.5,67.6
E00042310,2.6,67.5,29.8
E00042311,2.6,47.8,49.6
E00042312,3.3,31.4,65.3
E00042313,3.6,29.1,67.3
E00042314,0.9,27.4,71.8
E00042315,1.7,28.6,69.7
E00042316,2.3,30.5,67.2
E00042317,9.9,19.8,70.2
E00042318,6.5,23.4,70.2
E00042319,9.5,28.4,62.1
E00042320,6.8,40.7,52.5
E00042321,1.6,61.3,37.1
E00042322,6.7,41.2,52.1
E00042323,5.9,33.1,61
E00042324,3.9,29.7,66.5
E00042325,6.1,26.1,67.8
E00042326,7.7,21.5,70.8
E00042327,4.6,36.9,58.5
E00042328,5.3,27.3,67.4
E00042329,3.9,55.8,40.3
E00042330,3.4,53.8,42.7
E00042331,1.8,36.8,61.4
E00042332,4.2,22.1,73.7
E00042333,5.1,33.3,61.5
E00042334,5.3,41.3,53.3
E00042335,2.2,38.7,59.1
E00042336,4.1,61.6,34.2
E00042337,2.9,41.4,55.7
E00042338,3.3,35.8,60.9
E00042339,3.5,37.1,59.4
E00042340,6.1,32.2,61.7
E00042341,1,26.7,72.4
E00042342,5.6,24.3,70.1
E00042343,5.7,32.6,61.7
E00042344,2.9,61.9,35.2
E00042345,4.6,24.1,71.3
E00042347,4.1,51,44.9
E00042348,9.3,18.6,72.2
E00042349,8.1,14.1,77.8
E00042350,11.4,18.2,70.5
E00042351,10.8,12.7,76.5
E00042352,3.8,32.1,64.2
E00042353,8.5,29.1,62.4
E00042354,15,24.8,60.2
E00042355,11.7,18.3,70
E00042356,12.8,10.3,76.9
E00042358,5.7,28.7,65.6
E00042359,2.2,26.6,71.2
E00042360,6.2,43.2,50.7
E00042361,7.1,32.1,60.7
E00042362,0,65.4,34.6
E00042363,6,26.7,67.2
E00042364,3,37.6,59.4
E00042365,3.1,36.2,60.8
E00042366,3.3,45.8,50.8
E00042367,3.9,46.1,50
E00042368,5,25.6,69.4
E00042369,4.4,36.8,58.8
E00042370,3.9,63.6,32.5
E00042371,4.8,36.3,58.9
E00042372,0.8,41.7,57.5
E00042373,4.8,17.6,77.6
E00042374,2.4,30.4,67.2
E00042375,3.7,54.1,42.2
E00042376,5.9,32.4,61.8
E00042377,2.6,33.3,64.1
E00042378,4.1,16.4,79.5
E00042379,5.8,39.2,55
E00042380,2.5,33.5,63.9
E00042381,8,37.5,54.5
E00042382,2.6,53.6,43.7
E00042383,7.8,17.7,74.5
E00042384,5.3,20,74.7
E00042385,5.5,15.7,78.7
E00042386,4.2,17.6,78.2
E00042387,8.6,32.4,59
E00042388,2.9,47.3,49.8
E00042389,3.1,17.5,79.4
E00042390,2.4,45.2,52.4
E00042391,7.7,15.4,76.9
E00042392,3.6,46.4,50
E00042393,6,35,59
E00042394,5.8,26.4,67.8
E00042395,5.5,42.7,51.8
E00042396,5.6,44.4,50
E00042398,2.7,31,66.4
E00042399,0,27.2,72.8
