geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00042043,14.2,60.3,22,3.5
E00042048,18.6,48.3,25.5,7.6
E00042049,18.4,48.2,27,6.4
E00042050,29.9,40.9,22.6,6.6
E00042051,21.3,45.7,23.6,9.4
E00042055,20.1,41.7,30.2,7.9
E00042067,18.3,50.8,27.8,3.2
E00042068,23.7,46.5,23.7,6.1
E00042069,14.7,50.7,30.9,3.7
E00042070,18.8,46.4,32.1,2.7
E00042071,24,50.4,23.1,2.5
E00042072,44.2,39.1,12.3,4.3
E00042073,45.2,38.7,12.1,4
E00042074,37.1,43.1,13.8,6
E00042075,51.4,32.1,12.9,3.6
E00042076,31.5,49.6,17.3,1.6
E00042077,22.9,44,23.9,9.2
E00042078,18.7,58.5,19.5,3.3
E00042079,36.5,43.5,13,7
E00042080,43.8,48.8,5,2.5
E00042082,22.3,56.2,15.7,5.8
E00042083,13,50.4,27.6,8.9
E00042084,31.7,51.7,14.2,2.5
E00042085,50,40.6,7.8,1.6
E00042086,39.1,41.4,17.2,2.3
E00042087,38.1,42.4,16.9,2.5
E00042088,23.1,42.5,30.6,3.7
E00042089,65.6,27.9,6.6,0
E00042090,42.9,38.1,14.3,4.8
E00042091,31,44.4,19.8,4.8
E00042092,28.9,51.7,16.8,2.7
E00042093,39.2,48.3,9.2,3.3
E00042094,33.1,47.9,18.2,0.8
E00042095,42,37,20.2,0.8
E00042096,34.8,52.7,11.6,0.9
E00042097,36,46.8,14.8,2.5
E00042099,43.6,38.5,15.4,2.6
E00042100,36.3,33.6,23,7.1
E00042102,34.3,45.1,18.9,1.7
E00042103,37.5,46.9,11.3,4.4
E00042106,43,36.4,14.9,5.8
E00042125,77.4,18.5,3.2,0.8
E00042128,69.6,27.2,3.2,0
E00042140,25.6,52.1,16.5,5.8
E00042141,23.4,59.4,10.9,6.3
E00042142,19.5,52,24.4,4.1
E00042143,15.2,56,24.8,4
E00042144,15.1,54.6,27.7,2.5
E00042145,12.4,58.4,26.5,2.7
E00042146,14.4,53.6,23.2,8.8
E00042148,8.3,47.5,37.5,6.7
E00042149,16.9,57.3,24.2,1.6
E00042150,11.9,50,30.5,7.6
E00042151,24.6,49.2,23.7,2.5
E00042152,8,47.8,35.4,8.8
E00042153,36.4,45,16.3,2.3
E00042154,25,53.1,21.1,0.8
E00042155,18.5,37.3,37.8,6.4
E00042156,44.9,41.9,7.4,5.9
E00042157,9.4,39.9,42,8.7
E00042158,10.4,45.7,31.8,12.1
E00042159,24.8,48.9,20.4,5.8
E00042160,30.8,43.1,23.1,3.1
E00042161,14.6,57.7,23.4,4.4
E00042164,36.6,42,18.3,3.1
E00042165,24.7,42.5,25.3,7.5
E00042166,41.6,38.9,16.8,2.7
E00042168,8.2,52.5,33.6,5.7
E00042169,10.1,49.6,36.1,4.2
E00042170,13,43.1,34.1,9.8
E00042171,8.8,38.4,39.2,13.6
E00042172,13.9,45.5,31.7,8.9
E00042173,7,33,49.6,10.4
E00042174,14.4,53.4,31.4,0.8
E00042175,8.5,41.9,42.7,6.8
E00042176,8.5,40.3,42.6,8.5
E00042177,7.4,52.1,35.5,5
E00042178,9.7,44,39.6,6.7
E00042182,12.2,47.5,32.4,7.9
E00042185,10.3,41.3,39.7,8.7
E00042189,31.5,50,18.5,0
E00042191,27.6,48.6,19,4.8
E00042193,38.7,42.9,14.3,4.2
E00042194,34.3,52.2,11.9,1.5
E00042196,16.3,44,26.2,13.5
E00042198,25.8,50,15.8,8.3
E00042199,18.5,46.4,30.4,4.8
E00042201,13.7,34.2,43.6,8.5
E00042202,14,47.3,32.6,6.2
E00042205,15.7,44.3,31.3,8.7
E00042207,13.5,53.9,29.1,3.5
E00042209,19.4,43.5,27.4,9.7
E00042210,10,50,30,10
E00042211,12.4,53.3,28.6,5.7
E00042212,12.2,47,35.7,5.2
E00042215,12.4,49.6,30.1,8
E00042217,10.7,41.8,38.5,9
E00042218,22,55.9,18.6,3.4
E00042219,13.4,48.8,32.3,5.5
E00042222,34.1,46.3,15.4,4.1
E00042223,11,50.8,32.2,5.9
E00042226,79,19,1,1
E00042228,43.3,38.7,15.5,2.6
E00042229,30.6,40.5,23.1,5.8
E00042230,40.5,46,11.9,1.6
E00042232,7.1,40.7,37.2,15
E00042233,29.9,45.7,21.3,3.1
E00042234,11.1,50.4,30.8,7.7
E00042235,26.7,41.4,24.1,7.8
E00042236,13.6,45.5,34.5,6.4
E00042237,50,33,17,0
E00042238,37.5,44.2,16.7,1.7
E00042240,51.2,40.3,5.4,3.1
E00042241,50,41,8.2,0.8
E00042242,47.5,39.8,11,1.7
E00042243,29.1,43.6,22.7,4.5
E00042244,19.3,40.7,32.6,7.4
E00042245,22.6,46.3,25.8,5.3
E00042246,37.6,43.6,15.8,3
E00042247,76.4,23.6,0,0
E00042248,14.7,51.7,25,8.6
E00042249,16.9,55.9,21.2,5.9
E00042250,17.1,57.7,16.2,9
E00042251,46.2,41,11.1,1.7
E00042252,73.8,19.8,6.3,0
E00042253,18.3,47.7,30.3,3.7
E00042254,24,51.2,19.4,5.4
E00042255,44.7,38.6,14.4,2.3
E00042256,45.7,35.5,13.8,5.1
E00042257,17.2,44.8,30.2,7.8
E00042258,38.8,45.7,13.2,2.3
E00042259,14.4,46.8,27.9,10.8
E00042260,46.9,43.1,6.2,3.8
E00042261,55.6,34.6,8.3,1.5
E00042288,55.2,33.1,11,0.7
E00042289,40.7,47.4,9.6,2.2
E00042290,53.7,38.1,6,2.2
E00042291,48.8,40.3,7,3.9
E00042292,25.4,57.6,14.4,2.5
E00042293,28.7,48.1,19.4,3.9
E00042294,36.6,46.6,12.2,4.6
E00042295,41.1,36,19.4,3.4
E00042296,59.7,33.5,6.3,0.6
E00042297,29.2,47.7,17.7,5.4
E00042298,55.7,32.2,12.2,0
E00042299,28.8,44.7,21,5.5
E00042300,38.2,45.5,14.5,1.8
E00042301,39.2,48.6,10.8,1.4
E00042302,31.7,45,18.3,5
E00042303,49.3,42.8,8,0
E00042304,61.4,27.3,10.6,0.8
E00042305,56.6,31.4,10.1,1.9
E00042306,44.4,44.4,8.9,2.2
E00042307,43.2,37,15.8,4.1
E00042308,47.9,37,12.6,2.5
E00042309,13.6,54.5,25.5,6.4
E00042310,51.3,34.5,13.3,0.9
E00042311,26.1,42,26.1,5.9
E00042312,23.1,48.8,23.1,5
E00042313,32.4,45.9,19.8,1.8
E00042314,19.7,46.2,27.4,6.8
E00042315,24.6,50.8,20.3,4.2
E00042316,39.1,43,16.4,1.6
E00042317,48.1,38.2,12.2,1.5
E00042318,38.6,44.1,14.2,3.1
E00042319,28.6,42.9,22.7,5.9
E00042320,41.9,47,10.3,0.9
E00042321,72.6,21,4.8,1.6
E00042322,37.5,38.3,15.8,8.3
E00042323,23.9,50,20.3,5.8
E00042324,27,50,21.7,1.3
E00042325,39,44.1,11.9,5.1
E00042326,21.4,47.3,25.2,6.1
E00042327,35.9,40.5,19.8,3.8
E00042328,25.6,45.1,26.3,3
E00042329,57.8,32.8,9.4,0
E00042330,61.5,32.5,4.3,1.7
E00042331,38.1,48.7,9.7,3.5
E00042332,13.7,49.5,31.6,5.2
E00042333,30.5,46.6,17.8,5.1
E00042334,50.7,37.5,9.7,2.1
E00042335,39.9,44.2,12.3,3.6
E00042336,66.7,28.6,2.7,2
E00042337,41.5,38,19,1.4
E00042338,36,43.3,14.7,6
E00042339,32.6,47.9,16,3.5
E00042340,39.3,41.1,17,2.7
E00042341,23.9,53.2,21.1,1.8
E00042342,21,49.7,22.4,7
E00042343,25.9,49,22.4,2.8
E00042344,34,49.5,15.5,1
E00042345,28.7,48.1,18.5,4.6
E00042347,45.2,35.6,14.4,4.8
E00042348,43.6,38.3,17,1.1
E00042349,13.5,37.6,35.3,13.5
E00042350,13.4,42.5,32.3,11.8
E00042351,29.1,35,29.1,6.8
E00042352,44.4,41.7,13,0.9
E00042353,27,48.7,20,4.3
E00042354,33.3,39.6,20.7,6.3
E00042355,28.3,50.8,18.3,2.5
E00042356,18.2,54.5,21.5,5.8
E00042358,24.6,51.6,18.9,4.9
E00042359,35.2,43.7,18.3,2.8
E00042360,34.7,44.2,17.7,3.4
E00042361,24.8,49.6,22.1,3.5
E00042362,58.5,34.1,5.9,1.5
E00042363,14.3,47.1,36.1,2.5
E00042364,20.3,55.6,21.1,3
E00042365,23.1,50.8,18.5,7.7
