areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00111580,47.2,19.4,13.9,19.4
E00111581,36,22,14,28
E00111582,47.8,14.2,15,23
E00111583,50.8,21,11.3,16.9
E00111584,38.3,20.2,11.7,29.8
E00111585,44.4,17.8,13.3,24.4
E00111586,43.9,22.4,12.1,21.5
E00111587,47.3,25,8.9,18.8
E00111588,26.3,34.2,13.2,26.3
E00111589,45.8,29.2,12.5,12.5
E00111590,45.5,18.2,9.9,26.4
E00111591,52.3,11.2,11.2,25.2
E00111592,42.8,21.7,13.9,21.7
E00111593,35.2,24,14.4,26.4
E00111594,47.1,19,11.8,22.2
E00111595,40.1,27.2,10.9,21.8
E00111596,56.5,18.5,8.7,16.3
E00111597,41.1,19.6,10.7,28.6
E00111613,32.9,22.4,18.4,26.3
E00111614,36.5,31.1,13.5,18.9
E00111615,40.3,21.4,14.3,24
E00111616,30.2,24.1,25,20.7
E00111617,37.6,19.5,12,30.8
E00111618,33.3,20.6,16.7,29.4
E00111619,39.3,27.4,14.5,18.8
E00111622,41.6,25.8,18,14.6
E00111624,38.1,19.4,17.4,25.2
E00111625,40.9,16.1,19,24.1
E00111626,38.3,15.6,29.1,17
E00111627,37.5,22.2,18.1,22.2
E00111663,27.8,18.1,30.6,23.6
E00111664,35.4,21.2,21.2,22.2
E00111665,39.3,23.4,15.9,21.5
E00111666,29.8,22.1,19.2,28.8
E00111667,26,34.4,20.8,18.8
E00111668,40.7,22.1,15,22.1
E00111669,48.6,26.4,12.5,12.5
E00111670,34.2,16.7,26.3,22.8
E00111671,17.2,25.3,43.7,13.8
E00111672,18.5,24.1,39.8,17.6
E00111673,22.4,17.6,41.2,18.8
E00111674,43.8,15.2,23.2,17.9
E00111675,22.1,26.5,27.9,23.5
E00111676,20,20,49.1,10.9
E00111683,16.3,32.5,35,16.3
E00111685,13.8,36.9,36.9,12.3
E00111686,27.8,22.2,25,25
E00111687,36.5,25.7,9.5,28.4
E00111688,31.9,27.8,6.9,33.3
E00111689,32.6,32.6,19.6,15.2
E00111690,30,36.7,16.7,16.7
E00111691,42.4,27.1,13.6,16.9
E00111692,39,30.5,8.5,22
E00111693,25,31.3,14.6,29.2
E00111694,46.8,27.7,4.3,21.3
E00111695,47.2,15.3,13.9,23.6
E00111696,37.1,22.9,20,20
E00111697,37.7,18.2,15.6,28.6
E00111698,37,30.1,11,21.9
E00111699,32.3,23.1,13.8,30.8
E00111700,31.4,28.6,14.3,25.7
E00111701,42,16,14.8,27.2
E00111702,32.1,26.2,16.7,25
E00111703,33.3,27.8,11.1,27.8
E00111704,30.3,25.8,19.1,24.7
E00111705,38.4,19.2,21.9,20.5
E00111706,52.9,15.7,13.7,17.6
E00111797,50,12.8,14,23.3
E00111798,41.8,23.1,18.7,16.5
E00111799,36,25.3,22.7,16
E00111800,41.9,16.1,22.6,19.4
E00111801,38.2,25.5,17.6,18.6
E00111802,29.3,26.1,19.6,25
E00111803,29.6,29.6,14.1,26.8
E00111804,41.5,18.7,19.5,20.3
E00111807,25.2,24.3,33.3,17.1
E00111808,29,26.1,23.2,21.7
E00111809,40.4,15.2,14.1,30.3
E00111847,27.8,24.7,26.6,20.9
E00111848,31.9,29.2,15.3,23.6
E00111849,32,25.2,24.3,18.4
E00111850,34.3,18.7,18.7,28.4
E00111851,26.8,16.6,28.7,28
E00111852,37.9,23,21.8,17.2
E00111853,34.3,28.4,20.6,16.7
E00111876,36.3,26.2,17.9,19.6
E00111877,36.5,21.7,20.9,20.9
E00111878,42.7,19.6,14.7,23.1
E00111879,25.6,26.4,17.6,30.4
E00111880,37.3,22.9,17.8,22
E00111881,47.9,25,11.5,15.6
E00111882,37.1,21.4,22.9,18.6
E00111883,37.2,24,14,24.8
E00111884,66.7,22.2,11.1,0
E00111885,32.4,27.6,20,20
E00111886,53.5,21.3,11,14.2
E00111887,47.4,24.4,10.4,17.8
E00111888,38.1,25.2,15.1,21.6
E00111889,38.3,22.6,19.1,20
E00111890,43.6,17.9,17.9,20.5
E00111891,42.6,22.2,11.1,24.1
E00111892,39.3,14.6,21.3,24.7
E00111893,39.1,22.6,15.7,22.6
E00111894,43.4,26.3,14.5,15.8
E00111895,50.3,15.2,17.2,17.2
E00111896,50.8,22.1,14.8,12.3
E00111897,44.1,13.6,25.4,16.9
E00111898,47.7,21.5,12.3,18.5
E00111899,35.1,21.1,14,29.8
E00111900,38,21.1,16.9,23.9
E00111901,48.5,14.2,17.2,20.1
E00111902,49,20.4,14.3,16.3
E00111903,37.3,26,14,22.7
E00111904,55.2,14.9,11.5,18.4
E00111905,50.4,18.7,17.9,13
E00111906,45.9,16.5,15.6,22
E00111907,44.6,18.5,13,23.9
E00111908,46.1,19.1,8.7,26.1
E00111917,33.3,25.5,15.7,25.5
E00111918,36.5,17.6,20,25.9
E00111919,47.2,23.2,12,17.6
E00111920,38.9,23.6,9.7,27.8
E00111921,44.6,14.3,14.3,26.8
E00111922,41.3,19.6,12.3,26.8
E00111923,42.2,14.5,14.5,28.9
E00111924,37.4,28.3,10.1,24.2
E00111925,46.3,22.4,19.4,11.9
E00111926,36,33.3,13.3,17.3
E00111927,42.7,24,8,25.3
E00111928,44.6,27.7,12.9,14.9
E00111929,48,22.7,2.7,26.7
E00111930,41.5,33,9.6,16
E00111931,51.1,28.3,6.5,14.1
E00111932,45.8,15.6,14.6,24
E00111933,43.1,20.8,15.3,20.8
E00111934,28.8,28.8,22.7,19.7
E00111935,31.9,27.8,19.4,20.8
E00111936,38.1,20.6,22.2,19
E00111937,32.5,22.1,18.2,27.3
E00111938,24.7,31.5,19.2,24.7
E00111939,31.3,19.3,22.9,26.5
E00111940,23.1,27.5,27.5,22
E00111941,40.3,19.4,17.7,22.6
E00111942,32.3,23.2,22.2,22.2
E00111943,36,22.1,25.6,16.3
E00111944,37.3,15.7,26.5,20.6
E00111945,28.8,23.3,26,21.9
E00111946,32.3,24.7,14,29
E00111947,34.9,22.9,24.1,18.1
E00111948,36.4,31.8,13.6,18.2
E00111949,40.8,28.9,10.5,19.7
E00111950,33.8,22.1,16.9,27.3
E00111951,45,23.8,12.5,18.8
E00111952,30.7,19.3,26.3,23.7
E00111953,40,10.7,24,25.3
E00111954,34,24.8,17.7,23.4
E00111955,34.1,24.4,17.1,24.4
E00111956,48.9,14.1,11.9,25.2
E00111957,47.3,16.8,15.3,20.6
E00111958,29.8,22.3,28.7,19.1
E00111959,39,20.8,15.6,24.7
E00111960,27.2,23.5,27.2,22.2
E00111961,33.7,24.7,20.2,21.3
E00111962,32.9,26.3,21.1,19.7
E00111963,36,20.8,19.2,24
E00111964,44.2,26,16.9,13
E00111965,30.4,26.5,27.5,15.7
E00111966,32,26.7,17.3,24
E00111967,45.5,21.4,17.9,15.2
E00111968,39.3,16.3,18.5,25.9
E00111969,41.6,25.7,14.2,18.6
E00111970,33.3,26,18.8,21.9
E00111971,30,23.6,18.2,28.2
E00111972,40.8,25,14.5,19.7
E00111973,44.2,12.4,17.7,25.7
E00111974,50.8,14.4,15.9,18.9
E00111975,34.2,26.6,16.5,22.8
E00111976,42.9,17.1,17.1,22.9
E00111977,49.5,22.6,4.3,23.7
E00111978,46.9,12.2,14.3,26.5
E00111979,43.7,22.3,17.5,16.5
E00111980,45.1,25.5,19.6,9.8
E00111981,27.1,35.6,11.9,25.4
E00111982,45.5,26.7,8.9,18.8
E00111983,37.7,24.7,10.4,27.3
E00111984,44,29.7,11,15.4
E00111985,49.3,20.1,8.2,22.4
E00111986,52.4,18.1,11.4,18.1
E00111987,44,28,16,12
E00111988,42.9,12,21.1,24.1
E00111989,49.1,17.3,17.3,16.4
E00111990,57.9,14.3,14.3,13.6
E00111991,45,17,9,29
E00111992,32.6,16.9,23.6,27
E00111993,33.7,20.2,19.2,26.9
E00111994,36.1,15.7,21.7,26.5
E00111995,35.9,18.4,18.4,27.2
E00111996,45.9,19.7,6.6,27.9
E00111997,42.6,20.9,13.9,22.6
E00111998,45.5,22.8,8.9,22.8
E00111999,45.5,14.7,14.7,25
E00112000,48.7,26.1,8.7,16.5
E00112001,37.9,24.1,17.2,20.7
E00112002,42.4,20,10.6,27.1
E00112005,24.3,20.3,29.7,25.7
E00112007,23.1,25.6,10.3,41
E00112008,24.1,31.9,25,19
E00112009,25.4,20.1,29.1,25.4
E00112010,25.6,24.4,12.2,37.8
E00112011,28.1,13.5,31.5,27
E00112012,24.2,20.9,24.2,30.8
E00112013,28.9,28.9,15.6,26.7
E00112015,25.7,29.7,21.6,23
E00112018,35.9,21.9,20.3,21.9
E00112019,35.1,22.1,18.2,24.7
E00112020,38.3,23.5,23.5,14.8
E00112021,27.5,23.8,28.8,20
E00112022,31.8,34.5,22.7,10.9
E00112023,43.7,19.8,20.6,15.9
E00112024,36.6,18.7,23.6,21.1
E00112025,32.1,27.4,20.8,19.8
E00112026,35.6,18.4,20.7,25.3
E00112027,46.4,23.2,10.4,20
E00112028,30.5,14.1,34.4,21.1
E00112029,54.1,18.4,8.2,19.4
E00112030,32.6,29.1,22.1,16.3
E00112031,35.5,31.8,19.1,13.6
E00112032,35.5,24.3,16.8,23.4
E00112033,36,21.3,30.3,12.4
E00188053,48.1,20.4,15.7,15.7
E00188069,31.5,31.9,20.7,16
E00188079,42.9,17.9,17.9,21.2
E00188087,26.3,21.1,21.1,31.6
E00188099,38.7,23.4,15.3,22.5
E00188124,39.6,21.4,13.8,25.2
E00188126,28.3,17.4,23.9,30.4
E00188155,21.8,23,28.7,26.4
E00188163,29.9,18.2,27.3,24.7
