areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00111580,93.1,0.8,5.7,0.4
E00111581,92.9,0,7.1,0
E00111582,89.4,0,10.3,0.3
E00111583,92.8,0.4,6.8,0
E00111584,92,0,7.3,0.7
E00111585,92.7,0,7.3,0
E00111586,93.4,0,5.9,0.7
E00111587,91.7,0,8.3,0
E00111588,82.9,0,17.1,0
E00111589,84.3,0,15.7,0
E00111590,94.8,0.7,4.6,0
E00111591,92.7,0,7.3,0
E00111592,92.5,0.5,7,0
E00111593,94.2,0,5.4,0.3
E00111594,88.2,0.2,11.6,0
E00111595,93.6,0.6,5.8,0
E00111596,87.3,0,11.8,0.9
E00111597,94.6,0,5.4,0
E00111613,91.5,0,8.1,0.4
E00111614,93.9,0,6.1,0
E00111615,90.5,0.4,9.2,0
E00111616,89.8,0,10.2,0
E00111617,93.7,0,6.3,0
E00111618,97.4,0,2.6,0
E00111619,92.7,0.3,6.9,0
E00111622,90.2,0,9.8,0
E00111624,88,0,10.8,1.2
E00111625,95.1,0.3,4.6,0
E00111626,91.6,0,7.7,0.6
E00111627,91.6,0,8.4,0
E00111663,93.9,0,6.1,0
E00111664,90.9,0.4,8.6,0
E00111665,92.8,0,7.2,0
E00111666,94.2,0,5.8,0
E00111667,71.8,0,28.2,0
E00111668,96.2,0,3.8,0
E00111669,89.5,0,10,0.4
E00111670,93.5,0,6.5,0
E00111671,83,0,16.2,0.9
E00111672,89.7,0.3,9.3,0.7
E00111673,94,0,5.2,0.7
E00111674,82.8,0,16.1,1.1
E00111675,89,1.1,8.4,1.5
E00111676,88.9,0,9.7,1.3
E00111683,94.7,0.4,4.9,0
E00111685,89,0,11,0
E00111686,91,0,9,0
E00111687,94.5,0,5.5,0
E00111688,94.8,0,5.2,0
E00111689,88.3,0,11.2,0.5
E00111690,84.5,0,15.5,0
E00111691,93.1,0.7,5.9,0.3
E00111692,92.3,0,7.7,0
E00111693,93.5,0,6.5,0
E00111694,87.7,0,11.9,0.4
E00111695,92.3,0,7.7,0
E00111696,86.7,0,12.2,1.1
E00111697,93.3,0,6.7,0
E00111698,91,0,8.5,0.4
E00111699,96.6,0,3.4,0
E00111700,94.5,0,5.5,0
E00111701,91.1,0,8.1,0.8
E00111702,92.4,0,7.6,0
E00111703,93.4,0,6.6,0
E00111704,89.6,0,10.4,0
E00111705,92.3,0,7.3,0.4
E00111706,92.1,0,7.9,0
E00111797,90.9,0,9.1,0
E00111798,89.3,0.8,9.2,0.8
E00111799,91.8,0,7.8,0.4
E00111800,99.2,0,0.8,0
E00111801,87.6,0,11.6,0.8
E00111802,92.5,0.4,6.8,0.4
E00111803,92.5,0,7.5,0
E00111804,91.8,0.6,6.9,0.6
E00111807,81.7,0,18.3,0
E00111808,92.1,0,7.9,0
E00111809,92.2,0,7.8,0
E00111847,90.5,0,9.5,0
E00111848,94,0,6,0
E00111849,89.9,0,10.1,0
E00111850,86.6,0,13.4,0
E00111851,93.2,0,6.8,0
E00111852,88.6,0,11.1,0.4
E00111853,90.4,0,9.6,0
E00111876,93.9,0.6,5.5,0
E00111877,94.9,0.3,4.7,0
E00111878,94.9,0.6,4.5,0
E00111879,90.6,0,9.4,0
E00111880,89.9,0.4,9.7,0
E00111881,93.1,0,6.9,0
E00111882,94,0.9,4.8,0.3
E00111883,92.7,0.3,7,0
E00111884,94,0,6,0
E00111885,86.8,0,12.5,0.7
E00111886,90.2,0,9.8,0
E00111887,93.2,0,6.8,0
E00111888,92.5,0.3,7.2,0
E00111889,88.8,0,11.2,0
E00111890,93.3,0,6.3,0.4
E00111891,94.7,0,5.3,0
E00111892,83.6,0,15.7,0.7
E00111893,92.3,0.4,6.9,0.4
E00111894,82.7,0,16.9,0.4
E00111895,86.9,0.3,12.1,0.8
E00111896,87.6,0,12.4,0
E00111897,73.7,0,24.9,1.5
E00111898,87.7,0,12,0.3
E00111899,88.7,0,11,0.3
E00111900,88,0,12,0
E00111901,83.3,0,16.7,0
E00111902,91.6,0,8.4,0
E00111903,89.9,0,9.8,0.3
E00111904,86.3,0,13.7,0
E00111905,89.3,0.6,9.9,0.3
E00111906,88.2,0,11.8,0
E00111907,92.8,0,6.8,0.5
E00111908,86.4,0.5,13.1,0
E00111917,95,0,4.5,0.5
E00111918,90.5,0,8.7,0.8
E00111919,94.2,0,5.3,0.6
E00111920,94.6,0.7,4.3,0.4
E00111921,88.6,0,11.4,0
E00111922,90.9,0.3,8.8,0
E00111923,95.6,0,4.4,0
E00111924,92.4,0,7.6,0
E00111925,86.1,0,13.9,0
E00111926,91.9,0,7.4,0.7
E00111927,88.4,0,11.2,0.4
E00111928,98.4,0.6,1,0
E00111929,94.3,0,5,0.8
E00111930,91.5,0,8.2,0.3
