areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00111580,98,0.4,1.6
E00111581,96.3,0.4,3.3
E00111582,96.3,0.3,3.4
E00111583,94.3,0,5.7
E00111584,95.6,1.1,3.3
E00111585,95.2,0.7,4.1
E00111586,93.8,0,6.2
E00111587,97.3,1,1.7
E00111588,95.4,1.1,3.4
E00111589,94.4,0,5.6
E00111590,96.7,1.3,2
E00111591,98.2,0,1.8
E00111592,98.9,0,1.1
E00111593,96.6,0,3.4
E00111594,97.6,0.2,2.2
E00111595,97.1,0.3,2.6
E00111596,90.7,0.9,8.4
E00111597,98,1.7,0.3
E00111613,97.5,1.3,1.3
E00111614,98.4,0,1.6
E00111615,98.3,1,0.7
E00111616,97.5,1.9,0.6
E00111617,97.8,0,2.2
E00111618,98.7,0,1.3
E00111619,97.6,0.3,2
E00111622,98.5,0.4,1.1
E00111624,97.3,0,2.7
E00111625,97.7,0.9,1.4
E00111626,96.5,0.6,2.9
E00111627,98.2,0.3,1.5
E00111663,95.1,0,4.9
E00111664,97.6,0,2.4
E00111665,98.2,0,1.8
E00111666,96.8,0.4,2.9
E00111667,96.9,1.5,1.5
E00111668,97,0,3
E00111669,95.7,0,4.3
E00111670,98.4,0.3,1.3
E00111671,94.8,1.3,3.9
E00111672,94.2,1.4,4.5
E00111673,97.8,0,2.2
E00111674,93.8,1.4,4.7
E00111675,98.5,0.7,0.7
E00111676,93.8,0,6.2
E00111683,97.2,0.8,2
E00111685,95.9,0.7,3.3
E00111686,99.5,0.5,0
E00111687,98.6,1.1,0.4
E00111688,98.7,0,1.3
E00111689,95.6,1.5,2.9
E00111690,94.5,0.8,4.6
E00111691,98,0,2
E00111692,98.1,0.3,1.6
E00111693,97.3,0.8,1.9
E00111694,97.2,0.8,2
E00111695,93.7,3.8,2.4
E00111696,95.7,0,4.3
E00111697,95.9,2.1,2.1
E00111698,99.2,0.8,0
E00111699,95,0,5
E00111700,99.6,0.4,0
E00111701,98.8,0,1.2
E00111702,97.8,0,2.2
E00111703,97.9,0.4,1.7
E00111704,97.9,0.4,1.7
E00111705,96.2,1.5,2.3
E00111706,98,0.5,1.5
E00111797,97.8,0.7,1.4
E00111798,98.9,0,1.1
E00111799,98.8,0,1.2
E00111800,96.3,0,3.7
E00111801,98.4,0.4,1.2
E00111802,94.7,3.2,2.1
E00111803,100,0,0
E00111804,99.1,0,0.9
E00111807,96.8,1.9,1.3
E00111808,97.9,0,2.1
E00111809,98.1,0,1.9
E00111847,99.2,0,0.8
E00111848,98.6,0.3,1
E00111849,98.2,0.4,1.4
E00111850,98.6,0.5,0.8
E00111851,99.4,0.6,0
E00111852,98.9,0.4,0.7
E00111853,98.2,0,1.8
E00111876,98.6,0,1.4
E00111877,96.3,0.3,3.4
E00111878,94.6,1.5,3.9
E00111879,99,0.3,0.6
E00111880,95.9,0.7,3.3
E00111881,99,0,1
E00111882,96.7,0.9,2.4
E00111883,97.3,1.5,1.2
E00111884,96.6,1.7,1.7
E00111885,98.5,0,1.5
E00111886,97.6,0.3,2
E00111887,97,1.7,1.3
E00111888,98.3,0,1.7
E00111889,97,0.7,2.2
E00111890,97.1,0,2.9
E00111891,99.2,0.4,0.4
E00111892,89.4,2.7,7.9
E00111893,95.5,0.4,4.2
E00111894,91.6,0.7,7.7
E00111895,89.4,3.3,7.3
E00111896,93.4,0.7,5.9
E00111897,94.3,0.5,5.2
E00111898,91.9,2.2,5.9
E00111899,96.3,1,2.7
E00111900,96,0.9,3.1
E00111901,90.5,1.6,7.9
E00111902,96.8,0.3,2.9
E00111903,95.6,1.4,3
E00111904,93.3,0.7,6
E00111905,94.6,0.3,5.1
E00111906,97.1,1.1,1.8
E00111907,95.1,0,4.9
E00111908,91.1,1.6,7.3
E00111917,97.7,0,2.3
E00111918,94.7,0,5.3
E00111919,99.2,0,0.8
E00111920,96.8,0.4,2.9
E00111921,98.8,0,1.2
E00111922,96.6,0,3.4
E00111923,98,0.4,1.6
E00111924,98.9,0,1.1
E00111925,93.5,0.4,6
E00111926,98.2,1.8,0
E00111927,97.2,0,2.8
E00111928,97.5,1.3,1.3
E00111929,98.5,0,1.5
E00111930,98.7,0.3,1
E00111931,96.8,1.4,1.8
E00111932,95.6,0,4.4
E00111933,94.8,0,5.2
E00111934,99.6,0,0.4
E00111935,97.7,1.2,1.2
E00111936,99.6,0.4,0
E00111937,97.5,0.4,2.1
E00111938,99.1,0.4,0.4
E00111939,97.1,0,2.9
E00111940,96.2,1.1,2.7
E00111941,97.4,0.4,2.2
E00111942,99.3,0.7,0
E00111943,97.5,0.4,2.1
E00111944,96.7,0,3.3
E00111945,96.7,0,3.3
E00111946,97.6,0.4,2
E00111947,98.8,0,1.2
E00111948,98,0.4,1.6
E00111949,99.6,0,0.4
E00111950,99.6,0,0.4
E00111951,95.8,0.8,3.3
E00111952,97.2,1.1,1.8
E00111953,95,1.4,3.6
E00111954,97.2,1.1,1.8
E00111955,96.4,0,3.6
E00111956,95.3,0.3,4.4
E00111957,96.9,0.3,2.8
E00111958,96.7,0,3.3
E00111959,98.5,0.4,1.1
E00111960,95.7,2.1,2.1
E00111961,96.8,0.3,2.9
E00111962,96.7,0,3.3
E00111963,95,3,2
E00111964,98.5,1.5,0
E00111965,96.6,0,3.4
E00111966,95.4,0.9,3.7
E00111967,99,0,1
E00111968,96.3,0.5,3.2
E00111969,97.2,0.3,2.4
E00111970,96.1,0.4,3.5
E00111971,98.6,1,0.3
E00111972,99.1,0.6,0.3
E00111973,99.6,0,0.4
E00111974,96.2,0,3.8
E00111975,98.2,0.7,1.1
E00111976,95.8,0,4.2
E00111977,97.2,0,2.8
E00111978,97.5,0,2.5
E00111979,98.7,0,1.3
E00111980,98.6,0,1.4
E00111981,96.9,1.8,1.3
E00111982,96.4,2,1.6
E00111983,97.1,1.4,1.4
E00111984,99.6,0.4,0
E00111985,97.3,0,2.7
E00111986,87,1.9,11.1
E00111987,96.5,0.6,2.9
E00111988,97.4,0.6,2
E00111989,98.5,0.4,1.1
E00111990,92.6,0.9,6.6
E00111991,99.3,0,0.7
E00111992,100,0,0
E00111993,95.9,0,4.1
E00111994,94.8,0.7,4.5
E00111995,96.7,0,3.3
E00111996,96.5,0.3,3.2
E00111997,96.4,0.3,3.3
E00111998,98.4,0.4,1.2
E00111999,98.6,0.9,0.6
E00112000,97.8,0,2.2
E00112001,92.3,0,7.7
E00112002,94.8,0.7,4.6
E00112005,98.4,0.5,1.1
E00112007,99.4,0,0.6
E00112008,94.1,1.7,4.2
E00112009,96.5,1.1,2.5
E00112010,99.6,0,0.4
E00112011,96,1.2,2.8
E00112012,98.4,0,1.6
E00112013,97.8,1.6,0.5
E00112015,98.7,0.3,1.1
E00112018,96.6,0.7,2.7
E00112019,96.2,0.8,3
E00112020,97.7,0,2.3
E00112021,96.7,0,3.3
E00112022,89.3,4.4,6.3
E00112023,96.7,0,3.3
E00112024,92.4,1.1,6.5
E00112025,96,0.3,3.7
E00112026,96.2,0,3.8
E00112027,99.3,0,0.7
E00112028,95.6,0.6,3.8
E00112029,96.3,0.8,2.9
E00112030,98.9,0,1.1
E00112031,98.7,0.3,1
E00112032,98.3,0.3,1.4
E00112033,97.1,0,2.9
E00188053,99.1,0,0.9
E00188069,96.7,0.8,2.6
E00188079,99.2,0,0.8
E00188087,95.8,1.5,2.7
E00188099,96.8,0.4,2.9
E00188124,97.8,0.5,1.6
E00188126,97.8,1,1.3
E00188155,98.9,0.4,0.8
E00188163,96.4,1.3,2.2
