geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00039212,78.6,15.4,6
E00039223,78,17.2,4.8
E00039224,77.1,12.6,10.3
E00039229,78.2,17.4,4.4
E00039231,79.8,16.9,3.3
E00039747,72.3,16.6,11.1
E00039748,76.7,16.6,6.7
E00039750,82.8,11.3,5.9
E00039751,84.2,11.9,4
E00039752,80.3,11,8.7
E00039753,82.2,10.6,7.2
E00039754,84,12,4
E00039755,88.6,8.4,3.1
E00039756,78.1,15.6,6.3
E00039757,73.8,16.3,9.9
E00039758,47.9,32.3,19.9
E00039759,78.5,16.8,4.6
E00039760,79.3,11.4,9.4
E00039761,72.9,22.6,4.5
E00039762,75.3,16.2,8.4
E00039763,76.7,16.4,7
E00039764,79.2,15,5.8
E00039765,75.4,17.1,7.5
E00039766,78.1,15.4,6.5
E00039767,80.5,12.7,6.8
E00039768,71.7,20,8.3
E00039769,75.1,17.5,7.4
E00039770,74.9,16.2,9
E00039771,80.1,15.3,4.7
E00039772,78.8,16.2,5
E00039773,79.7,15.1,5.2
E00039774,78.4,12.8,8.8
E00039775,83.7,11.3,5
E00039776,76.5,19.1,4.3
E00039777,79,16.5,4.5
E00039778,67.2,21.5,11.3
E00039779,80.1,13.7,6.2
E00039780,74.2,18.5,7.3
E00039781,68.8,22.2,9
E00039782,78.5,12.8,8.6
E00039783,71.3,18.3,10.4
E00039784,74.2,13.6,12.2
E00039785,79.4,12.2,8.4
E00039786,79.3,15.7,5
E00039787,61.5,25.8,12.6
E00039788,80.3,11.7,8
E00039789,76.4,18.3,5.3
E00039791,61.1,27.6,11.4
E00039792,70,17.2,12.8
E00039793,72.7,16.9,10.5
E00039794,80.8,13,6.2
E00039795,74.1,18.5,7.4
E00039796,75.5,19,5.5
E00039797,74.5,19.9,5.6
E00039798,86.2,10.5,3.3
E00039799,78.2,16.2,5.6
E00039851,75.9,17.8,6.3
E00039852,83.7,10.7,5.6
E00039853,78.5,13.3,8.2
E00039854,81.4,14.4,4.2
E00039856,74.6,15.9,9.5
E00039858,79,15.4,5.6
E00039859,81.5,10.8,7.7
E00039860,81.9,10.6,7.5
E00039861,74.7,17.9,7.4
E00039862,72.1,16.1,11.8
E00039863,78.9,12.3,8.8
E00039864,85.9,8.9,5.2
E00039865,79.7,13.2,7.1
E00039866,72.7,13.2,14.1
E00039867,86,8.5,5.4
E00039868,83.3,9.2,7.6
E00039869,83.1,11,5.9
E00039870,77.4,13.4,9.2
E00039871,81.3,13.1,5.7
E00039876,83.6,12.7,3.7
E00039877,73.1,20.7,6.3
E00039878,73.7,16.2,10.2
E00039879,63.9,20.1,16
E00039880,71,15.7,13.2
E00039881,64.9,20.6,14.5
E00039882,76.9,15.6,7.6
E00039883,80.7,13.7,5.6
E00039884,74.8,16.5,8.7
E00039885,70.6,21.3,8.1
E00039886,80.2,14.6,5.3
E00039887,76.6,14.3,9.1
E00039888,77.7,12.8,9.5
E00039889,77.9,13.3,8.8
E00039890,84.8,11.3,3.9
E00039891,79.9,12.3,7.8
E00039892,79.8,15.1,5
E00039893,77.1,16.6,6.3
E00039894,75.8,12.5,11.8
E00039895,73.8,17.9,8.3
E00039896,70.9,18.1,10.9
E00039898,77.3,15.4,7.4
E00039906,68.9,17.5,13.6
E00039908,77.7,11.7,10.7
E00039943,74.2,17.1,8.7
E00039944,81.1,11,7.8
E00039945,78,12.1,9.9
E00039946,82.4,10.8,6.8
E00040031,74.2,14.8,11
E00040033,77.7,13,9.2
E00040044,77.7,12.7,9.6
E00040045,64.1,17.6,18.3
E00040046,70.5,17.4,12.1
E00040047,74.1,15.1,10.8
E00040048,53.2,21.1,25.7
E00040049,73.6,15.6,10.8
E00040050,75.9,14.8,9.3
E00040051,76.6,13.5,9.9
E00040052,73.8,16.1,10.1
E00040053,76.7,15.5,7.8
E00040054,60.1,21.4,18.5
E00040056,83.4,10.9,5.7
E00040057,83.4,11.1,5.4
E00040058,78.3,13.4,8.3
E00040059,84.8,9.5,5.7
E00040216,84.3,13,2.7
E00040217,80.1,14.3,5.6
E00040218,80.5,11.7,7.8
E00040219,72.8,17.3,9.9
E00040221,64.8,22.9,12.4
E00040222,76.3,14.4,9.4
E00040223,68.7,18.4,12.9
E00040224,68.4,21.1,10.5
E00040225,61.5,20.9,17.6
E00040226,52,29.4,18.6
E00040227,70.5,20.3,9.3
E00040228,77.6,17.1,5.2
E00040229,81.4,13.2,5.4
E00040230,62.2,22.6,15.2
E00040231,74.6,18.7,6.6
E00040232,78,12.8,9.2
E00040233,79.8,14.2,6
E00040234,51.7,32.2,16.1
E00040235,68.4,20.1,11.5
E00040236,76.8,14.9,8.3
E00040237,83.5,11.6,4.9
E00040238,85.2,8.1,6.7
E00040239,69,17.4,13.6
E00040240,71,18.6,10.4
E00040241,76.6,13.1,10.3
E00040242,84.6,11.1,4.3
E00040243,64.3,21,14.8
E00040244,64.6,21.2,14.2
E00040245,79.2,13.3,7.5
E00040246,76.6,15.2,8.2
E00040247,77.9,14.4,7.7
E00040248,82.6,11.5,6
E00040249,83.7,9.2,7.2
E00040250,88.3,7.2,4.5
E00040251,87,10.1,2.8
E00040252,82.3,10.3,7.4
E00040253,87.9,8.7,3.4
E00040254,76.4,15.9,7.6
E00040255,78.5,14.4,7.1
E00040256,78.2,13.6,8.2
E00040257,70.6,18.1,11.3
E00040258,74.6,16.2,9.2
E00040259,77.6,14.9,7.5
E00040260,55.8,29.1,15.1
E00040261,75.9,15.3,8.8
E00040262,78.2,15.4,6.4
E00040263,71.9,16.5,11.6
E00040264,70.1,20.3,9.6
E00040265,70.5,21.5,8
E00040266,80.7,13.9,5.4
E00040267,71.9,14.6,13.5
E00040268,79.5,12.9,7.6
E00040269,67.7,21.5,10.8
E00040270,80.8,12.4,6.9
E00040271,73.8,17.9,8.3
E00040589,77.5,14.4,8.1
E00040800,76.4,17.3,6.3
E00040801,68.8,19.4,11.8
E00040802,73.6,19.6,6.8
E00040803,71.7,14.5,13.8
E00040804,79.1,14.4,6.5
E00040805,78.5,16.9,4.6
E00040806,45.6,33.2,21.2
E00040807,74.7,13.7,11.6
E00040808,75.7,15.9,8.4
E00040809,86.1,11.1,2.8
E00040810,73,17.9,9.1
E00040811,80.1,13.6,6.4
E00040819,78.6,14.7,6.7
E00040821,75.1,17.6,7.3
E00040822,79.9,16.1,4
E00040823,74.4,18.2,7.4
E00040824,74.2,18.5,7.3
E00040825,77.3,13.4,9.3
E00040826,77.6,17.6,4.8
E00040827,79.3,15.7,5
E00040828,79.1,15.6,5.3
E00040829,78.3,15.1,6.6
E00040830,81.1,12.4,6.5
E00040831,77.3,17.8,4.9
E00040832,78.5,15,6.5
E00040833,70.6,17.8,11.6
