geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00039212,81.7,3.3,15
E00039223,73,2.1,24.9
E00039224,62.5,4.3,33.2
E00039229,82,1.9,16.1
E00039231,78.1,2.5,19.4
E00039747,73.1,6.9,19.9
E00039748,70.9,16.4,12.7
E00039750,68.4,12,19.5
E00039751,82.5,5,12.5
E00039752,70.9,10.4,18.8
E00039753,69.9,8.5,21.6
E00039754,78.6,7.9,13.6
E00039755,44.6,39.6,15.8
E00039756,68.1,6.3,25.7
E00039757,62.6,5.5,31.9
E00039758,69.5,4.6,25.9
E00039759,84.5,2.6,12.8
E00039760,82.9,5.7,11.4
E00039761,84.7,4.1,11.3
E00039762,70.8,9.5,19.7
E00039763,74.1,7,18.9
E00039764,80,10.6,9.4
E00039765,69.4,17,13.6
E00039766,66.7,11,22.3
E00039767,72.6,11.5,15.9
E00039768,81.8,3.8,14.4
E00039769,81.5,8.2,10.3
E00039770,74.9,13.3,11.8
E00039771,71.3,13.9,14.8
E00039772,81.1,5.8,13.1
E00039773,78,9.4,12.6
E00039774,73.3,9.5,17.3
E00039775,53.4,28.7,17.9
E00039776,60.8,23.4,15.8
E00039777,72.1,5.9,22.1
E00039778,83.3,1.9,14.8
E00039779,76.7,3.6,19.7
E00039780,74,5.7,20.3
E00039781,69.2,7.5,23.3
E00039782,63.6,9.4,27
E00039783,73.1,8,18.9
E00039784,68.1,5.9,26
E00039785,75.5,4.5,20
E00039786,80.8,6.1,13.1
E00039787,64.3,7.1,28.6
E00039788,67.1,11,22
E00039789,79.1,2.7,18.3
E00039791,64.9,5.9,29.2
E00039792,55.4,8.9,35.8
E00039793,70.3,13.9,15.8
E00039794,75.6,8.5,15.9
E00039795,78.2,7.4,14.4
E00039796,71.6,5.2,23.2
E00039797,60.6,15.6,23.8
E00039798,78.6,9.3,12
E00039799,73.3,8.1,18.6
E00039851,84.8,3.3,11.9
E00039852,66.4,21.7,11.9
E00039853,66.5,15.9,17.7
E00039854,71.7,16.1,12.1
E00039856,68.2,8,23.8
E00039858,59.8,31.5,8.6
E00039859,80.5,12.7,6.9
E00039860,67.6,22.1,10.3
E00039861,76.7,10.3,13
E00039862,64.2,15.2,20.6
E00039863,53.7,25.6,20.7
E00039864,73.3,17.1,9.6
E00039865,67.4,19,13.6
E00039866,73.9,15,11.1
E00039867,71.3,13.4,15.3
E00039868,79.7,12,8.4
E00039869,79,15.9,5.1
E00039870,65.4,19.1,15.4
E00039871,79.9,11.9,8.2
E00039876,82.2,5.1,12.7
E00039877,46.4,27.2,26.4
E00039878,78.9,4.9,16.2
E00039879,72.7,8.8,18.6
E00039880,55.8,15.1,29.1
E00039881,74.3,5.8,19.9
E00039882,75.5,13.4,11
E00039883,75.1,15.8,9
E00039884,62.5,22.8,14.8
E00039885,66.4,14.2,19.4
E00039886,76.6,14.4,9.1
E00039887,71.4,13.6,15
E00039888,74,12.5,13.6
E00039889,81.8,12.1,6.1
E00039890,56.4,29.5,14.1
E00039891,75.1,13.1,11.7
E00039892,78.4,8.4,13.2
E00039893,67.8,17.3,14.8
E00039894,77.9,6.2,15.9
E00039895,52.5,20,27.5
E00039896,79.2,9.1,11.7
E00039898,64.8,25.6,9.6
E00039906,67.3,11.1,21.6
E00039908,64.2,16.2,19.6
E00039943,88,5.1,6.9
E00039944,68.6,20.6,10.8
E00039945,72.1,18.4,9.6
E00039946,68.5,15.4,16.1
E00040031,78.9,10.8,10.3
E00040033,61.7,25.7,12.6
E00040044,68.8,15.5,15.7
E00040045,62.3,17.4,20.3
E00040046,73.1,18.5,8.4
E00040047,75.2,10.9,13.9
E00040048,55.5,16.8,27.7
E00040049,79,6.2,14.8
E00040050,71.5,18.7,9.8
E00040051,65.6,18.3,16.1
E00040052,79.7,11.2,9.1
E00040053,72.3,13.5,14.1
E00040054,59,16.7,24.3
E00040056,49.7,33.9,16.4
E00040057,70.3,24.5,5.2
E00040058,67.4,21,11.6
E00040059,72.7,14.3,12.9
E00040216,46.8,41.4,11.8
E00040217,77,2.8,20.2
E00040218,54.6,37.6,7.8
E00040219,64.3,8.7,27
E00040221,71.3,3.8,24.9
E00040222,61.3,6,32.7
E00040223,71.7,5.3,23.1
E00040224,73.2,4.7,22
E00040225,48.7,12.8,38.5
E00040226,42.4,9,48.6
E00040227,66.5,5.7,27.8
E00040228,74.6,5.2,20.2
E00040229,51,33.7,15.3
E00040230,68,6.7,25.3
E00040231,76.5,3.2,20.3
E00040232,64,22.3,13.7
E00040233,68.5,7.2,24.3
E00040234,54.8,11.7,33.5
E00040235,68.4,8.9,22.7
E00040236,56,27.9,16.2
E00040237,55.9,31.9,12.1
E00040238,48.2,44.9,6.9
E00040239,60.8,17,22.2
E00040240,51.3,27.8,20.9
E00040241,63.3,28,8.7
E00040242,37.7,51.5,10.8
E00040243,64.8,10,25.2
E00040244,66.3,10.7,23
E00040245,61.3,27.5,11.2
E00040246,77.4,3.2,19.4
E00040247,72.3,21.7,6
E00040248,79.2,12.4,8.4
