geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00039212,95.7,0,4.3
E00039223,97.6,0.3,2.1
E00039224,95.4,1,3.6
E00039229,98.7,0,1.3
E00039231,97.5,0.4,2.1
E00039747,88.6,1.8,9.6
E00039748,84,2.3,13.7
E00039750,79.6,3.5,16.8
E00039751,94.1,1,5
E00039752,86.9,1.6,11.5
E00039753,88.1,5.1,6.8
E00039754,92,1.1,6.9
E00039755,58.7,0.8,40.4
E00039756,91.9,0.9,7.2
E00039757,94.8,2.3,2.9
E00039758,96.8,0.4,2.8
E00039759,96.1,2.3,1.6
E00039760,92.6,0.3,7
E00039761,94.6,0.5,5
E00039762,86.9,4.2,8.8
E00039763,89.2,1,9.7
E00039764,85.5,0.2,14.3
E00039765,78.9,0.8,20.3
E00039766,82.6,2.2,15.3
E00039767,81.4,1.8,16.9
E00039768,97.6,0,2.4
E00039769,90.8,1.4,7.9
E00039770,81.5,2.9,15.6
E00039771,86.9,0,13.1
E00039772,92.7,0.8,6.5
E00039773,88.3,1.2,10.4
E00039774,86.9,2.1,11
E00039775,64,4.9,31
E00039776,70.8,2.5,26.7
E00039777,92.7,2,5.4
E00039778,97.7,0,2.3
E00039779,95.8,1,3.2
E00039780,92.4,1,6.7
E00039781,89.8,2.3,7.9
E00039782,90.3,1.6,8.1
E00039783,92.3,0.5,7.2
E00039784,92,3.1,4.8
E00039785,94.2,0,5.8
E00039786,94.6,0.3,5
E00039787,89.6,3.3,7.1
E00039788,83.7,1,15.3
E00039789,94.3,0.3,5.3
E00039791,91,0,9
E00039792,86.5,0.3,13.2
E00039793,82.6,2.5,14.8
E00039794,91.9,0.6,7.6
E00039795,89.7,1,9.3
E00039796,92.6,0.2,7.2
E00039797,88.8,0,11.2
E00039798,93.5,0,6.5
E00039799,89.8,2.5,7.6
E00039851,86.8,5.1,8.1
E00039852,68.3,1.6,30.1
E00039853,76.9,1.2,21.9
E00039854,68.2,5.1,26.6
E00039856,89.8,0.8,9.5
E00039858,62.1,4.7,33.2
E00039859,78.5,3.6,17.8
E00039860,69.9,3.1,27.1
E00039861,84.1,1.2,14.7
E00039862,76.6,4,19.5
E00039863,62.7,0.9,36.4
E00039864,74.5,0.6,24.8
E00039865,68.4,3.1,28.5
E00039866,81,0.2,18.8
E00039867,67.6,2.3,30.1
E00039868,87,1.6,11.5
E00039869,79.1,3.3,17.6
E00039870,70.7,4.5,24.9
E00039871,87.8,0.9,11.4
E00039876,86.6,3.6,9.8
E00039877,66.8,3.8,29.4
E00039878,92.4,0.8,6.8
E00039879,82.7,2,15.2
E00039880,72,1.9,26.1
E00039881,89.4,0.4,10.1
E00039882,82.9,3.5,13.6
E00039883,74.2,3.9,21.8
E00039884,69.4,2.9,27.7
E00039885,76.3,3.8,19.9
E00039886,75.9,4.1,20
E00039887,78.3,4.2,17.5
E00039888,77.2,4.8,18
E00039889,84.2,0.3,15.5
E00039890,60.3,5.2,34.5
E00039891,78,1.4,20.6
E00039892,88.6,1.6,9.8
E00039893,76.1,1.5,22.4
E00039894,84.8,3.5,11.8
E00039895,71.4,2.8,25.8
E00039896,83.2,1.9,14.9
E00039898,69.1,1.6,29.3
E00039906,76.4,1,22.6
E00039908,76.2,2.8,21
E00039943,92.4,1.8,5.8
E00039944,67.3,4.9,27.8
E00039945,77.2,4,18.8
E00039946,81.5,2.7,15.8
E00040031,83,3.1,13.9
E00040033,70.3,2.6,27.2
E00040044,81.5,1.4,17.1
E00040045,80.2,3,16.8
E00040046,74.5,2.3,23.2
E00040047,80.2,2.2,17.7
E00040048,81,2.1,16.9
E00040049,89.7,1.6,8.6
E00040050,75.9,1.8,22.3
