geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00039212,0.8,22.3,69.2,7.7
E00039223,0,8.7,77.4,13.9
E00039224,0,2.7,94.6,2.7
E00039229,1.6,23,58.7,16.7
E00039231,0,11.3,74.2,14.4
E00039747,10.4,44.8,40.3,4.5
E00039748,13.9,39.1,40.4,6.6
E00039750,18,18.8,49.2,14.1
E00039751,1.5,4.5,87.3,6.7
E00039752,2.4,52.4,42.1,3.2
E00039753,2.8,31.5,60.2,5.6
E00039754,0.8,28,63.2,8
E00039755,6.1,47,41.7,5.2
E00039756,3.6,26.3,66.4,3.6
E00039757,1.4,58.3,40.3,0
E00039758,39.2,21.6,35.1,4.1
E00039759,0,23.8,69.8,6.3
E00039760,14,25.7,51.5,8.8
E00039761,13,40,44.3,2.6
E00039762,14.6,30.2,50.8,4.5
E00039763,1.6,5.4,83.7,9.3
E00039764,2.2,10.9,61.3,25.5
E00039765,11.1,7.4,70.4,11.1
E00039766,2.1,38.7,58.5,0.7
E00039767,24.4,16.5,47.2,11.8
E00039768,3.5,23.8,67.8,4.9
E00039769,11.3,12,58.6,18
E00039770,38.1,10.2,42.9,8.8
E00039771,1,9.2,81.6,8.2
E00039772,0.9,12.4,84.1,2.7
E00039773,5.5,25.4,60.8,8.3
E00039774,4.5,31.6,53.1,10.7
E00039775,4.8,49.6,38.4,7.2
E00039776,13.1,56.9,26.9,3.1
E00039777,3.4,26.8,67.1,2.7
E00039778,0,7.1,85.7,7.1
E00039779,4.8,24.6,65.9,4.8
E00039780,2.2,34.8,58.5,4.4
E00039781,0,53.9,42.6,3.5
E00039782,2.2,26.7,70.4,0.7
E00039783,9.7,38.6,50,1.7
E00039784,7.8,14.7,75.9,1.7
E00039785,9.2,32.3,53.1,5.4
E00039786,6.5,23.7,55.4,14.4
E00039787,32.7,62.6,2.8,1.9
E00039788,0.7,28.3,66.7,4.3
E00039789,0,25.6,72.4,1.9
E00039791,65.6,10.4,22.4,1.6
E00039792,9.5,16.7,65.1,8.7
E00039793,18.7,42,35.8,3.6
E00039794,6.7,20,60,13.3
E00039795,0.8,21.9,74.2,3.1
E00039796,0.7,56.6,40.8,2
E00039797,23.8,38.8,35,2.5
E00039798,11.7,27.6,49.7,11
E00039799,0,20,72.7,7.3
E00039851,11.1,7.4,43,38.5
E00039852,0.7,20,61.5,17.8
E00039853,51.9,7.6,22.9,17.6
E00039854,10.4,31.3,35.1,23.1
E00039856,28.5,19,48.9,3.6
E00039858,2.6,9.4,74.4,13.7
E00039859,25,21.5,49.3,4.2
E00039860,16.4,14.8,28.7,40.2
E00039861,13.9,44.4,34,7.6
E00039862,25,19.3,50.7,5
E00039863,14.9,16.2,56.8,12.2
E00039864,4.9,52,35,8.1
E00039865,21.7,21.1,34.2,23
E00039866,33.8,21.9,34.4,10
E00039867,21.2,74.4,3.2,1.3
E00039868,11.1,23.5,43.2,22.2
E00039869,20.3,27.1,39.8,12.8
E00039870,35.1,40.9,20.8,3.2
E00039871,30.3,13.8,36.6,19.3
E00039876,0,35.5,23.6,40.9
E00039877,13.3,35.4,43.4,8
E00039878,22.5,13.5,49.5,14.4
E00039879,46.2,44.3,8.5,0.9
E00039880,27.5,60.1,8.5,3.9
E00039881,59,6.7,33.6,0.7
E00039882,16.2,6.9,18.5,58.5
E00039883,18.8,25.6,35,20.5
E00039884,0,14.7,69.8,15.5
E00039885,51.3,34.2,12,2.6
E00039886,30.4,11.9,44.4,13.3
E00039887,14.5,15.9,37.9,31.7
E00039888,19.5,27.6,30.1,22.8
E00039889,1.9,25.5,47.2,25.5
E00039890,4.5,37.8,45.9,11.7
E00039891,3.9,22,64.6,9.4
E00039892,0,20,68.7,11.3
E00039893,14,19.1,58.1,8.8
E00039894,35,23.9,39.3,1.7
E00039895,46.6,11.2,20.5,21.7
E00039896,38.1,27.4,33.6,0.9
E00039898,5.7,35,39,20.3
E00039906,25.6,61.2,13.2,0
E00039908,22.9,40.8,32.1,4.1
E00039943,18.3,8.5,54.9,18.3
