geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00084364,68.5,31.5
E00084380,79.2,20.8
E00084381,58.9,41.1
E00084382,67.1,32.9
E00084383,66.3,33.7
E00084384,73.3,26.7
E00084390,79.1,20.9
E00084568,96.1,3.9
E00084569,92.3,7.7
E00084570,94.1,5.9
E00084571,91,9
E00084572,91.1,8.9
E00084573,92.5,7.5
E00084575,96,4
E00084576,95.3,4.7
E00084577,92.3,7.7
E00084578,92.2,7.8
E00084579,87.6,12.4
E00084580,89.4,10.6
E00084582,84.4,15.6
E00084583,80.6,19.4
E00084584,74.7,25.3
E00084585,77,23
E00084586,83.9,16.1
E00084587,69,31
E00084588,69.4,30.6
E00084589,80.1,19.9
E00084590,85.1,14.9
E00084591,80.6,19.4
E00084592,80.8,19.2
E00084593,83.7,16.3
E00084594,82.5,17.5
E00084595,86.1,13.9
E00084596,88.7,11.3
E00084597,85.6,14.4
E00084598,77.2,22.8
E00084599,78,22
E00084600,79,21
E00084601,78,22
E00084602,82.3,17.7
E00084603,83.3,16.7
E00084604,84,16
E00084605,84.5,15.5
E00084606,85.5,14.5
E00084607,82.1,17.9
E00084608,90.1,9.9
E00084609,63.2,36.8
E00084610,67.6,32.4
E00084611,60.3,39.7
E00084612,62.8,37.2
E00084613,75.5,24.5
E00084615,75.3,24.7
E00084616,77.7,22.3
E00084617,76,24
E00084618,58.2,41.8
E00084619,69.6,30.4
E00084620,57.3,42.7
E00084621,59.9,40.1
E00084622,57.1,42.9
E00084623,67.5,32.5
E00084626,75.6,24.4
E00084627,71.1,28.9
E00084628,75.3,24.7
E00084629,72.8,27.2
E00084630,82.7,17.3
E00084631,73.8,26.2
E00084632,82,18
E00084633,85.4,14.6
E00084635,82.5,17.5
E00084691,90.7,9.3
E00084692,83.8,16.2
E00084693,90.7,9.3
E00084694,92.3,7.7
E00084695,92.5,7.5
E00084696,88.1,11.9
E00084697,94.1,5.9
E00084698,92.1,7.9
E00084699,93.4,6.6
E00084700,95.6,4.4
E00084701,91.9,8.1
E00084702,93.1,6.9
E00084703,90.1,9.9
E00084704,92.4,7.6
E00084705,88.8,11.2
E00084706,89.1,10.9
E00084707,91.2,8.8
E00084708,88.3,11.7
E00084709,87.1,12.9
E00084710,92,8
E00084711,95.9,4.1
E00084712,88.2,11.8
E00084713,87.6,12.4
E00084715,93.2,6.8
E00084716,95.5,4.5
E00084717,89.4,10.6
E00084718,82.9,17.1
E00084719,96.3,3.7
E00084720,94.8,5.2
E00084721,87.6,12.4
E00084722,92,8
E00084723,91.4,8.6
E00084724,88.3,11.7
E00084725,82.8,17.2
E00084726,90.6,9.4
E00084727,85.6,14.4
E00084728,88.9,11.1
E00084729,88.7,11.3
E00084730,86.9,13.1
E00084731,86.4,13.6
E00084732,88.6,11.4
E00084733,88.4,11.6
E00084734,89.2,10.8
E00084735,86.7,13.3
E00084736,93.1,6.9
E00084737,95,5
E00084745,91.6,8.4
E00084746,90,10
E00084747,95.3,4.7
E00084748,88.5,11.5
E00084751,90.3,9.7
E00084752,96.5,3.5
E00084756,91.3,8.7
E00084757,93.3,6.7
E00084758,95,5
E00084760,88.4,11.6
E00084763,96.7,3.3
E00084764,88.6,11.4
E00084765,94.1,5.9
E00084766,94.8,5.2
E00084769,94.1,5.9
E00084771,92.8,7.2
E00084772,94.4,5.6
E00084778,94.1,5.9
E00084780,93.8,6.2
E00084781,93.5,6.5
E00084782,86.7,13.3
E00084783,75.4,24.6
E00084784,72.5,27.5
